,Concept_ID,lv,la
1581,kaum::ADV,мырдэм,aegre
1582,kaum::ADV,diezin vai,vix
1583,kaum::ADV,diezin vai,aegre
1584,sehr::ADV,зэв,valde
1585,sehr::ADV,зэв,magnopere
1586,sehr::ADV,ļoti,valde
1587,sehr::ADV,ļoti,magnopere
1588,sehr::ADV,gaužām,valde
1589,sehr::ADV,gaužām,magnopere
1590,so::ADV,тадз,ita
1591,so::ADV,сідз,ita
1592,so::ADV,tā,ita
1593,so::ADV,tik,ita
1594,noch::ADV,на,etiam
1595,noch::ADV,нӧшта,etiam
1596,noch::ADV,vēl,etiam
1597,nur::ADV,куш,solum
1598,nur::ADV,куш,tantum
1599,nur::ADV,сӧмын,solum
1600,nur::ADV,сӧмын,tantum
1601,nur::ADV,vien,solum
1602,nur::ADV,vien,tantum
1603,nur::ADV,tikai,solum
1604,nur::ADV,tikai,tantum
1605,schon::ADV,нин,iam
1606,schon::ADV,jau,iam
1607,wieder::ADV,бара,rursus
1608,wieder::ADV,atkal,rursus
1609,vergebens::ADV,весьшӧрӧ,frustra
1610,vergebens::ADV,velti,frustra
1611,vor::PRP,водзын,ante
1612,vor::PRP,priekš,ante
1613,hinter::PRP,бӧрнын,post
1614,hinter::PRP,aiz,post
1615,unter::PRP,улын,sub
1616,unter::PRP,zem,sub
1617,durch::PRP,пыр,per
1618,durch::PRP,пырыс,per
1619,durch::PRP,caur,per
1620,durch::PRP,cauri,per
1621,neben::PRP,бердын,iuxta
1622,neben::PRP,līdzās,iuxta
1623,zwischen::PRP,костын,inter
1624,zwischen::PRP,starp,inter
1625,wegen::PRP,вӧсна,propter
1626,wegen::PRP,pēc,propter
1627,dies::PRN,тайӧ,hoc
1628,dies::PRN,šis,hoc
1629,das::PRN,ciйö,id
1630,das::PRN,tas,id
1631,alles::PRN,став,omnia
1632,alles::PRN,viss,omnia
1633,ich::PRN,ме,ego
1634,ich::PRN,es,ego
1635,du::PRN,тэ,tu
1636,du::PRN,tu,tu
1637,er::PRN,сійӧ,is
1638,er::PRN,сійӧ,ille
1639,er::PRN,viņš,is
1640,er::PRN,viņš,ille
1641,wir::PRN,ми,nos
1642,wir::PRN,mēs,nos
1643,ihr::PRN,тi,vos
1644,ihr::PRN,jūs,vos
1645,sie::PRN,найö,ii
1646,sie::PRN,найö,illi
1647,sie::PRN,viņi,ii
1648,sie::PRN,viņi,illi
1649,sie::PRN,viņas,ii
1650,sie::PRN,viņas,illi
1651,was::FPRN,мый,quid
1652,was::FPRN,kas,quid
1653,wer::FPRN,код,quis
1654,wer::FPRN,kas,quis
1655,wo::FADV,кыті,ubi
1656,wo::FADV,kur,ubi
1657,wohin::FADV,кытчӧ,quo
1658,wohin::FADV,kurp,quo
1659,wohin::FADV,uz kurieni,quo
1660,wie::FADV,кыдзи,quomodo
1661,wie::FADV,kā,quomodo
1662,warum::FADV,мыйла,cur
1663,warum::FADV,kāpēc,cur
1664,wieviel::FNUM,кымын,quantum
1665,wieviel::FNUM,cik,quantum
1666,eins::NUM,ӧтик,unus
1667,eins::NUM,viens,unus
1668,zwei::NUM,кык,duo
1669,zwei::NUM,divi,duo
1670,drei::NUM,куим,tres
1671,drei::NUM,trīs,tres
1672,vier::NUM,нель,quattuor
1673,vier::NUM,četri,quattuor
1674,fünf::NUM,вит,quinque
1675,fünf::NUM,pieci,quinque
1676,sechs::NUM,квайт,sex
1677,sechs::NUM,seši,sex
1678,sieben::NUM,сизим,septem
1679,sieben::NUM,septiņi,septem
1680,acht::NUM,кӧкъямыс,octo
1681,acht::NUM,astoņi,octo
1682,neun::NUM,ӧкмыс,novem
1683,neun::NUM,deviņi,novem
1684,zehn::NUM,дас,decem
1685,zehn::NUM,desmit,decem
1686,elf::NUM,дас ӧтик,undecim
1687,elf::NUM,vienpadsmit,undecim
1688,zwölf::NUM,дас кык,duodecim
1689,zwölf::NUM,divpadsmit,duodecim
1690,zwanzig::NUM,кызь,viginti
1691,zwanzig::NUM,divdesmit,viginti
1692,dreißig::NUM,комын,triginta
1693,dreißig::NUM,trīsdesmit,triginta
1694,vierzig::NUM,нелямын,quadraginta
1695,vierzig::NUM,četrdesmit,quadraginta
1696,fünfzig::NUM,ветымын,quinquaginta
1697,fünfzig::NUM,piecdesmit,quinquaginta
1698,sechzig::NUM,квайтымын,sexaginta
1699,sechzig::NUM,sešdesmit,sexaginta
1700,siebzig::NUM,сизимдас,septuaginta
1701,siebzig::NUM,septiņdesmit,septuaginta
1702,achtzig::NUM,кӧкъямысдас,octoginta
1703,achtzig::NUM,astoņdesmit,octoginta
1704,neunzig::NUM,ӧкмысдас,nonaginta
1705,neunzig::NUM,deviņdesmit,nonaginta
1706,hundert::NUM,сё,centum
1707,hundert::NUM,simt,centum
1708,tausend::NUM,сюрс,mille
1709,tausend::NUM,tūkstoš,mille
1710,und::CNJ,и,et
1711,und::CNJ,и,-que
1712,und::CNJ,un,et
1713,und::CNJ,un,-que
1714,oder::CNJ,либӧ,vel
1715,oder::CNJ,jeb,vel
1716,stehen::V,сулавны,stare
1717,stehen::V,stāvēt,stare
1718,sitzen::V,пукавны,sedere
1719,sitzen::V,sēdēt,sedere
1720,liegen::V,куйлыны,iacere
1721,liegen::V,gulēt,iacere
1722,hängen::V,ӧшавны,pendere
1723,hängen::V,karāties,pendere
1724,werden::V,лоны,fieri
1725,werden::V,tapt,fieri
1726,passieren::V,лоны,accidere
1727,passieren::V,notikt,accidere
1728,beginnen::V,кутчысьны,incipere
1729,beginnen::V,кутны,incipere
1730,beginnen::V,sākties,incipere
1731,enden::V,помасьны,finem habere
1732,enden::V,beigties,finem habere
1733,wechseln::V,вежсьыны,mutari
1734,wechseln::V,mainīties,mutari
1735,aufgehen[Sonne]::V,петны,oriri
1736,aufgehen[Sonne]::V,lēkt,oriri
1737,aufgehen[Sonne]::V,uzlēkt,oriri
1738,untergehen[Sonne]::V,пуксьыны,occidere
1739,untergehen[Sonne]::V,noiet,occidere
1740,untergehen[Sonne]::V,rietēt,occidere
1741,scheinen[Sonne]::V,югъявны,lucere
1742,scheinen[Sonne]::V,югвидзны,lucere
1743,scheinen[Sonne]::V,spīdēt,lucere
1744,donnern::V,гымавны,tonare
1745,donnern::V,dārdēt,tonare
1746,wehen::V,пӧльтны,flare
1747,wehen::V,pūst,flare
1748,strömen::V,киссьыны,fluere
1749,strömen::V,līt,fluere
1750,strömen::V,plūst,fluere
1751,fließen::V,визувтны,manare
1752,fließen::V,tecēt,manare
1753,sich drehen::V,бергавны,torqueri
1754,sich drehen::V,grozīties,torqueri
1755,schwanken::V,легны,vacillare
1756,schwanken::V,лайкъявны,vacillare
1757,schwanken::V,līgoties,vacillare
1758,schwanken::V,grīļoties,vacillare
1759,schwingen::V,лайкъявны,vibrare
1760,schwingen::V,люллявны,vibrare
1761,schwingen::V,vēzēties,vibrare
1762,fallen::V,усьны,cadere
1763,fallen::V,krist,cadere
1764,brennen::V,сотчыны,ardere
1765,brennen::V,degt,ardere
1766,rauchen::V,тшынӧдны,fumare
1767,rauchen::V,dūmot,fumare
1768,regnen::V,зэрны,pluere
1769,regnen::V,līt,pluere
1770,gefrieren::V,кынмыны,congelari
1771,gefrieren::V,sasalt,congelari
1772,tauen::V,сывны,rorare
1773,tauen::V,kust,rorare
1774,schmelzen::V,сывны,liquescere
1775,schmelzen::V,kust,liquescere
1776,schmelzen::V,nokust,liquescere
1777,trocknen::V,косьмыны,arescere
1778,trocknen::V,žūt,arescere
1779,trocknen::V,kaltēties,arescere
1780,sieden::V,пуны,fervere
1781,sieden::V,virt,fervere
1782,sieden::V,vārīties,fervere
1783,faulen::V,сісьмыны,putescere
1784,faulen::V,pūt,putescere
1785,faulen::V,trudēt,putescere
1786,verfaulen::V,сісьмыны,putescere
1787,verfaulen::V,sapūt,putescere
1788,verfaulen::V,satrūdēt,putescere
1789,reißen::V,орны,scindi
1790,reißen::V,plīst,scindi
1791,reißen::V,satrūkt,scindi
1792,versinken::V,вӧйны,mergi
1793,versinken::V,grimt,mergi
1794,versinken::V,nogrimt,mergi
1795,vergehen::V,кольны,praeterire
1796,vergehen::V,ордйыны,praeterire
1797,vergehen::V,paiet,praeterire
1798,erscheinen::V,петкӧдчыны,apparere
1799,erscheinen::V,parādīties,apparere
1800,verschwinden::V,бырны,discedere
1801,verschwinden::V,nozust,discedere
1802,sinken::V,вӧйны,labi
1803,sinken::V,kristies,labi
1804,abnehmen::V,чинны,deminui
1805,abnehmen::V,noplakt,deminui
1806,abnehmen::V,mazināties,deminui
1807,zunehmen::V,содны,augeri
1808,zunehmen::V,ыдждыны,augeri
1809,zunehmen::V,pieaugt,augeri
1810,zunehmen::V,pieņemties,augeri
1811,steigen::V,лыбны,augescere
1812,steigen::V,kāpt,augescere
1813,wachsen::V,быдмыны,crescere
1814,wachsen::V,augt,crescere
1815,glänzen::V,югъявны,splendere
1816,glänzen::V,дзирдавны,splendere
1817,glänzen::V,zaigot,splendere
1818,glänzen::V,laistīties,splendere
1819,funkeln::V,югъявны,micare
1820,funkeln::V,дзирдавны,micare
1821,funkeln::V,mirdzēt,micare
1822,funkeln::V,dzirkstēt,micare
1823,lärmen::V,жувгыны,strepere
1824,lärmen::V,ыугыны,strepere
1825,lärmen::V,шумитны,strepere
1826,lärmen::V,ālēties,strepere
1827,lärmen::V,trokšņot,strepere
1828,läuten::V,жургыны,sonare
1829,läuten::V,zvanīt,sonare
1830,klingeln::V,звӧнитны,tinnire
1831,klingeln::V,zvanīt,tinnire
1832,klirren::V,гольскöдчыны,crepare
1833,klirren::V,tinkšķēt,crepare
1834,klirren::V,džinkstēt,crepare
1835,brausen::V,буавны,saevire
1836,brausen::V,krākt,saevire
1837,brausen::V,brāzmot,saevire
1838,rauschen::V,кышакывны,crepare
1839,rauschen::V,šalkt,crepare
1840,klingen::V,шыавны,sonare
1841,klingen::V,юргыны,sonare
1842,klingen::V,skanēt,sonare
1843,klingen::V,izklausīties,sonare
1844,bellen::V,увтны,latrare
1845,bellen::V,riet,latrare
1846,heulen::V,омлявны,ululare
1847,heulen::V,вурзавны,ululare
1848,heulen::V,kaukt,ululare
1849,heulen::V,gaudot,ululare
1850,blasen::V,пӧльтны,flare
1851,blasen::V,pūst,flare
1852,pfeifen::V,шутьлявны,sibilare
1853,pfeifen::V,svilpt,sibilare
1854,pfeifen::V,svilpot,sibilare
1855,schreien::V,горзыны,clamare
1856,schreien::V,brēkt,clamare
1857,schreien::V,kliegt,clamare
1858,stöhnen::V,ымзыны,gemere
1859,stöhnen::V,vaidēt,gemere
1860,zittern::V,тіравны,tremere
1861,zittern::V,тіравны,trepidare
1862,zittern::V,drebēt,tremere
1863,zittern::V,drebēt,trepidare
1864,leben::V,овны,vivere
1865,leben::V,dzīvot,vivere
1866,geboren werden::V,чужны,nasci
1867,geboren werden::V,dzimt,nasci
1868,atmen::V,кашкыны,spirare
1869,atmen::V,пошиктыны,spirare
1870,atmen::V,elpot,spirare
1871,trinken::V,юны,bibere
1872,trinken::V,dzert,bibere
1873,essen::V,сёйны,edere
1874,essen::V,ēst,edere
1875,schlucken::V,ньылавны,devorare
1876,schlucken::V,rīt,devorare
1877,müde werden::V,мудзны,fatigari
1878,müde werden::V,nokust,fatigari
1879,einschlafen::V,ланьтны,obdormiscere
1880,einschlafen::V,унмовсьны,obdormiscere
1881,einschlafen::V,iemigt,obdormiscere
1882,einschlafen::V,aizmigt,obdormiscere
1883,schlafen::V,узьны,dormire
1884,schlafen::V,gulēt,dormire
1885,aufwachen::V,садьмыны,expergisci
1886,aufwachen::V,mosties,expergisci
1887,aufstehen::V,чеччыны,exsurgere
1888,aufstehen::V,celties,exsurgere
1889,sich erholen::V,шойччыны,se reficere
1890,sich erholen::V,atžirgt,se reficere
1891,sich erholen::V,atpūsties,se reficere
1892,krank werden::V,висьмыны,aegrescere
1893,krank werden::V,sasirgt,aegrescere
1894,krank sein::V,висьны,aegrotare
1895,krank sein::V,slimot,aegrotare
1896,schmerzen::V,висьны,dolere
1897,schmerzen::V,sāpēt,dolere
1898,schmerzen::V,smelgt,dolere
1899,husten::V,кызны,tussire
1900,husten::V,klepot,tussire
1901,genesen::V,бурдны,convalescere
1902,genesen::V,veseļoties,convalescere
1903,sterben::V,кувны,mori
1904,sterben::V,mirt,mori
1905,sterben::V,nomirt,mori
1906,umkommen::V,кувны,perire
1907,umkommen::V,apsprāgt,perire
1908,umkommen::V,aiziet bojā,perire
1909,sich bewegen::V,вӧрзьыны,se movere
1910,sich bewegen::V,virzīties,se movere
1911,sich rühren::V,вӧрны,micare
1912,sich rühren::V,вӧрӧдчыны,micare
1913,sich rühren::V,sagrozīties,micare
1914,sich erheben::V,сувтны,surgere
1915,sich erheben::V,piecelties,surgere
1916,sich setzen::V,пуксьыны,considere
1917,sich setzen::V,sēsties,considere
1918,hinfallen::V,усьны,cadere
1919,hinfallen::V,sabirt,cadere
1920,hinfallen::V,pakrist,cadere
1921,laufen::V,мyнны,vadere
1922,laufen::V,iet,vadere
1923,laufen::V,skraidīt,vadere
1924,schreiten::V,восьлавны,gradi
1925,schreiten::V,soļot,gradi
1926,spazierengehen::V,гуляйтны,ambulare
1927,spazierengehen::V,staigāt,ambulare
1928,spazierengehen::V,pastaigāties,ambulare
1929,eilen::V,тэрмасьны,properare
1930,eilen::V,traukt,properare
1931,sich beeilen::V,тэрмасьны,festinare
1932,sich beeilen::V,steigties,festinare
1933,sich beeilen::V,pasteigties,festinare
1934,sausen::V,тӧвзьыны,currere
1935,sausen::V,drāzt,currere
1936,sausen::V,brāzties,currere
1937,rennen::V,котӧртны,currere
1938,rennen::V,skriet,currere
1939,springen::V,чеччавны,salire
1940,springen::V,lēkt,salire
1941,klettern::V,кышасьны,niti
1942,klettern::V,кавшасьны,niti
1943,klettern::V,kāpt,niti
1944,klettern::V,rāpties,niti
1945,schaukeln::V,гычасьны,oscillare
1946,schaukeln::V,šūpoties,oscillare
1947,schaukeln::V,zvalstīties,oscillare
1948,kriechen::V,кыссьыны,repere
1949,kriechen::V,кыссьыны,serpere
1950,kriechen::V,līst,repere
1951,kriechen::V,līst,serpere
1952,kriechen::V,rāpot,repere
1953,kriechen::V,rāpot,serpere
1954,schwimmen::V,уявны,nare
1955,schwimmen::V,уявны,natare
1956,schwimmen::V,peldēt,nare
1957,schwimmen::V,peldēt,natare
1958,tauchen::V,сунавны,mergere
1959,tauchen::V,gremdēties,mergere
1960,rudern::V,пелысасьны,remigare
1961,rudern::V,airēt,remigare
1962,rudern::V,irties,remigare
1963,fahren::V,мунны,vehi
1964,fahren::V,braukt,vehi
1965,fliegen::V,лэбны,volare
1966,fliegen::V,lidot,volare
1967,fliegen::V,laisties,volare
1968,gehen::V,мyнны,ire
1969,gehen::V,мyнны,vadere
1970,gehen::V,iet,ire
1971,gehen::V,iet,vadere
1972,weggehen::V,мунавны,abire
1973,weggehen::V,мунавны,discedere
1974,weggehen::V,aiziet,abire
1975,weggehen::V,aiziet,discedere
1976,abfahren::V,мӧдӧдчыны,proficisci
1977,abfahren::V,atiet,proficisci
1978,abfahren::V,aizbraukt,proficisci
1979,anhalten::V,джӧмдыны,consistere
1980,anhalten::V,apstāties,consistere
1981,hineingehen::V,пырны,inire
1982,hineingehen::V,пырны,ingredi
1983,hineingehen::V,ieiet,inire
1984,hineingehen::V,ieiet,ingredi
1985,eintreten::V,пырны,intrare
1986,eintreten::V,ienākt,intrare
1987,kommen::V,воны,venire
1988,kommen::V,локны,venire
1989,kommen::V,nākt,venire
1990,ankommen::V,воны,advenire
1991,ankommen::V,локны,advenire
1992,ankommen::V,nonākt,advenire
1993,ankommen::V,ierasties,advenire
1994,zurückkommen::V,косны,revenire
1995,zurückkommen::V,бергӧдчыны,revenire
1996,zurückkommen::V,atgriezties,revenire
1997,bleiben::V,кольны,manere
1998,bleiben::V,palikt,manere
1999,warten::V,виччысьны,opperiri
2000,warten::V,gaidīt,opperiri
2001,erwarten::V,виччысьны,opperiri
2002,erwarten::V,виччысьны,expectare
2003,erwarten::V,sagaidīt,opperiri
2004,erwarten::V,sagaidīt,expectare
2005,suchen::V,корсьны,quaerere
2006,suchen::V,meklēt,quaerere
2007,finden::V,казявны,reperire
2008,finden::V,rast,reperire
2009,finden::V,atrast,reperire
2010,versuchen::V,заводитчывны,conari
2011,versuchen::V,заводитчывны,temptare
2012,versuchen::V,mēģināt,conari
2013,versuchen::V,mēģināt,temptare
2014,vorbereiten::V,дасьтыны,parare
2015,vorbereiten::V,gatavot,parare
2016,vorbereiten::V,sagatavot,parare
2017,lieben::V,радейтны,amare
2018,lieben::V,mīlēt,amare
2019,mögen::V,радейтны,amare
2020,mögen::V,gribēties,amare
2021,lachen::V,серавны,ridere
2022,lachen::V,серавлыны,ridere
2023,lachen::V,smiet,ridere
2024,lachen::V,smieties,ridere
2025,rühren::V,нормӧдны,commovere
2026,rühren::V,aizgrābt,commovere
2027,weinen::V,бӧрдны,flere
2028,weinen::V,raudāt,flere
2029,schimpfen::V,видчыны,increpare
2030,schimpfen::V,rāties,increpare
2031,schimpfen::V,lamāties,increpare
2032,sich ärgern::V,скӧравны,indignari
2033,sich ärgern::V,īgt,indignari
2034,sich ärgern::V,pukoties,indignari
2035,sich ärgern::V,dusmoties,indignari
2036,sich fürchten::V,повны,vereri
2037,sich fürchten::V,bīties,vereri
2038,sich fürchten::V,baidīties,vereri
2039,fürchten::V,повны,timere
2040,fürchten::V,baidīties no,timere
2041,fliehen::V,пышйыны,fugere
2042,fliehen::V,bēgt,fugere
2043,flüchten::V,пышйыны,effugere
2044,flüchten::V,aizbēgt,effugere
2045,sehen::V,аддзыны,videre
2046,sehen::V,redzēt,videre
2047,anschauen::V,видзӧдны,aspectare
2048,anschauen::V,paraudzīties,aspectare
2049,ansehen::V,видзӧдны,spectare
2050,ansehen::V,aplūkot,spectare
2051,hören::V,кывны,audire
2052,hören::V,dzirdēt,audire
2053,zuhören::V,кывзыны,auscultare
2054,zuhören::V,klausīties,auscultare
2055,probieren::V,видлыны,gustare
2056,probieren::V,nogaršot,gustare
2057,riechen::V,чушкыны,olfacere
2058,riechen::V,ost,olfacere
2059,riechen::V,ostīt,olfacere
2060,fühlen::V,вежӧртны,sentire
2061,fühlen::V,гӧгӧрвоны,sentire
2062,fühlen::V,just,sentire
2063,fühlen::V,izjust,sentire
2064,scheinen::V,кажитчыны,videri
2065,scheinen::V,šķist,videri
2066,scheinen::V,likties,videri
2067,zu sehen sein::V,тыдавны,conspici
2068,zu sehen sein::V,parādīties,conspici
2069,vernehmen::V,кывны,comperire
2070,vernehmen::V,saklausīt,comperire
2071,frieren::V,кынмыны,algere
2072,frieren::V,salt,algere
2073,tun::V,керны,facere
2074,tun::V,darīt,facere
2075,können::V,кужны,posse
2076,können::V,prast,posse
2077,wollen::V,кӧсйыны,velle
2078,wollen::V,gribēt,velle
2079,anfangen::V,заводитны,incipere
2080,anfangen::V,пондыны,incipere
2081,anfangen::V,sākt,incipere
2082,anfangen::V,iesākt,incipere
2083,beenden::V,помавны,finire
2084,beenden::V,beigt,finire
2085,beenden::V,pabeigt,finire
2086,aufhören::V,дугӧдны,desistere
2087,aufhören::V,pārtraukt,desistere
2088,gelingen::V,артмыны,contingere
2089,gelingen::V,izdoties,contingere
2090,geraten::V,сюрны,evenire
2091,geraten::V,веськавны,evenire
2092,geraten::V,veikties,evenire
2093,öffnen::V,восьтыны,aperire
2094,öffnen::V,atvērt,aperire
2095,öffnen::V,attaisīt,aperire
2096,schließen::V,пӧдлавны,claudere
2097,schließen::V,slēgt,claudere
2098,schließen::V,aizvērt,claudere
2099,schließen::V,aiztaisīt,claudere
2100,stellen::V,сувтӧдны,sistere
2101,stellen::V,likt,sistere
2102,stellen::V,nolikt,sistere
2103,setzen::V,пуксьӧдны,ponere
2104,setzen::V,sēdināt,ponere
2105,legen::V,пуктыны,ponere
2106,legen::V,likt,ponere
2107,berühren::V,вӧрзьӧдны,tangere
2108,berühren::V,инмӧдчывны,tangere
2109,berühren::V,skart,tangere
2110,berühren::V,aizskart,tangere
2111,verbinden::V,йитны,iungere
2112,verbinden::V,saistīt,iungere
2113,verbinden::V,savienot,iungere
2114,bedecken::V,вевттьыны,tegere
2115,bedecken::V,вевттьыны,operire
2116,bedecken::V,apsegt,tegere
2117,bedecken::V,apsegt,operire
2118,bedecken::V,pārsegt,tegere
2119,bedecken::V,pārsegt,operire
2120,aufhängen::V,ӧшӧдны,suspendere
2121,aufhängen::V,джагӧдны,suspendere
2122,aufhängen::V,uzkārt,suspendere
2123,anzünden::V,ӧзтыны,accendere
2124,anzünden::V,ӧзтыны,inflammare
2125,anzünden::V,aizdegt,accendere
2126,anzünden::V,aizdegt,inflammare
2127,anzünden::V,aizdedzināt,accendere
2128,anzünden::V,aizdedzināt,inflammare
2129,aufheben::V,чеччӧдны,tollere
2130,aufheben::V,сувтӧдны,tollere
2131,aufheben::V,pacelt,tollere
2132,zurücklassen::V,кольны,relinquere
2133,zurücklassen::V,atstāt,relinquere
2134,verlieren::V,воштыны,perdere
2135,verlieren::V,воштыны,amittere
2136,verlieren::V,zaudēt,perdere
2137,verlieren::V,zaudēt,amittere
2138,verlieren::V,pazaudēt,perdere
2139,verlieren::V,pazaudēt,amittere
2140,fallen lassen::V,уськӧдны,dimittere
2141,fallen lassen::V,nomest,dimittere
2142,machen::V,вӧчны,facere
2143,machen::V,лӧсьӧдны,facere
2144,machen::V,darīt,facere
2145,herstellen::V,лӧсьӧдны,fabricare
2146,herstellen::V,ražot,fabricare
2147,herstellen::V,izgatavot,fabricare
2148,bauen::V,лэптыны,construere
2149,bauen::V,celt,construere
2150,bauen::V,būvēt,construere
2151,reparieren::V,дзоньтавны,reparare
2152,reparieren::V,labot,reparare
2153,reparieren::V,remontēt,reparare
2154,verbessern::V,бурмӧдны,emendare
2155,verbessern::V,labot,emendare
2156,verbessern::V,izlabot,emendare
2157,ändern::V,вежны,mutare
2158,ändern::V,mainīt,mutare
2159,graben::V,кодйыны,fodere
2160,graben::V,rakt,fodere
2161,beugen::V,куснявны,flectere
2162,beugen::V,liekt,flectere
2163,biegen::V,куснявны,curvare
2164,biegen::V,liekt,curvare
2165,drehen::V,бергӧдлыны,torquere
2166,drehen::V,griezt,torquere
2167,wenden::V,бергӧдны,vertere
2168,wenden::V,apgriezt,vertere
2169,umdrehen::V,бергӧдны,convertere
2170,umdrehen::V,apgriezt,convertere
2171,heben::V,лэптыны,tollere
2172,heben::V,celt,tollere
2173,heben::V,cilāt,tollere
2174,heben::V,pacelt,tollere
2175,hochheben::V,кыпӧдны,levare
2176,hochheben::V,pacelt,levare
2177,ergreifen::V,кутны,capessere
2178,ergreifen::V,paķert,capessere
2179,ergreifen::V,satvert,capessere
2180,halten::V,кутны,tenere
2181,halten::V,turēt,tenere
2182,halten::V,saturēt,tenere
2183,drücken::V,личкыны,premere
2184,drücken::V,топӧдны,premere
2185,drücken::V,spiest,premere
2186,schieben::V,ӧтдортны,promovere
2187,schieben::V,йӧткыштны,promovere
2188,schieben::V,stumt,promovere
2189,kratzen::V,гуджӧдны,radere
2190,kratzen::V,kasīt,radere
2191,kratzen::V,skrāpēt,radere
2192,lecken::V,нювны,lambere
2193,lecken::V,lakt,lambere
2194,lecken::V,laizīt,lambere
2195,beißen::V,курччыны,mordere
2196,beißen::V,kost,mordere
2197,abreißen::V,орӧдны,avellere
2198,abreißen::V,atraut,avellere
2199,abreißen::V,atplēst,avellere
2200,abschneiden::V,вундавны,desecare
2201,abschneiden::V,nogriezt,desecare
2202,binden::V,гӧрддзавны,ligare
2203,binden::V,кӧртавны,ligare
2204,binden::V,siet,ligare
2205,binden::V,aptīt,ligare
2206,stecken::V,сюйны,inserere
2207,stecken::V,bāzt,inserere
2208,stecken::V,spraust,inserere
2209,brechen::V,чегны,rumpere
2210,brechen::V,lauzt,rumpere
2211,brechen::V,lauzīt,rumpere
2212,klopfen::V,камгыны,pultare
2213,klopfen::V,klauvēt,pultare
2214,hauen::V,нӧйнты,ferire
2215,hauen::V,кучкыны,ferire
2216,hauen::V,cirst,ferire
2217,hauen::V,dauzīt,ferire
2218,kleben::V,лемавны,agglutinare
2219,kleben::V,ляскавны,agglutinare
2220,kleben::V,līmēt,agglutinare
2221,kleben::V,lipināt,agglutinare
2222,reiben::V,тільны,terere
2223,reiben::V,зыравны,terere
2224,reiben::V,rīvēt,terere
2225,reiben::V,berzēt,terere
2226,streichen::V,мавтны,oblinere
2227,streichen::V,ziest,oblinere
2228,streichen::V,triept,oblinere
2229,schleifen::V,кеслыны,acuere
2230,schleifen::V,trīt,acuere
2231,schleifen::V,asināt,acuere
2232,schneiden::V,шырны,secare
2233,schneiden::V,griezt,secare
2234,schneiden::V,sagriezt,secare
2235,rütteln::V,легӧдны,quassare
2236,rütteln::V,катлӧдлыны,quassare
2237,rütteln::V,kratīt,quassare
2238,rütteln::V,purināt,quassare
2239,schütteln::V,тракӧдны,quatere
2240,schütteln::V,kratīt,quatere
2241,schwenken::V,ӧвтны,ventilare
2242,schwenken::V,шенасьны,ventilare
2243,schwenken::V,vēzēt,ventilare
2244,schwenken::V,vēcināt,ventilare
2245,schütten::V,кисьтны,fundere
2246,schütten::V,bērt,fundere
2247,füllen::V,тыртны,complere
2248,füllen::V,pildīt,complere
2249,füllen::V,piepildīt,complere
2250,einwickeln::V,тубыртны,involvere
2251,einwickeln::V,ietīt,involvere
2252,tragen::V,нуны,ferre
2253,tragen::V,нуны,portare
2254,tragen::V,nest,ferre
2255,tragen::V,nest,portare
2256,schleppen::V,кыскавны,pertrahere
2257,schleppen::V,stiept,pertrahere
2258,schleppen::V,staipīt,pertrahere
2259,ziehen::V,кыскыны,trahere
2260,ziehen::V,vilkt,trahere
2261,aufbewahren::V,видзны,asservare
2262,aufbewahren::V,glabāt,asservare
2263,aufbewahren::V,uzglabāt,asservare
2264,werfen::V,чӧвтны,iacere
2265,werfen::V,шыбитны,iacere
2266,werfen::V,mest,iacere
2267,werfen::V,sviest,iacere
2268,fangen::V,кутны,capere
2269,fangen::V,ķert,capere
2270,fangen::V,uzķert,capere
2271,packen::V,босьтны,capessere
2272,packen::V,paķert,capessere
2273,packen::V,satvert,capessere
2274,verstecken::V,дзебны,abdere
2275,verstecken::V,slēpt,abdere
2276,verstecken::V,noglabāt,abdere
2277,teilen::V,юкны,partiri
2278,teilen::V,юкны,dividere
2279,teilen::V,dalīt,partiri
2280,teilen::V,dalīt,dividere
2281,schicken::V,ыстыны,mittere
2282,schicken::V,sūtīt,mittere
2283,schicken::V,atsūtīt,mittere
2284,bringen::V,вайны,apportare
2285,bringen::V,atvest,apportare
2286,hinzufügen::V,содтыны,addere
2287,hinzufügen::V,pievienot,addere
2288,bekommen::V,босьтны,adipisci
2289,bekommen::V,dabūt,adipisci
2290,erhalten::V,босьтны,accipere
2291,erhalten::V,saņemt,accipere
2292,nehmen::V,босьтны,sumere
2293,nehmen::V,ņemt,sumere
2294,nehmen::V,paņemt,sumere
2295,wählen::V,бӧрйыны,eligere
2296,wählen::V,ievēlēt,eligere
2297,auswählen::V,бӧрйыны,deligere
2298,auswählen::V,izvēlēt,deligere
2299,bewahren::V,видзны,conservare
2300,bewahren::V,saglabāt,conservare
2301,behindern::V,конйӧдлыны,impedire
2302,behindern::V,джӧмдӧдны,impedire
2303,behindern::V,kavēt,impedire
2304,behindern::V,aizkavēt,impedire
2305,verderben::V,тшыкӧдны,corrumpere
2306,verderben::V,sabojāt,corrumpere
2307,beschädigen::V,тшыкӧдны,laedere
2308,beschädigen::V,bojāt,laedere
2309,beschädigen::V,maitāt,laedere
2310,zerbrechen::V,жуглыны,rumpere
2311,zerbrechen::V,жуглыны,frangere
2312,zerbrechen::V,salauzt,rumpere
2313,zerbrechen::V,salauzt,frangere
