,Concept_ID,hi,udm
1439,herstellen::V,बनाना,лэсьтыны
1440,herstellen::V,तैयार करना,лэсьтыны
1441,bauen::V,बनाना,пуктыны
1442,bauen::V,निर्माण करना,пуктыны
1443,reparieren::V,मरम्मत करना,тупатыны
1444,verbessern::V,सुधारना,умоятыны
1445,ändern::V,बदलना,воштыны
1446,ändern::V,परीवर्तन करना,воштыны
1447,graben::V,खोदना,копаны
1448,beugen::V,झुकाना,губыртыны
1449,biegen::V,झुकाना,куасаны
1450,drehen::V,फेरना,бергатыны
1451,drehen::V,घुमाना,бергатыны
1452,wenden::V,पलटना,берыктыны
1453,wenden::V,मोड़ना,берыктыны
1454,umdrehen::V,घुमाना,берыктыны
1455,heben::V,उठाना,ӝутыны
1456,heben::V,ऊँचा करना,ӝутыны
1457,hochheben::V,उठाना,ӝутъяны
1458,hochheben::V,ऊपर को उठाना,ӝутъяны
1459,ergreifen::V,पकड़ना,кутыны
1460,ergreifen::V,पकड़ना,кырмыны
1461,ergreifen::V,हाथ में लेना,кутыны
1462,ergreifen::V,हाथ में लेना,кырмыны
1463,halten::V,धरना,возьыны
1464,halten::V,पकड़ना,возьыны
1465,drücken::V,दबाना,зӥбыны
1466,drücken::V,दबाना,пачкатыны
1467,schieben::V,सरकाना,донганы
1468,schieben::V,खिसकाना,донганы
1469,kratzen::V,खुरचना,вуштыны
1470,kratzen::V,खुजलाना,вуштыны
1471,lecken::V,चाटना,нюлыны
1472,beißen::V,काटना,куртчыны
1473,abreißen::V,तोड़ना,ишкалтыны
1474,abschneiden::V,काट करना,шорыны
1475,abschneiden::V,काट करना,вандыны
1476,binden::V,बाँधना,керттыны
1477,stecken::V,खोंसना,мертчытыны
1478,brechen::V,तोड़ना,тӥяны
1479,klopfen::V,खटखटाना,йыганы
1480,klopfen::V,खटखटाना,шарккетыны
1481,hauen::V,ठोकना,жугыны
1482,hauen::V,ठोकना,тышканы
1483,kleben::V,चिपकाना,лякыны
1484,reiben::V,घिसना,зыраны
1485,reiben::V,घिसना,вуштыны
1486,reiben::V,रगड़ना,зыраны
1487,reiben::V,रगड़ना,вуштыны
1488,streichen::V,लगाना,зыраны
1489,schleifen::V,तेज़ करना,шерыны
1490,schneiden::V,कतरना,вандыны
1491,rütteln::V,झकझोरना,зуркатыны
1492,schütteln::V,हिलाना,куалекъятыны
1493,schwenken::V,घुमाना,шонаны
1494,schütten::V,उँडेलना,лэзьыны
1495,füllen::V,भरना,тырмытыны
1496,füllen::V,ठूसना,тырмытыны
1497,einwickeln::V,लपेटना,биньыны
1498,tragen::V,ढोना,нуыны
1499,schleppen::V,घसीटना,кыскыны
1500,ziehen::V,खींचना,кыскыны
1501,aufbewahren::V,रखना,возьыны
1502,werfen::V,फेंकना,куяны
1503,werfen::V,फेंकना,лэзяны
1504,fangen::V,पकड़ना,кутыны
1505,packen::V,पकड़ना,кутыны
1506,packen::V,पकड़ना,кырмыны
1507,verstecken::V,छिपाना,ватыны
1508,teilen::V,बाँटना,люкыны
1509,schicken::V,भेजना,ыстыны
1510,bringen::V,लाना,вайыны
1511,hinzufügen::V,जोड़ना,ватсаны
1512,bekommen::V,पाना,басьтыны
1513,erhalten::V,पाना,басьтыны
1514,erhalten::V,मिलना,басьтыны
1515,nehmen::V,लेना,кутыны
1516,nehmen::V,लेना,басьтыны
1517,wählen::V,चुनना,бырйыны
1518,auswählen::V,चुनना,бырйыны
1519,bewahren::V,बनाए रखना,возьыны
1520,behindern::V,रोकना,могӟытыны
1521,verderben::V,ख़राब करना,сӧрыны
1522,beschädigen::V,नुक़सान पहुँचाना,урод лэсьтыны
1523,zerbrechen::V,तोड़ना,сӧрыны
1524,zerreißen::V,तोड़ना,кесяны
1525,zerstören::V,नष्ट करना,куашкатыны
1526,zerstören::V,बरबाद करना,куашкатыны
1527,verbrennen::V,जलाना,сутыны
1528,geben::V,देना,сётыны
1529,reichen::V,थमाना,сётыны
1530,schenken::V,भेंट देना,кузьманы
1531,versprechen::V,वादा करना,кыл сётыны
1532,wünschen::V,कामना करना,сӥзьыны
1533,loben::V,तारीफ़ करना,ушъяны
1534,küssen::V,चूमना,чупаны
1535,wiegen::V,झुलाना,веттаны
1536,wiegen::V,झुलाना,лэйкатыны
1537,zudecken::V,ढकना,шобыртыны
1538,wecken::V,जगाना,сайкатыны
1539,zeigen::V,दिखाना,возьматыны
1540,führen::V,रास्ता दिखाना,нуыны
1541,lehren::V,पढ़ाना,дышетыны
1542,unterrichten::V,सिखाना,дышетыны
1543,aufziehen::V,पालना,будэтыны
1544,leiten::V,संचालन करना,кивалтыны
1545,antreiben::V,हड़बड़ाना,дыртытыны
1546,lassen::V,-आना,-ытыны
1547,lassen::V,कराना,-ытыны
1548,einladen::V,बुलाना,ӧтьыны
1549,vereinigen::V,मिलाना,огазеяны
1550,vereinigen::V,संयुक्त करना,огазеяны
1551,besuchen::V,मिलना से,адӟыськыны
1552,besuchen::V,मिलने जाना से,адӟыськыны
1553,treffen::V,मिलना,пумитаны
1554,sich versammeln::V,इकट्ठा होना,люкаськыны
1555,spielen::V,खेलना,шудыны
1556,singen::V,गाना,кырӟаны
1557,tanzen::V,नाचना,эктыны
1558,sich trennen::V,अलग होना,люкиськыны
1559,verlassen::V,छोड़ना,куштыны
1560,retten::V,बचाना,утьыны
1561,bewachen::V,आँख रखना पर,возьманы
1562,schützen::V,रक्षा करना,утялтыны
1563,verteidigen::V,रक्षा करना,возьманы
1564,sich schlagen::V,हाथापाई करना,жугиськыны
1565,schießen::V,गोली मारना,ыбылӥськны
1566,siegen::V,जीतना,вормыны
1567,siegen::V,विजय पाना,вормыны
1568,ärgern::V,चिढ़ाना,вожпоттыны
1569,schlagen::V,मारना,жуккыны
1570,treten::V,ठोकर मारना,лёганы
1571,stechen::V,भेदना,бышкалтыны
1572,stechen::V,भोंकना,бышкалтыны
1573,stoßen::V,धक्का देना,донгыны
1574,stoßen::V,झटका देना,донгыны
1575,stehlen::V,चोरी करना,вораны
1576,stehlen::V,चोरी करना,лушканы
1577,stören::V,बुरा लगना,люкетыны
1578,belästigen::V,तंग करना,акыльтыны
1579,belästigen::V,तंग करना,вукылмыны
1580,verbergen::V,लुकाना,ватыны
1581,täuschen::V,धोखा देना,алданы
1582,betrügen::V,धोखा देना,пӧяны
1583,töten::V,मारना,виыны
1584,töten::V,मार डालना,виыны
1585,wohnen::V,रहना,улыны
1586,arbeiten::V,काम करना,ужаны
1587,sammeln::V,जमा करना,бичаны
1588,pflücken::V,चुनना,ишкыны
1589,pflücken::V,तोड़ना,ишкыны
1590,jagen::V,आखेट करना,пӧйшураны
1591,jagen::V,शिकार करना,пӧйшураны
1592,fischen::V,मछली पकड़ना,чорыганы
1593,fassen::V,पकड़ना,кутыны
1594,hüten::V,चराना,возьманы
1595,treiben::V,हाँकना,улляны
1596,anbinden::V,बाँधना,думыны
1597,füttern::V,खिलाना,сюдыны
1598,melken::V,दुहना,кыскыны
1599,hacken::V,काटना,кораны
1600,gießen::V,सींचना,киськаны
1601,reifen::V,पकना,вуыны
1602,reifen::V,पकना,кисьманы
1603,zubereiten::V,पकाना,лесьтыны
1604,kochen::V,पकाना,пӧзьтыны
1605,kochen::V,राँधना,пӧзьтыны
1606,backen::V,पकाना,пыжыны
1607,braten::V,तलना,пыжыны
1608,braten::V,भूनना,пыжыны
1609,umrühren::V,फेंटना,сураны
1610,stricken::V,बुनना,керттыны
1611,nähen::V,सीना,вурыны
1612,färben::V,रँगना,буяны
1613,reinigen::V,साफ़ करना,сузяны
1614,reinigen::V,शुद्ध करना,сузяны
1615,waschen::V,धोना,мисьтаськыны
1616,abwischen::V,पोंछ्ना,ӵушылыны
1617,spülen::V,माँजना,гылъяны
1618,spülen::V,खँगालना,гылъяны
1619,fegen::V,बुहारना,ӵужыны
1620,kehren::V,झाड़ना,ӵужыны
1621,baden::V,स्नान करना,пыласькыны
1622,sich waschen::V,नहाना,пыласькыны
1623,sich waschen::V,हाथ-मुँह धोना,пыласькыны
1624,ausziehen::V,उतारना,кыльыны
1625,anziehen::V,पहनना,дӥсяны
1626,sich anziehen::V,कपड़े पहनना,дӥсьяськыны
1627,kämmen::V,कंघी करना,сынаны
1628,schmücken::V,सजाना,чеберъяны
1629,schmücken::V,सँवारना,чеберъяны
1630,sagen::V,कहना,шуыны
1631,sagen::V,कहना,вераны
1632,sagen::V,बताना,шуыны
1633,sagen::V,बताना,вераны
1634,sprechen::V,बोलना,вераськыны
1635,reden::V,बोलना,вераськыны
1636,reden::V,बात करना,вераськыны
1637,sich unterhalten::V,बात करना,вераськыны
1638,sich unterhalten::V,बातचीत करना,вераськыны
1639,fragen::V,पूछ्ना,юаны
1640,fragen::V,प्रश्न करना,юаны
1641,bitten::V,माँगना से,курыны
1642,erzählen::V,बताना,вераны
1643,erzählen::V,बताना,мадьыны
1644,mitteilen::V,ख़बर देना,ивортыны
1645,mitteilen::V,सूचना देना,ивортыны
1646,nennen::V,नाम देना,шуыны
1647,rufen::V,बुलाना,ӧтьыны
1648,prahlen::V,शेख़ी बघारना,ушъяськыны
1649,übersetzen::V,अनुवाद करना,берыктыны
1650,denken::V,सोचना,малпаны
1651,glauben::V,विश्वास करना,оскыны
1652,bemerken::V,ध्यान देना पर,адӟыны
1653,erkennen::V,पहचानना,тодыны
1654,begreifen::V,समझना,валаны
1655,verstehen::V,सुनना,валаны
1656,lernen::V,पढ़ना,дышетскыны
1657,wissen::V,जानना,тодыны
1658,wissen::V,मालूम होना,тодыны
1659,sich erinnern an::V,याद करना,тодэ вайыны
1660,vergessen::V,भूलना,вунэтыны
1661,vergessen::V,बिसारना,вунэтыны
1662,messen::V,नापना,мертаны
1663,zählen::V,गिनना,лыдъяны
1664,rechnen::V,गणना करना,лыдъяны
1665,rechnen::V,हिसाब करना,лыдъяны
1666,lesen::V,पढ़ना,лыдӟыны
1667,malen::V,कींचना,суреданы
1668,zeichnen::V,चित्र कींचना,суреданы
1669,schreiben::V,लिखना,гожъяны
1670,besitzen::V,मालिक होना,луыны
1671,besitzen::V,स्वामी होना,луыны
1672,kaufen::V,ख़रीदना,басьтыны
1673,verkaufen::V,बेचना,вузаны
1674,bezahlen::V,चुकाना,тырыны
1675,bezahlen::V,अदा करना,тырыны
1676,zahlen::V,अदा करना,тырыны
1677,beherrschen::V,शासन करना पर,кузёяськыны
1678,ertragen::V,सहना,чиданы
