,Concept_ID,sah,lv
756,Holz::N,мас,пу
757,Holz::N,мас,koks
758,Holz::N,мас,koksne
759,Brett::N,дуоска,пӧв
760,Brett::N,дуоска,dēlis
761,Brett::N,хаптаһын,пӧв
762,Brett::N,хаптаһын,dēlis
763,Platte::N,билиитэ,плита
764,Platte::N,билиитэ,plate
765,Platte::N,билиитэ,plāksne
766,Stütze::N,тулааһын,пыкӧд
767,Stütze::N,тулааһын,мыджӧд
768,Stütze::N,тулааһын,balsts
769,Stütze::N,тулааһын,atspaids
770,Stange::N,ураҕас,потш
771,Stange::N,ураҕас,maikste
772,Stock::N,мас,бедь
773,Stock::N,мас,boze
774,Stock::N,мас,spieķis
775,Stock::N,баалкы,бедь
776,Stock::N,баалкы,boze
777,Stock::N,баалкы,spieķis
778,Stab::N,ураҕас,зир
779,Stab::N,ураҕас,zizlis
780,Rohr::N,турба,труба
781,Rohr::N,турба,caurule
782,Haus::N,дьиэ,керка
783,Haus::N,дьиэ,māja
784,Heim::N,дьиэ,горт
785,Heim::N,дьиэ,mājas
786,Ofen::N,оһох,пач
787,Ofen::N,оһох,krāsns
788,Fußboden::N,муоста,джодж
789,Fußboden::N,муоста,grīda
790,Tisch::N,остуол,пызан
791,Tisch::N,остуол,galds
792,Stuhl::N,устуул,улӧс
793,Stuhl::N,устуул,krēsls
794,Wiege::N,биһик,зыбка
795,Wiege::N,биһик,šūpulis
796,Bett::N,кырабаат,вольпась
797,Bett::N,кырабаат,gulta
798,Regal::N,долбуур,джадж
799,Regal::N,долбуур,plaukts
800,Kiste::N,дьааһык,куд
801,Kiste::N,дьааһык,ящик
802,Kiste::N,дьааһык,kaste
803,Kiste::N,дьааһык,šķirsts
804,Fenster::N,түннүк,ӧшинь
805,Fenster::N,түннүк,logs
806,Tür::N,аан,ӧдзӧс
807,Tür::N,аан,durvis
808,Tor::N,аан,дзиръя
809,Tor::N,аан,vārti
810,Zaun::N,соппулуот,потшӧс
811,Zaun::N,соппулуот,žogs
812,Dach::N,кырыыса,вевт
813,Dach::N,кырыыса,jumts
814,Leiter::N,кирилиэс,пос
815,Leiter::N,кирилиэс,kāpnes
816,Leiter::N,кирилиэс,redeles
817,Besen::N,миинньик,рос
818,Besen::N,миинньик,slota
819,Spaten::N,күрдьэх,зыр
820,Spaten::N,күрдьэх,lāpsta
821,Schaufel::N,күрдьэх,тэльӧб
822,Schaufel::N,күрдьэх,liekšķere
823,Gabel::N,биилкэ,вилки
824,Gabel::N,биилкэ,dakšiņa
825,Löffel::N,луоска,пань
826,Löffel::N,луоска,karote
827,Messer::N,быһах,пурт
828,Messer::N,быһах,nazis
829,Nagel::N,тоһоҕо,тув
830,Nagel::N,тоһоҕо,кӧрт тув
831,Nagel::N,тоһоҕо,nagla
832,Netz::N,илим,тыв
833,Netz::N,илим,tīkls
834,Haken::N,көхө,крук
835,Haken::N,көхө,āķis
836,Haken::N,көхө,kāsis
837,Haken::N,көхө,krampis
838,Griff::N,ук,нуд
839,Griff::N,ук,kāts
840,Griff::N,ук,rokturis
841,Griff::N,тутаах,нуд
842,Griff::N,тутаах,kāts
843,Griff::N,тутаах,rokturis
844,Schloss::N,күлүүс,томан
845,Schloss::N,күлүүс,aizslēgs
846,Bild::N,хартыына,серпас
847,Bild::N,хартыына,glezna
848,Figur::N,фигура,пертас
849,Figur::N,фигура,вежньӧг
850,Figur::N,фигура,figūra
851,Puppe::N,куукула,акань
852,Puppe::N,куукула,lelle
853,Beutel::N,мөһөөччук,мешӧк
854,Beutel::N,мөһөөччук,kule
855,Beutel::N,мөһөөччук,maisiņš
856,Bündel::N,баайыы,кӧртӧд
857,Bündel::N,баайыы,sainis
858,Tasche::N,суумка,сумка
859,Tasche::N,суумка,soma
860,Eimer::N,биэдэрэ,ведра
861,Eimer::N,биэдэрэ,spainis
862,Deckel::N,хаппах,пӧдан
863,Deckel::N,хаппах,тупкӧд
864,Deckel::N,хаппах,vāks
865,Geschirr::N,иһит,дозмук
866,Geschirr::N,иһит,тасьті-пань
867,Geschirr::N,иһит,trauki
868,Sack::N,куул,мешӧк
869,Sack::N,куул,maiss
870,Tasse::N,сэлиэнэй,бекар
871,Tasse::N,сэлиэнэй,тасьті
872,Tasse::N,сэлиэнэй,tase
873,Topf::N,көстүрүүҥкэ,гырнич
874,Topf::N,көстүрүүҥкэ,pods
875,Kessel::N,хочуол,пӧрт
876,Kessel::N,хочуол,katls
877,Essen::N,аһылык,сёйӧм
878,Essen::N,аһылык,ēdiens
879,Nahrung::N,ас,сёян
880,Nahrung::N,ас,barība
881,Speise::N,аһылык,сёян
882,Speise::N,аһылык,сёянтор
883,Speise::N,аһылык,ēdiens
884,Fleisch::N,эт,яй
885,Fleisch::N,эт,gaļa
886,Getreide::N,злактар,нянь
887,Getreide::N,злактар,labība
888,Brei::N,хааһы,рок
889,Brei::N,хааһы,putra
890,Brei::N,хааһы,biezenis
891,Brot::N,килиэп,нянь
892,Brot::N,килиэп,maize
893,Scheibe::N,куһуок,шӧрӧм
894,Scheibe::N,куһуок,чӧлан
895,Scheibe::N,куһуок,šķēle
896,Scheibe::N,куһуок,rieciens
897,Fett::N,сыа,гос
898,Fett::N,сыа,тшог
899,Fett::N,сыа,tauki
900,Butter::N,арыы,вый
901,Butter::N,арыы,sviests
902,Öl::N,арыы,вый
903,Öl::N,арыы,eļļa
904,Salz::N,туус,сов
905,Salz::N,туус,sāls
906,Suppe::N,мин,шыд
907,Suppe::N,мин,zupa
908,Honig::N,мүөт,ма
909,Honig::N,мүөт,medus
910,Milch::N,үүт,йӧв
911,Milch::N,үүт,piens
912,Tee::N,чэй,чай
913,Tee::N,чэй,tēja
914,Leder::N,тирии,ку
915,Leder::N,тирии,āda
916,Wolle::N,түү,вурун
917,Wolle::N,түү,vilna
918,Stoff::N,таҥас,дӧра
919,Stoff::N,таҥас,drāna
920,Stoff::N,таҥас,audums
921,Nadel::N,иннэ,ем
922,Nadel::N,иннэ,adata
923,Faden::N,сап,сунис
924,Faden::N,сап,diegs
925,Faden::N,сап,pavediens
926,Knopf::N,тимэх,кизь
927,Knopf::N,тимэх,poga
928,Knoten::N,түмүк,гӧрӧд
929,Knoten::N,түмүк,mezgls
930,Farbe::N,кырааска,краска
931,Farbe::N,кырааска,вап
932,Farbe::N,кырааска,krāsa
933,Kleidung::N,таҥас,паськӧм
934,Kleidung::N,таҥас,tērps
935,Kleidung::N,таҥас,drēbes
936,Hemd::N,ырбаахы,дӧрӧм
937,Hemd::N,ырбаахы,krekls
938,Kragen::N,саҕа,воротник
939,Kragen::N,саҕа,apkakle
940,Ärmel::N,сиэх,сос
941,Ärmel::N,сиэх,piedurkne
942,Hose::N,ыстаан,гач
943,Hose::N,ыстаан,bikses
944,Hose::N,бүрүүкэ,гач
945,Hose::N,бүрүүкэ,bikses
946,Gürtel::N,кур,вӧнь
947,Gürtel::N,кур,josta
948,Mütze::N,бэргэһэ,шапка
949,Mütze::N,бэргэһэ,cepure
950,Schuh::N,бачыыҥка,башмак
951,Schuh::N,бачыыҥка,ботинки
952,Schuh::N,бачыыҥка,kurpe
953,Stiefel::N,саппыкы,сапӧг
954,Stiefel::N,саппыкы,zābaks
955,Ring::N,биһилэх,кытш
956,Ring::N,биһилэх,gredzens
957,Band::N,лиэнтэ,лента
958,Band::N,лиэнтэ,вундас
959,Band::N,лиэнтэ,lente
960,Kamm::N,тараах,сынан
961,Kamm::N,тараах,ķemme
962,Spiegel::N,сиэркилэ,рӧмпӧштан
963,Spiegel::N,сиэркилэ,spogulis
964,Riemen::N,кур,тасма
965,Riemen::N,кур,siksna
966,Schnur::N,быа,гез
967,Schnur::N,быа,aukla
968,Leine::N,тэһиин,юргез
969,Leine::N,тэһиин,saite
970,Decke::N,суорҕан,эшкын
971,Decke::N,суорҕан,шебрас
972,Decke::N,суорҕан,sega
973,Kissen::N,сыттык,юрлӧс
974,Kissen::N,сыттык,spilvens
975,Tuch::N,былаат,чышъян
976,Tuch::N,былаат,vadmala
977,Handtuch::N,соттор,ки чышкӧд
978,Handtuch::N,соттор,кизьчышъян
979,Handtuch::N,соттор,dvielis
980,Kraft::N,сыра,этш
981,Kraft::N,сыра,эбӧс
982,Kraft::N,сыра,spēks
983,Stärke::N,күүс,ёнлун
984,Stärke::N,күүс,чорыдлун
985,Stärke::N,күүс,stiprums
986,Gesundheit::N,доруобуйа,дзоньвидзалун
987,Gesundheit::N,доруобуйа,veselība
988,Krankheit::N,ыарыы,висьӧм
989,Krankheit::N,ыарыы,slimība
990,Schmerz::N,ыарыы,висьӧм
991,Schmerz::N,ыарыы,sāpes
992,Wunde::N,баас,дой
993,Wunde::N,баас,brūce
994,Wunde::N,баас,jēlums
995,Fieber::N,түрүлгэн,жар
996,Fieber::N,түрүлгэн,drudzis
997,Fieber::N,түрүлгэн,karstums
998,Fieber::N,лихорадка,жар
999,Fieber::N,лихорадка,drudzis
1000,Fieber::N,лихорадка,karstums
1001,Fieber::N,температура,жар
1002,Fieber::N,температура,drudzis
1003,Fieber::N,температура,karstums
1004,Arznei::N,эмп,лекарство
1005,Arznei::N,эмп,зелля
1006,Arznei::N,эмп,zāles
1007,Arznei::N,эмп,medikaments
1008,Brücke::N,күргэ,пос
1009,Brücke::N,күргэ,tilts
1010,Brunnen::N,холуодьас,юкмӧс
1011,Brunnen::N,холуодьас,aka
1012,Weide::N,мэччирэҥ,пӧскӧтина
1013,Weide::N,мэччирэҥ,ganības
1014,Pfad::N,ыллык,туй
1015,Pfad::N,ыллык,кыснан
1016,Pfad::N,ыллык,taka
1017,Weg::N,суол,туй
1018,Weg::N,суол,ceļš
1019,Straße::N,суол,туй
1020,Straße::N,суол,iela
1021,Dorf::N,дэриэбинэ,сикт
1022,Dorf::N,дэриэбинэ,ciems
1023,Stadt::N,куорат,кар
1024,Stadt::N,куорат,pilsēta
1025,Brief::N,сурук,письмӧ
1026,Brief::N,сурук,vēstule
1027,Buch::N,кинигэ,небӧг
1028,Buch::N,кинигэ,grāmata
1029,Buchstabe::N,буква,шыпас
1030,Buchstabe::N,буква,burts
1031,Zeitung::N,хаһыат,газет
1032,Zeitung::N,хаһыат,avīze
1033,Zeitung::N,хаһыат,laikraksts
1034,Leben::N,тыын,лов
1035,Leben::N,тыын,олӧм
1036,Leben::N,тыын,dzīve
1037,Tod::N,өлүү,кулӧм
1038,Tod::N,өлүү,nāve
1039,Grab::N,иин,гу
1040,Grab::N,иин,kaps
1041,Kirche::N,таҥара дьиэтэ,вичко
1042,Kirche::N,таҥара дьиэтэ,baznīca
1043,Sünde::N,айыы,мыж
1044,Sünde::N,айыы,grēks
1045,Gott::N,тангара,ен
1046,Gott::N,тангара,dievs
1047,Arbeiter::N,үлэһит,уджалысь
1048,Arbeiter::N,үлэһит,strādnieks
1049,Chef::N,баһылык,юралысь
1050,Chef::N,баһылык,веськӧдлысь
1051,Chef::N,баһылык,šefs
1052,Chef::N,баһылык,vadītajs
1053,Chef::N,баһылык,priekšnieks
1054,Chef::N,начальник,юралысь
1055,Chef::N,начальник,веськӧдлысь
1056,Chef::N,начальник,šefs
1057,Chef::N,начальник,vadītajs
1058,Chef::N,начальник,priekšnieks
1059,Meister::N,уус,вӧчысь
1060,Meister::N,уус,meistars
1061,Meister::N,маастар,вӧчысь
1062,Meister::N,маастар,meistars
1063,Arzt::N,врач,врач
1064,Arzt::N,врач,бурдӧдысь
1065,Arzt::N,врач,ārsts
1066,Lehrer::N,учуутал,велӧдысь
1067,Lehrer::N,учуутал,skolotājs
1068,Geld::N,харчы,сьӧм
1069,Geld::N,харчы,nauda
1070,Geschäft::N,идэ,удж
1071,Geschäft::N,идэ,bizness
1072,Geschäft::N,идэ,darījums
1073,Laden::N,маҕаһыын,вузасянін
1074,Laden::N,маҕаһыын,bode
1075,Laden::N,маҕаһыын,veikals
1076,Preis::N,сыана,дон
1077,Preis::N,сыана,cena
1078,Ware::N,табаар,тӧвар
1079,Ware::N,табаар,prece
1080,Nutzen::N,туһа,воӧм
1081,Nutzen::N,туһа,выгӧда
1082,Nutzen::N,туһа,labums
1083,Reichtum::N,баай,озырлун
1084,Reichtum::N,баай,bagātība
1085,Welt::N,аан дойду,енкӧла
1086,Welt::N,аан дойду,pasaule
1087,Land::N,дойду,му
1088,Land::N,дойду,zeme
1089,Staat::N,государство,канму
1090,Staat::N,государство,государство
1091,Staat::N,государство,valsts
1092,König::N,король,кан
1093,König::N,король,ķēniņš
1094,König::N,король,karalis
1095,Macht::N,былаас,каналӧм
1096,Macht::N,былаас,vara
1097,Grenze::N,кыраныысса,су
1098,Grenze::N,кыраныысса,суйӧр
1099,Grenze::N,кыраныысса,robeža
1100,Krieg::N,сэрии,ожман
1101,Krieg::N,сэрии,karš
1102,Feind::N,өстөөх,враг
1103,Feind::N,өстөөх,вӧрӧг
1104,Feind::N,өстөөх,ienaidnieks
1105,Gewalt::N,күүһүлээһин,мырдöналöм
1106,Gewalt::N,күүһүлээһин,vara
1107,Gewalt::N,күүһүлээһин,vardarbība
1108,Kampf::N,охсуһуу,вермасьӧм
1109,Kampf::N,охсуһуу,cīņa
1110,Bogen[Waffe]::N,ох,ньӧввуж
1111,Bogen[Waffe]::N,ох,loks
1112,Pfeil::N,ох,ньӧв
1113,Pfeil::N,ох,bulta
1114,Gewehr::N,саа,пишшаль
1115,Gewehr::N,саа,šautene
1116,Fehler::N,сыыһа,сорсьӧм
1117,Fehler::N,сыыһа,дзугсьӧм
1118,Fehler::N,сыыһа,kļūda
1119,Lüge::N,сымыйа,пӧръясьӧм
1120,Lüge::N,сымыйа,ылӧдлӧм
1121,Lüge::N,сымыйа,meli
1122,Schaden::N,хоромньу,лёк
1123,Schaden::N,хоромньу,изъян
1124,Schaden::N,хоромньу,пакӧсьт
1125,Schaden::N,хоромньу,bojājums
1126,Schaden::N,хоромньу,kaitējums
1127,Unglück::N,алдьархай,шог
1128,Unglück::N,алдьархай,kļūme
1129,Unglück::N,алдьархай,klizma
1130,Unglück::N,алдьархай,nelaime
1131,Schuld::N,буруй,мыж
1132,Schuld::N,буруй,vaina
1133,Alter::N,саас,арлыд
1134,Alter::N,саас,vecums
1135,Schluss::N,тиһэх,пом
1136,Schluss::N,тиһэх,beigas
1137,Zeit::N,бириэмэ,кад
1138,Zeit::N,бириэмэ,laiks
1139,Tag::N,күн,лун
1140,Tag::N,күн,diena
1141,Morgen::N,сарсыарда,асыв
1142,Morgen::N,сарсыарда,rīts
1143,Mittag::N,күн ортото,лун шӧр
1144,Mittag::N,күн ортото,pusdiena
1145,Abend::N,киэһэ,рыт
1146,Abend::N,киэһэ,vakars
1147,Nacht::N,түүн,вой
1148,Nacht::N,түүн,nakts
1149,Woche::N,нэдиэлэ,вежон
