,Concept_ID,ca,lv
1611,hierhin::ADV,per aquí,талань
1612,hierhin::ADV,per aquí,šurp
1613,hierhin::ADV,per aquí,uz šejieni
1614,von hier::ADV,des d'aquí,тасянь
1615,von hier::ADV,des d'aquí,no šejienes
1616,dort::ADV,allí,сэні
1617,dort::ADV,allí,tur
1618,dorthin::ADV,hi,сэтчӧ
1619,dorthin::ADV,hi,turp
1620,dorthin::ADV,hi,uz turieni
1621,geradeaus::ADV,tot dret,веськыда
1622,geradeaus::ADV,tot dret,taisni uz priekšu
1623,vorwärts::ADV,endavānt,водзӧ
1624,vorwärts::ADV,endavānt,uz priekšu
1625,rückwärts::ADV,endarrera,бӧрӧ
1626,rückwärts::ADV,endarrera,atmuguriski
1627,zurück::ADV,darrere,бӧр
1628,zurück::ADV,darrere,atpakāļ
1629,unten::ADV,a baix,улын
1630,unten::ADV,a baix,уліын
1631,unten::ADV,a baix,lejā
1632,unten::ADV,a baix,apakšā
1633,hinab::ADV,cap avall,улӧ
1634,hinab::ADV,cap avall,увлан
1635,hinab::ADV,cap avall,uz leju
1636,oben::ADV,dalt,вылын
1637,oben::ADV,dalt,выліын
1638,oben::ADV,dalt,virsū
1639,hinauf::ADV,cap amunt,выліӧ
1640,hinauf::ADV,cap amunt,augšā
1641,hinauf::ADV,cap amunt,uz augšu
1642,überall::ADV,pertot,быдлаын
1643,überall::ADV,pertot,visur
1644,überall::ADV,per tot arreu,быдлаын
1645,überall::ADV,per tot arreu,visur
1646,nicht::ADV,no,oз
1647,nicht::ADV,no,ne
1648,ein wenig::ADV,una mica,неуна
1649,ein wenig::ADV,una mica,drusku
1650,kaum::ADV,a penes,мырдэм
1651,kaum::ADV,a penes,diezin vai
1652,sehr::ADV,molt,зэв
1653,sehr::ADV,molt,ļoti
1654,sehr::ADV,molt,gaužām
1655,so::ADV,així,тадз
1656,so::ADV,així,сідз
1657,so::ADV,així,tā
1658,so::ADV,així,tik
1659,noch::ADV,encara,на
1660,noch::ADV,encara,нӧшта
1661,noch::ADV,encara,vēl
1662,nur::ADV,només,куш
1663,nur::ADV,només,сӧмын
1664,nur::ADV,només,vien
1665,nur::ADV,només,tikai
1666,schon::ADV,ja,нин
1667,schon::ADV,ja,jau
1668,wieder::ADV,de nou,бара
1669,wieder::ADV,de nou,atkal
1670,vergebens::ADV,en va,весьшӧрӧ
1671,vergebens::ADV,en va,velti
1672,vor::PRP,davānt,водзын
1673,vor::PRP,davānt,priekš
1674,vor::PRP,enfront de,водзын
1675,vor::PRP,enfront de,priekš
1676,hinter::PRP,darrera,бӧрнын
1677,hinter::PRP,darrera,aiz
1678,unter::PRP,sota,улын
1679,unter::PRP,sota,zem
1680,durch::PRP,per,пыр
1681,durch::PRP,per,пырыс
1682,durch::PRP,per,caur
1683,durch::PRP,per,cauri
1684,neben::PRP,al costāt de,бердын
1685,neben::PRP,al costāt de,līdzās
1686,zwischen::PRP,entre,костын
1687,zwischen::PRP,entre,starp
1688,wegen::PRP,a causa de,вӧсна
1689,wegen::PRP,a causa de,pēc
1690,dies::PRN,aquest,тайӧ
1691,dies::PRN,aquest,šis
1692,das::PRN,això,ciйö
1693,das::PRN,això,tas
1694,alles::PRN,tot,став
1695,alles::PRN,tot,viss
1696,ich::PRN,jo,ме
1697,ich::PRN,jo,es
1698,du::PRN,tu,тэ
1699,du::PRN,tu,tu
1700,er::PRN,ell,сійӧ
1701,er::PRN,ell,viņš
1702,wir::PRN,nosaltres,ми
1703,wir::PRN,nosaltres,mēs
1704,ihr::PRN,vosaltres,тi
1705,ihr::PRN,vosaltres,jūs
1706,sie::PRN,ells,найö
1707,sie::PRN,ells,viņi
1708,sie::PRN,ells,viņas
1709,sie::PRN,elles,найö
1710,sie::PRN,elles,viņi
1711,sie::PRN,elles,viņas
1712,was::FPRN,què,мый
1713,was::FPRN,què,kas
1714,wer::FPRN,qui,код
1715,wer::FPRN,qui,kas
1716,wo::FADV,on,кыті
1717,wo::FADV,on,kur
1718,wohin::FADV,cap a on,кытчӧ
1719,wohin::FADV,cap a on,kurp
1720,wohin::FADV,cap a on,uz kurieni
1721,wie::FADV,com,кыдзи
1722,wie::FADV,com,kā
1723,warum::FADV,per què,мыйла
1724,warum::FADV,per què,kāpēc
1725,wieviel::FNUM,quant,кымын
1726,wieviel::FNUM,quant,cik
1727,eins::NUM,u,ӧтик
1728,eins::NUM,u,viens
1729,zwei::NUM,dos,кык
1730,zwei::NUM,dos,divi
1731,drei::NUM,tres,куим
1732,drei::NUM,tres,trīs
1733,vier::NUM,quatre,нель
1734,vier::NUM,quatre,četri
1735,fünf::NUM,cinc,вит
1736,fünf::NUM,cinc,pieci
1737,sechs::NUM,sis,квайт
1738,sechs::NUM,sis,seši
1739,sieben::NUM,set,сизим
1740,sieben::NUM,set,septiņi
1741,acht::NUM,vuit,кӧкъямыс
1742,acht::NUM,vuit,astoņi
1743,neun::NUM,nou,ӧкмыс
1744,neun::NUM,nou,deviņi
1745,zehn::NUM,deu,дас
1746,zehn::NUM,deu,desmit
1747,elf::NUM,onze,дас ӧтик
1748,elf::NUM,onze,vienpadsmit
1749,zwölf::NUM,dotze,дас кык
1750,zwölf::NUM,dotze,divpadsmit
1751,zwanzig::NUM,vint,кызь
1752,zwanzig::NUM,vint,divdesmit
1753,dreißig::NUM,trenta,комын
1754,dreißig::NUM,trenta,trīsdesmit
1755,vierzig::NUM,quaranta,нелямын
1756,vierzig::NUM,quaranta,četrdesmit
1757,fünfzig::NUM,cinquanta,ветымын
1758,fünfzig::NUM,cinquanta,piecdesmit
1759,sechzig::NUM,seixanta,квайтымын
1760,sechzig::NUM,seixanta,sešdesmit
1761,siebzig::NUM,setanta,сизимдас
1762,siebzig::NUM,setanta,septiņdesmit
1763,achtzig::NUM,vuitanta,кӧкъямысдас
1764,achtzig::NUM,vuitanta,astoņdesmit
1765,neunzig::NUM,noranta,ӧкмысдас
1766,neunzig::NUM,noranta,deviņdesmit
1767,hundert::NUM,cent,сё
1768,hundert::NUM,cent,simt
1769,tausend::NUM,mil,сюрс
1770,tausend::NUM,mil,tūkstoš
1771,und::CNJ,i,и
1772,und::CNJ,i,un
1773,oder::CNJ,o,либӧ
1774,oder::CNJ,o,jeb
1775,stehen::V,estar de peu,сулавны
1776,stehen::V,estar de peu,stāvēt
1777,sitzen::V,seure,пукавны
1778,sitzen::V,seure,sēdēt
1779,liegen::V,jeure,куйлыны
1780,liegen::V,jeure,gulēt
1781,hängen::V,penjar,ӧшавны
1782,hängen::V,penjar,karāties
1783,werden::V,fer-se,лоны
1784,werden::V,fer-se,tapt
1785,werden::V,posar-se,лоны
1786,werden::V,posar-se,tapt
1787,passieren::V,succeir,лоны
1788,passieren::V,succeir,notikt
1789,beginnen::V,iniciar-se,кутчысьны
1790,beginnen::V,iniciar-se,кутны
1791,beginnen::V,iniciar-se,sākties
1792,enden::V,acabar-se,помасьны
1793,enden::V,acabar-se,beigties
1794,enden::V,terminar-se,помасьны
1795,enden::V,terminar-se,beigties
1796,wechseln::V,canviar,вежсьыны
1797,wechseln::V,canviar,mainīties
1798,aufgehen[Sonne]::V,sortir,петны
1799,aufgehen[Sonne]::V,sortir,lēkt
1800,aufgehen[Sonne]::V,sortir,uzlēkt
1801,untergehen[Sonne]::V,posar-se,пуксьыны
1802,untergehen[Sonne]::V,posar-se,noiet
1803,untergehen[Sonne]::V,posar-se,rietēt
1804,scheinen[Sonne]::V,brillar,югъявны
1805,scheinen[Sonne]::V,brillar,югвидзны
1806,scheinen[Sonne]::V,brillar,spīdēt
1807,donnern::V,tronar,гымавны
1808,donnern::V,tronar,dārdēt
1809,wehen::V,bufar,пӧльтны
1810,wehen::V,bufar,pūst
1811,strömen::V,afluir,киссьыны
1812,strömen::V,afluir,līt
1813,strömen::V,afluir,plūst
1814,fließen::V,fluir,визувтны
1815,fließen::V,fluir,tecēt
1816,sich drehen::V,girar,бергавны
1817,sich drehen::V,girar,grozīties
1818,schwanken::V,vacil·lar,легны
1819,schwanken::V,vacil·lar,лайкъявны
1820,schwanken::V,vacil·lar,līgoties
1821,schwanken::V,vacil·lar,grīļoties
1822,schwingen::V,oscil·lar,лайкъявны
1823,schwingen::V,oscil·lar,люллявны
1824,schwingen::V,oscil·lar,vēzēties
1825,fallen::V,caure,усьны
1826,fallen::V,caure,krist
1827,fallen::V,tombar,усьны
1828,fallen::V,tombar,krist
1829,brennen::V,cremar,сотчыны
1830,brennen::V,cremar,degt
1831,rauchen::V,fumejar,тшынӧдны
1832,rauchen::V,fumejar,dūmot
1833,regnen::V,ploure,зэрны
1834,regnen::V,ploure,līt
1835,gefrieren::V,gelar-se,кынмыны
1836,gefrieren::V,gelar-se,sasalt
1837,tauen::V,fondre's,сывны
1838,tauen::V,fondre's,kust
1839,schmelzen::V,fondre's,сывны
1840,schmelzen::V,fondre's,kust
1841,schmelzen::V,fondre's,nokust
1842,trocknen::V,assecar-se,косьмыны
1843,trocknen::V,assecar-se,žūt
1844,trocknen::V,assecar-se,kaltēties
1845,sieden::V,bullir,пуны
1846,sieden::V,bullir,virt
1847,sieden::V,bullir,vārīties
1848,faulen::V,podrir-se,сісьмыны
1849,faulen::V,podrir-se,pūt
1850,faulen::V,podrir-se,trudēt
1851,verfaulen::V,podrir-se,сісьмыны
1852,verfaulen::V,podrir-se,sapūt
1853,verfaulen::V,podrir-se,satrūdēt
1854,reißen::V,trencar-se,орны
1855,reißen::V,trencar-se,plīst
1856,reißen::V,trencar-se,satrūkt
1857,versinken::V,enfonsar-se,вӧйны
1858,versinken::V,enfonsar-se,grimt
1859,versinken::V,enfonsar-se,nogrimt
1860,vergehen::V,passar,кольны
1861,vergehen::V,passar,ордйыны
1862,vergehen::V,passar,paiet
1863,erscheinen::V,aparèixer,петкӧдчыны
1864,erscheinen::V,aparèixer,parādīties
1865,verschwinden::V,desaparèixer,бырны
1866,verschwinden::V,desaparèixer,nozust
1867,sinken::V,baixar,вӧйны
1868,sinken::V,baixar,kristies
1869,sinken::V,descendir,вӧйны
1870,sinken::V,descendir,kristies
1871,abnehmen::V,decréixer,чинны
1872,abnehmen::V,decréixer,noplakt
1873,abnehmen::V,decréixer,mazināties
1874,zunehmen::V,augmentar,содны
1875,zunehmen::V,augmentar,ыдждыны
1876,zunehmen::V,augmentar,pieaugt
1877,zunehmen::V,augmentar,pieņemties
1878,steigen::V,pujar,лыбны
1879,steigen::V,pujar,kāpt
1880,wachsen::V,créixer,быдмыны
1881,wachsen::V,créixer,augt
1882,glänzen::V,brillar,югъявны
1883,glänzen::V,brillar,дзирдавны
1884,glänzen::V,brillar,zaigot
1885,glänzen::V,brillar,laistīties
1886,glänzen::V,resplendir,югъявны
1887,glänzen::V,resplendir,дзирдавны
1888,glänzen::V,resplendir,zaigot
1889,glänzen::V,resplendir,laistīties
1890,funkeln::V,espurnejar,югъявны
1891,funkeln::V,espurnejar,дзирдавны
1892,funkeln::V,espurnejar,mirdzēt
1893,funkeln::V,espurnejar,dzirkstēt
1894,lärmen::V,fer soroll,жувгыны
1895,lärmen::V,fer soroll,ыугыны
1896,lärmen::V,fer soroll,шумитны
1897,lärmen::V,fer soroll,ālēties
1898,lärmen::V,fer soroll,trokšņot
1899,läuten::V,sonar,жургыны
1900,läuten::V,sonar,zvanīt
1901,klingeln::V,trucar,звӧнитны
1902,klingeln::V,trucar,zvanīt
1903,klirren::V,dringar,гольскöдчыны
1904,klirren::V,dringar,tinkšķēt
1905,klirren::V,dringar,džinkstēt
1906,brausen::V,rugir,буавны
1907,brausen::V,rugir,krākt
1908,brausen::V,rugir,brāzmot
1909,rauschen::V,murmurar,кышакывны
1910,rauschen::V,murmurar,šalkt
1911,klingen::V,sonar,шыавны
1912,klingen::V,sonar,юргыны
1913,klingen::V,sonar,skanēt
1914,klingen::V,sonar,izklausīties
1915,bellen::V,lladrar,увтны
1916,bellen::V,lladrar,riet
1917,heulen::V,udolar,омлявны
1918,heulen::V,udolar,вурзавны
1919,heulen::V,udolar,kaukt
1920,heulen::V,udolar,gaudot
1921,blasen::V,bufar,пӧльтны
1922,blasen::V,bufar,pūst
1923,pfeifen::V,xiular,шутьлявны
1924,pfeifen::V,xiular,svilpt
1925,pfeifen::V,xiular,svilpot
1926,schreien::V,cridar,горзыны
1927,schreien::V,cridar,brēkt
1928,schreien::V,cridar,kliegt
1929,stöhnen::V,gemegar,ымзыны
1930,stöhnen::V,gemegar,vaidēt
1931,zittern::V,tremolar,тіравны
1932,zittern::V,tremolar,drebēt
1933,leben::V,vīure,овны
1934,leben::V,vīure,dzīvot
1935,geboren werden::V,néixer,чужны
1936,geboren werden::V,néixer,dzimt
1937,atmen::V,respirar,кашкыны
1938,atmen::V,respirar,пошиктыны
1939,atmen::V,respirar,elpot
1940,trinken::V,beure,юны
1941,trinken::V,beure,dzert
1942,essen::V,menjar,сёйны
1943,essen::V,menjar,ēst
1944,schlucken::V,empassar-se,ньылавны
1945,schlucken::V,empassar-se,rīt
1946,müde werden::V,cansar-se,мудзны
1947,müde werden::V,cansar-se,nokust
1948,einschlafen::V,adormir-se,ланьтны
1949,einschlafen::V,adormir-se,унмовсьны
1950,einschlafen::V,adormir-se,iemigt
1951,einschlafen::V,adormir-se,aizmigt
1952,schlafen::V,dormir,узьны
1953,schlafen::V,dormir,gulēt
1954,aufwachen::V,despertar-se,садьмыны
1955,aufwachen::V,despertar-se,mosties
1956,aufstehen::V,llevar-se,чеччыны
1957,aufstehen::V,llevar-se,celties
1958,sich erholen::V,descansar,шойччыны
1959,sich erholen::V,descansar,atžirgt
1960,sich erholen::V,descansar,atpūsties
1961,krank werden::V,posar-se malalt,висьмыны
1962,krank werden::V,posar-se malalt,sasirgt
1963,krank sein::V,estar malalt,висьны
1964,krank sein::V,estar malalt,slimot
1965,schmerzen::V,doldre,висьны
1966,schmerzen::V,doldre,sāpēt
1967,schmerzen::V,doldre,smelgt
1968,husten::V,tossir,кызны
1969,husten::V,tossir,klepot
1970,genesen::V,recuperar-se,бурдны
1971,genesen::V,recuperar-se,veseļoties
1972,sterben::V,morir,кувны
1973,sterben::V,morir,mirt
1974,sterben::V,morir,nomirt
1975,umkommen::V,perir,кувны
1976,umkommen::V,perir,apsprāgt
1977,umkommen::V,perir,aiziet bojā
1978,sich bewegen::V,moure's,вӧрзьыны
1979,sich bewegen::V,moure's,virzīties
1980,sich rühren::V,moure's,вӧрны
1981,sich rühren::V,moure's,вӧрӧдчыны
1982,sich rühren::V,moure's,sagrozīties
1983,sich erheben::V,aixecar-se,сувтны
1984,sich erheben::V,aixecar-se,piecelties
1985,sich setzen::V,asseure's,пуксьыны
1986,sich setzen::V,asseure's,sēsties
1987,hinfallen::V,caure's,усьны
1988,hinfallen::V,caure's,sabirt
1989,hinfallen::V,caure's,pakrist
1990,laufen::V,caminar,мyнны
1991,laufen::V,caminar,iet
1992,laufen::V,caminar,skraidīt
1993,schreiten::V,procedir,восьлавны
1994,schreiten::V,procedir,soļot
1995,spazierengehen::V,passejar,гуляйтны
1996,spazierengehen::V,passejar,staigāt
1997,spazierengehen::V,passejar,pastaigāties
1998,eilen::V,anar corrent,тэрмасьны
1999,eilen::V,anar corrent,traukt
2000,sich beeilen::V,afanyar-se,тэрмасьны
2001,sich beeilen::V,afanyar-se,steigties
2002,sich beeilen::V,afanyar-se,pasteigties
2003,sausen::V,córrer,тӧвзьыны
2004,sausen::V,córrer,drāzt
2005,sausen::V,córrer,brāzties
2006,rennen::V,córrer,котӧртны
2007,rennen::V,córrer,skriet
2008,springen::V,saltar,чеччавны
2009,springen::V,saltar,lēkt
2010,klettern::V,escalar,кышасьны
2011,klettern::V,escalar,кавшасьны
2012,klettern::V,escalar,kāpt
2013,klettern::V,escalar,rāpties
2014,schaukeln::V,gronxar-se,гычасьны
2015,schaukeln::V,gronxar-se,šūpoties
2016,schaukeln::V,gronxar-se,zvalstīties
2017,schaukeln::V,balancejar-se,гычасьны
2018,schaukeln::V,balancejar-se,šūpoties
2019,schaukeln::V,balancejar-se,zvalstīties
2020,kriechen::V,reptar,кыссьыны
2021,kriechen::V,reptar,līst
2022,kriechen::V,reptar,rāpot
2023,kriechen::V,arrossegar-se,кыссьыны
2024,kriechen::V,arrossegar-se,līst
2025,kriechen::V,arrossegar-se,rāpot
2026,schwimmen::V,nadar,уявны
2027,schwimmen::V,nadar,peldēt
2028,tauchen::V,bussejar,сунавны
2029,tauchen::V,bussejar,gremdēties
2030,tauchen::V,submergir-se,сунавны
2031,tauchen::V,submergir-se,gremdēties
2032,rudern::V,remar,пелысасьны
2033,rudern::V,remar,airēt
2034,rudern::V,remar,irties
2035,fahren::V,anar,мунны
2036,fahren::V,anar,braukt
2037,fliegen::V,volar,лэбны
2038,fliegen::V,volar,lidot
2039,fliegen::V,volar,laisties
2040,gehen::V,caminar,мyнны
2041,gehen::V,caminar,iet
2042,weggehen::V,anar-se'n,мунавны
2043,weggehen::V,anar-se'n,aiziet
2044,abfahren::V,partir,мӧдӧдчыны
2045,abfahren::V,partir,atiet
2046,abfahren::V,partir,aizbraukt
2047,anhalten::V,aturar-se,джӧмдыны
2048,anhalten::V,aturar-se,apstāties
2049,hineingehen::V,entrar,пырны
2050,hineingehen::V,entrar,ieiet
2051,eintreten::V,entrar,пырны
2052,eintreten::V,entrar,ienākt
2053,kommen::V,venir,воны
2054,kommen::V,venir,локны
2055,kommen::V,venir,nākt
2056,ankommen::V,arribar,воны
2057,ankommen::V,arribar,локны
2058,ankommen::V,arribar,nonākt
2059,ankommen::V,arribar,ierasties
2060,zurückkommen::V,tornar,косны
2061,zurückkommen::V,tornar,бергӧдчыны
2062,zurückkommen::V,tornar,atgriezties
2063,bleiben::V,quedar-se,кольны
2064,bleiben::V,quedar-se,palikt
2065,warten::V,esperar,виччысьны
2066,warten::V,esperar,gaidīt
2067,erwarten::V,esperar,виччысьны
2068,erwarten::V,esperar,sagaidīt
2069,suchen::V,buscar,корсьны
2070,suchen::V,buscar,meklēt
2071,finden::V,trobar,казявны
2072,finden::V,trobar,rast
2073,finden::V,trobar,atrast
2074,versuchen::V,intentar,заводитчывны
2075,versuchen::V,intentar,mēģināt
2076,vorbereiten::V,preparar,дасьтыны
2077,vorbereiten::V,preparar,gatavot
2078,vorbereiten::V,preparar,sagatavot
2079,lieben::V,estimar,радейтны
2080,lieben::V,estimar,mīlēt
2081,mögen::V,agradar a,радейтны
2082,mögen::V,agradar a,gribēties
2083,lachen::V,riure,серавны
2084,lachen::V,riure,серавлыны
2085,lachen::V,riure,smiet
2086,lachen::V,riure,smieties
2087,rühren::V,commoure,нормӧдны
2088,rühren::V,commoure,aizgrābt
2089,rühren::V,emocionar,нормӧдны
2090,rühren::V,emocionar,aizgrābt
2091,weinen::V,plorar,бӧрдны
2092,weinen::V,plorar,raudāt
2093,schimpfen::V,renyar,видчыны
2094,schimpfen::V,renyar,rāties
2095,schimpfen::V,renyar,lamāties
2096,sich ärgern::V,enfadar-se,скӧравны
2097,sich ärgern::V,enfadar-se,īgt
2098,sich ärgern::V,enfadar-se,pukoties
2099,sich ärgern::V,enfadar-se,dusmoties
2100,sich fürchten::V,tenir por,повны
2101,sich fürchten::V,tenir por,bīties
2102,sich fürchten::V,tenir por,baidīties
2103,fürchten::V,témer,повны
2104,fürchten::V,témer,baidīties no
2105,fliehen::V,fugir,пышйыны
2106,fliehen::V,fugir,bēgt
2107,flüchten::V,refugiar-se,пышйыны
2108,flüchten::V,refugiar-se,aizbēgt
2109,sehen::V,veure,аддзыны
2110,sehen::V,veure,redzēt
2111,anschauen::V,mirar,видзӧдны
2112,anschauen::V,mirar,paraudzīties
2113,ansehen::V,mirar,видзӧдны
2114,ansehen::V,mirar,aplūkot
2115,hören::V,oir,кывны
2116,hören::V,oir,dzirdēt
2117,zuhören::V,escoltar,кывзыны
2118,zuhören::V,escoltar,klausīties
2119,probieren::V,provar,видлыны
2120,probieren::V,provar,nogaršot
2121,riechen::V,olorar,чушкыны
2122,riechen::V,olorar,ost
2123,riechen::V,olorar,ostīt
2124,fühlen::V,sentīr,вежӧртны
2125,fühlen::V,sentīr,гӧгӧрвоны
2126,fühlen::V,sentīr,just
2127,fühlen::V,sentīr,izjust
2128,scheinen::V,semblar,кажитчыны
2129,scheinen::V,semblar,šķist
2130,scheinen::V,semblar,likties
2131,zu sehen sein::V,poder-se veure,тыдавны
2132,zu sehen sein::V,poder-se veure,parādīties
2133,vernehmen::V,percebre,кывны
2134,vernehmen::V,percebre,saklausīt
2135,frieren::V,tenir fred,кынмыны
2136,frieren::V,tenir fred,salt
2137,tun::V,fer,керны
2138,tun::V,fer,darīt
2139,können::V,poder,кужны
2140,können::V,poder,prast
2141,wollen::V,voler,кӧсйыны
2142,wollen::V,voler,gribēt
2143,anfangen::V,iniciar,заводитны
2144,anfangen::V,iniciar,пондыны
2145,anfangen::V,iniciar,sākt
2146,anfangen::V,iniciar,iesākt
2147,beenden::V,acabar,помавны
2148,beenden::V,acabar,beigt
2149,beenden::V,acabar,pabeigt
2150,aufhören::V,deixar,дугӧдны
2151,aufhören::V,deixar,pārtraukt
2152,gelingen::V,sortir bé,артмыны
2153,gelingen::V,sortir bé,izdoties
2154,geraten::V,sortir,сюрны
2155,geraten::V,sortir,веськавны
2156,geraten::V,sortir,veikties
2157,öffnen::V,obrir,восьтыны
2158,öffnen::V,obrir,atvērt
2159,öffnen::V,obrir,attaisīt
2160,schließen::V,tancar,пӧдлавны
2161,schließen::V,tancar,slēgt
2162,schließen::V,tancar,aizvērt
2163,schließen::V,tancar,aiztaisīt
2164,stellen::V,posar,сувтӧдны
2165,stellen::V,posar,likt
2166,stellen::V,posar,nolikt
2167,stellen::V,col·locar,сувтӧдны
2168,stellen::V,col·locar,likt
2169,stellen::V,col·locar,nolikt
2170,setzen::V,assentar,пуксьӧдны
2171,setzen::V,assentar,sēdināt
2172,legen::V,posar,пуктыны
2173,legen::V,posar,likt
2174,berühren::V,tocar,вӧрзьӧдны
2175,berühren::V,tocar,инмӧдчывны
2176,berühren::V,tocar,skart
2177,berühren::V,tocar,aizskart
2178,verbinden::V,unir,йитны
2179,verbinden::V,unir,saistīt
2180,verbinden::V,unir,savienot
2181,verbinden::V,connectar,йитны
2182,verbinden::V,connectar,saistīt
2183,verbinden::V,connectar,savienot
2184,bedecken::V,tapar,вевттьыны
2185,bedecken::V,tapar,apsegt
2186,bedecken::V,tapar,pārsegt
2187,bedecken::V,cobrir,вевттьыны
2188,bedecken::V,cobrir,apsegt
2189,bedecken::V,cobrir,pārsegt
2190,aufhängen::V,penjar,ӧшӧдны
2191,aufhängen::V,penjar,джагӧдны
2192,aufhängen::V,penjar,uzkārt
2193,anzünden::V,encendre,ӧзтыны
2194,anzünden::V,encendre,aizdegt
2195,anzünden::V,encendre,aizdedzināt
2196,aufheben::V,aixecar,чеччӧдны
2197,aufheben::V,aixecar,сувтӧдны
2198,aufheben::V,aixecar,pacelt
2199,zurücklassen::V,deixar,кольны
2200,zurücklassen::V,deixar,atstāt
2201,verlieren::V,pērdre,воштыны
2202,verlieren::V,pērdre,zaudēt
2203,verlieren::V,pērdre,pazaudēt
2204,fallen lassen::V,deixar caure,уськӧдны
2205,fallen lassen::V,deixar caure,nomest
2206,machen::V,fer,вӧчны
2207,machen::V,fer,лӧсьӧдны
2208,machen::V,fer,darīt
2209,herstellen::V,producir,лӧсьӧдны
2210,herstellen::V,producir,ražot
2211,herstellen::V,producir,izgatavot
2212,bauen::V,construir,лэптыны
2213,bauen::V,construir,celt
2214,bauen::V,construir,būvēt
2215,reparieren::V,reparar,дзоньтавны
2216,reparieren::V,reparar,labot
2217,reparieren::V,reparar,remontēt
2218,verbessern::V,millorar,бурмӧдны
2219,verbessern::V,millorar,labot
2220,verbessern::V,millorar,izlabot
2221,ändern::V,canviar,вежны
2222,ändern::V,canviar,mainīt
2223,graben::V,cavar,кодйыны
2224,graben::V,cavar,rakt
2225,beugen::V,doblegar,куснявны
2226,beugen::V,doblegar,liekt
2227,biegen::V,corbar,куснявны
2228,biegen::V,corbar,liekt
2229,biegen::V,arquejar,куснявны
2230,biegen::V,arquejar,liekt
2231,drehen::V,girar,бергӧдлыны
2232,drehen::V,girar,griezt
2233,wenden::V,girar,бергӧдны
2234,wenden::V,girar,apgriezt
2235,umdrehen::V,voltar,бергӧдны
2236,umdrehen::V,voltar,apgriezt
2237,heben::V,pujar,лэптыны
2238,heben::V,pujar,celt
2239,heben::V,pujar,cilāt
2240,heben::V,pujar,pacelt
2241,heben::V,aixecar,лэптыны
2242,heben::V,aixecar,celt
2243,heben::V,aixecar,cilāt
2244,heben::V,aixecar,pacelt
2245,hochheben::V,aixecar,кыпӧдны
2246,hochheben::V,aixecar,pacelt
2247,ergreifen::V,agafar,кутны
2248,ergreifen::V,agafar,paķert
2249,ergreifen::V,agafar,satvert
2250,halten::V,mantenir,кутны
2251,halten::V,mantenir,turēt
2252,halten::V,mantenir,saturēt
2253,drücken::V,prémer,личкыны
2254,drücken::V,prémer,топӧдны
2255,drücken::V,prémer,spiest
2256,drücken::V,estrènyer,личкыны
2257,drücken::V,estrènyer,топӧдны
2258,drücken::V,estrènyer,spiest
2259,schieben::V,empènyer,ӧтдортны
2260,schieben::V,empènyer,йӧткыштны
2261,schieben::V,empènyer,stumt
2262,kratzen::V,raspar,гуджӧдны
2263,kratzen::V,raspar,kasīt
2264,kratzen::V,raspar,skrāpēt
2265,lecken::V,llepar,нювны
2266,lecken::V,llepar,lakt
2267,lecken::V,llepar,laizīt
2268,beißen::V,mossegar,курччыны
2269,beißen::V,mossegar,kost
2270,abreißen::V,arrencar,орӧдны
2271,abreißen::V,arrencar,atraut
2272,abreißen::V,arrencar,atplēst
2273,abschneiden::V,tallar,вундавны
2274,abschneiden::V,tallar,nogriezt
2275,binden::V,lligar,гӧрддзавны
2276,binden::V,lligar,кӧртавны
2277,binden::V,lligar,siet
2278,binden::V,lligar,aptīt
2279,stecken::V,ficar,сюйны
2280,stecken::V,ficar,bāzt
2281,stecken::V,ficar,spraust
2282,brechen::V,trencar,чегны
2283,brechen::V,trencar,lauzt
2284,brechen::V,trencar,lauzīt
2285,klopfen::V,trucar,камгыны
2286,klopfen::V,trucar,klauvēt
2287,hauen::V,picar,нӧйнты
2288,hauen::V,picar,кучкыны
2289,hauen::V,picar,cirst
2290,hauen::V,picar,dauzīt
2291,hauen::V,colpejar,нӧйнты
2292,hauen::V,colpejar,кучкыны
2293,hauen::V,colpejar,cirst
2294,hauen::V,colpejar,dauzīt
2295,kleben::V,enganxar,лемавны
2296,kleben::V,enganxar,ляскавны
2297,kleben::V,enganxar,līmēt
2298,kleben::V,enganxar,lipināt
2299,reiben::V,fregar,тільны
2300,reiben::V,fregar,зыравны
2301,reiben::V,fregar,rīvēt
2302,reiben::V,fregar,berzēt
2303,streichen::V,untar,мавтны
2304,streichen::V,untar,ziest
2305,streichen::V,untar,triept
2306,schleifen::V,afilar,кеслыны
2307,schleifen::V,afilar,trīt
2308,schleifen::V,afilar,asināt
2309,schleifen::V,esmolar,кеслыны
2310,schleifen::V,esmolar,trīt
2311,schleifen::V,esmolar,asināt
2312,schneiden::V,tallar,шырны
2313,schneiden::V,tallar,griezt
2314,schneiden::V,tallar,sagriezt
2315,rütteln::V,sacsejar,легӧдны
2316,rütteln::V,sacsejar,катлӧдлыны
2317,rütteln::V,sacsejar,kratīt
2318,rütteln::V,sacsejar,purināt
2319,schütteln::V,agitar,тракӧдны
2320,schütteln::V,agitar,kratīt
2321,schütteln::V,sacsejar,тракӧдны
2322,schütteln::V,sacsejar,kratīt
2323,schwenken::V,agitar,ӧвтны
2324,schwenken::V,agitar,шенасьны
2325,schwenken::V,agitar,vēzēt
2326,schwenken::V,agitar,vēcināt
2327,schütten::V,abocar,кисьтны
