,Concept_ID,myv,hi
1455,abschneiden::V,печкемс,काट करना
1456,binden::V,кодамс,बाँधना
1457,binden::V,сюлмамс,बाँधना
1458,stecken::V,сялгомс,खोंसना
1459,brechen::V,синдемс,तोड़ना
1460,brechen::V,калавтомс,तोड़ना
1461,klopfen::V,калтаямс,खटखटाना
1462,hauen::V,чавомс,ठोकना
1463,kleben::V,педявтнемс,चिपकाना
1464,reiben::V,ёзамс,घिसना
1465,reiben::V,ёзамс,रगड़ना
1466,streichen::V,вадемс,लगाना
1467,schleifen::V,човамс,तेज़ करना
1468,schneiden::V,керямс,कतरना
1469,rütteln::V,чукамс,झकझोरना
1470,rütteln::V,лыкавтомс,झकझोरना
1471,schütteln::V,чукамс,हिलाना
1472,schwenken::V,яхолемс,घुमाना
1473,schütten::V,каямс,उँडेलना
1474,füllen::V,пештямс,भरना
1475,füllen::V,пештямс,ठूसना
1476,einwickeln::V,тапарямс,लपेटना
1477,tragen::V,кандомс,ढोना
1478,schleppen::V,ускомс,घसीटना
1479,ziehen::V,ускомс,खींचना
1480,aufbewahren::V,ванстомс,रखना
1481,werfen::V,ёртомс,फेंकना
1482,fangen::V,кундамс,पकड़ना
1483,packen::V,кундамс,पकड़ना
1484,verstecken::V,кекшемс,छिपाना
1485,teilen::V,явомс,बाँटना
1486,schicken::V,кучомс,भेजना
1487,bringen::V,кандомс,लाना
1488,hinzufügen::V,путомс,जोड़ना
1489,hinzufügen::V,максомс,जोड़ना
1490,bekommen::V,саемс,पाना
1491,erhalten::V,саемс,पाना
1492,erhalten::V,саемс,मिलना
1493,nehmen::V,саемс,लेना
1494,wählen::V,кочкамс,चुनना
1495,auswählen::V,кочкамс,चुनना
1496,bewahren::V,ванстомс,बनाए रखना
1497,behindern::V,кирдемс,रोकना
1498,verderben::V,коламс,ख़राब करना
1499,beschädigen::V,теемс зыян,नुक़सान पहुँचाना
1500,zerbrechen::V,коламс,तोड़ना
1501,zerreißen::V,сеземс,तोड़ना
1502,zerstören::V,калавтомс,नष्ट करना
1503,zerstören::V,калавтомс,बरबाद करना
1504,verbrennen::V,пултамс,जलाना
1505,geben::V,максомс,देना
1506,reichen::V,максомс,थमाना
1507,schenken::V,каземс,भेंट देना
1508,versprechen::V,алтамс,वादा करना
1509,wünschen::V,арсемс,कामना करना
1510,loben::V,шнамс,तारीफ़ करना
1511,küssen::V,палсемс,चूमना
1512,wiegen::V,нурсемс,झुलाना
1513,zudecken::V,тавадомс,ढकना
1514,zudecken::V,вельтямс,ढकना
1515,wecken::V,стявтомс,जगाना
1516,zeigen::V,невтемс,दिखाना
1517,führen::V,ветямс,रास्ता दिखाना
1518,lehren::V,тонавтомс,पढ़ाना
1519,unterrichten::V,тонавтомс,सिखाना
1520,aufziehen::V,трямс,पालना
1521,aufziehen::V,кастомс,पालना
1522,leiten::V,ветямс,संचालन करना
1523,leiten::V,азоркстамс,संचालन करना
1524,antreiben::V,ветямс,हड़बड़ाना
1525,lassen::V,кармавтомс,-आना
1526,lassen::V,кармавтомс,कराना
1527,einladen::V,тердемс,बुलाना
1528,vereinigen::V,вейсэндямс,मिलाना
1529,vereinigen::V,вейсэндямс,संयुक्त करना
1530,vereinigen::V,вейс путомс,मिलाना
1531,vereinigen::V,вейс путомс,संयुक्त करना
1532,vereinigen::V,вейс пурнамс,मिलाना
1533,vereinigen::V,вейс пурнамс,संयुक्त करना
1534,besuchen::V,варштамс,मिलना से
1535,besuchen::V,варштамс,मिलने जाना से
1536,treffen::V,вастомс,मिलना
1537,sich versammeln::V,промокшномс,इकट्ठा होना
1538,spielen::V,налксемс,खेलना
1539,singen::V,морамс,गाना
1540,tanzen::V,киштемс,नाचना
1541,sich trennen::V,явомс,अलग होना
1542,verlassen::V,кадомс,छोड़ना
1543,retten::V,идемс,बचाना
1544,bewachen::V,ванстомс,आँख रखना पर
1545,schützen::V,аштемс,रक्षा करना
1546,verteidigen::V,ваномс,रक्षा करना
1547,sich schlagen::V,тюремс,हाथापाई करना
1548,schießen::V,ледемс,गोली मारना
1549,siegen::V,изнямс,जीतना
1550,siegen::V,изнямс,विजय पाना
1551,ärgern::V,кежейгавтомс,चिढ़ाना
1552,schlagen::V,токамс,मारना
1553,treten::V,тапамс,ठोकर मारना
1554,stechen::V,пупамс,भेदना
1555,stechen::V,пупамс,भोंकना
1556,stoßen::V,тулкадемс,धक्का देना
1557,stoßen::V,тулкадемс,झटका देना
1558,stehlen::V,саламс,चोरी करना
1559,stören::V,пирямс ки,बुरा लगना
1560,belästigen::V,а максомс,तंग करना
1561,belästigen::V,а кадомс оймамо,तंग करना
1562,verbergen::V,сёпомс,लुकाना
1563,verbergen::V,кекшемс,लुकाना
1564,täuschen::V,манямс,धोखा देना
1565,betrügen::V,манчемс,धोखा देना
1566,töten::V,чавномс,मारना
1567,töten::V,чавномс,मार डालना
1568,töten::V,маштнемс,मारना
1569,töten::V,маштнемс,मार डालना
1570,wohnen::V,эрямс,रहना
1571,arbeiten::V,важодемс,काम करना
1572,sammeln::V,пурнамс,जमा करना
1573,pflücken::V,ноцковтнемс,चुनना
1574,pflücken::V,ноцковтнемс,तोड़ना
1575,jagen::V,кундамс,आखेट करना
1576,jagen::V,кундамс,शिकार करना
1577,fischen::V,калонь кундамс,मछली पकड़ना
1578,fassen::V,кундамс,पकड़ना
1579,hüten::V,ваномс,चराना
1580,treiben::V,панемс,हाँकना
1581,anbinden::V,сюлмамс,बाँधना
1582,füttern::V,андомс,खिलाना
1583,melken::V,потявтомс,दुहना
1584,hacken::V,лазномс,काटना
1585,gießen::V,валомс,सींचना
1586,reifen::V,кенеремс,पकना
1587,zubereiten::V,анокстамс,पकाना
1588,kochen::V,пидемс,पकाना
1589,kochen::V,пидемс,राँधना
1590,backen::V,пидемс,पकाना
1591,braten::V,пуштамс,तलना
1592,braten::V,пуштамс,भूनना
1593,umrühren::V,човорямс,फेंटना
1594,stricken::V,кодамс,बुनना
1595,nähen::V,стамс,सीना
1596,färben::V,артомс,रँगना
1597,reinigen::V,урядамс,साफ़ करना
1598,reinigen::V,урядамс,शुद्ध करना
1599,waschen::V,муськемс,धोना
1600,abwischen::V,нардамс,पोंछ्ना
1601,spülen::V,ёрвалдомс,माँजना
1602,spülen::V,ёрвалдомс,खँगालना
1603,fegen::V,тенсемс,बुहारना
1604,kehren::V,тенсемс,झाड़ना
1605,baden::V,экшелямс,स्नान करना
1606,sich waschen::V,шлямс,नहाना
1607,sich waschen::V,шлямс,हाथ-मुँह धोना
1608,ausziehen::V,кайсевтемс,उतारना
1609,anziehen::V,оршамс,पहनना
1610,sich anziehen::V,оршамс,कपड़े पहनना
1611,kämmen::V,судрямс,कंघी करना
1612,schmücken::V,мазылгавтомс,सजाना
1613,schmücken::V,мазылгавтомс,सँवारना
1614,schmücken::V,наряжамс,सजाना
1615,schmücken::V,наряжамс,सँवारना
1616,sagen::V,меремс,कहना
1617,sagen::V,меремс,बताना
1618,sprechen::V,кортамс,बोलना
1619,reden::V,кортамс,बोलना
1620,reden::V,кортамс,बात करना
1621,sich unterhalten::V,кортнемс,बात करना
1622,sich unterhalten::V,кортнемс,बातचीत करना
1623,fragen::V,кевкстемс,पूछ्ना
1624,fragen::V,кевкстемс,प्रश्न करना
1625,bitten::V,вешемс,माँगना से
1626,erzählen::V,ёвтнемс,बताना
1627,mitteilen::V,ёвтамс,ख़बर देना
1628,mitteilen::V,ёвтамс,सूचना देना
1629,nennen::V,лемдемс,नाम देना
1630,nennen::V,путомс лем,नाम देना
1631,rufen::V,тердемс,बुलाना
1632,rufen::V,серьгедемс,बुलाना
1633,prahlen::V,шнамс пря,शेख़ी बघारना
1634,übersetzen::V,ютавтомс,अनुवाद करना
1635,denken::V,арсемс,सोचना
1636,glauben::V,кемемс,विश्वास करना
1637,bemerken::V,неемс,ध्यान देना पर
1638,erkennen::V,содамс,पहचानना
1639,begreifen::V,пачкодемс,समझना
1640,verstehen::V,чарькодемс,सुनना
1641,lernen::V,тонавтнемс,पढ़ना
1642,wissen::V,содамс,जानना
1643,wissen::V,содамс,मालूम होना
1644,sich erinnern an::V,ледстямс,याद करना
1645,vergessen::V,стувтомс,भूलना
1646,vergessen::V,стувтомс,बिसारना
1647,messen::V,онкстнемс,नापना
1648,zählen::V,ловомс,गिनना
1649,rechnen::V,ловомс,गणना करना
1650,rechnen::V,ловомс,हिसाब करना
1651,lesen::V,ловномс,पढ़ना
1652,malen::V,рисовамс,कींचना
1653,zeichnen::V,рисовамс,चित्र कींचना
1654,schreiben::V,сёрмадомс,लिखना
1655,besitzen::V,улемс,मालिक होना
1656,besitzen::V,улемс,स्वामी होना
1657,besitzen::V,улемс азорокс,मालिक होना
1658,besitzen::V,улемс азорокс,स्वामी होना
1659,kaufen::V,рамамс,ख़रीदना
1660,verkaufen::V,миемс,बेचना
1661,bezahlen::V,пандомс,चुकाना
1662,bezahlen::V,пандомс,अदा करना
1663,zahlen::V,пандомс,अदा करना
1664,beherrschen::V,азоркстамс,शासन करना पर
1665,ertragen::V,кирдемс,सहना
