,Concept_ID,mdf,lv
1532,arm::A,а́шу,гӧль
1533,arm::A,а́шу,nabags
1534,reich::A,козя,озыр
1535,reich::A,козя,bagāts
1536,bekannt::A,содаф,тӧдса
1537,bekannt::A,содаф,zināms
1538,bekannt::A,содаф,pazīstams
1539,berühmt::A,содавикс,нималан
1540,berühmt::A,содавикс,кывсян
1541,berühmt::A,содавикс,slavens
1542,fremd::A,лия,йӧз
1543,fremd::A,лия,svešs
1544,fremd::A,аф содаф,йӧз
1545,fremd::A,аф содаф,svešs
1546,verschieden::A,аф фкя ла́цонь,абу ӧткодь
1547,verschieden::A,аф фкя ла́цонь,разнӧй
1548,verschieden::A,аф фкя ла́цонь,dažāds
1549,nah::A,мала,матыс
1550,nah::A,мала,tuvs
1551,nah::A,аф ичкоздень,матыс
1552,nah::A,аф ичкоздень,tuvs
1553,fern::A,и́чкоздень,ылі
1554,fern::A,и́чкоздень,tāls
1555,fern::A,куна́рдонь,ылі
1556,fern::A,куна́рдонь,tāls
1557,linker::A,кержи,шуйга
1558,linker::A,кержи,kreisais
1559,rechter::A,види,веськыд
1560,rechter::A,види,labais
1561,anderer::A,лия,мукӧд
1562,anderer::A,лия,otrs
1563,erster::A,васенце,медводдза
1564,erster::A,васенце,pirmais
1565,zweiter::A,омбоце,мӧд
1566,zweiter::A,омбоце,otrais
1567,dritter::A,колмоце,коймӧд
1568,dritter::A,колмоце,trešais
1569,letzter::A,ме́кольце,бӧръя
1570,letzter::A,ме́кольце,beidzamais
1571,allein::ADV,ськамонза,ӧтка
1572,allein::ADV,ськамонза,viens pats
1573,auf einmal::ADV,вихцок,ӧтпырйӧ
1574,auf einmal::ADV,вихцок,reizē
1575,zusammen::ADV,марс,тшӧтш
1576,zusammen::ADV,марс,kopā
1577,zusammen::ADV,марс,vienviet
1578,zusammen::ADV,ма́рса,тшӧтш
1579,zusammen::ADV,ма́рса,kopā
1580,zusammen::ADV,ма́рса,vienviet
1581,lange::ADV,кува́тьс,дыр
1582,lange::ADV,кува́тьс,ilgi
1583,plötzlich::ADV,а́пак учт,друг
1584,plötzlich::ADV,а́пак учт,pēkšņi
1585,sofort::ADV,тяникиге,дзик пыр
1586,sofort::ADV,тяникиге,tūlīt
1587,später::ADV,ме́ле,сэсся
1588,später::ADV,ме́ле,vēlāk
1589,jetzt::ADV,тяни,ӧні
1590,jetzt::ADV,тяни,tagad
1591,heute::ADV,тячи,талун
1592,heute::ADV,тячи,šodien
1593,morgen::ADV,ва́нды,аски
1594,morgen::ADV,ва́нды,rīt
1595,bald::ADV,курок,регыд
1596,bald::ADV,курок,drīz
1597,dann::ADV,меле,бӧрын
1598,dann::ADV,меле,бӧрти
1599,dann::ADV,меле,tad
1600,dann::ADV,сяда меле,бӧрын
1601,dann::ADV,сяда меле,бӧрти
1602,dann::ADV,сяда меле,tad
1603,gestern::ADV,ися́к,тӧнлун
1604,gestern::ADV,ися́к,vakar
1605,einst::ADV,весть,ӧтчыд
1606,einst::ADV,весть,ӧтпыр
1607,einst::ADV,весть,citreiz
1608,einst::ADV,мзя́рда-бди,ӧтчыд
1609,einst::ADV,мзя́рда-бди,ӧтпыр
1610,einst::ADV,мзя́рда-бди,citreiz
1611,damals::ADV,эста,сэки
1612,damals::ADV,эста,toreiz
1613,danach::ADV,меле,сэсся
1614,danach::ADV,меле,pēc tam
1615,vorher::ADV,инголи,войдӧр
1616,vorher::ADV,инголи,iepriekš
1617,vorher::ADV,инголи,pirms tam
1618,zuerst::ADV,ва́сенда,войдӧр
1619,zuerst::ADV,ва́сенда,vis'pirms
1620,einmal::ADV,весть,ӧтчыдысь
1621,einmal::ADV,весть,reiz
1622,einmal::ADV,весть,vienreiz
1623,manchmal::ADV,лия́ста,корсюрӧ
1624,manchmal::ADV,лия́ста,dažkārt
1625,manchmal::ADV,ко́ста-ко́ста,корсюрӧ
1626,manchmal::ADV,ко́ста-ко́ста,dažkārt
1627,oft::ADV,си́деста,тшӧкыда
1628,oft::ADV,си́деста,bieži
1629,immer::ADV,фалу,век
1630,immer::ADV,фалу,allaž
1631,immer::ADV,фалу,vien'mēr
1632,immer::ADV,най,век
1633,immer::ADV,най,allaž
1634,immer::ADV,най,vien'mēr
1635,niemals::ADV,аф мзя́рдонга,оз некор
1636,niemals::ADV,аф мзя́рдонга,nemūžam
1637,hier::ADV,тяса,со
1638,hier::ADV,тяса,тонӧ
1639,hier::ADV,тяса,te
1640,hier::ADV,тяса,šeit
1641,hierhin::ADV,сей,татчӧ
1642,hierhin::ADV,сей,талань
1643,hierhin::ADV,сей,šurp
1644,hierhin::ADV,сей,uz šejieni
1645,hierhin::ADV,тяза,татчӧ
1646,hierhin::ADV,тяза,талань
1647,hierhin::ADV,тяза,šurp
1648,hierhin::ADV,тяза,uz šejieni
1649,von hier::ADV,тя́ста,тасянь
1650,von hier::ADV,тя́ста,no šejienes
1651,dort::ADV,тоса,сэні
1652,dort::ADV,тоса,tur
1653,dorthin::ADV,тов,сэтчӧ
1654,dorthin::ADV,тов,turp
1655,dorthin::ADV,тов,uz turieni
1656,dorthin::ADV,тоза,сэтчӧ
1657,dorthin::ADV,тоза,turp
1658,dorthin::ADV,тоза,uz turieni
1659,geradeaus::ADV,ви́деста,веськыда
1660,geradeaus::ADV,ви́деста,taisni uz priekšu
1661,vorwärts::ADV,и́нголи,водзӧ
1662,vorwärts::ADV,и́нголи,uz priekšu
1663,rückwärts::ADV,ме́ки,бӧрӧ
1664,rückwärts::ADV,ме́ки,atmuguriski
1665,zurück::ADV,ме́ки,бӧр
1666,zurück::ADV,ме́ки,atpakāļ
1667,unten::ADV,ала,улын
1668,unten::ADV,ала,уліын
1669,unten::ADV,ала,lejā
1670,unten::ADV,ала,apakšā
1671,hinab::ADV,алу,улӧ
1672,hinab::ADV,алу,увлан
1673,hinab::ADV,алу,uz leju
1674,oben::ADV,вяре,вылын
1675,oben::ADV,вяре,выліын
1676,oben::ADV,вяре,virsū
1677,hinauf::ADV,вяри,выліӧ
1678,hinauf::ADV,вяри,augšā
1679,hinauf::ADV,вяри,uz augšu
1680,überall::ADV,се́мбе ва́стова,быдлаын
1681,überall::ADV,се́мбе ва́стова,visur
1682,nicht::ADV,аф,oз
1683,nicht::ADV,аф,ne
1684,ein wenig::ADV,аф лама,неуна
1685,ein wenig::ADV,аф лама,drusku
1686,kaum::ADV,а́ньцек,мырдэм
1687,kaum::ADV,а́ньцек,diezin vai
1688,sehr::ADV,пяк,зэв
1689,sehr::ADV,пяк,ļoti
1690,sehr::ADV,пяк,gaužām
1691,so::ADV,ста́не,тадз
1692,so::ADV,ста́не,сідз
1693,so::ADV,ста́не,tā
1694,so::ADV,ста́не,tik
1695,noch::ADV,нинге,на
1696,noch::ADV,нинге,нӧшта
1697,noch::ADV,нинге,vēl
1698,nur::ADV,аньцек,куш
1699,nur::ADV,аньцек,сӧмын
1700,nur::ADV,аньцек,vien
1701,nur::ADV,аньцек,tikai
1702,schon::ADV,ни,нин
1703,schon::ADV,ни,jau
1704,wieder::ADV,та́га,бара
1705,wieder::ADV,та́га,atkal
1706,vergebens::ADV,стак,весьшӧрӧ
1707,vergebens::ADV,стак,velti
1708,vor::PRP,инголе,водзын
1709,vor::PRP,инголе,priekš
1710,hinter::PRP,фтала,бӧрнын
1711,hinter::PRP,фтала,aiz
1712,hinter::PRP,мельге,бӧрнын
1713,hinter::PRP,мельге,aiz
1714,unter::PRP,ала,улын
1715,unter::PRP,ала,zem
1716,durch::PRP,пачк,пыр
1717,durch::PRP,пачк,пырыс
1718,durch::PRP,пачк,caur
1719,durch::PRP,пачк,cauri
1720,neben::PRP,ваксса,бердын
1721,neben::PRP,ваксса,līdzās
1722,zwischen::PRP,ёткса,костын
1723,zwischen::PRP,ёткса,starp
1724,wegen::PRP,сюнеда,вӧсна
1725,wegen::PRP,сюнеда,pēc
1726,dies::PRN,тя,тайӧ
1727,dies::PRN,тя,šis
1728,das::PRN,ся,ciйö
1729,das::PRN,ся,tas
1730,das::PRN,тона,ciйö
1731,das::PRN,тона,tas
1732,alles::PRN,сембе,став
1733,alles::PRN,сембе,viss
1734,ich::PRN,мон,ме
1735,ich::PRN,мон,es
1736,du::PRN,тон,тэ
1737,du::PRN,тон,tu
1738,er::PRN,сон,сійӧ
1739,er::PRN,сон,viņš
1740,wir::PRN,минь,ми
1741,wir::PRN,минь,mēs
1742,ihr::PRN,тинь,тi
1743,ihr::PRN,тинь,jūs
1744,sie::PRN,синь,найö
1745,sie::PRN,синь,viņi
1746,sie::PRN,синь,viņas
1747,was::FPRN,мезе,мый
1748,was::FPRN,мезе,kas
1749,wer::FPRN,кие,код
1750,wer::FPRN,кие,kas
1751,wo::FADV,коса,кыті
1752,wo::FADV,коса,kur
1753,wohin::FADV,ков,кытчӧ
1754,wohin::FADV,ков,kurp
1755,wohin::FADV,ков,uz kurieni
1756,wohin::FADV,коза,кытчӧ
1757,wohin::FADV,коза,kurp
1758,wohin::FADV,коза,uz kurieni
1759,wie::FADV,ко́да,кыдзи
1760,wie::FADV,ко́да,kā
1761,warum::FADV,мес,мыйла
1762,warum::FADV,мес,kāpēc
1763,wieviel::FNUM,мзя́ра,кымын
1764,wieviel::FNUM,мзя́ра,cik
1765,eins::NUM,фкя,ӧтик
1766,eins::NUM,фкя,viens
1767,zwei::NUM,кафта,кык
1768,zwei::NUM,кафта,divi
1769,drei::NUM,колма,куим
1770,drei::NUM,колма,trīs
1771,vier::NUM,ниле,нель
1772,vier::NUM,ниле,četri
1773,fünf::NUM,вете,вит
1774,fünf::NUM,вете,pieci
1775,sechs::NUM,кота,квайт
1776,sechs::NUM,кота,seši
1777,sieben::NUM,сисем,сизим
1778,sieben::NUM,сисем,septiņi
1779,acht::NUM,кафкса,кӧкъямыс
1780,acht::NUM,кафкса,astoņi
1781,neun::NUM,ве́йхкса,ӧкмыс
1782,neun::NUM,ве́йхкса,deviņi
1783,zehn::NUM,кемонь,дас
1784,zehn::NUM,кемонь,desmit
1785,elf::NUM,кефкие,дас ӧтик
1786,elf::NUM,кефкие,vienpadsmit
1787,zwölf::NUM,кемгафтува,дас кык
1788,zwölf::NUM,кемгафтува,divpadsmit
1789,zwanzig::NUM,комсь,кызь
1790,zwanzig::NUM,комсь,divdesmit
1791,dreißig::NUM,колмогемонь,комын
1792,dreißig::NUM,колмогемонь,trīsdesmit
1793,vierzig::NUM,нильге́монь,нелямын
1794,vierzig::NUM,нильге́монь,četrdesmit
1795,fünfzig::NUM,ве́дьгемонь,ветымын
1796,fünfzig::NUM,ве́дьгемонь,piecdesmit
1797,sechzig::NUM,ко́дгемонь,квайтымын
1798,sechzig::NUM,ко́дгемонь,sešdesmit
1799,siebzig::NUM,сизьге́монь,сизимдас
1800,siebzig::NUM,сизьге́монь,septiņdesmit
1801,achtzig::NUM,ка́фксогемонь,кӧкъямысдас
1802,achtzig::NUM,ка́фксогемонь,astoņdesmit
1803,neunzig::NUM,ве́йхксогемонь,ӧкмысдас
1804,neunzig::NUM,ве́йхксогемонь,deviņdesmit
1805,hundert::NUM,сяда,сё
1806,hundert::NUM,сяда,simt
1807,tausend::NUM,тёжянь,сюрс
1808,tausend::NUM,тёжянь,tūkstoš
1809,und::CNJ,и,и
1810,und::CNJ,и,un
1811,und::CNJ,дъ,и
1812,und::CNJ,дъ,un
1813,oder::CNJ,или,либӧ
1814,oder::CNJ,или,jeb
1815,oder::CNJ,али,либӧ
1816,oder::CNJ,али,jeb
1817,stehen::V,а́щемс стя́да,сулавны
1818,stehen::V,а́щемс стя́да,stāvēt
1819,sitzen::V,ащемс озада,пукавны
1820,sitzen::V,ащемс озада,sēdēt
1821,liegen::V,ма́дозь а́щемс,куйлыны
1822,liegen::V,ма́дозь а́щемс,gulēt
1823,hängen::V,нюрьгомс,ӧшавны
1824,hängen::V,нюрьгомс,karāties
1825,werden::V,арамс,лоны
1826,werden::V,арамс,tapt
1827,werden::V,тиевомс,лоны
1828,werden::V,тиевомс,tapt
1829,passieren::V,лисэмс,лоны
1830,passieren::V,лисэмс,notikt
1831,passieren::V,эвондамс,лоны
1832,passieren::V,эвондамс,notikt
1833,beginnen::V,ушедомс,кутчысьны
1834,beginnen::V,ушедомс,кутны
1835,beginnen::V,ушедомс,sākties
1836,enden::V,лоткамс,помасьны
1837,enden::V,лоткамс,beigties
1838,wechseln::V,по́лафнемс,вежсьыны
1839,wechseln::V,по́лафнемс,mainīties
1840,aufgehen[Sonne]::V,стямс,петны
1841,aufgehen[Sonne]::V,стямс,lēkt
1842,aufgehen[Sonne]::V,стямс,uzlēkt
1843,aufgehen[Sonne]::V,лисемс,петны
1844,aufgehen[Sonne]::V,лисемс,lēkt
1845,aufgehen[Sonne]::V,лисемс,uzlēkt
1846,untergehen[Sonne]::V,валгомс,пуксьыны
1847,untergehen[Sonne]::V,валгомс,noiet
1848,untergehen[Sonne]::V,валгомс,rietēt
1849,scheinen[Sonne]::V,ва́лдоптомс,югъявны
1850,scheinen[Sonne]::V,ва́лдоптомс,югвидзны
1851,scheinen[Sonne]::V,ва́лдоптомс,spīdēt
1852,donnern::V,торамс,гымавны
1853,donnern::V,торамс,dārdēt
1854,wehen::V,уфа́мс,пӧльтны
1855,wehen::V,уфа́мс,pūst
1856,strömen::V,шудемс,киссьыны
1857,strömen::V,шудемс,līt
1858,strömen::V,шудемс,plūst
1859,fließen::V,шудемс,визувтны
1860,fließen::V,шудемс,tecēt
1861,sich drehen::V,шаромс,бергавны
1862,sich drehen::V,шаромс,grozīties
1863,schwanken::V,якамс,легны
1864,schwanken::V,якамс,лайкъявны
1865,schwanken::V,якамс,līgoties
1866,schwanken::V,якамс,grīļoties
1867,schwingen::V,люксемс,лайкъявны
1868,schwingen::V,люксемс,люллявны
1869,schwingen::V,люксемс,vēzēties
1870,schwingen::V,нюрьсемс,лайкъявны
1871,schwingen::V,нюрьсемс,люллявны
1872,schwingen::V,нюрьсемс,vēzēties
1873,fallen::V,прамс,усьны
1874,fallen::V,прамс,krist
1875,fallen::V,прашендомс,усьны
1876,fallen::V,прашендомс,krist
1877,brennen::V,паломс,сотчыны
1878,brennen::V,паломс,degt
1879,rauchen::V,качадомс,тшынӧдны
1880,rauchen::V,качадомс,dūmot
1881,regnen::V,пиземс,зэрны
1882,regnen::V,пиземс,līt
1883,gefrieren::V,эйндамс,кынмыны
1884,gefrieren::V,эйндамс,sasalt
1885,gefrieren::V,кельмомс,кынмыны
1886,gefrieren::V,кельмомс,sasalt
1887,tauen::V,соламс,сывны
1888,tauen::V,соламс,kust
1889,schmelzen::V,соламс,сывны
1890,schmelzen::V,соламс,kust
1891,schmelzen::V,соламс,nokust
1892,trocknen::V,коськомс,косьмыны
1893,trocknen::V,коськомс,žūt
1894,trocknen::V,коськомс,kaltēties
1895,sieden::V,лакамс,пуны
1896,sieden::V,лакамс,virt
1897,sieden::V,лакамс,vārīties
1898,faulen::V,наксадомс,сісьмыны
1899,faulen::V,наксадомс,pūt
1900,faulen::V,наксадомс,trudēt
1901,verfaulen::V,наксадомс,сісьмыны
1902,verfaulen::V,наксадомс,sapūt
1903,verfaulen::V,наксадомс,satrūdēt
1904,reißen::V,сязевомс,орны
1905,reißen::V,сязевомс,plīst
1906,reißen::V,сязевомс,satrūkt
1907,versinken::V,ваямс,вӧйны
1908,versinken::V,ваямс,grimt
1909,versinken::V,ваямс,nogrimt
1910,vergehen::V,ётамс,кольны
1911,vergehen::V,ётамс,ордйыны
1912,vergehen::V,ётамс,paiet
1913,erscheinen::V,эвондамс,петкӧдчыны
1914,erscheinen::V,эвондамс,parādīties
1915,verschwinden::V,юма́мс,бырны
1916,verschwinden::V,юма́мс,nozust
1917,sinken::V,валгомс,вӧйны
1918,sinken::V,валгомс,kristies
1919,abnehmen::V,киремс,чинны
1920,abnehmen::V,киремс,noplakt
1921,abnehmen::V,киремс,mazināties
1922,zunehmen::V,ламокстомс,содны
1923,zunehmen::V,ламокстомс,ыдждыны
1924,zunehmen::V,ламокстомс,pieaugt
1925,zunehmen::V,ламокстомс,pieņemties
1926,zunehmen::V,рашнемс,содны
1927,zunehmen::V,рашнемс,ыдждыны
1928,zunehmen::V,рашнемс,pieaugt
1929,zunehmen::V,рашнемс,pieņemties
1930,steigen::V,кеподемс,лыбны
1931,steigen::V,кеподемс,kāpt
1932,wachsen::V,касомс,быдмыны
1933,wachsen::V,касомс,augt
1934,glänzen::V,цинзелдомс,югъявны
1935,glänzen::V,цинзелдомс,дзирдавны
1936,glänzen::V,цинзелдомс,zaigot
1937,glänzen::V,цинзелдомс,laistīties
1938,glänzen::V,цифордомс,югъявны
1939,glänzen::V,цифордомс,дзирдавны
1940,glänzen::V,цифордомс,zaigot
1941,glänzen::V,цифордомс,laistīties
1942,funkeln::V,ци́фтордомс,югъявны
1943,funkeln::V,ци́фтордомс,дзирдавны
1944,funkeln::V,ци́фтордомс,mirdzēt
1945,funkeln::V,ци́фтордомс,dzirkstēt
1946,lärmen::V,жалнамс,жувгыны
1947,lärmen::V,жалнамс,ыугыны
1948,lärmen::V,жалнамс,шумитны
1949,lärmen::V,жалнамс,ālēties
1950,lärmen::V,жалнамс,trokšņot
1951,läuten::V,гайфтемс,жургыны
1952,läuten::V,гайфтемс,zvanīt
1953,klingeln::V,гайфтемс,звӧнитны
1954,klingeln::V,гайфтемс,zvanīt
1955,klirren::V,ка́нзеркшнемс,гольскöдчыны
1956,klirren::V,ка́нзеркшнемс,tinkšķēt
1957,klirren::V,ка́нзеркшнемс,džinkstēt
1958,brausen::V,жоледемс,буавны
1959,brausen::V,жоледемс,krākt
1960,brausen::V,жоледемс,brāzmot
1961,rauschen::V,вжнамс,кышакывны
1962,rauschen::V,вжнамс,šalkt
1963,rauschen::V,гамнамс,кышакывны
1964,rauschen::V,гамнамс,šalkt
1965,klingen::V,кайгомс,шыавны
1966,klingen::V,кайгомс,юргыны
1967,klingen::V,кайгомс,skanēt
1968,klingen::V,кайгомс,izklausīties
1969,bellen::V,ува́мс,увтны
1970,bellen::V,ува́мс,riet
1971,heulen::V,сувомс,омлявны
1972,heulen::V,сувомс,вурзавны
1973,heulen::V,сувомс,kaukt
1974,heulen::V,сувомс,gaudot
1975,heulen::V,урнамс,омлявны
1976,heulen::V,урнамс,вурзавны
1977,heulen::V,урнамс,kaukt
1978,heulen::V,урнамс,gaudot
1979,blasen::V,уфа́мс,пӧльтны
1980,blasen::V,уфа́мс,pūst
1981,pfeifen::V,вяшкомс,шутьлявны
1982,pfeifen::V,вяшкомс,svilpt
1983,pfeifen::V,вяшкомс,svilpot
1984,schreien::V,пешкодомс,горзыны
1985,schreien::V,пешкодомс,brēkt
1986,schreien::V,пешкодомс,kliegt
1987,stöhnen::V,куфцемс,ымзыны
1988,stöhnen::V,куфцемс,vaidēt
1989,zittern::V,таромс,тіравны
1990,zittern::V,таромс,drebēt
1991,leben::V,эрямс,овны
1992,leben::V,эрямс,dzīvot
1993,geboren werden::V,шачемс,чужны
1994,geboren werden::V,шачемс,dzimt
1995,atmen::V,ажнамс,кашкыны
1996,atmen::V,ажнамс,пошиктыны
1997,atmen::V,ажнамс,elpot
1998,trinken::V,симомс,юны
1999,trinken::V,симомс,dzert
2000,essen::V,ярхцамс,сёйны
2001,essen::V,ярхцамс,ēst
2002,schlucken::V,нилемс,ньылавны
2003,schlucken::V,нилемс,rīt
2004,müde werden::V,сиземс,мудзны
2005,müde werden::V,сиземс,nokust
2006,einschlafen::V,матодовомс,ланьтны
2007,einschlafen::V,матодовомс,унмовсьны
2008,einschlafen::V,матодовомс,iemigt
2009,einschlafen::V,матодовомс,aizmigt
2010,schlafen::V,удомс,узьны
2011,schlafen::V,удомс,gulēt
2012,aufwachen::V,съргоземс,садьмыны
2013,aufwachen::V,съргоземс,mosties
2014,aufstehen::V,стямс,чеччыны
2015,aufstehen::V,стямс,celties
2016,sich erholen::V,ваймосемс,шойччыны
2017,sich erholen::V,ваймосемс,atžirgt
2018,sich erholen::V,ваймосемс,atpūsties
2019,krank werden::V,сярядькстомс,висьмыны
2020,krank werden::V,сярядькстомс,sasirgt
2021,krank sein::V,сярядемс,висьны
2022,krank sein::V,сярядемс,slimot
2023,schmerzen::V,сярядемс,висьны
2024,schmerzen::V,сярядемс,sāpēt
2025,schmerzen::V,сярядемс,smelgt
2026,husten::V,козомс,кызны
2027,husten::V,козомс,klepot
2028,genesen::V,пъ́чкамс,бурдны
2029,genesen::V,пъ́чкамс,veseļoties
2030,sterben::V,куломс,кувны
2031,sterben::V,куломс,mirt
2032,sterben::V,куломс,nomirt
2033,umkommen::V,юма́мс,кувны
2034,umkommen::V,юма́мс,apsprāgt
2035,umkommen::V,юма́мс,aiziet bojā
2036,sich bewegen::V,шаштомс,вӧрзьыны
2037,sich bewegen::V,шаштомс,virzīties
2038,sich rühren::V,сърхка́мс,вӧрны
2039,sich rühren::V,сърхка́мс,вӧрӧдчыны
2040,sich rühren::V,сърхка́мс,sagrozīties
2041,sich erheben::V,стямс,сувтны
2042,sich erheben::V,стямс,piecelties
2043,sich setzen::V,озамс,пуксьыны
2044,sich setzen::V,озамс,sēsties
2045,hinfallen::V,прамс,усьны
2046,hinfallen::V,прамс,sabirt
2047,hinfallen::V,прамс,pakrist
2048,hinfallen::V,сяворемс,усьны
2049,hinfallen::V,сяворемс,sabirt
2050,hinfallen::V,сяворемс,pakrist
2051,laufen::V,якамс,мyнны
2052,laufen::V,якамс,iet
2053,laufen::V,якамс,skraidīt
2054,schreiten::V,молемс,восьлавны
2055,schreiten::V,молемс,soļot
2056,schreiten::V,аськолямс,восьлавны
2057,schreiten::V,аськолямс,soļot
2058,spazierengehen::V,якамс,гуляйтны
2059,spazierengehen::V,якамс,staigāt
2060,spazierengehen::V,якамс,pastaigāties
2061,eilen::V,эряскодомс,тэрмасьны
2062,eilen::V,эряскодомс,traukt
2063,sich beeilen::V,эряскодомс,тэрмасьны
2064,sich beeilen::V,эряскодомс,steigties
2065,sich beeilen::V,эряскодомс,pasteigties
2066,sausen::V,лиемс,тӧвзьыны
2067,sausen::V,лиемс,drāzt
2068,sausen::V,лиемс,brāzties
2069,rennen::V,арнемс,котӧртны
2070,rennen::V,арнемс,skriet
2071,springen::V,комотнемс,чеччавны
2072,springen::V,комотнемс,lēkt
2073,klettern::V,ку́цемс,кышасьны
2074,klettern::V,ку́цемс,кавшасьны
2075,klettern::V,ку́цемс,kāpt
2076,klettern::V,ку́цемс,rāpties
2077,schaukeln::V,нюрямс,гычасьны
2078,schaukeln::V,нюрямс,šūpoties
2079,schaukeln::V,нюрямс,zvalstīties
2080,kriechen::V,шаштомс комада,кыссьыны
2081,kriechen::V,шаштомс комада,līst
2082,kriechen::V,шаштомс комада,rāpot
2083,schwimmen::V,уемс,уявны
2084,schwimmen::V,уемс,peldēt
2085,tauchen::V,юпиемс,сунавны
2086,tauchen::V,юпиемс,gremdēties
2087,tauchen::V,чёпафнемс,сунавны
2088,tauchen::V,чёпафнемс,gremdēties
2089,rudern::V,па́немс ве́неж,пелысасьны
2090,rudern::V,па́немс ве́неж,airēt
2091,rudern::V,па́немс ве́неж,irties
2092,fahren::V,ардомс,мунны
2093,fahren::V,ардомс,braukt
2094,fliegen::V,лиемс,лэбны
2095,fliegen::V,лиемс,lidot
2096,fliegen::V,лиемс,laisties
2097,gehen::V,молемс,мyнны
2098,gehen::V,молемс,iet
2099,weggehen::V,тумс,мунавны
2100,weggehen::V,тумс,aiziet
2101,abfahren::V,тумс,мӧдӧдчыны
2102,abfahren::V,тумс,atiet
2103,abfahren::V,тумс,aizbraukt
2104,anhalten::V,лоткамс,джӧмдыны
2105,anhalten::V,лоткамс,apstāties
2106,hineingehen::V,сува́мс,пырны
2107,hineingehen::V,сува́мс,ieiet
2108,eintreten::V,сува́мс,пырны
2109,eintreten::V,сува́мс,ienākt
2110,kommen::V,самс,воны
2111,kommen::V,самс,локны
2112,kommen::V,самс,nākt
2113,ankommen::V,самс,воны
2114,ankommen::V,самс,локны
2115,ankommen::V,самс,nonākt
2116,ankommen::V,самс,ierasties
2117,ankommen::V,пачкодемс,воны
2118,ankommen::V,пачкодемс,локны
2119,ankommen::V,пачкодемс,nonākt
2120,ankommen::V,пачкодемс,ierasties
2121,zurückkommen::V,мърдамс,косны
2122,zurückkommen::V,мърдамс,бергӧдчыны
2123,zurückkommen::V,мърдамс,atgriezties
2124,bleiben::V,иля́домс,кольны
2125,bleiben::V,иля́домс,palikt
2126,warten::V,учемс,виччысьны
2127,warten::V,учемс,gaidīt
2128,erwarten::V,учемс,виччысьны
2129,erwarten::V,учемс,sagaidīt
2130,suchen::V,вешемс,корсьны
2131,suchen::V,вешемс,meklēt
2132,finden::V,мумс,казявны
2133,finden::V,мумс,rast
2134,finden::V,мумс,atrast
2135,versuchen::V,варчсемс,заводитчывны
2136,versuchen::V,варчсемс,mēģināt
2137,vorbereiten::V,анокламс,дасьтыны
2138,vorbereiten::V,анокламс,gatavot
2139,vorbereiten::V,анокламс,sagatavot
2140,lieben::V,кельгомс,радейтны
2141,lieben::V,кельгомс,mīlēt
2142,mögen::V,кельгомс,радейтны
2143,mögen::V,кельгомс,gribēties
2144,lachen::V,рахамс,серавны
2145,lachen::V,рахамс,серавлыны
2146,lachen::V,рахамс,smiet
2147,lachen::V,рахамс,smieties
2148,lachen::V,рахсемс,серавны
2149,lachen::V,рахсемс,серавлыны
2150,lachen::V,рахсемс,smiet
2151,lachen::V,рахсемс,smieties
2152,rühren::V,токамс седи,нормӧдны
2153,rühren::V,токамс седи,aizgrābt
2154,weinen::V,авардемс,бӧрдны
2155,weinen::V,авардемс,raudāt
2156,schimpfen::V,сюцемс,видчыны
2157,schimpfen::V,сюцемс,rāties
2158,schimpfen::V,сюцемс,lamāties
2159,sich ärgern::V,кяжиямс,скӧравны
2160,sich ärgern::V,кяжиямс,īgt
2161,sich ärgern::V,кяжиямс,pukoties
2162,sich ärgern::V,кяжиямс,dusmoties
2163,sich fürchten::V,пелемс,повны
2164,sich fürchten::V,пелемс,bīties
2165,sich fürchten::V,пелемс,baidīties
2166,fürchten::V,пелемс,повны
2167,fürchten::V,пелемс,baidīties no
2168,fliehen::V,ворьгодемс,пышйыны
2169,fliehen::V,ворьгодемс,bēgt
2170,flüchten::V,ша́домс,пышйыны
2171,flüchten::V,ша́домс,aizbēgt
2172,flüchten::V,во́рьгодемс,пышйыны
2173,flüchten::V,во́рьгодемс,aizbēgt
2174,sehen::V,няемс,аддзыны
2175,sehen::V,няемс,redzēt
2176,anschauen::V,ваномс,видзӧдны
2177,anschauen::V,ваномс,paraudzīties
2178,ansehen::V,ваномс,видзӧдны
2179,ansehen::V,ваномс,aplūkot
2180,hören::V,марямс,кывны
2181,hören::V,марямс,dzirdēt
2182,zuhören::V,ку́лхдоньомс,кывзыны
2183,zuhören::V,ку́лхдоньомс,klausīties
2184,probieren::V,варжамс,видлыны
2185,probieren::V,варжамс,nogaršot
2186,riechen::V,никса́мс,чушкыны
2187,riechen::V,никса́мс,ost
2188,riechen::V,никса́мс,ostīt
2189,fühlen::V,марямс,вежӧртны
2190,fühlen::V,марямс,гӧгӧрвоны
2191,fühlen::V,марямс,just
2192,fühlen::V,марямс,izjust
2193,scheinen::V,ня́евомс,кажитчыны
2194,scheinen::V,ня́евомс,šķist
2195,scheinen::V,ня́евомс,likties
2196,zu sehen sein::V,ня́евомс,тыдавны
2197,zu sehen sein::V,ня́евомс,parādīties
2198,vernehmen::V,марямс,кывны
2199,vernehmen::V,марямс,saklausīt
2200,frieren::V,паломс,кынмыны
2201,frieren::V,паломс,salt
2202,frieren::V,кельмомс,кынмыны
2203,frieren::V,кельмомс,salt
2204,tun::V,тиемс,керны
2205,tun::V,тиемс,darīt
2206,können::V,маштомс,кужны
2207,können::V,маштомс,prast
