,Concept_ID,ba,lv
1479,fern::A,алыҫ,ылі
1480,fern::A,алыҫ,tāls
1481,fern::A,йыраҡ,ылі
1482,fern::A,йыраҡ,tāls
1483,linker::A,һул,шуйга
1484,linker::A,һул,kreisais
1485,rechter::A,уң,веськыд
1486,rechter::A,уң,labais
1487,anderer::A,бутән,мукӧд
1488,anderer::A,бутән,otrs
1489,erster::A,тәүге,медводдза
1490,erster::A,тәүге,pirmais
1491,zweiter::A,икенсе,мӧд
1492,zweiter::A,икенсе,otrais
1493,dritter::A,өсөнсө,коймӧд
1494,dritter::A,өсөнсө,trešais
1495,letzter::A,һуңғы,бӧръя
1496,letzter::A,һуңғы,beidzamais
1497,allein::ADV,бер үҙе,ӧтка
1498,allein::ADV,бер үҙе,viens pats
1499,allein::ADV,яңғыҙ,ӧтка
1500,allein::ADV,яңғыҙ,viens pats
1501,auf einmal::ADV,бер юлы,ӧтпырйӧ
1502,auf einmal::ADV,бер юлы,reizē
1503,zusammen::ADV,бергә,тшӧтш
1504,zusammen::ADV,бергә,kopā
1505,zusammen::ADV,бергә,vienviet
1506,lange::ADV,оҙаҡ,дыр
1507,lange::ADV,оҙаҡ,ilgi
1508,plötzlich::ADV,ҡапыл,друг
1509,plötzlich::ADV,ҡапыл,pēkšņi
1510,sofort::ADV,шунда уҡ,дзик пыр
1511,sofort::ADV,шунда уҡ,tūlīt
1512,später::ADV,һуңыраҡ,сэсся
1513,später::ADV,һуңыраҡ,vēlāk
1514,jetzt::ADV,хәҙер,ӧні
1515,jetzt::ADV,хәҙер,tagad
1516,heute::ADV,бөгөн,талун
1517,heute::ADV,бөгөн,šodien
1518,morgen::ADV,иртәгә,аски
1519,morgen::ADV,иртәгә,rīt
1520,bald::ADV,тиҙҙән,регыд
1521,bald::ADV,тиҙҙән,drīz
1522,dann::ADV,һуңынан,бӧрын
1523,dann::ADV,һуңынан,бӧрти
1524,dann::ADV,һуңынан,tad
1525,gestern::ADV,кисә,тӧнлун
1526,gestern::ADV,кисә,vakar
1527,einst::ADV,ҡасандыр,ӧтчыд
1528,einst::ADV,ҡасандыр,ӧтпыр
1529,einst::ADV,ҡасандыр,citreiz
1530,einst::ADV,бер баҡыт,ӧтчыд
1531,einst::ADV,бер баҡыт,ӧтпыр
1532,einst::ADV,бер баҡыт,citreiz
1533,damals::ADV,ул саҡта,сэки
1534,damals::ADV,ул саҡта,toreiz
1535,danach::ADV,һуңынан,сэсся
1536,danach::ADV,һуңынан,pēc tam
1537,vorher::ADV,элек,войдӧр
1538,vorher::ADV,элек,iepriekš
1539,vorher::ADV,элек,pirms tam
1540,zuerst::ADV,башта,войдӧр
1541,zuerst::ADV,башта,vis'pirms
1542,einmal::ADV,бер,ӧтчыдысь
1543,einmal::ADV,бер,reiz
1544,einmal::ADV,бер,vienreiz
1545,manchmal::ADV,ҡайһы берҙә,корсюрӧ
1546,manchmal::ADV,ҡайһы берҙә,dažkārt
1547,oft::ADV,йыш,тшӧкыда
1548,oft::ADV,йыш,bieži
1549,immer::ADV,һәр ҡасан,век
1550,immer::ADV,һәр ҡасан,allaž
1551,immer::ADV,һәр ҡасан,vien'mēr
1552,niemals::ADV,бер ҡасан да,оз некор
1553,niemals::ADV,бер ҡасан да,nemūžam
1554,niemals::ADV,бер ваҡытта ла,оз некор
1555,niemals::ADV,бер ваҡытта ла,nemūžam
1556,hier::ADV,бында,со
1557,hier::ADV,бында,тонӧ
1558,hier::ADV,бында,te
1559,hier::ADV,бында,šeit
1560,hierhin::ADV,бында,татчӧ
1561,hierhin::ADV,бында,талань
1562,hierhin::ADV,бында,šurp
1563,hierhin::ADV,бында,uz šejieni
1564,von hier::ADV,бынан,тасянь
1565,von hier::ADV,бынан,no šejienes
1566,von hier::ADV,ошонан,тасянь
1567,von hier::ADV,ошонан,no šejienes
1568,dort::ADV,шунда,сэні
1569,dort::ADV,шунда,tur
1570,dort::ADV,тегендә,сэні
1571,dort::ADV,тегендә,tur
1572,dorthin::ADV,шунда,сэтчӧ
1573,dorthin::ADV,шунда,turp
1574,dorthin::ADV,шунда,uz turieni
1575,dorthin::ADV,тегеләй,сэтчӧ
1576,dorthin::ADV,тегеләй,turp
1577,dorthin::ADV,тегеләй,uz turieni
1578,geradeaus::ADV,тура,веськыда
1579,geradeaus::ADV,тура,taisni uz priekšu
1580,vorwärts::ADV,алға,водзӧ
1581,vorwärts::ADV,алға,uz priekšu
1582,rückwärts::ADV,кирегә,бӧрӧ
1583,rückwärts::ADV,кирегә,atmuguriski
1584,zurück::ADV,кирегә,бӧр
1585,zurück::ADV,кирегә,atpakāļ
1586,unten::ADV,түбәндә,улын
1587,unten::ADV,түбәндә,уліын
1588,unten::ADV,түбәндә,lejā
1589,unten::ADV,түбәндә,apakšā
1590,hinab::ADV,түбәнгә,улӧ
1591,hinab::ADV,түбәнгә,увлан
1592,hinab::ADV,түбәнгә,uz leju
1593,oben::ADV,юғарыла,вылын
1594,oben::ADV,юғарыла,выліын
1595,oben::ADV,юғарыла,virsū
1596,hinauf::ADV,юғарыға,выліӧ
1597,hinauf::ADV,юғарыға,augšā
1598,hinauf::ADV,юғарыға,uz augšu
1599,überall::ADV,бөтә урында,быдлаын
1600,überall::ADV,бөтә урында,visur
1601,nicht::ADV,тугел,oз
1602,nicht::ADV,тугел,ne
1603,ein wenig::ADV,аҙ,неуна
1604,ein wenig::ADV,аҙ,drusku
1605,kaum::ADV,көскә,мырдэм
1606,kaum::ADV,көскә,diezin vai
1607,kaum::ADV,саҡ-саҡ,мырдэм
1608,kaum::ADV,саҡ-саҡ,diezin vai
1609,sehr::ADV,ифат,зэв
1610,sehr::ADV,ифат,ļoti
1611,sehr::ADV,ифат,gaužām
1612,so::ADV,шулай,тадз
1613,so::ADV,шулай,сідз
1614,so::ADV,шулай,tā
1615,so::ADV,шулай,tik
1616,noch::ADV,йәнә,на
1617,noch::ADV,йәнә,нӧшта
1618,noch::ADV,йәнә,vēl
1619,nur::ADV,бары,куш
1620,nur::ADV,бары,сӧмын
1621,nur::ADV,бары,vien
1622,nur::ADV,бары,tikai
1623,schon::ADV,инде,нин
1624,schon::ADV,инде,jau
1625,wieder::ADV,тағы,бара
1626,wieder::ADV,тағы,atkal
1627,vergebens::ADV,бушҡа,весьшӧрӧ
1628,vergebens::ADV,бушҡа,velti
1629,vor::PRP,алдында,водзын
1630,vor::PRP,алдында,priekš
1631,hinter::PRP,артында,бӧрнын
1632,hinter::PRP,артында,aiz
1633,unter::PRP,аҫтында,улын
1634,unter::PRP,аҫтында,zem
1635,durch::PRP,үтә,пыр
1636,durch::PRP,үтә,пырыс
1637,durch::PRP,үтә,caur
1638,durch::PRP,үтә,cauri
1639,neben::PRP,эргәһендә,бердын
1640,neben::PRP,эргәһендә,līdzās
1641,zwischen::PRP,араһында,костын
1642,zwischen::PRP,араһында,starp
1643,wegen::PRP,өсөн,вӧсна
1644,wegen::PRP,өсөн,pēc
1645,wegen::PRP,сәбәпле,вӧсна
1646,wegen::PRP,сәбәпле,pēc
1647,dies::PRN,был,тайӧ
1648,dies::PRN,был,šis
1649,dies::PRN,ошо,тайӧ
1650,dies::PRN,ошо,šis
1651,das::PRN,ул,ciйö
1652,das::PRN,ул,tas
1653,alles::PRN,бөтә,став
1654,alles::PRN,бөтә,viss
1655,ich::PRN,мин,ме
1656,ich::PRN,мин,es
1657,du::PRN,һин,тэ
1658,du::PRN,һин,tu
1659,er::PRN,ул,сійӧ
1660,er::PRN,ул,viņš
1661,wir::PRN,беҙ,ми
1662,wir::PRN,беҙ,mēs
1663,ihr::PRN,һеҙ,тi
1664,ihr::PRN,һеҙ,jūs
1665,sie::PRN,улар,найö
1666,sie::PRN,улар,viņi
1667,sie::PRN,улар,viņas
1668,was::FPRN,ә,мый
1669,was::FPRN,ә,kas
1670,was::FPRN,ни,мый
1671,was::FPRN,ни,kas
1672,was::FPRN,нәмә,мый
1673,was::FPRN,нәмә,kas
1674,wer::FPRN,ҡем,код
1675,wer::FPRN,ҡем,kas
1676,wo::FADV,ҡайҙа,кыті
1677,wo::FADV,ҡайҙа,kur
1678,wohin::FADV,ҡайҙа,кытчӧ
1679,wohin::FADV,ҡайҙа,kurp
1680,wohin::FADV,ҡайҙа,uz kurieni
1681,wie::FADV,инидәй,кыдзи
1682,wie::FADV,инидәй,kā
1683,warum::FADV,ин өсөн,мыйла
1684,warum::FADV,ин өсөн,kāpēc
1685,wieviel::FNUM,күпме,кымын
1686,wieviel::FNUM,күпме,cik
1687,eins::NUM,бер,ӧтик
1688,eins::NUM,бер,viens
1689,zwei::NUM,ике,кык
1690,zwei::NUM,ике,divi
1691,zwei::NUM,икәү,кык
1692,zwei::NUM,икәү,divi
1693,drei::NUM,өс,куим
1694,drei::NUM,өс,trīs
1695,vier::NUM,дүрт,нель
1696,vier::NUM,дүрт,četri
1697,fünf::NUM,биш,вит
1698,fünf::NUM,биш,pieci
1699,sechs::NUM,алты,квайт
1700,sechs::NUM,алты,seši
1701,sieben::NUM,ете,сизим
1702,sieben::NUM,ете,septiņi
1703,acht::NUM,һигеҙ,кӧкъямыс
1704,acht::NUM,һигеҙ,astoņi
1705,neun::NUM,туғыҙ,ӧкмыс
1706,neun::NUM,туғыҙ,deviņi
1707,zehn::NUM,ун,дас
1708,zehn::NUM,ун,desmit
1709,elf::NUM,ун бер,дас ӧтик
1710,elf::NUM,ун бер,vienpadsmit
1711,zwölf::NUM,ун ике,дас кык
1712,zwölf::NUM,ун ике,divpadsmit
1713,zwanzig::NUM,егерме,кызь
1714,zwanzig::NUM,егерме,divdesmit
1715,dreißig::NUM,утыҙ,комын
1716,dreißig::NUM,утыҙ,trīsdesmit
1717,vierzig::NUM,ҡырҡ,нелямын
1718,vierzig::NUM,ҡырҡ,četrdesmit
1719,fünfzig::NUM,илле,ветымын
1720,fünfzig::NUM,илле,piecdesmit
1721,sechzig::NUM,алтмыш,квайтымын
1722,sechzig::NUM,алтмыш,sešdesmit
1723,siebzig::NUM,етмеш,сизимдас
1724,siebzig::NUM,етмеш,septiņdesmit
1725,achtzig::NUM,һикһән,кӧкъямысдас
1726,achtzig::NUM,һикһән,astoņdesmit
1727,neunzig::NUM,туҡһан,ӧкмысдас
1728,neunzig::NUM,туҡһан,deviņdesmit
1729,hundert::NUM,йөҙ,сё
1730,hundert::NUM,йөҙ,simt
1731,tausend::NUM,мең,сюрс
1732,tausend::NUM,мең,tūkstoš
1733,und::CNJ,да,и
1734,und::CNJ,да,un
1735,oder::CNJ,йәки,либӧ
1736,oder::CNJ,йәки,jeb
1737,stehen::V,тороу,сулавны
1738,stehen::V,тороу,stāvēt
1739,sitzen::V,ултырыу,пукавны
1740,sitzen::V,ултырыу,sēdēt
1741,liegen::V,ятыу,куйлыны
1742,liegen::V,ятыу,gulēt
1743,hängen::V,аҫылынып тороу,ӧшавны
1744,hängen::V,аҫылынып тороу,karāties
1745,werden::V,булыу,лоны
1746,werden::V,булыу,tapt
1747,passieren::V,булыу,лоны
1748,passieren::V,булыу,notikt
1749,beginnen::V,башлау,кутчысьны
1750,beginnen::V,башлау,кутны
1751,beginnen::V,башлау,sākties
1752,enden::V,бөтөү,помасьны
1753,enden::V,бөтөү,beigties
1754,enden::V,тамамланыү,помасьны
1755,enden::V,тамамланыү,beigties
1756,wechseln::V,үҙгәреү,вежсьыны
1757,wechseln::V,үҙгәреү,mainīties
1758,aufgehen[Sonne]::V,ҡалҡыу,петны
1759,aufgehen[Sonne]::V,ҡалҡыу,lēkt
1760,aufgehen[Sonne]::V,ҡалҡыу,uzlēkt
1761,untergehen[Sonne]::V,байыу,пуксьыны
1762,untergehen[Sonne]::V,байыу,noiet
1763,untergehen[Sonne]::V,байыу,rietēt
1764,scheinen[Sonne]::V,яҡтыртып тороу,югъявны
1765,scheinen[Sonne]::V,яҡтыртып тороу,югвидзны
1766,scheinen[Sonne]::V,яҡтыртып тороу,spīdēt
1767,donnern::V,күкрәү,гымавны
1768,donnern::V,күкрәү,dārdēt
1769,wehen::V,иҫеү,пӧльтны
1770,wehen::V,иҫеү,pūst
1771,strömen::V,ташыу,киссьыны
1772,strömen::V,ташыу,līt
1773,strömen::V,ташыу,plūst
1774,fließen::V,ағыу,визувтны
1775,fließen::V,ағыу,tecēt
1776,sich drehen::V,әйләнеү,бергавны
1777,sich drehen::V,әйләнеү,grozīties
1778,schwanken::V,тирбәлеү,легны
1779,schwanken::V,тирбәлеү,лайкъявны
1780,schwanken::V,тирбәлеү,līgoties
1781,schwanken::V,тирбәлеү,grīļoties
1782,schwingen::V,бәүетеү,лайкъявны
1783,schwingen::V,бәүетеү,люллявны
1784,schwingen::V,бәүетеү,vēzēties
1785,fallen::V,йығылыу,усьны
1786,fallen::V,йығылыу,krist
1787,brennen::V,яныу,сотчыны
1788,brennen::V,яныу,degt
1789,rauchen::V,төтәү,тшынӧдны
1790,rauchen::V,төтәү,dūmot
1791,regnen::V,ямғыр яуа,зэрны
1792,regnen::V,ямғыр яуа,līt
1793,gefrieren::V,туңыү,кынмыны
1794,gefrieren::V,туңыү,sasalt
1795,tauen::V,иреү,сывны
1796,tauen::V,иреү,kust
1797,schmelzen::V,иреү,сывны
1798,schmelzen::V,иреү,kust
1799,schmelzen::V,иреү,nokust
1800,trocknen::V,кибеү,косьмыны
1801,trocknen::V,кибеү,žūt
1802,trocknen::V,кибеү,kaltēties
1803,sieden::V,ҡайнау,пуны
1804,sieden::V,ҡайнау,virt
1805,sieden::V,ҡайнау,vārīties
1806,faulen::V,сереу,сісьмыны
1807,faulen::V,сереу,pūt
1808,faulen::V,сереу,trudēt
1809,verfaulen::V,сереу,сісьмыны
1810,verfaulen::V,сереу,sapūt
1811,verfaulen::V,сереу,satrūdēt
1812,reißen::V,өҙөү,орны
1813,reißen::V,өҙөү,plīst
1814,reißen::V,өҙөү,satrūkt
1815,reißen::V,йыртылыу,орны
1816,reißen::V,йыртылыу,plīst
1817,reißen::V,йыртылыу,satrūkt
1818,versinken::V,батыу,вӧйны
1819,versinken::V,батыу,grimt
1820,versinken::V,батыу,nogrimt
1821,vergehen::V,үтеү,кольны
1822,vergehen::V,үтеү,ордйыны
1823,vergehen::V,үтеү,paiet
1824,erscheinen::V,килеп сығыу,петкӧдчыны
1825,erscheinen::V,килеп сығыу,parādīties
1826,verschwinden::V,юғалыу,бырны
1827,verschwinden::V,юғалыу,nozust
1828,sinken::V,түбәнәйеү,вӧйны
1829,sinken::V,түбәнәйеү,kristies
1830,abnehmen::V,кәметеү,чинны
1831,abnehmen::V,кәметеү,noplakt
1832,abnehmen::V,кәметеү,mazināties
1833,zunehmen::V,артыу,содны
1834,zunehmen::V,артыу,ыдждыны
1835,zunehmen::V,артыу,pieaugt
1836,zunehmen::V,артыу,pieņemties
1837,steigen::V,күтәрелеү,лыбны
1838,steigen::V,күтәрелеү,kāpt
1839,wachsen::V,үҫеү,быдмыны
1840,wachsen::V,үҫеү,augt
1841,glänzen::V,ялтырау,югъявны
1842,glänzen::V,ялтырау,дзирдавны
1843,glänzen::V,ялтырау,zaigot
1844,glänzen::V,ялтырау,laistīties
1845,funkeln::V,баҙлау,югъявны
1846,funkeln::V,баҙлау,дзирдавны
1847,funkeln::V,баҙлау,mirdzēt
1848,funkeln::V,баҙлау,dzirkstēt
1849,lärmen::V,шаулау,жувгыны
1850,lärmen::V,шаулау,ыугыны
1851,lärmen::V,шаулау,шумитны
1852,lärmen::V,шаулау,ālēties
1853,lärmen::V,шаулау,trokšņot
1854,läuten::V,ҡағыу,жургыны
1855,läuten::V,ҡағыу,zvanīt
1856,klingeln::V,ҡағыу,звӧнитны
1857,klingeln::V,ҡағыу,zvanīt
1858,klingeln::V,шылтыратыу,звӧнитны
1859,klingeln::V,шылтыратыу,zvanīt
1860,klirren::V,шылтыратыу,гольскöдчыны
1861,klirren::V,шылтыратыу,tinkšķēt
1862,klirren::V,шылтыратыу,džinkstēt
1863,brausen::V,ҡотороноу,буавны
1864,brausen::V,ҡотороноу,krākt
1865,brausen::V,ҡотороноу,brāzmot
1866,rauschen::V,шыптырлау,кышакывны
1867,rauschen::V,шыптырлау,šalkt
1868,klingen::V,яңғырау,шыавны
1869,klingen::V,яңғырау,юргыны
1870,klingen::V,яңғырау,skanēt
1871,klingen::V,яңғырау,izklausīties
1872,bellen::V,өрөү,увтны
1873,bellen::V,өрөү,riet
1874,heulen::V,олоу,омлявны
1875,heulen::V,олоу,вурзавны
1876,heulen::V,олоу,kaukt
1877,heulen::V,олоу,gaudot
1878,blasen::V,өрөү,пӧльтны
1879,blasen::V,өрөү,pūst
1880,pfeifen::V,һызғырып ебәреү,шутьлявны
1881,pfeifen::V,һызғырып ебәреү,svilpt
1882,pfeifen::V,һызғырып ебәреү,svilpot
1883,schreien::V,ҡысҡырыу,горзыны
1884,schreien::V,ҡысҡырыу,brēkt
1885,schreien::V,ҡысҡырыу,kliegt
1886,stöhnen::V,уңғырашыу,ымзыны
1887,stöhnen::V,уңғырашыу,vaidēt
1888,zittern::V,ҡалтырау,тіравны
1889,zittern::V,ҡалтырау,drebēt
1890,leben::V,йәшәү,овны
1891,leben::V,йәшәү,dzīvot
1892,geboren werden::V,тыуыу,чужны
1893,geboren werden::V,тыуыу,dzimt
1894,atmen::V,тын алыү,кашкыны
1895,atmen::V,тын алыү,пошиктыны
1896,atmen::V,тын алыү,elpot
1897,trinken::V,эсеү,юны
1898,trinken::V,эсеү,dzert
1899,essen::V,ашау,сёйны
1900,essen::V,ашау,ēst
1901,schlucken::V,йотоу,ньылавны
1902,schlucken::V,йотоу,rīt
1903,müde werden::V,арыу,мудзны
1904,müde werden::V,арыу,nokust
1905,einschlafen::V,йоҡлап китеү,ланьтны
1906,einschlafen::V,йоҡлап китеү,унмовсьны
1907,einschlafen::V,йоҡлап китеү,iemigt
1908,einschlafen::V,йоҡлап китеү,aizmigt
1909,schlafen::V,йоҡлау,узьны
1910,schlafen::V,йоҡлау,gulēt
1911,aufwachen::V,уяныу,садьмыны
1912,aufwachen::V,уяныу,mosties
1913,aufstehen::V,тороу,чеччыны
1914,aufstehen::V,тороу,celties
1915,sich erholen::V,ял итеү,шойччыны
1916,sich erholen::V,ял итеү,atžirgt
1917,sich erholen::V,ял итеү,atpūsties
1918,krank werden::V,сирләү,висьмыны
1919,krank werden::V,сирләү,sasirgt
1920,krank sein::V,сирләү,висьны
1921,krank sein::V,сирләү,slimot
1922,schmerzen::V,ауыртыу,висьны
1923,schmerzen::V,ауыртыу,sāpēt
1924,schmerzen::V,ауыртыу,smelgt
1925,husten::V,йүтәлләү,кызны
1926,husten::V,йүтәлләү,klepot
1927,genesen::V,һауығыу,бурдны
1928,genesen::V,һауығыу,veseļoties
1929,sterben::V,үлеү,кувны
1930,sterben::V,үлеү,mirt
1931,sterben::V,үлеү,nomirt
1932,umkommen::V,һәләк булыу,кувны
1933,umkommen::V,һәләк булыу,apsprāgt
1934,umkommen::V,һәләк булыу,aiziet bojā
1935,sich bewegen::V,хәрәкәт итеү,вӧрзьыны
1936,sich bewegen::V,хәрәкәт итеү,virzīties
1937,sich rühren::V,ҡуҙғалыу,вӧрны
1938,sich rühren::V,ҡуҙғалыу,вӧрӧдчыны
1939,sich rühren::V,ҡуҙғалыу,sagrozīties
1940,sich erheben::V,тороу,сувтны
1941,sich erheben::V,тороу,piecelties
1942,sich setzen::V,ултырыу,пуксьыны
1943,sich setzen::V,ултырыу,sēsties
1944,hinfallen::V,ҡолау,усьны
1945,hinfallen::V,ҡолау,sabirt
1946,hinfallen::V,ҡолау,pakrist
1947,laufen::V,йөрөү,мyнны
1948,laufen::V,йөрөү,iet
1949,laufen::V,йөрөү,skraidīt
1950,schreiten::V,атлау,восьлавны
1951,schreiten::V,атлау,soļot
1952,spazierengehen::V,ял итеп йороү,гуляйтны
1953,spazierengehen::V,ял итеп йороү,staigāt
1954,spazierengehen::V,ял итеп йороү,pastaigāties
1955,eilen::V,ашығыу,тэрмасьны
1956,eilen::V,ашығыу,traukt
1957,eilen::V,ҡабаланыу,тэрмасьны
1958,eilen::V,ҡабаланыу,traukt
1959,sich beeilen::V,ашығыу,тэрмасьны
1960,sich beeilen::V,ашығыу,steigties
1961,sich beeilen::V,ашығыу,pasteigties
1962,sich beeilen::V,ҡабаланыу,тэрмасьны
1963,sich beeilen::V,ҡабаланыу,steigties
1964,sich beeilen::V,ҡабаланыу,pasteigties
1965,sausen::V,елеү,тӧвзьыны
1966,sausen::V,елеү,drāzt
1967,sausen::V,елеү,brāzties
1968,rennen::V,йүгеп йөрөү,котӧртны
1969,rennen::V,йүгеп йөрөү,skriet
1970,springen::V,һикереү,чеччавны
1971,springen::V,һикереү,lēkt
1972,klettern::V,үрмәләү,кышасьны
1973,klettern::V,үрмәләү,кавшасьны
1974,klettern::V,үрмәләү,kāpt
1975,klettern::V,үрмәләү,rāpties
1976,klettern::V,үрмәләп менеү,кышасьны
1977,klettern::V,үрмәләп менеү,кавшасьны
1978,klettern::V,үрмәләп менеү,kāpt
1979,klettern::V,үрмәләп менеү,rāpties
1980,schaukeln::V,сайҡалыу,гычасьны
1981,schaukeln::V,сайҡалыу,šūpoties
1982,schaukeln::V,сайҡалыу,zvalstīties
1983,kriechen::V,шыуышыу,кыссьыны
1984,kriechen::V,шыуышыу,līst
1985,kriechen::V,шыуышыу,rāpot
1986,schwimmen::V,йоҙөү,уявны
1987,schwimmen::V,йоҙөү,peldēt
1988,tauchen::V,сумыу,сунавны
1989,tauchen::V,сумыу,gremdēties
1990,rudern::V,ишеү,пелысасьны
1991,rudern::V,ишеү,airēt
1992,rudern::V,ишеү,irties
1993,fahren::V,йөрөү,мунны
1994,fahren::V,йөрөү,braukt
1995,fliegen::V,осоу,лэбны
1996,fliegen::V,осоу,lidot
1997,fliegen::V,осоу,laisties
1998,gehen::V,барыу,мyнны
1999,gehen::V,барыу,iet
2000,weggehen::V,китеү,мунавны
2001,weggehen::V,китеү,aiziet
2002,abfahren::V,сығыу,мӧдӧдчыны
2003,abfahren::V,сығыу,atiet
2004,abfahren::V,сығыу,aizbraukt
2005,anhalten::V,тукталыу,джӧмдыны
2006,anhalten::V,тукталыу,apstāties
2007,hineingehen::V,инеү,пырны
2008,hineingehen::V,инеү,ieiet
2009,eintreten::V,инеү,пырны
2010,eintreten::V,инеү,ienākt
2011,kommen::V,килеү,воны
2012,kommen::V,килеү,локны
2013,kommen::V,килеү,nākt
2014,ankommen::V,килеү,воны
2015,ankommen::V,килеү,локны
2016,ankommen::V,килеү,nonākt
2017,ankommen::V,килеү,ierasties
2018,zurückkommen::V,ҡайтыу,косны
2019,zurückkommen::V,ҡайтыу,бергӧдчыны
2020,zurückkommen::V,ҡайтыу,atgriezties
2021,bleiben::V,ҡалыу,кольны
2022,bleiben::V,ҡалыу,palikt
2023,warten::V,көтөп тороу,виччысьны
2024,warten::V,көтөп тороу,gaidīt
2025,erwarten::V,көтөү,виччысьны
2026,erwarten::V,көтөү,sagaidīt
2027,suchen::V,эҙләү,корсьны
2028,suchen::V,эҙләү,meklēt
2029,finden::V,табыу,казявны
2030,finden::V,табыу,rast
2031,finden::V,табыу,atrast
2032,versuchen::V,тырышып ҡарау,заводитчывны
2033,versuchen::V,тырышып ҡарау,mēģināt
2034,vorbereiten::V,әҙерләү,дасьтыны
2035,vorbereiten::V,әҙерләү,gatavot
2036,vorbereiten::V,әҙерләү,sagatavot
2037,lieben::V,яратыу,радейтны
2038,lieben::V,яратыу,mīlēt
2039,mögen::V,һөйөү,радейтны
2040,mögen::V,һөйөү,gribēties
2041,mögen::V,яратыу,радейтны
2042,mögen::V,яратыу,gribēties
2043,lachen::V,көлөү,серавны
2044,lachen::V,көлөү,серавлыны
2045,lachen::V,көлөү,smiet
2046,lachen::V,көлөү,smieties
2047,rühren::V,ҡағылыу,нормӧдны
2048,rühren::V,ҡағылыу,aizgrābt
2049,weinen::V,илау,бӧрдны
2050,weinen::V,илау,raudāt
2051,schimpfen::V,һүгенеү,видчыны
2052,schimpfen::V,һүгенеү,rāties
2053,schimpfen::V,һүгенеү,lamāties
2054,schimpfen::V,тиргәнеү,видчыны
2055,schimpfen::V,тиргәнеү,rāties
2056,schimpfen::V,тиргәнеү,lamāties
2057,schimpfen::V,һуҡраныу,видчыны
2058,schimpfen::V,һуҡраныу,rāties
2059,schimpfen::V,һуҡраныу,lamāties
2060,sich ärgern::V,асыуланыу,скӧравны
2061,sich ärgern::V,асыуланыу,īgt
2062,sich ärgern::V,асыуланыу,pukoties
2063,sich ärgern::V,асыуланыу,dusmoties
2064,sich fürchten::V,ҡурҡыу,повны
2065,sich fürchten::V,ҡурҡыу,bīties
2066,sich fürchten::V,ҡурҡыу,baidīties
2067,fürchten::V,ҡурҡыу,повны
2068,fürchten::V,ҡурҡыу,baidīties no
2069,fliehen::V,ҡасыу,пышйыны
2070,fliehen::V,ҡасыу,bēgt
2071,flüchten::V,ҡасыу,пышйыны
2072,flüchten::V,ҡасыу,aizbēgt
2073,sehen::V,күреү,аддзыны
2074,sehen::V,күреү,redzēt
2075,anschauen::V,ҡарау,видзӧдны
2076,anschauen::V,ҡарау,paraudzīties
2077,ansehen::V,ҡарау,видзӧдны
2078,ansehen::V,ҡарау,aplūkot
2079,ansehen::V,тикшереү,видзӧдны
2080,ansehen::V,тикшереү,aplūkot
2081,hören::V,ишетеү,кывны
2082,hören::V,ишетеү,dzirdēt
2083,zuhören::V,тыңлау,кывзыны
2084,zuhören::V,тыңлау,klausīties
2085,probieren::V,татыу,видлыны
2086,probieren::V,татыу,nogaršot
2087,riechen::V,еҫкәү,чушкыны
2088,riechen::V,еҫкәү,ost
2089,riechen::V,еҫкәү,ostīt
2090,fühlen::V,тойоу,вежӧртны
2091,fühlen::V,тойоу,гӧгӧрвоны
2092,fühlen::V,тойоу,just
2093,fühlen::V,тойоу,izjust
2094,scheinen::V,кеүек күренеү,кажитчыны
2095,scheinen::V,кеүек күренеү,šķist
2096,scheinen::V,кеүек күренеү,likties
2097,scheinen::V,тойолоу,кажитчыны
2098,scheinen::V,тойолоу,šķist
2099,scheinen::V,тойолоу,likties
2100,zu sehen sein::V,күренеү,тыдавны
2101,zu sehen sein::V,күренеү,parādīties
2102,vernehmen::V,ишетеү,кывны
2103,vernehmen::V,ишетеү,saklausīt
2104,frieren::V,туңыү,кынмыны
2105,frieren::V,туңыү,salt
2106,tun::V,яһау,керны
2107,tun::V,яһау,darīt
2108,tun::V,әшләү,керны
2109,tun::V,әшләү,darīt
2110,können::V,алыу,кужны
2111,können::V,алыу,prast
2112,können::V,мөмкин булыу,кужны
2113,können::V,мөмкин булыу,prast
2114,wollen::V,теләү,кӧсйыны
2115,wollen::V,теләү,gribēt
2116,anfangen::V,башлау,заводитны
2117,anfangen::V,башлау,пондыны
2118,anfangen::V,башлау,sākt
2119,anfangen::V,башлау,iesākt
2120,beenden::V,бөтөрөү,помавны
2121,beenden::V,бөтөрөү,beigt
2122,beenden::V,бөтөрөү,pabeigt
2123,beenden::V,тамамлау,помавны
2124,beenden::V,тамамлау,beigt
2125,beenden::V,тамамлау,pabeigt
2126,aufhören::V,туктау,дугӧдны
2127,aufhören::V,туктау,pārtraukt
2128,gelingen::V,уңышлы булыу,артмыны
2129,gelingen::V,уңышлы булыу,izdoties
2130,geraten::V,булып сығыу,сюрны
2131,geraten::V,булып сығыу,веськавны
2132,geraten::V,булып сығыу,veikties
2133,öffnen::V,асыу,восьтыны
2134,öffnen::V,асыу,atvērt
2135,öffnen::V,асыу,attaisīt
2136,schließen::V,йомоу,пӧдлавны
2137,schließen::V,йомоу,slēgt
2138,schließen::V,йомоу,aizvērt
2139,schließen::V,йомоу,aiztaisīt
2140,stellen::V,ҡуйыу,сувтӧдны
2141,stellen::V,ҡуйыу,likt
