,Concept_ID,lv,hu
1600,anderer::A,мукӧд,más
1601,anderer::A,мукӧд,másik
1602,anderer::A,otrs,más
1603,anderer::A,otrs,másik
1604,erster::A,медводдза,első
1605,erster::A,pirmais,első
1606,zweiter::A,мӧд,második
1607,zweiter::A,otrais,második
1608,dritter::A,коймӧд,harmadik
1609,dritter::A,trešais,harmadik
1610,letzter::A,бӧръя,utolsó
1611,letzter::A,beidzamais,utolsó
1612,allein::ADV,ӧтка,egyedül
1613,allein::ADV,viens pats,egyedül
1614,auf einmal::ADV,ӧтпырйӧ,egyszerre
1615,auf einmal::ADV,reizē,egyszerre
1616,zusammen::ADV,тшӧтш,együtt
1617,zusammen::ADV,тшӧтш,összesen
1618,zusammen::ADV,kopā,együtt
1619,zusammen::ADV,kopā,összesen
1620,zusammen::ADV,vienviet,együtt
1621,zusammen::ADV,vienviet,összesen
1622,lange::ADV,дыр,sokáig
1623,lange::ADV,дыр,hosszan
1624,lange::ADV,ilgi,sokáig
1625,lange::ADV,ilgi,hosszan
1626,plötzlich::ADV,друг,hirtelen
1627,plötzlich::ADV,друг,egyszerre
1628,plötzlich::ADV,pēkšņi,hirtelen
1629,plötzlich::ADV,pēkšņi,egyszerre
1630,sofort::ADV,дзик пыр,rögtön
1631,sofort::ADV,дзик пыр,tüstént
1632,sofort::ADV,tūlīt,rögtön
1633,sofort::ADV,tūlīt,tüstént
1634,später::ADV,сэсся,későn
1635,später::ADV,vēlāk,későn
1636,jetzt::ADV,ӧні,most
1637,jetzt::ADV,tagad,most
1638,heute::ADV,талун,ma
1639,heute::ADV,šodien,ma
1640,morgen::ADV,аски,holnap
1641,morgen::ADV,rīt,holnap
1642,bald::ADV,регыд,majd
1643,bald::ADV,регыд,nemsokára
1644,bald::ADV,drīz,majd
1645,bald::ADV,drīz,nemsokára
1646,dann::ADV,бӧрын,akkor
1647,dann::ADV,бӧрти,akkor
1648,dann::ADV,tad,akkor
1649,gestern::ADV,тӧнлун,tegnap
1650,gestern::ADV,vakar,tegnap
1651,einst::ADV,ӧтчыд,hajdan
1652,einst::ADV,ӧтпыр,hajdan
1653,einst::ADV,citreiz,hajdan
1654,damals::ADV,сэки,akkor
1655,damals::ADV,сэки,akkoriban
1656,damals::ADV,toreiz,akkor
1657,damals::ADV,toreiz,akkoriban
1658,danach::ADV,сэсся,azután
1659,danach::ADV,pēc tam,azután
1660,vorher::ADV,войдӧр,előbb
1661,vorher::ADV,iepriekš,előbb
1662,vorher::ADV,pirms tam,előbb
1663,zuerst::ADV,войдӧр,először
1664,zuerst::ADV,vis'pirms,először
1665,einmal::ADV,ӧтчыдысь,egyszer
1666,einmal::ADV,reiz,egyszer
1667,einmal::ADV,vienreiz,egyszer
1668,manchmal::ADV,корсюрӧ,néha
1669,manchmal::ADV,корсюрӧ,olykor
1670,manchmal::ADV,dažkārt,néha
1671,manchmal::ADV,dažkārt,olykor
1672,oft::ADV,тшӧкыда,sokszor
1673,oft::ADV,bieži,sokszor
1674,immer::ADV,век,mindig
1675,immer::ADV,allaž,mindig
1676,immer::ADV,vien'mēr,mindig
1677,niemals::ADV,оз некор,sohasem
1678,niemals::ADV,nemūžam,sohasem
1679,hier::ADV,со,itt
1680,hier::ADV,тонӧ,itt
1681,hier::ADV,te,itt
1682,hier::ADV,šeit,itt
1683,hierhin::ADV,татчӧ,erre
1684,hierhin::ADV,талань,erre
1685,hierhin::ADV,šurp,erre
1686,hierhin::ADV,uz šejieni,erre
1687,von hier::ADV,тасянь,innen
1688,von hier::ADV,no šejienes,innen
1689,dort::ADV,сэні,ott
1690,dort::ADV,tur,ott
1691,dorthin::ADV,сэтчӧ,oda
1692,dorthin::ADV,turp,oda
1693,dorthin::ADV,uz turieni,oda
1694,geradeaus::ADV,веськыда,egyenesen
1695,geradeaus::ADV,taisni uz priekšu,egyenesen
1696,vorwärts::ADV,водзӧ,előre
1697,vorwärts::ADV,uz priekšu,előre
1698,rückwärts::ADV,бӧрӧ,hátrafelé
1699,rückwärts::ADV,atmuguriski,hátrafelé
1700,zurück::ADV,бӧр,hátra
1701,zurück::ADV,бӧр,vissza
1702,zurück::ADV,atpakāļ,hátra
1703,zurück::ADV,atpakāļ,vissza
1704,unten::ADV,улын,alul
1705,unten::ADV,уліын,alul
1706,unten::ADV,lejā,alul
1707,unten::ADV,apakšā,alul
1708,hinab::ADV,улӧ,le
1709,hinab::ADV,улӧ,lefelé
1710,hinab::ADV,увлан,le
1711,hinab::ADV,увлан,lefelé
1712,hinab::ADV,uz leju,le
1713,hinab::ADV,uz leju,lefelé
1714,oben::ADV,вылын,fenn
1715,oben::ADV,вылын,felül
1716,oben::ADV,выліын,fenn
1717,oben::ADV,выліын,felül
1718,oben::ADV,virsū,fenn
1719,oben::ADV,virsū,felül
1720,hinauf::ADV,выліӧ,fel
1721,hinauf::ADV,выліӧ,felfelé
1722,hinauf::ADV,augšā,fel
1723,hinauf::ADV,augšā,felfelé
1724,hinauf::ADV,uz augšu,fel
1725,hinauf::ADV,uz augšu,felfelé
1726,überall::ADV,быдлаын,mindenütt
1727,überall::ADV,visur,mindenütt
1728,nicht::ADV,oз,nem
1729,nicht::ADV,ne,nem
1730,ein wenig::ADV,неуна,egy kicsit
1731,ein wenig::ADV,drusku,egy kicsit
1732,kaum::ADV,мырдэм,alig
1733,kaum::ADV,diezin vai,alig
1734,sehr::ADV,зэв,nagyon
1735,sehr::ADV,ļoti,nagyon
1736,sehr::ADV,gaužām,nagyon
1737,so::ADV,тадз,úgy
1738,so::ADV,сідз,úgy
1739,so::ADV,tā,úgy
1740,so::ADV,tik,úgy
1741,noch::ADV,на,még
1742,noch::ADV,нӧшта,még
1743,noch::ADV,vēl,még
1744,nur::ADV,куш,csak
1745,nur::ADV,куш,csupán
1746,nur::ADV,сӧмын,csak
1747,nur::ADV,сӧмын,csupán
1748,nur::ADV,vien,csak
1749,nur::ADV,vien,csupán
1750,nur::ADV,tikai,csak
1751,nur::ADV,tikai,csupán
1752,schon::ADV,нин,már
1753,schon::ADV,jau,már
1754,wieder::ADV,бара,ismét
1755,wieder::ADV,бара,megint
1756,wieder::ADV,atkal,ismét
1757,wieder::ADV,atkal,megint
1758,vergebens::ADV,весьшӧрӧ,hiába
1759,vergebens::ADV,velti,hiába
1760,vor::PRP,водзын,előtt
1761,vor::PRP,priekš,előtt
1762,hinter::PRP,бӧрнын,mögött
1763,hinter::PRP,aiz,mögött
1764,unter::PRP,улын,alatt
1765,unter::PRP,zem,alatt
1766,durch::PRP,пыр,át
1767,durch::PRP,пыр,keresztül
1768,durch::PRP,пырыс,át
1769,durch::PRP,пырыс,keresztül
1770,durch::PRP,caur,át
1771,durch::PRP,caur,keresztül
1772,durch::PRP,cauri,át
1773,durch::PRP,cauri,keresztül
1774,neben::PRP,бердын,mellett
1775,neben::PRP,līdzās,mellett
1776,zwischen::PRP,костын,között
1777,zwischen::PRP,starp,között
1778,wegen::PRP,вӧсна,miatt
1779,wegen::PRP,вӧсна,végett
1780,wegen::PRP,pēc,miatt
1781,wegen::PRP,pēc,végett
1782,dies::PRN,тайӧ,ez
1783,dies::PRN,šis,ez
1784,das::PRN,ciйö,az
1785,das::PRN,tas,az
1786,alles::PRN,став,minden
1787,alles::PRN,viss,minden
1788,ich::PRN,ме,én
1789,ich::PRN,es,én
1790,du::PRN,тэ,te
1791,du::PRN,tu,te
1792,er::PRN,сійӧ,ő
1793,er::PRN,viņš,ő
1794,wir::PRN,ми,mi
1795,wir::PRN,mēs,mi
1796,ihr::PRN,тi,ti
1797,ihr::PRN,jūs,ti
1798,sie::PRN,найö,ők
1799,sie::PRN,viņi,ők
1800,sie::PRN,viņas,ők
1801,was::FPRN,мый,mi
1802,was::FPRN,kas,mi
1803,wer::FPRN,код,ki
1804,wer::FPRN,kas,ki
1805,wo::FADV,кыті,hol
1806,wo::FADV,kur,hol
1807,wohin::FADV,кытчӧ,hova
1808,wohin::FADV,kurp,hova
1809,wohin::FADV,uz kurieni,hova
1810,wie::FADV,кыдзи,hogy
1811,wie::FADV,кыдзи,hogyan
1812,wie::FADV,kā,hogy
1813,wie::FADV,kā,hogyan
1814,warum::FADV,мыйла,miért
1815,warum::FADV,kāpēc,miért
1816,wieviel::FNUM,кымын,hány
1817,wieviel::FNUM,кымын,mennyi
1818,wieviel::FNUM,cik,hány
1819,wieviel::FNUM,cik,mennyi
1820,eins::NUM,ӧтик,egy
1821,eins::NUM,viens,egy
1822,zwei::NUM,кык,kettő
1823,zwei::NUM,divi,kettő
1824,drei::NUM,куим,három
1825,drei::NUM,trīs,három
1826,vier::NUM,нель,négy
1827,vier::NUM,četri,négy
1828,fünf::NUM,вит,öt
1829,fünf::NUM,pieci,öt
1830,sechs::NUM,квайт,hat
1831,sechs::NUM,seši,hat
1832,sieben::NUM,сизим,hét
1833,sieben::NUM,septiņi,hét
1834,acht::NUM,кӧкъямыс,nyolc
1835,acht::NUM,astoņi,nyolc
1836,neun::NUM,ӧкмыс,kilenc
1837,neun::NUM,deviņi,kilenc
1838,zehn::NUM,дас,tíz
1839,zehn::NUM,desmit,tíz
1840,elf::NUM,дас ӧтик,tizenegy
1841,elf::NUM,vienpadsmit,tizenegy
1842,zwölf::NUM,дас кык,tizenkettő
1843,zwölf::NUM,divpadsmit,tizenkettő
1844,zwanzig::NUM,кызь,húsz
1845,zwanzig::NUM,divdesmit,húsz
1846,dreißig::NUM,комын,harminc
1847,dreißig::NUM,trīsdesmit,harminc
1848,vierzig::NUM,нелямын,negyven
1849,vierzig::NUM,četrdesmit,negyven
1850,fünfzig::NUM,ветымын,ötven
1851,fünfzig::NUM,piecdesmit,ötven
1852,sechzig::NUM,квайтымын,hatvan
1853,sechzig::NUM,sešdesmit,hatvan
1854,siebzig::NUM,сизимдас,hetven
1855,siebzig::NUM,septiņdesmit,hetven
1856,achtzig::NUM,кӧкъямысдас,nyolcvan
1857,achtzig::NUM,astoņdesmit,nyolcvan
1858,neunzig::NUM,ӧкмысдас,kilencven
1859,neunzig::NUM,deviņdesmit,kilencven
1860,hundert::NUM,сё,száz
1861,hundert::NUM,simt,száz
1862,tausend::NUM,сюрс,ezer
1863,tausend::NUM,tūkstoš,ezer
1864,und::CNJ,и,és
1865,und::CNJ,и,meg
1866,und::CNJ,un,és
1867,und::CNJ,un,meg
1868,oder::CNJ,либӧ,vagy
1869,oder::CNJ,jeb,vagy
1870,stehen::V,сулавны,áll
1871,stehen::V,stāvēt,áll
1872,sitzen::V,пукавны,ül
1873,sitzen::V,sēdēt,ül
1874,liegen::V,куйлыны,fekszik
1875,liegen::V,gulēt,fekszik
1876,hängen::V,ӧшавны,függ
1877,hängen::V,karāties,függ
1878,werden::V,лоны,lesz
1879,werden::V,tapt,lesz
1880,passieren::V,лоны,történik
1881,passieren::V,notikt,történik
1882,beginnen::V,кутчысьны,kezdődik
1883,beginnen::V,кутны,kezdődik
1884,beginnen::V,sākties,kezdődik
1885,enden::V,помасьны,végződik
1886,enden::V,помасьны,befejeződik
1887,enden::V,beigties,végződik
1888,enden::V,beigties,befejeződik
1889,wechseln::V,вежсьыны,változik
1890,wechseln::V,mainīties,változik
1891,aufgehen[Sonne]::V,петны,kel
1892,aufgehen[Sonne]::V,lēkt,kel
1893,aufgehen[Sonne]::V,uzlēkt,kel
1894,untergehen[Sonne]::V,пуксьыны,lemegy
1895,untergehen[Sonne]::V,noiet,lemegy
1896,untergehen[Sonne]::V,rietēt,lemegy
1897,scheinen[Sonne]::V,югъявны,süt
1898,scheinen[Sonne]::V,югвидзны,süt
1899,scheinen[Sonne]::V,spīdēt,süt
1900,donnern::V,гымавны,dörög
1901,donnern::V,dārdēt,dörög
1902,wehen::V,пӧльтны,fúj
1903,wehen::V,pūst,fúj
1904,strömen::V,киссьыны,áramlik
1905,strömen::V,līt,áramlik
1906,strömen::V,plūst,áramlik
1907,fließen::V,визувтны,folyik
1908,fließen::V,tecēt,folyik
1909,sich drehen::V,бергавны,forog
1910,sich drehen::V,grozīties,forog
1911,schwanken::V,легны,inog
1912,schwanken::V,легны,ingadozik
1913,schwanken::V,лайкъявны,inog
1914,schwanken::V,лайкъявны,ingadozik
1915,schwanken::V,līgoties,inog
1916,schwanken::V,līgoties,ingadozik
1917,schwanken::V,grīļoties,inog
1918,schwanken::V,grīļoties,ingadozik
1919,schwingen::V,лайкъявны,leng
1920,schwingen::V,люллявны,leng
1921,schwingen::V,vēzēties,leng
1922,fallen::V,усьны,esik
1923,fallen::V,krist,esik
1924,brennen::V,сотчыны,ég
1925,brennen::V,degt,ég
1926,rauchen::V,тшынӧдны,füstöl
1927,rauchen::V,dūmot,füstöl
1928,regnen::V,зэрны,esik
1929,regnen::V,līt,esik
1930,gefrieren::V,кынмыны,megfagy
1931,gefrieren::V,sasalt,megfagy
1932,tauen::V,сывны,olvad
1933,tauen::V,kust,olvad
1934,schmelzen::V,сывны,olvad
1935,schmelzen::V,сывны,elolvad
1936,schmelzen::V,kust,olvad
1937,schmelzen::V,kust,elolvad
1938,schmelzen::V,nokust,olvad
1939,schmelzen::V,nokust,elolvad
1940,trocknen::V,косьмыны,szárad
1941,trocknen::V,žūt,szárad
1942,trocknen::V,kaltēties,szárad
1943,sieden::V,пуны,forr
1944,sieden::V,virt,forr
1945,sieden::V,vārīties,forr
1946,faulen::V,сісьмыны,rothad
1947,faulen::V,pūt,rothad
1948,faulen::V,trudēt,rothad
1949,verfaulen::V,сісьмыны,elrothad
1950,verfaulen::V,сісьмыны,megrothad
1951,verfaulen::V,sapūt,elrothad
1952,verfaulen::V,sapūt,megrothad
1953,verfaulen::V,satrūdēt,elrothad
1954,verfaulen::V,satrūdēt,megrothad
1955,reißen::V,орны,szakad
1956,reißen::V,plīst,szakad
1957,reißen::V,satrūkt,szakad
1958,versinken::V,вӧйны,süllyed
1959,versinken::V,вӧйны,elsüllyed
1960,versinken::V,grimt,süllyed
1961,versinken::V,grimt,elsüllyed
1962,versinken::V,nogrimt,süllyed
1963,versinken::V,nogrimt,elsüllyed
1964,vergehen::V,кольны,múlik
1965,vergehen::V,кольны,elmúlik
1966,vergehen::V,ордйыны,múlik
1967,vergehen::V,ордйыны,elmúlik
1968,vergehen::V,paiet,múlik
1969,vergehen::V,paiet,elmúlik
1970,erscheinen::V,петкӧдчыны,feltűnik
1971,erscheinen::V,петкӧдчыны,megjelenik
1972,erscheinen::V,parādīties,feltűnik
1973,erscheinen::V,parādīties,megjelenik
1974,verschwinden::V,бырны,letűnik
1975,verschwinden::V,nozust,letűnik
1976,sinken::V,вӧйны,süllyed
1977,sinken::V,kristies,süllyed
1978,abnehmen::V,чинны,apad
1979,abnehmen::V,чинны,csökken
1980,abnehmen::V,noplakt,apad
1981,abnehmen::V,noplakt,csökken
1982,abnehmen::V,mazināties,apad
1983,abnehmen::V,mazināties,csökken
1984,zunehmen::V,содны,növekszik
1985,zunehmen::V,содны,gyarapszik
1986,zunehmen::V,ыдждыны,növekszik
1987,zunehmen::V,ыдждыны,gyarapszik
1988,zunehmen::V,pieaugt,növekszik
1989,zunehmen::V,pieaugt,gyarapszik
1990,zunehmen::V,pieņemties,növekszik
1991,zunehmen::V,pieņemties,gyarapszik
1992,steigen::V,лыбны,emelkedik
1993,steigen::V,kāpt,emelkedik
1994,wachsen::V,быдмыны,nő
1995,wachsen::V,быдмыны,terem
1996,wachsen::V,быдмыны,növekszik
1997,wachsen::V,augt,nő
1998,wachsen::V,augt,terem
1999,wachsen::V,augt,növekszik
2000,glänzen::V,югъявны,ragyog
2001,glänzen::V,югъявны,fénylik
2002,glänzen::V,дзирдавны,ragyog
2003,glänzen::V,дзирдавны,fénylik
2004,glänzen::V,zaigot,ragyog
2005,glänzen::V,zaigot,fénylik
2006,glänzen::V,laistīties,ragyog
2007,glänzen::V,laistīties,fénylik
2008,funkeln::V,югъявны,csillog
2009,funkeln::V,югъявны,tündöklik
2010,funkeln::V,дзирдавны,csillog
2011,funkeln::V,дзирдавны,tündöklik
2012,funkeln::V,mirdzēt,csillog
2013,funkeln::V,mirdzēt,tündöklik
2014,funkeln::V,dzirkstēt,csillog
2015,funkeln::V,dzirkstēt,tündöklik
2016,lärmen::V,жувгыны,lármázik
2017,lärmen::V,ыугыны,lármázik
2018,lärmen::V,шумитны,lármázik
2019,lärmen::V,ālēties,lármázik
2020,lärmen::V,trokšņot,lármázik
2021,läuten::V,жургыны,cseng
2022,läuten::V,zvanīt,cseng
2023,klingeln::V,звӧнитны,csenget
2024,klingeln::V,zvanīt,csenget
2025,klirren::V,гольскöдчыны,csörömpöl
2026,klirren::V,tinkšķēt,csörömpöl
2027,klirren::V,džinkstēt,csörömpöl
2028,brausen::V,буавны,zúg
2029,brausen::V,буавны,morajlik
2030,brausen::V,krākt,zúg
2031,brausen::V,krākt,morajlik
2032,brausen::V,brāzmot,zúg
2033,brausen::V,brāzmot,morajlik
2034,rauschen::V,кышакывны,zúg
2035,rauschen::V,šalkt,zúg
2036,klingen::V,шыавны,hangzik
2037,klingen::V,юргыны,hangzik
2038,klingen::V,skanēt,hangzik
2039,klingen::V,izklausīties,hangzik
2040,bellen::V,увтны,ugat
2041,bellen::V,riet,ugat
2042,heulen::V,омлявны,bőg
2043,heulen::V,омлявны,üvölt
2044,heulen::V,вурзавны,bőg
2045,heulen::V,вурзавны,üvölt
2046,heulen::V,kaukt,bőg
2047,heulen::V,kaukt,üvölt
2048,heulen::V,gaudot,bőg
2049,heulen::V,gaudot,üvölt
2050,blasen::V,пӧльтны,fúj
2051,blasen::V,pūst,fúj
2052,pfeifen::V,шутьлявны,fütyül
2053,pfeifen::V,svilpt,fütyül
2054,pfeifen::V,svilpot,fütyül
2055,schreien::V,горзыны,kiált
2056,schreien::V,горзыны,kiabál
2057,schreien::V,brēkt,kiált
2058,schreien::V,brēkt,kiabál
2059,schreien::V,kliegt,kiált
2060,schreien::V,kliegt,kiabál
2061,stöhnen::V,ымзыны,nyög
2062,stöhnen::V,vaidēt,nyög
2063,zittern::V,тіравны,remeg
2064,zittern::V,тіравны,reszket
2065,zittern::V,drebēt,remeg
2066,zittern::V,drebēt,reszket
2067,leben::V,овны,él
2068,leben::V,dzīvot,él
2069,geboren werden::V,чужны,születik
2070,geboren werden::V,dzimt,születik
2071,atmen::V,кашкыны,lélegzik
2072,atmen::V,пошиктыны,lélegzik
2073,atmen::V,elpot,lélegzik
2074,trinken::V,юны,iszik
2075,trinken::V,dzert,iszik
2076,essen::V,сёйны,eszik
2077,essen::V,ēst,eszik
2078,schlucken::V,ньылавны,nyel
2079,schlucken::V,rīt,nyel
2080,müde werden::V,мудзны,elfárad
2081,müde werden::V,мудзны,kifárad
2082,müde werden::V,nokust,elfárad
2083,müde werden::V,nokust,kifárad
2084,einschlafen::V,ланьтны,elalszik
2085,einschlafen::V,унмовсьны,elalszik
2086,einschlafen::V,iemigt,elalszik
2087,einschlafen::V,aizmigt,elalszik
2088,schlafen::V,узьны,alszik
2089,schlafen::V,gulēt,alszik
2090,aufwachen::V,садьмыны,felébred
2091,aufwachen::V,mosties,felébred
2092,aufstehen::V,чеччыны,felkel
2093,aufstehen::V,celties,felkel
2094,sich erholen::V,шойччыны,pihen
2095,sich erholen::V,atžirgt,pihen
2096,sich erholen::V,atpūsties,pihen
2097,krank werden::V,висьмыны,megbetegedik
2098,krank werden::V,висьмыны,belebetegszik
2099,krank werden::V,sasirgt,megbetegedik
2100,krank werden::V,sasirgt,belebetegszik
2101,krank sein::V,висьны,betegeskedik
2102,krank sein::V,slimot,betegeskedik
2103,schmerzen::V,висьны,fáj
2104,schmerzen::V,sāpēt,fáj
2105,schmerzen::V,smelgt,fáj
2106,husten::V,кызны,köhög
2107,husten::V,klepot,köhög
2108,genesen::V,бурдны,meggyógyul
2109,genesen::V,veseļoties,meggyógyul
2110,sterben::V,кувны,hal
2111,sterben::V,mirt,hal
2112,sterben::V,nomirt,hal
2113,umkommen::V,кувны,elpusztul
2114,umkommen::V,apsprāgt,elpusztul
2115,umkommen::V,aiziet bojā,elpusztul
2116,sich bewegen::V,вӧрзьыны,mozog
2117,sich bewegen::V,virzīties,mozog
2118,sich rühren::V,вӧрны,mozdul
2119,sich rühren::V,вӧрӧдчыны,mozdul
2120,sich rühren::V,sagrozīties,mozdul
2121,sich erheben::V,сувтны,feláll
2122,sich erheben::V,сувтны,felemelkedik
2123,sich erheben::V,piecelties,feláll
2124,sich erheben::V,piecelties,felemelkedik
2125,sich setzen::V,пуксьыны,ül
2126,sich setzen::V,пуксьыны,leül
2127,sich setzen::V,sēsties,ül
2128,sich setzen::V,sēsties,leül
2129,hinfallen::V,усьны,bukik
2130,hinfallen::V,усьны,elesik
2131,hinfallen::V,sabirt,bukik
2132,hinfallen::V,sabirt,elesik
2133,hinfallen::V,pakrist,bukik
2134,hinfallen::V,pakrist,elesik
2135,laufen::V,мyнны,jár
2136,laufen::V,iet,jár
2137,laufen::V,skraidīt,jár
2138,schreiten::V,восьлавны,lép
2139,schreiten::V,soļot,lép
2140,spazierengehen::V,гуляйтны,sétál
2141,spazierengehen::V,staigāt,sétál
2142,spazierengehen::V,pastaigāties,sétál
2143,eilen::V,тэрмасьны,siet
2144,eilen::V,traukt,siet
2145,sich beeilen::V,тэрмасьны,siet
2146,sich beeilen::V,steigties,siet
2147,sich beeilen::V,pasteigties,siet
2148,sausen::V,тӧвзьыны,robog
2149,sausen::V,drāzt,robog
2150,sausen::V,brāzties,robog
2151,rennen::V,котӧртны,fut
2152,rennen::V,котӧртны,szalad
2153,rennen::V,skriet,fut
2154,rennen::V,skriet,szalad
2155,springen::V,чеччавны,ugrik
2156,springen::V,lēkt,ugrik
2157,klettern::V,кышасьны,kúszik
2158,klettern::V,кавшасьны,kúszik
2159,klettern::V,kāpt,kúszik
2160,klettern::V,rāpties,kúszik
2161,schaukeln::V,гычасьны,hintázik
2162,schaukeln::V,šūpoties,hintázik
2163,schaukeln::V,zvalstīties,hintázik
2164,kriechen::V,кыссьыны,kúszik
2165,kriechen::V,līst,kúszik
2166,kriechen::V,rāpot,kúszik
2167,schwimmen::V,уявны,úszik
2168,schwimmen::V,peldēt,úszik
2169,tauchen::V,сунавны,merül
2170,tauchen::V,gremdēties,merül
2171,rudern::V,пелысасьны,evez
2172,rudern::V,airēt,evez
2173,rudern::V,irties,evez
2174,fahren::V,мунны,jár
2175,fahren::V,мунны,megy
2176,fahren::V,мунны,utazik
2177,fahren::V,braukt,jár
2178,fahren::V,braukt,megy
2179,fahren::V,braukt,utazik
2180,fliegen::V,лэбны,száll
2181,fliegen::V,lidot,száll
2182,fliegen::V,laisties,száll
2183,gehen::V,мyнны,megy
2184,gehen::V,iet,megy
2185,weggehen::V,мунавны,elmegy
2186,weggehen::V,aiziet,elmegy
2187,abfahren::V,мӧдӧдчыны,indul
2188,abfahren::V,atiet,indul
2189,abfahren::V,aizbraukt,indul
2190,anhalten::V,джӧмдыны,megáll
2191,anhalten::V,apstāties,megáll
2192,hineingehen::V,пырны,bemegy
2193,hineingehen::V,ieiet,bemegy
2194,eintreten::V,пырны,belép
2195,eintreten::V,ienākt,belép
2196,kommen::V,воны,jön
2197,kommen::V,локны,jön
2198,kommen::V,nākt,jön
2199,ankommen::V,воны,érkezik
2200,ankommen::V,воны,megérkezik
2201,ankommen::V,локны,érkezik
2202,ankommen::V,локны,megérkezik
2203,ankommen::V,nonākt,érkezik
2204,ankommen::V,nonākt,megérkezik
2205,ankommen::V,ierasties,érkezik
2206,ankommen::V,ierasties,megérkezik
2207,zurückkommen::V,косны,visszajön
2208,zurückkommen::V,бергӧдчыны,visszajön
2209,zurückkommen::V,atgriezties,visszajön
2210,bleiben::V,кольны,marad
2211,bleiben::V,кольны,megmarad
2212,bleiben::V,palikt,marad
2213,bleiben::V,palikt,megmarad
2214,warten::V,виччысьны,vár
2215,warten::V,виччысьны,várakozik
2216,warten::V,gaidīt,vár
2217,warten::V,gaidīt,várakozik
2218,erwarten::V,виччысьны,vár
2219,erwarten::V,виччысьны,megvár
2220,erwarten::V,sagaidīt,vár
2221,erwarten::V,sagaidīt,megvár
2222,suchen::V,корсьны,kutat
2223,suchen::V,meklēt,kutat
2224,finden::V,казявны,talál
2225,finden::V,rast,talál
2226,finden::V,atrast,talál
2227,versuchen::V,заводитчывны,megpróbál
2228,versuchen::V,заводитчывны,megkísérel
2229,versuchen::V,mēģināt,megpróbál
2230,versuchen::V,mēģināt,megkísérel
2231,vorbereiten::V,дасьтыны,előkészít
2232,vorbereiten::V,gatavot,előkészít
2233,vorbereiten::V,sagatavot,előkészít
2234,lieben::V,радейтны,szeret
2235,lieben::V,mīlēt,szeret
2236,mögen::V,радейтны,szeret
2237,mögen::V,gribēties,szeret
2238,lachen::V,серавны,nevet
2239,lachen::V,серавлыны,nevet
2240,lachen::V,smiet,nevet
2241,lachen::V,smieties,nevet
2242,rühren::V,нормӧдны,mozdít
2243,rühren::V,aizgrābt,mozdít
2244,weinen::V,бӧрдны,sír
2245,weinen::V,raudāt,sír
2246,schimpfen::V,видчыны,szid
2247,schimpfen::V,видчыны,szitkozódik
2248,schimpfen::V,rāties,szid
2249,schimpfen::V,rāties,szitkozódik
2250,schimpfen::V,lamāties,szid
2251,schimpfen::V,lamāties,szitkozódik
2252,sich ärgern::V,скӧравны,mérgelődik
2253,sich ärgern::V,скӧравны,bosszankodik
2254,sich ärgern::V,īgt,mérgelődik
2255,sich ärgern::V,īgt,bosszankodik
2256,sich ärgern::V,pukoties,mérgelődik
2257,sich ärgern::V,pukoties,bosszankodik
2258,sich ärgern::V,dusmoties,mérgelődik
2259,sich ärgern::V,dusmoties,bosszankodik
2260,sich fürchten::V,повны,fél
2261,sich fürchten::V,повны,retteg
2262,sich fürchten::V,bīties,fél
2263,sich fürchten::V,bīties,retteg
2264,sich fürchten::V,baidīties,fél
2265,sich fürchten::V,baidīties,retteg
2266,fürchten::V,повны,fél
2267,fürchten::V,baidīties no,fél
2268,fliehen::V,пышйыны,menekül
2269,fliehen::V,bēgt,menekül
2270,flüchten::V,пышйыны,elmenekül
2271,flüchten::V,aizbēgt,elmenekül
2272,sehen::V,аддзыны,néz
2273,sehen::V,redzēt,néz
2274,anschauen::V,видзӧдны,megnéz
2275,anschauen::V,paraudzīties,megnéz
2276,ansehen::V,видзӧдны,néz
2277,ansehen::V,видзӧдны,ránéz
2278,ansehen::V,видзӧдны,megnéz
2279,ansehen::V,aplūkot,néz
2280,ansehen::V,aplūkot,ránéz
2281,ansehen::V,aplūkot,megnéz
2282,hören::V,кывны,hall
2283,hören::V,dzirdēt,hall
2284,zuhören::V,кывзыны,hallgat
2285,zuhören::V,кывзыны,meghallgat
2286,zuhören::V,klausīties,hallgat
2287,zuhören::V,klausīties,meghallgat
2288,probieren::V,видлыны,kóstol
2289,probieren::V,видлыны,megkóstol
2290,probieren::V,nogaršot,kóstol
2291,probieren::V,nogaršot,megkóstol
2292,riechen::V,чушкыны,szagol
2293,riechen::V,ost,szagol
2294,riechen::V,ostīt,szagol
2295,fühlen::V,вежӧртны,érez
2296,fühlen::V,гӧгӧрвоны,érez
2297,fühlen::V,just,érez
2298,fühlen::V,izjust,érez
2299,scheinen::V,кажитчыны,tűnik
2300,scheinen::V,кажитчыны,látszik
2301,scheinen::V,šķist,tűnik
2302,scheinen::V,šķist,látszik
2303,scheinen::V,likties,tűnik
2304,scheinen::V,likties,látszik
2305,zu sehen sein::V,тыдавны,mutatkozik
2306,zu sehen sein::V,parādīties,mutatkozik
2307,vernehmen::V,кывны,hall
2308,vernehmen::V,saklausīt,hall
2309,frieren::V,кынмыны,fázik
2310,frieren::V,salt,fázik
2311,tun::V,керны,csinál
2312,tun::V,керны,cselekszik
2313,tun::V,darīt,csinál
2314,tun::V,darīt,cselekszik
2315,können::V,кужны,tud
