,Concept_ID,hi,nl
1491,ergreifen::V,पकड़ना,pakken
1492,ergreifen::V,पकड़ना,grijpen
1493,ergreifen::V,हाथ में लेना,pakken
1494,ergreifen::V,हाथ में लेना,grijpen
1495,halten::V,धरना,houden
1496,halten::V,पकड़ना,houden
1497,drücken::V,दबाना,drukken
1498,schieben::V,सरकाना,duwen
1499,schieben::V,सरकाना,schuiven
1500,schieben::V,खिसकाना,duwen
1501,schieben::V,खिसकाना,schuiven
1502,kratzen::V,खुरचना,krassen
1503,kratzen::V,खुजलाना,krassen
1504,lecken::V,चाटना,likken
1505,beißen::V,काटना,bijten
1506,abreißen::V,तोड़ना,afrukken
1507,abreißen::V,तोड़ना,afscheuren
1508,abschneiden::V,काट करना,afsnijden
1509,binden::V,बाँधना,binden
1510,stecken::V,खोंसना,steken
1511,brechen::V,तोड़ना,breken
1512,klopfen::V,खटखटाना,kloppen
1513,hauen::V,ठोकना,houwen
1514,kleben::V,चिपकाना,plakken
1515,reiben::V,घिसना,wrijven
1516,reiben::V,रगड़ना,wrijven
1517,streichen::V,लगाना,smeren
1518,schleifen::V,तेज़ करना,slijpen
1519,schneiden::V,कतरना,snijden
1520,rütteln::V,झकझोरना,schudden
1521,schütteln::V,हिलाना,schudden
1522,schwenken::V,घुमाना,wuiven
1523,schwenken::V,घुमाना,zwaaien
1524,schütten::V,उँडेलना,gieten
1525,schütten::V,उँडेलना,storten
1526,füllen::V,भरना,vullen
1527,füllen::V,ठूसना,vullen
1528,einwickeln::V,लपेटना,inwikkelen
1529,tragen::V,ढोना,dragen
1530,schleppen::V,घसीटना,slepen
1531,ziehen::V,खींचना,trekken
1532,aufbewahren::V,रखना,bewaren
1533,werfen::V,फेंकना,gooien
1534,fangen::V,पकड़ना,vangen
1535,packen::V,पकड़ना,pakken
1536,packen::V,पकड़ना,vastpakken
1537,verstecken::V,छिपाना,verstoppen
1538,teilen::V,बाँटना,delen
1539,schicken::V,भेजना,sturen
1540,bringen::V,लाना,brengen
1541,hinzufügen::V,जोड़ना,toevoegen
1542,bekommen::V,पाना,verkrijgen
1543,erhalten::V,पाना,krijgen
1544,erhalten::V,मिलना,krijgen
1545,nehmen::V,लेना,nemen
1546,wählen::V,चुनना,kiezen
1547,wählen::V,चुनना,verkiezen
1548,auswählen::V,चुनना,uitkiezen
1549,bewahren::V,बनाए रखना,bewaren
1550,behindern::V,रोकना,hinderen
1551,verderben::V,ख़राब करना,bederven
1552,beschädigen::V,नुक़सान पहुँचाना,beschadigen
1553,zerbrechen::V,तोड़ना,breken
1554,zerbrechen::V,तोड़ना,stukbreken
1555,zerreißen::V,तोड़ना,scheuren
1556,zerreißen::V,तोड़ना,verscheuren
1557,zerstören::V,नष्ट करना,vernielen
1558,zerstören::V,बरबाद करना,vernielen
1559,verbrennen::V,जलाना,branden
1560,verbrennen::V,जलाना,verbranden
1561,geben::V,देना,geven
1562,reichen::V,थमाना,reiken
1563,reichen::V,थमाना,aanreiken
1564,schenken::V,भेंट देना,schenken
1565,versprechen::V,वादा करना,beloven
1566,wünschen::V,कामना करना,wensen
1567,loben::V,तारीफ़ करना,loven
1568,loben::V,तारीफ़ करना,prijzen
1569,küssen::V,चूमना,kussen
1570,wiegen::V,झुलाना,wiegen
1571,zudecken::V,ढकना,toedekken
1572,wecken::V,जगाना,wekken
1573,zeigen::V,दिखाना,tonen
1574,zeigen::V,दिखाना,wijzen
1575,führen::V,रास्ता दिखाना,voeren
1576,lehren::V,पढ़ाना,leren
1577,unterrichten::V,सिखाना,onderwijzen
1578,aufziehen::V,पालना,grootbrengen
1579,leiten::V,संचालन करना,leiden
1580,antreiben::V,हड़बड़ाना,aandrijven
1581,lassen::V,-आना,laten
1582,lassen::V,कराना,laten
1583,einladen::V,बुलाना,uitnodigen
1584,vereinigen::V,मिलाना,verenigen
1585,vereinigen::V,संयुक्त करना,verenigen
1586,besuchen::V,मिलना से,bezoeken
1587,besuchen::V,मिलने जाना से,bezoeken
1588,treffen::V,मिलना,treffen
1589,treffen::V,मिलना,ontmoeten
1590,sich versammeln::V,इकट्ठा होना,zich verzamelen
1591,spielen::V,खेलना,spelen
1592,singen::V,गाना,zingen
1593,tanzen::V,नाचना,dansen
1594,sich trennen::V,अलग होना,van elkaar gaan
1595,verlassen::V,छोड़ना,verlaten
1596,retten::V,बचाना,redden
1597,bewachen::V,आँख रखना पर,bewaken
1598,schützen::V,रक्षा करना,beschermen
1599,verteidigen::V,रक्षा करना,verdedigen
1600,sich schlagen::V,हाथापाई करना,knokken
1601,schießen::V,गोली मारना,schieten
1602,siegen::V,जीतना,overwinnen
1603,siegen::V,विजय पाना,overwinnen
1604,ärgern::V,चिढ़ाना,ergeren
1605,schlagen::V,मारना,slaan
1606,treten::V,ठोकर मारना,trappen
1607,treten::V,ठोकर मारना,schoppen
1608,stechen::V,भेदना,steken
1609,stechen::V,भेदना,prikken
1610,stechen::V,भोंकना,steken
1611,stechen::V,भोंकना,prikken
1612,stoßen::V,धक्का देना,stoten
1613,stoßen::V,झटका देना,stoten
1614,stehlen::V,चोरी करना,stelen
1615,stören::V,बुरा लगना,storen
1616,stören::V,बुरा लगना,verstoren
1617,belästigen::V,तंग करना,lastig vallen
1618,verbergen::V,लुकाना,verbergen
1619,täuschen::V,धोखा देना,misleiden
1620,betrügen::V,धोखा देना,bedriegen
1621,töten::V,मारना,doden
1622,töten::V,मार डालना,doden
1623,wohnen::V,रहना,wonen
1624,arbeiten::V,काम करना,werken
1625,sammeln::V,जमा करना,inzamelen
1626,sammeln::V,जमा करना,verzamelen
1627,pflücken::V,चुनना,plukken
1628,pflücken::V,तोड़ना,plukken
1629,jagen::V,आखेट करना,jagen
1630,jagen::V,शिकार करना,jagen
1631,fischen::V,मछली पकड़ना,vissen
1632,fassen::V,पकड़ना,vangen
1633,hüten::V,चराना,hoeden
1634,treiben::V,हाँकना,drijven
1635,anbinden::V,बाँधना,vastbinden
1636,füttern::V,खिलाना,voeren
1637,melken::V,दुहना,melken
1638,hacken::V,काटना,hakken
1639,gießen::V,सींचना,gieten
1640,reifen::V,पकना,rijpen
1641,zubereiten::V,पकाना,klaarmaken
1642,zubereiten::V,पकाना,toebereiden
1643,kochen::V,पकाना,koken
1644,kochen::V,राँधना,koken
1645,backen::V,पकाना,bakken
1646,braten::V,तलना,braden
1647,braten::V,भूनना,braden
1648,umrühren::V,फेंटना,omroeren
1649,stricken::V,बुनना,breien
1650,nähen::V,सीना,naaien
1651,färben::V,रँगना,verven
1652,färben::V,रँगना,kleuren
1653,reinigen::V,साफ़ करना,reinigen
1654,reinigen::V,शुद्ध करना,reinigen
1655,waschen::V,धोना,wassen
1656,abwischen::V,पोंछ्ना,afvegen
1657,spülen::V,माँजना,spoelen
1658,spülen::V,माँजना,afwassen
1659,spülen::V,खँगालना,spoelen
1660,spülen::V,खँगालना,afwassen
1661,fegen::V,बुहारना,vegen
1662,kehren::V,झाड़ना,vegen
1663,baden::V,स्नान करना,baden
1664,sich waschen::V,नहाना,zich wassen
1665,sich waschen::V,हाथ-मुँह धोना,zich wassen
1666,ausziehen::V,उतारना,uittrekken
1667,anziehen::V,पहनना,aantrekken
1668,sich anziehen::V,कपड़े पहनना,zich aankleden
1669,kämmen::V,कंघी करना,kammen
1670,schmücken::V,सजाना,tooien
1671,schmücken::V,सँवारना,tooien
1672,sagen::V,कहना,zeggen
1673,sagen::V,बताना,zeggen
1674,sprechen::V,बोलना,spreken
1675,reden::V,बोलना,praten
1676,reden::V,बात करना,praten
1677,sich unterhalten::V,बात करना,zich onderhouden
1678,sich unterhalten::V,बातचीत करना,zich onderhouden
1679,fragen::V,पूछ्ना,vragen
1680,fragen::V,प्रश्न करना,vragen
1681,bitten::V,माँगना से,vragen
1682,bitten::V,माँगना से,verzoeken
1683,erzählen::V,बताना,vertellen
1684,mitteilen::V,ख़बर देना,meedelen
1685,mitteilen::V,सूचना देना,meedelen
1686,nennen::V,नाम देना,noemen
1687,rufen::V,बुलाना,roepen
1688,prahlen::V,शेख़ी बघारना,pralen
1689,übersetzen::V,अनुवाद करना,vertalen
1690,denken::V,सोचना,denken
1691,glauben::V,विश्वास करना,geloven
1692,bemerken::V,ध्यान देना पर,bemerken
1693,erkennen::V,पहचानना,herkennen
1694,begreifen::V,समझना,begrijpen
1695,verstehen::V,सुनना,verstaan
1696,lernen::V,पढ़ना,leren
1697,wissen::V,जानना,weten
1698,wissen::V,मालूम होना,weten
1699,sich erinnern an::V,याद करना,zich herinneren aan
1700,vergessen::V,भूलना,vergeten
1701,vergessen::V,बिसारना,vergeten
1702,messen::V,नापना,meten
1703,zählen::V,गिनना,tellen
1704,rechnen::V,गणना करना,rekenen
1705,rechnen::V,हिसाब करना,rekenen
1706,lesen::V,पढ़ना,lezen
1707,malen::V,कींचना,schilderen
1708,zeichnen::V,चित्र कींचना,tekenen
1709,schreiben::V,लिखना,schrijven
1710,besitzen::V,मालिक होना,bezitten
1711,besitzen::V,स्वामी होना,bezitten
1712,kaufen::V,ख़रीदना,kopen
1713,verkaufen::V,बेचना,verkopen
1714,bezahlen::V,चुकाना,betalen
1715,bezahlen::V,अदा करना,betalen
1716,zahlen::V,अदा करना,betalen
1717,beherrschen::V,शासन करना पर,beheersen
1718,ertragen::V,सहना,verdragen
