,Concept_ID,lv,hi
1472,Kraft::N,эбӧс,शक्ति
1473,Kraft::N,spēks,ज़ोर
1474,Kraft::N,spēks,शक्ति
1475,Stärke::N,ёнлун,बल
1476,Stärke::N,ёнлун,ताक़त
1477,Stärke::N,чорыдлун,बल
1478,Stärke::N,чорыдлун,ताक़त
1479,Stärke::N,stiprums,बल
1480,Stärke::N,stiprums,ताक़त
1481,Gesundheit::N,дзоньвидзалун,स्वास्थ्य
1482,Gesundheit::N,дзоньвидзалун,तंदुरुस्ती
1483,Gesundheit::N,veselība,स्वास्थ्य
1484,Gesundheit::N,veselība,तंदुरुस्ती
1485,Krankheit::N,висьӧм,रोग
1486,Krankheit::N,висьӧм,बीमारी
1487,Krankheit::N,slimība,रोग
1488,Krankheit::N,slimība,बीमारी
1489,Schmerz::N,висьӧм,दर्द
1490,Schmerz::N,висьӧм,पीड़ा
1491,Schmerz::N,sāpes,दर्द
1492,Schmerz::N,sāpes,पीड़ा
1493,Wunde::N,дой,घाव
1494,Wunde::N,дой,ज़ख़्म
1495,Wunde::N,brūce,घाव
1496,Wunde::N,brūce,ज़ख़्म
1497,Wunde::N,jēlums,घाव
1498,Wunde::N,jēlums,ज़ख़्म
1499,Fieber::N,жар,ज्वर
1500,Fieber::N,жар,बुख़ार
1501,Fieber::N,drudzis,ज्वर
1502,Fieber::N,drudzis,बुख़ार
1503,Fieber::N,karstums,ज्वर
1504,Fieber::N,karstums,बुख़ार
1505,Arznei::N,лекарство,दवा
1506,Arznei::N,лекарство,औषाधि
1507,Arznei::N,зелля,दवा
1508,Arznei::N,зелля,औषाधि
1509,Arznei::N,zāles,दवा
1510,Arznei::N,zāles,औषाधि
1511,Arznei::N,medikaments,दवा
1512,Arznei::N,medikaments,औषाधि
1513,Brücke::N,пос,पुल
1514,Brücke::N,пос,सेतु
1515,Brücke::N,tilts,पुल
1516,Brücke::N,tilts,सेतु
1517,Brunnen::N,юкмӧс,कुआँ
1518,Brunnen::N,aka,कुआँ
1519,Weide::N,пӧскӧтина,चरागाह
1520,Weide::N,ganības,चरागाह
1521,Pfad::N,туй,पथ
1522,Pfad::N,туй,पगडंडी
1523,Pfad::N,кыснан,पथ
1524,Pfad::N,кыснан,पगडंडी
1525,Pfad::N,taka,पथ
1526,Pfad::N,taka,पगडंडी
1527,Weg::N,туй,मार्ग
1528,Weg::N,ceļš,मार्ग
1529,Straße::N,туй,राह
1530,Straße::N,туй,रास्ता
1531,Straße::N,iela,राह
1532,Straße::N,iela,रास्ता
1533,Dorf::N,сикт,गाँव
1534,Dorf::N,сикт,ग्राम
1535,Dorf::N,ciems,गाँव
1536,Dorf::N,ciems,ग्राम
1537,Stadt::N,кар,शहर
1538,Stadt::N,pilsēta,शहर
1539,Brief::N,письмӧ,ख़त
1540,Brief::N,письмӧ,पत्र
1541,Brief::N,письмӧ,चिट्ठी
1542,Brief::N,vēstule,ख़त
1543,Brief::N,vēstule,पत्र
1544,Brief::N,vēstule,चिट्ठी
1545,Buch::N,небӧг,किताब
1546,Buch::N,небӧг,पुस्तक
1547,Buch::N,grāmata,किताब
1548,Buch::N,grāmata,पुस्तक
1549,Buchstabe::N,шыпас,अक्षर
1550,Buchstabe::N,burts,अक्षर
1551,Zeitung::N,газет,अख़बार
1552,Zeitung::N,газет,समाचार-पत्र
1553,Zeitung::N,avīze,अख़बार
1554,Zeitung::N,avīze,समाचार-पत्र
1555,Zeitung::N,laikraksts,अख़बार
1556,Zeitung::N,laikraksts,समाचार-पत्र
1557,Leben::N,лов,जीवन
1558,Leben::N,лов,ज़िंदगी
1559,Leben::N,олӧм,जीवन
1560,Leben::N,олӧм,ज़िंदगी
1561,Leben::N,dzīve,जीवन
1562,Leben::N,dzīve,ज़िंदगी
1563,Tod::N,кулӧм,मौत
1564,Tod::N,кулӧм,मृत्यु
1565,Tod::N,nāve,मौत
1566,Tod::N,nāve,मृत्यु
1567,Grab::N,гу,क़ब्र
1568,Grab::N,kaps,क़ब्र
1569,Kirche::N,вичко,चर्च
1570,Kirche::N,вичко,गिरजा
1571,Kirche::N,baznīca,चर्च
1572,Kirche::N,baznīca,गिरजा
1573,Sünde::N,мыж,पाप
1574,Sünde::N,мыж,गुनाह
1575,Sünde::N,grēks,पाप
1576,Sünde::N,grēks,गुनाह
1577,Gott::N,ен,देव
1578,Gott::N,ен,ईश्वर
1579,Gott::N,dievs,देव
1580,Gott::N,dievs,ईश्वर
1581,Arbeiter::N,уджалысь,मज़दूर
1582,Arbeiter::N,strādnieks,मज़दूर
1583,Chef::N,юралысь,अध्यक्ष
1584,Chef::N,веськӧдлысь,अध्यक्ष
1585,Chef::N,šefs,अध्यक्ष
1586,Chef::N,vadītajs,अध्यक्ष
1587,Chef::N,priekšnieks,अध्यक्ष
1588,Meister::N,вӧчысь,शिल्पज्ञ
1589,Meister::N,meistars,शिल्पज्ञ
1590,Arzt::N,врач,वैद्य
1591,Arzt::N,врач,डॉक्टर
1592,Arzt::N,врач,चिकित्सक
1593,Arzt::N,бурдӧдысь,वैद्य
1594,Arzt::N,бурдӧдысь,डॉक्टर
1595,Arzt::N,бурдӧдысь,चिकित्सक
1596,Arzt::N,ārsts,वैद्य
1597,Arzt::N,ārsts,डॉक्टर
1598,Arzt::N,ārsts,चिकित्सक
1599,Lehrer::N,велӧдысь,शिक्षक
1600,Lehrer::N,велӧдысь,अध्यापक
1601,Lehrer::N,skolotājs,शिक्षक
1602,Lehrer::N,skolotājs,अध्यापक
1603,Geld::N,сьӧм,धन
1604,Geld::N,сьӧм,पैसा
1605,Geld::N,nauda,धन
1606,Geld::N,nauda,पैसा
1607,Geschäft::N,удж,सौदा
1608,Geschäft::N,удж,व्यापार
1609,Geschäft::N,bizness,सौदा
1610,Geschäft::N,bizness,व्यापार
1611,Geschäft::N,darījums,सौदा
1612,Geschäft::N,darījums,व्यापार
1613,Laden::N,вузасянін,दुकान
1614,Laden::N,bode,दुकान
1615,Laden::N,veikals,दुकान
1616,Preis::N,дон,दाम
1617,Preis::N,дон,मूल्य
1618,Preis::N,cena,दाम
1619,Preis::N,cena,मूल्य
1620,Ware::N,тӧвар,माल
1621,Ware::N,тӧвар,पण्य
1622,Ware::N,prece,माल
1623,Ware::N,prece,पण्य
1624,Nutzen::N,воӧм,लाभ
1625,Nutzen::N,воӧм,फ़ायदा
1626,Nutzen::N,выгӧда,लाभ
1627,Nutzen::N,выгӧда,फ़ायदा
1628,Nutzen::N,labums,लाभ
1629,Nutzen::N,labums,फ़ायदा
1630,Reichtum::N,озырлун,धन
1631,Reichtum::N,озырлун,दौलत
1632,Reichtum::N,bagātība,धन
1633,Reichtum::N,bagātība,दौलत
1634,Welt::N,енкӧла,विश्व
1635,Welt::N,енкӧла,दुनिया
1636,Welt::N,pasaule,विश्व
1637,Welt::N,pasaule,दुनिया
1638,Land::N,му,देश
1639,Land::N,му,मुल्क
1640,Land::N,zeme,देश
1641,Land::N,zeme,मुल्क
1642,Staat::N,канму,राज्य
1643,Staat::N,канму,राष्ट्र
1644,Staat::N,государство,राज्य
1645,Staat::N,государство,राष्ट्र
1646,Staat::N,valsts,राज्य
1647,Staat::N,valsts,राष्ट्र
1648,König::N,кан,राजा
1649,König::N,кан,बादशाह
1650,König::N,ķēniņš,राजा
1651,König::N,ķēniņš,बादशाह
1652,König::N,karalis,राजा
1653,König::N,karalis,बादशाह
1654,Macht::N,каналӧм,शासन
1655,Macht::N,каналӧм,सत्ता
1656,Macht::N,vara,शासन
1657,Macht::N,vara,सत्ता
1658,Grenze::N,су,सरहद
1659,Grenze::N,суйӧр,सरहद
1660,Grenze::N,robeža,सरहद
1661,Krieg::N,ожман,जंग
1662,Krieg::N,ожман,युद्ध
1663,Krieg::N,karš,जंग
1664,Krieg::N,karš,युद्ध
1665,Feind::N,враг,शत्रु
1666,Feind::N,враг,दुश्मन
1667,Feind::N,вӧрӧг,शत्रु
1668,Feind::N,вӧрӧг,दुश्मन
1669,Feind::N,ienaidnieks,शत्रु
1670,Feind::N,ienaidnieks,दुश्मन
1671,Gewalt::N,мырдöналöм,हिंसा
1672,Gewalt::N,vara,हिंसा
1673,Gewalt::N,vardarbība,हिंसा
1674,Kampf::N,вермасьӧм,लड़ाई
1675,Kampf::N,вермасьӧм,संघर्ष
1676,Kampf::N,cīņa,लड़ाई
1677,Kampf::N,cīņa,संघर्ष
1678,Bogen[Waffe]::N,ньӧввуж,कमान
1679,Bogen[Waffe]::N,loks,कमान
1680,Pfeil::N,ньӧв,बान
1681,Pfeil::N,bulta,बान
1682,Gewehr::N,пишшаль,बंदूक़
1683,Gewehr::N,šautene,बंदूक़
1684,Fehler::N,сорсьӧм,भूल
1685,Fehler::N,сорсьӧм,ग़लती
1686,Fehler::N,дзугсьӧм,भूल
1687,Fehler::N,дзугсьӧм,ग़लती
1688,Fehler::N,kļūda,भूल
1689,Fehler::N,kļūda,ग़लती
1690,Lüge::N,пӧръясьӧм,झूठ
1691,Lüge::N,пӧръясьӧм,असत्य
1692,Lüge::N,ылӧдлӧм,झूठ
1693,Lüge::N,ылӧдлӧм,असत्य
1694,Lüge::N,meli,झूठ
1695,Lüge::N,meli,असत्य
1696,Schaden::N,лёк,हानि
1697,Schaden::N,лёк,नुक़सान
1698,Schaden::N,изъян,हानि
1699,Schaden::N,изъян,नुक़सान
1700,Schaden::N,пакӧсьт,हानि
1701,Schaden::N,пакӧсьт,नुक़सान
1702,Schaden::N,bojājums,हानि
1703,Schaden::N,bojājums,नुक़सान
1704,Schaden::N,kaitējums,हानि
1705,Schaden::N,kaitējums,नुक़सान
1706,Unglück::N,шог,मुसीबत
1707,Unglück::N,шог,विपात्ति
1708,Unglück::N,kļūme,मुसीबत
1709,Unglück::N,kļūme,विपात्ति
1710,Unglück::N,klizma,मुसीबत
1711,Unglück::N,klizma,विपात्ति
1712,Unglück::N,nelaime,मुसीबत
1713,Unglück::N,nelaime,विपात्ति
1714,Schuld::N,мыж,दोष
1715,Schuld::N,мыж,क़सूर
1716,Schuld::N,vaina,दोष
1717,Schuld::N,vaina,क़सूर
1718,Alter::N,арлыд,आयु
1719,Alter::N,арлыд,उम्र
1720,Alter::N,vecums,आयु
1721,Alter::N,vecums,उम्र
1722,Schluss::N,пом,अंत
1723,Schluss::N,пом,समाप्ति
1724,Schluss::N,beigas,अंत
1725,Schluss::N,beigas,समाप्ति
1726,Zeit::N,кад,काल
1727,Zeit::N,кад,वक़्त
1728,Zeit::N,laiks,काल
1729,Zeit::N,laiks,वक़्त
1730,Tag::N,лун,दिन
1731,Tag::N,лун,रोज़
1732,Tag::N,diena,दिन
1733,Tag::N,diena,रोज़
1734,Morgen::N,асыв,सुबह
1735,Morgen::N,rīts,सुबह
1736,Mittag::N,лун шӧр,दोपहर
1737,Mittag::N,лун шӧр,मध्याह्न
1738,Mittag::N,pusdiena,दोपहर
1739,Mittag::N,pusdiena,मध्याह्न
1740,Abend::N,рыт,शाम
1741,Abend::N,рыт,संध्या
1742,Abend::N,vakars,शाम
1743,Abend::N,vakars,संध्या
1744,Nacht::N,вой,रात
1745,Nacht::N,вой,रात्रि
1746,Nacht::N,nakts,रात
1747,Nacht::N,nakts,रात्रि
1748,Woche::N,вежон,हफ़्ता
1749,Woche::N,nedēļa,हफ़्ता
1750,Monat::N,тӧлысь,मास
1751,Monat::N,тӧлысь,महीना
1752,Monat::N,mēnesis,मास
1753,Monat::N,mēnesis,महीना
1754,Jahr::N,во,बरस
1755,Jahr::N,во,वर्ष
1756,Jahr::N,gads,बरस
1757,Jahr::N,gads,वर्ष
1758,Frühling::N,тулыс,वसंत
1759,Frühling::N,pavasaris,वसंत
1760,Sommer::N,гожӧм,गरमी
1761,Sommer::N,гожӧм,ग्रीष्म
1762,Sommer::N,vasara,गरमी
1763,Sommer::N,vasara,ग्रीष्म
1764,Herbst::N,ар,शरत्
1765,Herbst::N,ар,पतझड़
1766,Herbst::N,rudens,शरत्
1767,Herbst::N,rudens,पतझड़
1768,Winter::N,тӧв,जाड़ा
1769,Winter::N,тӧв,सर्दियाँ
1770,Winter::N,ziema,जाड़ा
1771,Winter::N,ziema,सर्दियाँ
1772,Januar::N,тӧв шӧр,जनवरी
1773,Januar::N,janvāris,जनवरी
1774,Februar::N,урасьӧм,फ़रवरी
1775,Februar::N,februāris,फ़रवरी
1776,März::N,рака,मार्च
1777,März::N,marts,मार्च
1778,April::N,кос му,अप्रैल
1779,April::N,aprīlis,अप्रैल
1780,Mai::N,ода-кора,मई
1781,Mai::N,maijs,मई
1782,Juni::N,лӧддза-номъя,जून
1783,Juni::N,jūnijs,जून
1784,Juli::N,сора,जुलाई
1785,Juli::N,jūlijs,जुलाई
1786,August::N,моз,अगस्त
1787,August::N,augusts,अगस्त
1788,September::N,кӧч,सितंबर
1789,September::N,septembris,सितंबर
1790,Oktober::N,йирым,अक्तूबर
1791,Oktober::N,oktobris,अक्तूबर
1792,November::N,вӧльгым,नवंबर
1793,November::N,novembris,नवंबर
1794,Dezember::N,ӧшым,दिसंबर
1795,Dezember::N,decembris,दिसंबर
1796,Montag::N,выльлун,पीर
1797,Montag::N,выльлун,सोमवार
1798,Montag::N,pirmdiena,पीर
1799,Montag::N,pirmdiena,सोमवार
1800,Dienstag::N,воторник,मंगलवार
1801,Dienstag::N,otrdiena,मंगलवार
1802,Mittwoch::N,середа,बुधवार
1803,Mittwoch::N,trešdiena,बुधवार
1804,Donnerstag::N,четверг,गुरुवार
1805,Donnerstag::N,четверг,बृहस्पतिवार
1806,Donnerstag::N,ceturtdiena,गुरुवार
1807,Donnerstag::N,ceturtdiena,बृहस्पतिवार
1808,Freitag::N,пекнича,शुक्रवार
1809,Freitag::N,piektdiena,शुक्रवार
1810,Samstag::N,субӧта,सनीचर
1811,Samstag::N,субӧта,शनिवार
1812,Samstag::N,sestdiena,सनीचर
1813,Samstag::N,sestdiena,शनिवार
1814,Sonntag::N,вӧскресенньӧ,इतवार
1815,Sonntag::N,вӧскресенньӧ,रविवार
1816,Sonntag::N,svētdiena,इतवार
1817,Sonntag::N,svētdiena,रविवार
1818,groß::A,ыджыд,बड़ा
1819,groß::A,dižs,बड़ा
1820,groß::A,liels,बड़ा
1821,klein::A,ичӧт,कम
1822,klein::A,ичӧт,छोटा
1823,klein::A,mazs,कम
1824,klein::A,mazs,छोटा
1825,lang::A,кузь,लंबा
1826,lang::A,кузь,दीर्घ
1827,lang::A,garš,लंबा
1828,lang::A,garš,दीर्घ
1829,kurz::A,дженьыд,लधु
1830,kurz::A,дженьыд,छोटा
1831,kurz::A,īss,लधु
1832,kurz::A,īss,छोटा
1833,breit::A,ота,चौड़ा
1834,breit::A,паськыд,चौड़ा
1835,breit::A,plats,चौड़ा
1836,schmal::A,оттӧм,तंग
1837,schmal::A,оттӧм,सँकरा
1838,schmal::A,tievs,तंग
1839,schmal::A,tievs,सँकरा
1840,dicht::A,сук,सघन
1841,dicht::A,blīvs,सघन
1842,dick[Gegenstand]::A,кыз,मोटा
1843,dick[Gegenstand]::A,biezs,मोटा
1844,dünn::A,вӧсни,महीन
1845,dünn::A,вӧсни,बारीक
1846,dünn::A,вӧсньыд,महीन
1847,dünn::A,вӧсньыд,बारीक
1848,dünn::A,plāns,महीन
1849,dünn::A,plāns,बारीक
1850,fein::A,посни,कोमल
1851,fein::A,посни,सूक्ष्म
1852,fein::A,smalks,कोमल
1853,fein::A,smalks,सूक्ष्म
1854,fest::A,зумыд,दृढ़
1855,fest::A,зумыд,मज़बूत
1856,fest::A,tvirts,दृढ़
1857,fest::A,tvirts,मज़बूत
1858,fest::A,noturīgs,दृढ़
1859,fest::A,noturīgs,मज़बूत
1860,flach::A,плавкӧс,चपटा
1861,flach::A,тшӧтшкӧс,चपटा
1862,flach::A,lēzens,चपटा
1863,flach::A,līdzens,चपटा
1864,glatt::A,вольк,चौरस
1865,glatt::A,вольк,चिकना
1866,glatt::A,мольыд,चौरस
1867,glatt::A,мольыд,चिकना
1868,glatt::A,gluds,चौरस
1869,glatt::A,gluds,चिकना
1870,glatt::A,slidens,चौरस
1871,glatt::A,slidens,चिकना
1872,hart::A,зумыд,कठोर
1873,hart::A,зумыд,सख़्त
1874,hart::A,ciets,कठोर
1875,hart::A,ciets,सख़्त
1876,weich::A,небыд,नरम
1877,weich::A,небыд,मुलायम
1878,weich::A,mīksts,नरम
1879,weich::A,mīksts,मुलायम
1880,rund::A,гӧгрӧс,गोल
1881,rund::A,гӧгрӧс,वर्तुल
1882,rund::A,apaļš,गोल
1883,rund::A,apaļš,वर्तुल
1884,spitz::A,ёсь йыла,नुकीला
1885,spitz::A,smails,नुकीला
1886,scharf::A,ёсь,पैना
1887,scharf::A,ass,पैना
1888,stumpf::A,ныж,भोथरा
1889,stumpf::A,truls,भोथरा
1890,stumpf::A,strups,भोथरा
1891,schwer::A,сьӧкыд,भारी
1892,schwer::A,сьӧкыд,वज़नी
1893,schwer::A,smags,भारी
1894,schwer::A,smags,वज़नी
1895,schön::A,мича,सुंदर
1896,schön::A,лӧсьыд,सुंदर
1897,schön::A,daiļš,सुंदर
1898,schön::A,skaists,सुंदर
1899,heiß::A,пӧсь,उष्ण
1900,heiß::A,karsts,उष्ण
1901,warm::A,шоныд,गरम
1902,warm::A,silts,गरम
1903,kalt::A,кӧдзыд,सर्द
1904,kalt::A,salts,सर्द
1905,kalt::A,auksts,सर्द
1906,kühl::A,юзыд,ठंडा
1907,kühl::A,ыркыд,ठंडा
1908,kühl::A,vēss,ठंडा
1909,kühl::A,dzestrs,ठंडा
1910,frisch::A,выль,तर
1911,frisch::A,выль,ताज़ा
1912,frisch::A,svaigs,तर
1913,frisch::A,svaigs,ताज़ा
1914,feucht::A,уль,नम
1915,feucht::A,уль,भीगा
1916,feucht::A,mitrs,नम
1917,feucht::A,mitrs,भीगा
1918,feucht::A,drēgns,नम
1919,feucht::A,drēgns,भीगा
1920,nass::A,ва,गीला
1921,nass::A,slapjš,गीला
1922,trocken::A,кос,सूखा
1923,trocken::A,кос,ख़ुश्क
1924,trocken::A,sauss,सूखा
1925,trocken::A,sauss,ख़ुश्क
1926,voll::A,кыз,भरा
1927,voll::A,кыз,पूरा
1928,voll::A,pilns,भरा
1929,voll::A,pilns,पूरा
1930,leer::A,куш,ख़ाली
1931,leer::A,тыртӧм,ख़ाली
1932,leer::A,tukšs,ख़ाली
1933,offen::A,восьса,खुला
1934,offen::A,vaļējs,खुला
1935,offen::A,atvērts,खुला
1936,geschlossen::A,пӧдса,बंद
1937,geschlossen::A,slēgts,बंद
1938,sauber::A,сӧстӧм,साफ़
1939,sauber::A,сӧстӧм,सुथरा
1940,sauber::A,tīrs,साफ़
1941,sauber::A,tīrs,सुथरा
1942,sauber::A,spodrs,साफ़
1943,sauber::A,spodrs,सुथरा
1944,schmutzig::A,няйт,गंदा
1945,schmutzig::A,netīrs,गंदा
1946,schmutzig::A,dubļains,गंदा
1947,roh::A,уль,कच्चा
1948,roh::A,jēls,कच्चा
1949,reif::A,кисьмӧм,पक्व
1950,reif::A,кисьмӧм,पक्का
1951,reif::A,gatavs,पक्व
1952,reif::A,gatavs,पक्का
1953,reif::A,nobriedis,पक्व
1954,reif::A,nobriedis,पक्का
1955,lecker::A,чӧскыд,मज़ेदार
1956,lecker::A,чӧскыд,स्वादिष्ट
1957,lecker::A,gards,मज़ेदार
1958,lecker::A,gards,स्वादिष्ट
1959,lecker::A,garšīgs,मज़ेदार
1960,lecker::A,garšīgs,स्वादिष्ट
1961,süß::A,юмов,मीठा
1962,süß::A,чӧскыд,मीठा
1963,süß::A,salds,मीठा
1964,bitter::A,курыд,कटु
1965,bitter::A,курыд,कड़वा
1966,bitter::A,sūrs,कटु
1967,bitter::A,sūrs,कड़वा
1968,bitter::A,rūgts,कटु
1969,bitter::A,rūgts,कड़वा
1970,sauer::A,шома,खट्टा
1971,sauer::A,skābs,खट्टा
1972,hell::A,югыд,रोशन
1973,hell::A,gaišs,रोशन
1974,dunkel::A,пемыд,अँधेरा
1975,dunkel::A,tumšs,अँधेरा
1976,schwarz::A,сьӧд,काला
1977,schwarz::A,сьӧд,स्याह
1978,schwarz::A,melns,काला
1979,schwarz::A,melns,स्याह
1980,weiß::A,еджыд,सफ़ेद
1981,weiß::A,balts,सफ़ेद
1982,rot::A,гӧрд,लाल
1983,rot::A,гӧрд,सुर्ख़
1984,rot::A,sarkans,लाल
1985,rot::A,sarkans,सुर्ख़
1986,gelb::A,виж,पीला
1987,gelb::A,виж,ज़र्द
1988,gelb::A,dzeltens,पीला
1989,gelb::A,dzeltens,ज़र्द
1990,blau::A,лӧз,नीला
1991,blau::A,лӧз,आसमानी
1992,blau::A,zils,नीला
1993,blau::A,zils,आसमानी
1994,grün::A,веж,हरा
1995,grün::A,турунвиж,हरा
1996,grün::A,zaļš,हरा
1997,grau::A,руд,धूसर
1998,grau::A,pelēks,धूसर
1999,bunt::A,сера,रंगीन
2000,bunt::A,сера,बहुरंगा
2001,bunt::A,raibs,रंगीन
2002,bunt::A,raibs,बहुरंगा
2003,bunt::A,krāsains,रंगीन
2004,bunt::A,krāsains,बहुरंगा
2005,billig::A,донтӧг,सस्ता
2006,billig::A,lēts,सस्ता
2007,teuer::A,дона,महँगा
2008,teuer::A,dārgs,महँगा
2009,wertvoll::A,дона,क़ीमती
2010,wertvoll::A,дона,मूल्यवान्
2011,wertvoll::A,vērtīgs,क़ीमती
2012,wertvoll::A,vērtīgs,मूल्यवान्
2013,blind::A,синтӧм,अंधा
2014,blind::A,akls,अंधा
2015,taub::A,пельтӧм,बहरा
2016,taub::A,kurls,बहरा
2017,kräftig::A,вынйӧра,ताक़तवर
2018,kräftig::A,вынйӧра,शक्तिशाली
2019,kräftig::A,spēcīgs,ताक़तवर
2020,kräftig::A,spēcīgs,शक्तिशाली
2021,stark::A,ён,प्रबल
2022,stark::A,ён,बलवान्
2023,stark::A,вына,प्रबल
2024,stark::A,вына,बलवान्
2025,stark::A,stiprs,प्रबल
2026,stark::A,stiprs,बलवान्
2027,schwach::A,жеб,कमज़ोर
2028,schwach::A,vājš,कमज़ोर
2029,fett::A,госа,मोटा
2030,fett::A,госа,मांसल
2031,fett::A,brangs,मोटा
2032,fett::A,brangs,मांसल
2033,schlank::A,веськыд,पतला
2034,schlank::A,веськыд,छरहरा
2035,schlank::A,slaids,पतला
2036,schlank::A,slaids,छरहरा
2037,hübsch::A,мича,सुंदर
2038,hübsch::A,мича,ख़ूबसूरत
2039,hübsch::A,лӧсьыд,सुंदर
2040,hübsch::A,лӧсьыд,ख़ूबसूरत
2041,hübsch::A,glīts,सुंदर
2042,hübsch::A,glīts,ख़ूबसूरत
2043,böse::A,лёк,पापी
2044,böse::A,лёк,दुष्ट
2045,böse::A,ļauns,पापी
2046,böse::A,ļauns,दुष्ट
2047,böse::A,negants,पापी
2048,böse::A,negants,दुष्ट
2049,dumm::A,йӧй,मूर्ख
2050,dumm::A,йӧй,बुद्धू
2051,dumm::A,вежӧртӧм,मूर्ख
2052,dumm::A,вежӧртӧм,बुद्धू
2053,dumm::A,stulbs,मूर्ख
2054,dumm::A,stulbs,बुद्धू
2055,dumm::A,muļķīgs,मूर्ख
2056,dumm::A,muļķīgs,बुद्धू
2057,faul::A,дыш,आलसी
2058,faul::A,дыш,सुस्त
2059,faul::A,slinks,आलसी
2060,faul::A,slinks,सुस्त
2061,fleißig::A,зільысь,मेहनती
2062,fleißig::A,зільысь,परिश्रमी
2063,fleißig::A,čakls,मेहनती
2064,fleißig::A,čakls,परिश्रमी
2065,fleißig::A,cītīgs,मेहनती
2066,fleißig::A,cītīgs,परिश्रमी
2067,geizig::A,топыд,कृपण
2068,geizig::A,топыд,कंजूस
2069,geizig::A,skops,कृपण
2070,geizig::A,skops,कंजूस
2071,geizig::A,sīksts,कृपण
2072,geizig::A,sīksts,कंजूस
2073,klug::A,юра,समझदार
2074,klug::A,юра,होशियार
2075,klug::A,юра,अक़्लमंद
2076,klug::A,вежӧра,समझदार
2077,klug::A,вежӧра,होशियार
2078,klug::A,вежӧра,अक़्लमंद
2079,klug::A,gudrs,समझदार
2080,klug::A,gudrs,होशियार
2081,klug::A,gudrs,अक़्लमंद
2082,geschickt::A,кипода,किशल
2083,geschickt::A,кужысь,किशल
2084,geschickt::A,manīgs,किशल
2085,lieb::A,муса,प्रिय
2086,lieb::A,муса,प्यारा
2087,lieb::A,мича,प्रिय
2088,lieb::A,мича,प्यारा
2089,lieb::A,лӧсьыд,प्रिय
2090,lieb::A,лӧсьыд,प्यारा
2091,lieb::A,mīļš,प्रिय
2092,lieb::A,mīļš,प्यारा
2093,lustig::A,кыпыд,हँसमुख
2094,lustig::A,кыпыд,ख़ुशदिल
2095,lustig::A,jautrs,हँसमुख
2096,lustig::A,jautrs,ख़ुशदिल
2097,sanft::A,мелі,नम्र
2098,sanft::A,liegs,नम्र
2099,hungrig::A,тшыг,भूखा
2100,hungrig::A,izsalcis,भूखा
2101,krank::A,висьысь,बीमार
2102,krank::A,висьысь,अस्वस्थ
2103,krank::A,slims,बीमार
2104,krank::A,slims,अस्वस्थ
2105,nackt::A,пасьтӧм,नग्न
2106,nackt::A,pliks,नग्न
2107,traurig::A,гажтӧм,उदास
2108,traurig::A,гажтӧм,रंजीदा
2109,traurig::A,bēdīgs,उदास
2110,traurig::A,bēdīgs,रंजीदा
2111,traurig::A,skumīgs,उदास
2112,traurig::A,skumīgs,रंजीदा
2113,lebendig::A,ловъя,जीता
2114,lebendig::A,ловъя,ज़िंदा
2115,lebendig::A,dzīvs,जीता
2116,lebendig::A,dzīvs,ज़िंदा
2117,gut::A,бур,अच्छा
2118,gut::A,labs,अच्छा
2119,schlecht::A,лёк,बुरा
2120,schlecht::A,лёк,ख़राब
2121,schlecht::A,омӧль,बुरा
2122,schlecht::A,омӧль,ख़राब
2123,schlecht::A,slikts,बुरा
2124,schlecht::A,slikts,ख़राब
2125,richtig::A,инӧд,ठीक
2126,richtig::A,riktīgs,ठीक
2127,schlimm::A,омӧль,बुरा
2128,schlimm::A,омӧль,अप्रिय
2129,schlimm::A,туйтӧм,बुरा
2130,schlimm::A,туйтӧм,अप्रिय
2131,schlimm::A,nelāgs,बुरा
2132,schlimm::A,nelāgs,अप्रिय
2133,schlimm::A,nejauks,बुरा
2134,schlimm::A,nejauks,अप्रिय
2135,wahr::A,абу ылӧг,सच
2136,wahr::A,īsts,सच
2137,wahr::A,patiess,सच
2138,alt::A,важ,पुराना
2139,alt::A,sens,पुराना
2140,alt::A,vęcs,पुराना
2141,neu::A,выль,नया
2142,neu::A,jauns,नया
2143,ehemalig::A,вӧвлӧм,भूतपूर्व
2144,ehemalig::A,bijušais,भूतपूर्व
2145,alt[Lebewesen]::A,пӧрысь,बूढ़ा
2146,alt[Lebewesen]::A,пӧрысь,वृद्ध
2147,alt[Lebewesen]::A,vecs,बूढ़ा
2148,alt[Lebewesen]::A,vecs,वृद्ध
2149,jung::A,том,जवान
2150,jung::A,jauns,जवान
2151,arm::A,гӧль,ग़रीब
2152,arm::A,nabags,ग़रीब
2153,reich::A,озыр,धनी
2154,reich::A,озыр,अमीर
2155,reich::A,bagāts,धनी
2156,reich::A,bagāts,अमीर
2157,bekannt::A,тӧдса,मालूम
2158,bekannt::A,zināms,मालूम
2159,bekannt::A,pazīstams,मालूम
2160,berühmt::A,нималан,मशहूर
2161,berühmt::A,нималан,प्रसिद्ध
2162,berühmt::A,кывсян,मशहूर
2163,berühmt::A,кывсян,प्रसिद्ध
2164,berühmt::A,slavens,मशहूर
2165,berühmt::A,slavens,प्रसिद्ध
2166,fremd::A,йӧз,विदेशी
2167,fremd::A,йӧз,अपरिचित
2168,fremd::A,svešs,विदेशी
2169,fremd::A,svešs,अपरिचित
2170,verschieden::A,абу ӧткодь,अलग
