,Concept_ID,lv,os
1444,süß::A,юмов,адджын
1445,süß::A,чӧскыд,адджын
1446,süß::A,salds,адджын
1447,bitter::A,курыд,судзаг
1448,bitter::A,sūrs,судзаг
1449,bitter::A,rūgts,судзаг
1450,sauer::A,шома,туаг
1451,sauer::A,skābs,туаг
1452,hell::A,югыд,рухс
1453,hell::A,gaišs,рухс
1454,dunkel::A,пемыд,талынг
1455,dunkel::A,tumšs,талынг
1456,schwarz::A,сьӧд,сау
1457,schwarz::A,melns,сау
1458,weiß::A,еджыд,урс
1459,weiß::A,balts,урс
1460,rot::A,гӧрд,сырх
1461,rot::A,sarkans,сырх
1462,gelb::A,виж,бур
1463,gelb::A,dzeltens,бур
1464,blau::A,лӧз,цъӕх
1465,blau::A,zils,цъӕх
1466,grün::A,веж,цъӕх
1467,grün::A,веж,кӕрдӕгхуыз
1468,grün::A,турунвиж,цъӕх
1469,grün::A,турунвиж,кӕрдӕгхуыз
1470,grün::A,zaļš,цъӕх
1471,grün::A,zaļš,кӕрдӕгхуыз
1472,grau::A,руд,цъӕх
1473,grau::A,руд,фӕныкхуыз
1474,grau::A,pelēks,цъӕх
1475,grau::A,pelēks,фӕныкхуыз
1476,bunt::A,сера,хъулон
1477,bunt::A,сера,гæрæм
1478,bunt::A,raibs,хъулон
1479,bunt::A,raibs,гæрæм
1480,bunt::A,krāsains,хъулон
1481,bunt::A,krāsains,гæрæм
1482,billig::A,донтӧг,аслам
1483,billig::A,lēts,аслам
1484,teuer::A,дона,зынаргъ
1485,teuer::A,dārgs,зынаргъ
1486,wertvoll::A,дона,зынаргъ
1487,wertvoll::A,vērtīgs,зынаргъ
1488,blind::A,синтӧм,куырм
1489,blind::A,akls,куырм
1490,taub::A,пельтӧм,къуырма
1491,taub::A,kurls,къуырма
1492,kräftig::A,вынйӧра,домбай
1493,kräftig::A,вынйӧра,тыхджын
1494,kräftig::A,spēcīgs,домбай
1495,kräftig::A,spēcīgs,тыхджын
1496,stark::A,ён,тыхджын
1497,stark::A,вына,тыхджын
1498,stark::A,stiprs,тыхджын
1499,schwach::A,жеб,ӕнӕбон
1500,schwach::A,vājš,ӕнӕбон
1501,fett::A,госа,нард
1502,fett::A,brangs,нард
1503,schlank::A,веськыд,гуырвидыц
1504,schlank::A,веськыд,хæрзконд
1505,schlank::A,веськыд,рæхснæг
1506,schlank::A,веськыд,сагамад
1507,schlank::A,slaids,гуырвидыц
1508,schlank::A,slaids,хæрзконд
1509,schlank::A,slaids,рæхснæг
1510,schlank::A,slaids,сагамад
1511,hübsch::A,мича,аив
1512,hübsch::A,мича,рӕсугъд
1513,hübsch::A,лӧсьыд,аив
1514,hübsch::A,лӧсьыд,рӕсугъд
1515,hübsch::A,glīts,аив
1516,hübsch::A,glīts,рӕсугъд
1517,böse::A,лёк,фыдзӕрдӕ
1518,böse::A,ļauns,фыдзӕрдӕ
1519,böse::A,negants,фыдзӕрдӕ
1520,dumm::A,йӧй,ӕдылы
1521,dumm::A,вежӧртӧм,ӕдылы
1522,dumm::A,stulbs,ӕдылы
1523,dumm::A,muļķīgs,ӕдылы
1524,faul::A,дыш,зивӕг
1525,faul::A,дыш,зивӕггӕнаг
1526,faul::A,slinks,зивӕг
1527,faul::A,slinks,зивӕггӕнаг
1528,fleißig::A,зільысь,æнæзивæг
1529,fleißig::A,зільысь,æнувыд
1530,fleißig::A,čakls,æнæзивæг
1531,fleißig::A,čakls,æнувыд
1532,fleißig::A,cītīgs,æнæзивæг
1533,fleißig::A,cītīgs,æнувыд
1534,geizig::A,топыд,чъынды
1535,geizig::A,топыд,æлгъин
1536,geizig::A,топыд,мæрддзæст
1537,geizig::A,skops,чъынды
1538,geizig::A,skops,æлгъин
1539,geizig::A,skops,мæрддзæст
1540,geizig::A,sīksts,чъынды
1541,geizig::A,sīksts,æлгъин
1542,geizig::A,sīksts,мæрддзæст
1543,klug::A,юра,зондджын
1544,klug::A,вежӧра,зондджын
1545,klug::A,gudrs,зондджын
1546,geschickt::A,кипода,хӕрзарӕхст
1547,geschickt::A,кужысь,хӕрзарӕхст
1548,geschickt::A,manīgs,хӕрзарӕхст
1549,lieb::A,муса,уарзон
1550,lieb::A,мича,уарзон
1551,lieb::A,лӧсьыд,уарзон
1552,lieb::A,mīļš,уарзон
1553,lustig::A,кыпыд,хъӕлдзӕг
1554,lustig::A,jautrs,хъӕлдзӕг
1555,sanft::A,мелі,мынчын
1556,sanft::A,liegs,мынчын
1557,hungrig::A,тшыг,ӕххормаг
1558,hungrig::A,izsalcis,ӕххормаг
1559,krank::A,висьысь,нӕфӕразгӕ
1560,krank::A,slims,нӕфӕразгӕ
1561,nackt::A,пасьтӧм,бӕгънӕг
1562,nackt::A,pliks,бӕгънӕг
1563,traurig::A,гажтӧм,ӕрхӕндӕг
1564,traurig::A,bēdīgs,ӕрхӕндӕг
1565,traurig::A,skumīgs,ӕрхӕндӕг
1566,lebendig::A,ловъя,цардӕгас
1567,lebendig::A,dzīvs,цардӕгас
1568,gut::A,бур,хорз
1569,gut::A,labs,хорз
1570,schlecht::A,лёк,цауд
1571,schlecht::A,омӧль,цауд
1572,schlecht::A,slikts,цауд
1573,richtig::A,инӧд,раст
1574,richtig::A,riktīgs,раст
1575,schlimm::A,омӧль,ӕвзӕр
1576,schlimm::A,туйтӧм,ӕвзӕр
1577,schlimm::A,nelāgs,ӕвзӕр
1578,schlimm::A,nejauks,ӕвзӕр
1579,wahr::A,абу ылӧг,ӕцӕг
1580,wahr::A,īsts,ӕцӕг
1581,wahr::A,patiess,ӕцӕг
1582,alt::A,важ,зӕронд
1583,alt::A,sens,зӕронд
1584,alt::A,vęcs,зӕронд
1585,neu::A,выль,ног
1586,neu::A,jauns,ног
1587,ehemalig::A,вӧвлӧм,раздӕры
1588,ehemalig::A,bijušais,раздӕры
1589,alt[Lebewesen]::A,пӧрысь,ацӕргӕ
1590,alt[Lebewesen]::A,vecs,ацӕргӕ
1591,jung::A,том,ӕрыгон
1592,jung::A,jauns,ӕрыгон
1593,arm::A,гӧль,мӕгуыр
1594,arm::A,nabags,мӕгуыр
1595,reich::A,озыр,хъӕздыг
1596,reich::A,bagāts,хъӕздыг
1597,bekannt::A,тӧдса,зонгӕ
1598,bekannt::A,zināms,зонгӕ
1599,bekannt::A,pazīstams,зонгӕ
1600,berühmt::A,нималан,номдзыд
1601,berühmt::A,кывсян,номдзыд
1602,berühmt::A,slavens,номдзыд
1603,fremd::A,йӧз,æцæгæлон
1604,fremd::A,svešs,æцæгæлон
1605,verschieden::A,абу ӧткодь,æндæр æмæ æндæр
1606,verschieden::A,абу ӧткодь,алы
1607,verschieden::A,абу ӧткодь,алыхуызон
1608,verschieden::A,разнӧй,æндæр æмæ æндæр
1609,verschieden::A,разнӧй,алы
1610,verschieden::A,разнӧй,алыхуызон
1611,verschieden::A,dažāds,æндæр æмæ æндæр
1612,verschieden::A,dažāds,алы
1613,verschieden::A,dažāds,алыхуызон
1614,nah::A,матыс,хӕстӕг
1615,nah::A,tuvs,хӕстӕг
1616,fern::A,ылі,дард
1617,fern::A,ылі,дӕрддаг
1618,fern::A,tāls,дард
1619,fern::A,tāls,дӕрддаг
1620,linker::A,шуйга,галиу
1621,linker::A,kreisais,галиу
1622,rechter::A,веськыд,рахиз
1623,rechter::A,labais,рахиз
1624,anderer::A,мукӧд,иннӕ
1625,anderer::A,мукӧд,ӕндӕр
1626,anderer::A,otrs,иннӕ
1627,anderer::A,otrs,ӕндӕр
1628,erster::A,медводдза,фыццаг
1629,erster::A,медводдза,фыццӕгӕм
1630,erster::A,pirmais,фыццаг
1631,erster::A,pirmais,фыццӕгӕм
1632,zweiter::A,мӧд,дыккаг
1633,zweiter::A,мӧд,дыккæгæм
1634,zweiter::A,otrais,дыккаг
1635,zweiter::A,otrais,дыккæгæм
1636,dritter::A,коймӧд,æртыккаг
1637,dritter::A,коймӧд,æртыккæгæм
1638,dritter::A,trešais,æртыккаг
1639,dritter::A,trešais,æртыккæгæм
1640,letzter::A,бӧръя,фӕстаг
1641,letzter::A,beidzamais,фӕстаг
1642,allein::ADV,ӧтка,иунæг
1643,allein::ADV,viens pats,иунæг
1644,auf einmal::ADV,ӧтпырйӧ,уайтагъд
1645,auf einmal::ADV,ӧтпырйӧ,æвиппайды
1646,auf einmal::ADV,ӧтпырйӧ,æваст
1647,auf einmal::ADV,reizē,уайтагъд
1648,auf einmal::ADV,reizē,æвиппайды
1649,auf einmal::ADV,reizē,æваст
1650,zusammen::ADV,тшӧтш,иумӕ
1651,zusammen::ADV,kopā,иумӕ
1652,zusammen::ADV,vienviet,иумӕ
1653,lange::ADV,дыр,бирæ рæстæг
1654,lange::ADV,ilgi,бирæ рæстæг
1655,plötzlich::ADV,друг,æвиппайды
1656,plötzlich::ADV,друг,æваст
1657,plötzlich::ADV,pēkšņi,æвиппайды
1658,plötzlich::ADV,pēkšņi,æваст
1659,sofort::ADV,дзик пыр,уыцы сахат
1660,sofort::ADV,дзик пыр,уайтагъд
1661,sofort::ADV,tūlīt,уыцы сахат
1662,sofort::ADV,tūlīt,уайтагъд
1663,später::ADV,сэсся,фæстæдæр
1664,später::ADV,vēlāk,фæстæдæр
1665,jetzt::ADV,ӧні,ныр
1666,jetzt::ADV,tagad,ныр
1667,heute::ADV,талун,абон
1668,heute::ADV,šodien,абон
1669,morgen::ADV,аски,райсом
1670,morgen::ADV,rīt,райсом
1671,bald::ADV,регыд,тагъд
1672,bald::ADV,регыд,рæхджы
1673,bald::ADV,drīz,тагъд
1674,bald::ADV,drīz,рæхджы
1675,dann::ADV,бӧрын,стæй
1676,dann::ADV,бӧрти,стæй
1677,dann::ADV,tad,стæй
1678,gestern::ADV,тӧнлун,знон
1679,gestern::ADV,vakar,знон
1680,einst::ADV,ӧтчыд,кӕддӕр
1681,einst::ADV,ӧтпыр,кӕддӕр
1682,einst::ADV,citreiz,кӕддӕр
1683,damals::ADV,сэки,уæд
1684,damals::ADV,toreiz,уæд
1685,danach::ADV,сэсся,стæй
1686,danach::ADV,сэсся,уый фæстæ
1687,danach::ADV,pēc tam,стæй
1688,danach::ADV,pēc tam,уый фæстæ
1689,vorher::ADV,войдӧр,раздæр
1690,vorher::ADV,iepriekš,раздæр
1691,vorher::ADV,pirms tam,раздæр
1692,zuerst::ADV,войдӧр,фыццаг
1693,zuerst::ADV,vis'pirms,фыццаг
1694,einmal::ADV,ӧтчыдысь,иу хатт
1695,einmal::ADV,reiz,иу хатт
1696,einmal::ADV,vienreiz,иу хатт
1697,manchmal::ADV,корсюрӧ,хатт
1698,manchmal::ADV,dažkārt,хатт
1699,oft::ADV,тшӧкыда,арæх
1700,oft::ADV,bieži,арæх
1701,immer::ADV,век,ӕдзух
1702,immer::ADV,allaž,ӕдзух
1703,immer::ADV,vien'mēr,ӕдзух
1704,niemals::ADV,оз некор,никуы
1705,niemals::ADV,оз некор,никæд
1706,niemals::ADV,nemūžam,никуы
1707,niemals::ADV,nemūžam,никæд
1708,hier::ADV,со,ам
1709,hier::ADV,тонӧ,ам
1710,hier::ADV,te,ам
1711,hier::ADV,šeit,ам
1712,hierhin::ADV,татчӧ,ардӕм
1713,hierhin::ADV,талань,ардӕм
1714,hierhin::ADV,šurp,ардӕм
1715,hierhin::ADV,uz šejieni,ардӕм
1716,von hier::ADV,тасянь,ардыгæй
1717,von hier::ADV,no šejienes,ардыгæй
1718,dort::ADV,сэні,уым
1719,dort::ADV,tur,уым
1720,dorthin::ADV,сэтчӧ,уырдӕм
1721,dorthin::ADV,turp,уырдӕм
1722,dorthin::ADV,uz turieni,уырдӕм
1723,geradeaus::ADV,веськыда,æргом
1724,geradeaus::ADV,taisni uz priekšu,æргом
1725,vorwärts::ADV,водзӧ,размӕ
1726,vorwärts::ADV,uz priekšu,размӕ
1727,rückwärts::ADV,бӧрӧ,фӕстӕмӕ
1728,rückwärts::ADV,atmuguriski,фӕстӕмӕ
1729,zurück::ADV,бӧр,фӕстӕмӕ
1730,zurück::ADV,atpakāļ,фӕстӕмӕ
1731,unten::ADV,улын,дæлæ
1732,unten::ADV,улын,дæлейы
1733,unten::ADV,улын,бынæй
1734,unten::ADV,уліын,дæлæ
1735,unten::ADV,уліын,дæлейы
1736,unten::ADV,уліын,бынæй
1737,unten::ADV,lejā,дæлæ
1738,unten::ADV,lejā,дæлейы
1739,unten::ADV,lejā,бынæй
1740,unten::ADV,apakšā,дæлæ
1741,unten::ADV,apakšā,дæлейы
1742,unten::ADV,apakšā,бынæй
1743,hinab::ADV,улӧ,дӕлӕмӕ
1744,hinab::ADV,улӧ,уырдыгмӕ
1745,hinab::ADV,увлан,дӕлӕмӕ
1746,hinab::ADV,увлан,уырдыгмӕ
1747,hinab::ADV,uz leju,дӕлӕмӕ
1748,hinab::ADV,uz leju,уырдыгмӕ
1749,oben::ADV,вылын,уӕле
1750,oben::ADV,выліын,уӕле
1751,oben::ADV,virsū,уӕле
1752,hinauf::ADV,выліӧ,уӕлӕмӕ
1753,hinauf::ADV,augšā,уӕлӕмӕ
1754,hinauf::ADV,uz augšu,уӕлӕмӕ
1755,überall::ADV,быдлаын,алыран
1756,überall::ADV,быдлаын,алкæм
1757,überall::ADV,быдлаын,кæмдæриддæр
1758,überall::ADV,visur,алыран
1759,überall::ADV,visur,алкæм
1760,überall::ADV,visur,кæмдæриддæр
1761,nicht::ADV,oз,нӕ
1762,nicht::ADV,ne,нӕ
1763,ein wenig::ADV,неуна,чысыл
1764,ein wenig::ADV,drusku,чысыл
1765,kaum::ADV,мырдэм,цъус
1766,kaum::ADV,diezin vai,цъус
1767,sehr::ADV,зэв,тынг
1768,sehr::ADV,зэв,иттӕг
1769,sehr::ADV,ļoti,тынг
1770,sehr::ADV,ļoti,иттӕг
1771,sehr::ADV,gaužām,тынг
1772,sehr::ADV,gaužām,иттӕг
1773,so::ADV,тадз,афтӕ
1774,so::ADV,сідз,афтӕ
1775,so::ADV,tā,афтӕ
1776,so::ADV,tik,афтӕ
1777,noch::ADV,на,ма
1778,noch::ADV,нӧшта,ма
1779,noch::ADV,vēl,ма
1780,nur::ADV,куш,канд
1781,nur::ADV,куш,ӕрмӕст
1782,nur::ADV,сӧмын,канд
1783,nur::ADV,сӧмын,ӕрмӕст
1784,nur::ADV,vien,канд
1785,nur::ADV,vien,ӕрмӕст
1786,nur::ADV,tikai,канд
1787,nur::ADV,tikai,ӕрмӕст
1788,schon::ADV,нин,нырид
1789,schon::ADV,jau,нырид
1790,wieder::ADV,бара,ногӕй
1791,wieder::ADV,atkal,ногӕй
1792,vergebens::ADV,весьшӧрӧ,дзæгъæлы
1793,vergebens::ADV,весьшӧрӧ,уæгъды
1794,vergebens::ADV,весьшӧрӧ,æнæхъуаджы
1795,vergebens::ADV,velti,дзæгъæлы
1796,vergebens::ADV,velti,уæгъды
1797,vergebens::ADV,velti,æнæхъуаджы
1798,vor::PRP,водзын,разы
1799,vor::PRP,priekš,разы
1800,hinter::PRP,бӧрнын,фӕстӕ
1801,hinter::PRP,aiz,фӕстӕ
1802,unter::PRP,улын,бын
1803,unter::PRP,zem,бын
1804,durch::PRP,пыр,æхсæнты
1805,durch::PRP,пырыс,æхсæнты
1806,durch::PRP,caur,æхсæнты
1807,durch::PRP,cauri,æхсæнты
1808,neben::PRP,бердын,цур
1809,neben::PRP,līdzās,цур
1810,zwischen::PRP,костын,астӕу
1811,zwischen::PRP,starp,астӕу
1812,wegen::PRP,вӧсна,тыххай
1813,wegen::PRP,pēc,тыххай
1814,dies::PRN,тайӧ,ай
1815,dies::PRN,šis,ай
1816,das::PRN,ciйö,уый
1817,das::PRN,tas,уый
1818,alles::PRN,став,алцы
1819,alles::PRN,став,æппæтдæр
1820,alles::PRN,став,иууылдӕр
1821,alles::PRN,viss,алцы
1822,alles::PRN,viss,æппæтдæр
1823,alles::PRN,viss,иууылдӕр
1824,ich::PRN,ме,æз
1825,ich::PRN,es,æз
1826,du::PRN,тэ,ды
1827,du::PRN,tu,ды
1828,er::PRN,сійӧ,уый
1829,er::PRN,viņš,уый
1830,wir::PRN,ми,мах
1831,wir::PRN,mēs,мах
1832,ihr::PRN,тi,сымах
1833,ihr::PRN,jūs,сымах
1834,sie::PRN,найö,уыдон
1835,sie::PRN,viņi,уыдон
1836,sie::PRN,viņas,уыдон
1837,was::FPRN,мый,цы
1838,was::FPRN,kas,цы
1839,wer::FPRN,код,чи
1840,wer::FPRN,kas,чи
1841,wo::FADV,кыті,кӕм
1842,wo::FADV,kur,кӕм
1843,wohin::FADV,кытчӧ,кӕдӕм
1844,wohin::FADV,kurp,кӕдӕм
1845,wohin::FADV,uz kurieni,кӕдӕм
1846,wie::FADV,кыдзи,куыд
1847,wie::FADV,kā,куыд
1848,warum::FADV,мыйла,цӕмӕн
1849,warum::FADV,kāpēc,цӕмӕн
1850,wieviel::FNUM,кымын,цал
1851,wieviel::FNUM,cik,цал
1852,eins::NUM,ӧтик,иу
1853,eins::NUM,viens,иу
1854,zwei::NUM,кык,дыууӕ
1855,zwei::NUM,divi,дыууӕ
1856,drei::NUM,куим,ӕртӕ
1857,drei::NUM,trīs,ӕртӕ
1858,vier::NUM,нель,цыппар
1859,vier::NUM,četri,цыппар
1860,fünf::NUM,вит,фондз
1861,fünf::NUM,pieci,фондз
1862,sechs::NUM,квайт,ӕхсӕз
1863,sechs::NUM,seši,ӕхсӕз
1864,sieben::NUM,сизим,авд
1865,sieben::NUM,septiņi,авд
1866,acht::NUM,кӧкъямыс,аст
1867,acht::NUM,astoņi,аст
1868,neun::NUM,ӧкмыс,фараст
1869,neun::NUM,deviņi,фараст
1870,zehn::NUM,дас,дӕс
1871,zehn::NUM,desmit,дӕс
1872,elf::NUM,дас ӧтик,иуæндæс
1873,elf::NUM,vienpadsmit,иуæндæс
1874,zwölf::NUM,дас кык,дыууадæс
1875,zwölf::NUM,divpadsmit,дыууадæс
1876,zwanzig::NUM,кызь,дыууын
1877,zwanzig::NUM,divdesmit,дыууын
1878,dreißig::NUM,комын,æртын
1879,dreißig::NUM,комын,дæсæмæссæдз
1880,dreißig::NUM,trīsdesmit,æртын
1881,dreißig::NUM,trīsdesmit,дæсæмæссæдз
1882,vierzig::NUM,нелямын,цыппор
1883,vierzig::NUM,нелямын,цыппур
1884,vierzig::NUM,нелямын,дыууиссæдзы
1885,vierzig::NUM,četrdesmit,цыппор
1886,vierzig::NUM,četrdesmit,цыппур
1887,vierzig::NUM,četrdesmit,дыууиссæдзы
1888,fünfzig::NUM,ветымын,фӕндзай
1889,fünfzig::NUM,piecdesmit,фӕндзай
1890,sechzig::NUM,квайтымын,æхсай
1891,sechzig::NUM,квайтымын,æртиссæдзы
1892,sechzig::NUM,sešdesmit,æхсай
1893,sechzig::NUM,sešdesmit,æртиссæдзы
1894,siebzig::NUM,сизимдас,æвдай
1895,siebzig::NUM,сизимдас,дæс æмæ æртиссæдзы
1896,siebzig::NUM,septiņdesmit,æвдай
1897,siebzig::NUM,septiņdesmit,дæс æмæ æртиссæдзы
1898,achtzig::NUM,кӧкъямысдас,цыппарыссæдзы
1899,achtzig::NUM,кӧкъямысдас,æстай
1900,achtzig::NUM,astoņdesmit,цыппарыссæдзы
1901,achtzig::NUM,astoņdesmit,æстай
1902,neunzig::NUM,ӧкмысдас,нæуæдз
1903,neunzig::NUM,ӧкмысдас,дæс æмæ цыппарыссæдзы
1904,neunzig::NUM,deviņdesmit,нæуæдз
1905,neunzig::NUM,deviņdesmit,дæс æмæ цыппарыссæдзы
1906,hundert::NUM,сё,сӕдӕ
1907,hundert::NUM,simt,сӕдӕ
1908,tausend::NUM,сюрс,мин
1909,tausend::NUM,tūkstoš,мин
1910,und::CNJ,и,ӕмӕ
1911,und::CNJ,un,ӕмӕ
1912,oder::CNJ,либӧ,кӕнӕ
1913,oder::CNJ,jeb,кӕнӕ
1914,stehen::V,сулавны,лӕууын
1915,stehen::V,stāvēt,лӕууын
1916,sitzen::V,пукавны,бадын
1917,sitzen::V,sēdēt,бадын
1918,liegen::V,куйлыны,хуыссын
1919,liegen::V,gulēt,хуыссын
1920,hängen::V,ӧшавны,ауыгъд уын
1921,hängen::V,karāties,ауыгъд уын
1922,werden::V,лоны,суӕвын
1923,werden::V,tapt,суӕвын
1924,passieren::V,лоны,æрцæуын
1925,passieren::V,notikt,æрцæуын
1926,beginnen::V,кутчысьны,райдайын
1927,beginnen::V,кутны,райдайын
1928,beginnen::V,sākties,райдайын
1929,enden::V,помасьны,фæуын
1930,enden::V,beigties,фæуын
1931,wechseln::V,вежсьыны,ивын
1932,wechseln::V,mainīties,ивын
1933,aufgehen[Sonne]::V,петны,скæсын
1934,aufgehen[Sonne]::V,lēkt,скæсын
1935,aufgehen[Sonne]::V,uzlēkt,скæсын
1936,untergehen[Sonne]::V,пуксьыны, аныгуылын
1937,untergehen[Sonne]::V,noiet, аныгуылын
1938,untergehen[Sonne]::V,rietēt, аныгуылын
1939,scheinen[Sonne]::V,югъявны,рухс кӕнын
1940,scheinen[Sonne]::V,югвидзны,рухс кӕнын
1941,scheinen[Sonne]::V,spīdēt,рухс кӕнын
1942,donnern::V,гымавны,нæрын
1943,donnern::V,dārdēt,нæрын
1944,wehen::V,пӧльтны,дымын
1945,wehen::V,pūst,дымын
1946,strömen::V,киссьыны,кӕлын
1947,strömen::V,līt,кӕлын
1948,strömen::V,plūst,кӕлын
1949,fließen::V,визувтны,цæуын
1950,fließen::V,визувтны,уайын
1951,fließen::V,визувтны,кæлын
1952,fließen::V,tecēt,цæуын
1953,fließen::V,tecēt,уайын
1954,fließen::V,tecēt,кæлын
1955,sich drehen::V,бергавны,зилын
1956,sich drehen::V,grozīties,зилын
1957,schwanken::V,легны,æнкъуысын
1958,schwanken::V,лайкъявны,æнкъуысын
1959,schwanken::V,līgoties,æнкъуысын
1960,schwanken::V,grīļoties,æнкъуысын
1961,schwingen::V,лайкъявны,æнкъуысын
1962,schwingen::V,лайкъявны,змæлын
1963,schwingen::V,люллявны,æнкъуысын
1964,schwingen::V,люллявны,змæлын
1965,schwingen::V,vēzēties,æнкъуысын
1966,schwingen::V,vēzēties,змæлын
1967,fallen::V,усьны,хауын
1968,fallen::V,krist,хауын
1969,brennen::V,сотчыны,судзын
1970,brennen::V,degt,судзын
1971,rauchen::V,тшынӧдны,фæздæг кæнын
1972,rauchen::V,dūmot,фæздæг кæнын
1973,regnen::V,зэрны,уарын
1974,regnen::V,līt,уарын
1975,gefrieren::V,кынмыны,сӕлын
1976,gefrieren::V,sasalt,сӕлын
1977,tauen::V,сывны,стайын
1978,tauen::V,kust,стайын
1979,schmelzen::V,сывны,тайын
1980,schmelzen::V,kust,тайын
1981,schmelzen::V,nokust,тайын
1982,trocknen::V,косьмыны,хус кæнын
1983,trocknen::V,žūt,хус кæнын
1984,trocknen::V,kaltēties,хус кæнын
1985,sieden::V,пуны,фыцын
1986,sieden::V,virt,фыцын
1987,sieden::V,vārīties,фыцын
1988,faulen::V,сісьмыны,ӕмбийын
1989,faulen::V,pūt,ӕмбийын
1990,faulen::V,trudēt,ӕмбийын
1991,verfaulen::V,сісьмыны,бамбийын
1992,verfaulen::V,sapūt,бамбийын
1993,verfaulen::V,satrūdēt,бамбийын
1994,reißen::V,орны,скъуийын
1995,reißen::V,plīst,скъуийын
1996,reißen::V,satrūkt,скъуийын
1997,versinken::V,вӧйны,дӕлдон_кӕнын
1998,versinken::V,grimt,дӕлдон_кӕнын
1999,versinken::V,nogrimt,дӕлдон_кӕнын
2000,vergehen::V,кольны,аивгъуийын
2001,vergehen::V,ордйыны,аивгъуийын
2002,vergehen::V,paiet,аивгъуийын
2003,erscheinen::V,петкӧдчыны,разынын
2004,erscheinen::V,parādīties,разынын
2005,verschwinden::V,бырны,фæтары уын
2006,verschwinden::V,бырны,фæдæлдзæх уын
2007,verschwinden::V,бырны,фесæфын
2008,verschwinden::V,бырны,æрбайсæфын
2009,verschwinden::V,nozust,фæтары уын
2010,verschwinden::V,nozust,фæдæлдзæх уын
2011,verschwinden::V,nozust,фесæфын
2012,verschwinden::V,nozust,æрбайсæфын
2013,sinken::V,вӧйны,дæлæмæ æрхауын
2014,sinken::V,kristies,дæлæмæ æрхауын
2015,abnehmen::V,чинны,фæкъаддæр уын
2016,abnehmen::V,чинны,фæцух уын
2017,abnehmen::V,noplakt,фæкъаддæр уын
2018,abnehmen::V,noplakt,фæцух уын
2019,abnehmen::V,mazināties,фæкъаддæр уын
2020,abnehmen::V,mazināties,фæцух уын
2021,zunehmen::V,содны,фæфылдæр уын
2022,zunehmen::V,содны,сбирæ уын
2023,zunehmen::V,содны,сахадын
2024,zunehmen::V,ыдждыны,фæфылдæр уын
2025,zunehmen::V,ыдждыны,сбирæ уын
2026,zunehmen::V,ыдждыны,сахадын
2027,zunehmen::V,pieaugt,фæфылдæр уын
2028,zunehmen::V,pieaugt,сбирæ уын
2029,zunehmen::V,pieaugt,сахадын
2030,zunehmen::V,pieņemties,фæфылдæр уын
2031,zunehmen::V,pieņemties,сбирæ уын
2032,zunehmen::V,pieņemties,сахадын
2033,steigen::V,лыбны,сыстын
2034,steigen::V,kāpt,сыстын
2035,wachsen::V,быдмыны,рӕзын
2036,wachsen::V,augt,рӕзын
2037,glänzen::V,югъявны,ӕрттивын
2038,glänzen::V,дзирдавны,ӕрттивын
2039,glänzen::V,zaigot,ӕрттивын
2040,glänzen::V,laistīties,ӕрттивын
2041,funkeln::V,югъявны,тыбар-тыбур_кӕнын
2042,funkeln::V,дзирдавны,тыбар-тыбур_кӕнын
2043,funkeln::V,mirdzēt,тыбар-тыбур_кӕнын
2044,funkeln::V,dzirkstēt,тыбар-тыбур_кӕнын
2045,lärmen::V,жувгыны,хъæлæба кæнын
2046,lärmen::V,ыугыны,хъæлæба кæнын
2047,lärmen::V,шумитны,хъæлæба кæнын
2048,lärmen::V,ālēties,хъæлæба кæнын
2049,lärmen::V,trokšņot,хъæлæба кæнын
2050,läuten::V,жургыны,цæгъдын
2051,läuten::V,zvanīt,цæгъдын
2052,klingeln::V,звӧнитны,цæгъдын
2053,klingeln::V,zvanīt,цæгъдын
2054,klirren::V,гольскöдчыны,дзыгъал-мыгъул кæнын
2055,klirren::V,гольскöдчыны,дзæгъ-дзæгъ кæнын
2056,klirren::V,tinkšķēt,дзыгъал-мыгъул кæнын
2057,klirren::V,tinkšķēt,дзæгъ-дзæгъ кæнын
2058,klirren::V,džinkstēt,дзыгъал-мыгъул кæнын
2059,klirren::V,džinkstēt,дзæгъ-дзæгъ кæнын
2060,brausen::V,буавны,абухын
2061,brausen::V,krākt,абухын
2062,brausen::V,brāzmot,абухын
2063,rauschen::V,кышакывны,
2064,rauschen::V,šalkt,
2065,klingen::V,шыавны,зæлын
2066,klingen::V,шыавны,азæлын
2067,klingen::V,шыавны,хъуысын
2068,klingen::V,юргыны,зæлын
2069,klingen::V,юргыны,азæлын
2070,klingen::V,юргыны,хъуысын
2071,klingen::V,skanēt,зæлын
2072,klingen::V,skanēt,азæлын
2073,klingen::V,skanēt,хъуысын
2074,klingen::V,izklausīties,зæлын
2075,klingen::V,izklausīties,азæлын
2076,klingen::V,izklausīties,хъуысын
2077,bellen::V,увтны,рæйын
2078,bellen::V,riet,рæйын
2079,heulen::V,омлявны,ниуын
2080,heulen::V,вурзавны,ниуын
2081,heulen::V,kaukt,ниуын
2082,heulen::V,gaudot,ниуын
2083,blasen::V,пӧльтны,фу кӕнын
2084,blasen::V,pūst,фу кӕнын
2085,pfeifen::V,шутьлявны,æхситт кæнын
2086,pfeifen::V,шутьлявны,къуыззитт кæнын
2087,pfeifen::V,svilpt,æхситт кæнын
2088,pfeifen::V,svilpt,къуыззитт кæнын
2089,pfeifen::V,svilpot,æхситт кæнын
2090,pfeifen::V,svilpot,къуыззитт кæнын
