,Concept_ID,zh,se
3996,berühmt::A,著名,mihtos
3997,berühmt::A,著名,beakkán
3998,berühmt::A,著名,beakkálmas
3999,berühmt::A,著名,mááinuh
4000,berühmt::A,著名,peeggâlm
4001,berühmt::A,著名,snäätnai
4002,berühmt::A,著名,куллъей
4003,fremd::A,陌生,ammes
4004,fremd::A,陌生,amás
4005,fremd::A,陌生,vieres
4006,fremd::A,陌生,amas
4007,fremd::A,陌生,vie'res
4008,fremd::A,陌生,puigâ
4009,fremd::A,陌生,vee´res
4010,fremd::A,陌生,е̄ххк
4011,fremd::A,陌生,вӣресь
4012,verschieden::A,不同,ovmese
4013,verschieden::A,不同,moattelágásj
4014,verschieden::A,不同,iesjgeŋgalágásj
4015,verschieden::A,不同,eará
4016,verschieden::A,不同,eresláván
4017,verschieden::A,不同,jee´res
4018,verschieden::A,不同,jee´resnallšem
4019,verschieden::A,不同,югке
4020,verschieden::A,不同,югкеналшэм
4021,nah::A,近,gietskies
4022,nah::A,近,lahka
4023,nah::A,近,lagas
4024,nah::A,近,a'ldemuš
4025,nah::A,近,âlddlõs
4026,nah::A,近,альтэсь
4027,fern::A,遥远,gahkese
4028,fern::A,遥远,guhkken
4029,fern::A,遥远,gáiddus
4030,fern::A,遥远,kuhás
4031,fern::A,遥远,ku´ǩes
4032,fern::A,遥远,туммплэсь
4033,linker::A,左,gårroeh
4034,linker::A,左,gåro
4035,linker::A,左,gurut
4036,linker::A,左,čižet
4037,linker::A,左,či´ǯǯ
4038,linker::A,左,чинч
4039,rechter::A,右,åelkies
4040,rechter::A,右,oalges
4041,rechter::A,右,olgeš
4042,rechter::A,右,uál'gis
4043,rechter::A,右,vuõiǥâs
4044,rechter::A,右,вуэлькесь
4045,anderer::A,别的,jeatjebe
4046,anderer::A,别的,nubbe
4047,anderer::A,别的,eará
4048,anderer::A,别的,nubbi
4049,anderer::A,别的,nubbe
4050,anderer::A,别的,nu´bb
4051,anderer::A,别的,jee´res
4052,anderer::A,别的,мудта
4053,anderer::A,别的,е̄ресь
4054,erster::A,第一,voestes
4055,erster::A,第一,vuostasj
4056,erster::A,第一,vuosttaš
4057,erster::A,第一,vuos'muš
4058,erster::A,第一,vuõs's
4059,erster::A,第一,õõu´dmõs
4060,erster::A,第一,авьтмусс
4061,zweiter::A,第二,mubpie
4062,zweiter::A,第二,nubbe
4063,zweiter::A,第二,nubbi
4064,zweiter::A,第二,nubbe
4065,zweiter::A,第二,nu´bb
4066,zweiter::A,第二,ныммьп
4067,dritter::A,第三,gåalmede
4068,dritter::A,第三,goalmát
4069,dritter::A,第三,goalmmát
4070,dritter::A,第三,kuálmád
4071,dritter::A,第三,kuälmad
4072,dritter::A,第三,кӯа̄ллмант
4073,letzter::A,最后,minngemes
4074,letzter::A,最后,maŋemus
4075,letzter::A,最后,maŋimus
4076,letzter::A,最后,majemuš
4077,letzter::A,最后,mââi´mõs
4078,letzter::A,最后,маӈьмусс
4079,allein::ADV,单独,oktegh
4080,allein::ADV,单独,oktegimse
4081,allein::ADV,单独,oktebisnie
4082,allein::ADV,单独,aktu
4083,allein::ADV,单独,okto
4084,allein::ADV,单独,ohtuu
4085,allein::ADV,单独,õhttu
4086,allein::ADV,单独,о̄ххтэ
4087,auf einmal::ADV,同时,avtatrajes
4088,auf einmal::ADV,同时,hávális
4089,auf einmal::ADV,同时,hávil
4090,auf einmal::ADV,同时,tove
4091,auf einmal::ADV,同时,аххтан
4092,zusammen::ADV,一起,ektine
4093,zusammen::ADV,一起,ektesne
4094,zusammen::ADV,一起,tjåenghkesne
4095,zusammen::ADV,一起,siegen
4096,zusammen::ADV,一起,oktan
4097,zusammen::ADV,一起,ovttas
4098,zusammen::ADV,一起,čoahkis
4099,zusammen::ADV,一起,oovtâst
4100,zusammen::ADV,一起,õõutsââ´jest
4101,zusammen::ADV,一起,аххтан
4102,zusammen::ADV,一起,эфтэсьт
4103,lange::ADV,许久,guhkiem
4104,lange::ADV,许久,guhkev
4105,lange::ADV,许久,mælggadav
4106,lange::ADV,许久,guhká
4107,lange::ADV,许久,kuhe
4108,lange::ADV,许久,kuhháá
4109,lange::ADV,许久,kuu´ǩǩ
4110,lange::ADV,许久,кугкь
4111,plötzlich::ADV,忽然,faahketji
4112,plötzlich::ADV,忽然,hæhkkat
4113,plötzlich::ADV,忽然,fáhkkestaga
4114,plötzlich::ADV,忽然,fakkist
4115,plötzlich::ADV,忽然,kruu´ta
4116,plötzlich::ADV,忽然,а̄йнханна
4117,sofort::ADV,立刻,dallegh
4118,sofort::ADV,立刻,dalá
4119,sofort::ADV,立刻,dalánagi
4120,sofort::ADV,立刻,dakkavide
4121,sofort::ADV,立刻,dakkaviđe
4122,sofort::ADV,立刻,tállán
4123,sofort::ADV,立刻,naraaz
4124,sofort::ADV,立刻,атть
4125,später::ADV,以后,mænngan 
4126,später::ADV,以后,maŋŋebut
4127,später::ADV,以后,maŋŋel
4128,später::ADV,以后,maŋ̣eláá
4129,später::ADV,以后,mâ´ŋŋlakast
4130,später::ADV,以后,маӈӈа
4131,jetzt::ADV,现在,daelie
4132,jetzt::ADV,现在,dal
4133,jetzt::ADV,现在,dal
4134,jetzt::ADV,现在,tääl
4135,jetzt::ADV,现在,ââ´n
4136,jetzt::ADV,现在,атть
4137,heute::ADV,今天,daenbien
4138,heute::ADV,今天,uddni
4139,heute::ADV,今天,odne
4140,heute::ADV,今天,onne
4141,heute::ADV,今天,tä´bbe
4142,heute::ADV,今天,та̄ррьм
4143,morgen::ADV,明天,jirreden
4144,morgen::ADV,明天,idet
4145,morgen::ADV,明天,ihttin
4146,morgen::ADV,明天,itten
4147,morgen::ADV,明天,jâđđa
4148,morgen::ADV,明天,янта
4149,bald::ADV,即将,varke
4150,bald::ADV,即将,ruvva
4151,bald::ADV,即将,farga
4152,bald::ADV,即将,vorgâ
4153,bald::ADV,即将,sõrgg
4154,bald::ADV,即将,вэхтэнне
4155,dann::ADV,然后,die
4156,dann::ADV,然后,dalloj
4157,dann::ADV,然后,de
4158,dann::ADV,然后,te
4159,dann::ADV,然后,de
4160,dann::ADV,然后,teä
4161,dann::ADV,然后,â´tte
4162,dann::ADV,然后,те
4163,gestern::ADV,昨天,jååktan
4164,gestern::ADV,昨天,iektu
4165,gestern::ADV,昨天,ikte
4166,gestern::ADV,昨天,jieh't
4167,gestern::ADV,昨天,jåhtta
4168,gestern::ADV,昨天,яххта
4169,einst::ADV,曾经,dejpeli
4170,einst::ADV,曾经,åvdebut
4171,einst::ADV,曾经,áigi
4172,einst::ADV,曾经,dolin
4173,einst::ADV,曾经,tovle
4174,einst::ADV,曾经,tuu´l
4175,einst::ADV,曾经,э̄ххьтэшьт
4176,damals::ADV,当时,aejkien
4177,damals::ADV,当时,dalloj
4178,damals::ADV,当时,dalle
4179,damals::ADV,当时,talle
4180,damals::ADV,当时,te´l
4181,damals::ADV,当时,teä´l
4182,damals::ADV,当时,танна
4183,danach::ADV,随后,mïnngesne
4184,danach::ADV,随后,dan maŋŋela
4185,danach::ADV,随后,maŋŋil
4186,danach::ADV,随后,das maŋŋá
4187,danach::ADV,随后,maŋ̣a
4188,danach::ADV,随后,mâ´ŋŋlest
4189,danach::ADV,随后,маӈӈа
4190,vorher::ADV,事先,aarebi
4191,vorher::ADV,事先,åvddål
4192,vorher::ADV,事先,árat
4193,vorher::ADV,事先,ovdâl
4194,vorher::ADV,事先,ouddâl
4195,vorher::ADV,事先,а̄йка
4196,zuerst::ADV,首先,voestegh
4197,zuerst::ADV,首先,álgon
4198,zuerst::ADV,首先,vuos
4199,zuerst::ADV,首先,vuohččan
4200,zuerst::ADV,首先,vuoč'čin
4201,zuerst::ADV,首先,vuõ´ste
4202,zuerst::ADV,首先,vuõs'smõõssân
4203,zuerst::ADV,首先,э̄ввтла
4204,zuerst::ADV,首先,э̄ввтэль
4205,einmal::ADV,一次,ikth
4206,einmal::ADV,一次,akti
4207,einmal::ADV,一次,okte
4208,einmal::ADV,一次,ohtii
4209,einmal::ADV,一次,kojo
4210,einmal::ADV,一次,måttmešt
4211,einmal::ADV,一次,э̄фт вэ̄рр
4212,manchmal::ADV,有时,muvhtene
4213,manchmal::ADV,有时,muhttijn
4214,manchmal::ADV,有时,duolla dálla
4215,manchmal::ADV,有时,muhtumin
4216,manchmal::ADV,有时,kuásnii
4217,manchmal::ADV,有时,måttmešt
4218,manchmal::ADV,有时,kuä´ss-ne
4219,manchmal::ADV,有时,мудта вэ̄р
4220,oft::ADV,时常,daamtaj
4221,oft::ADV,时常,álu
4222,oft::ADV,时常,ábaj
4223,oft::ADV,时常,dájvvá
4224,oft::ADV,时常,dávjá
4225,oft::ADV,时常,távjá
4226,oft::ADV,时常,täujja
4227,oft::ADV,时常,то̄а̄ййв
4228,immer::ADV,总是,iktesth
4229,immer::ADV,总是,eejnegen
4230,immer::ADV,总是,agev
4231,immer::ADV,总是,álo
4232,immer::ADV,总是,ain
4233,immer::ADV,总是,ovttuu
4234,immer::ADV,总是,pâi
4235,immer::ADV,总是,пай
4236,niemals::ADV,从未,ij gåessie
4237,niemals::ADV,从未,ij goassak
4238,niemals::ADV,从未,ij ihkenis
4239,niemals::ADV,从未,ii goassege
4240,niemals::ADV,从未,ij kuás'sin
4241,niemals::ADV,从未,ij ni kuä´ss
4242,niemals::ADV,从未,эйй никуэссь
4243,hier::ADV,这里,daagkoe
4244,hier::ADV,这里,dála
4245,hier::ADV,这里,dánna
4246,hier::ADV,这里,dá
4247,hier::ADV,这里,dás
4248,hier::ADV,这里,taa
4249,hier::ADV,这里,tää
4250,hier::ADV,这里,ta´ltte
4251,hier::ADV,这里,тала
4252,hier::ADV,这里,тэста
4253,hierhin::ADV,到这里,diekie
4254,hierhin::ADV,到这里,dási
4255,hierhin::ADV,到这里,diehki
4256,hierhin::ADV,到这里,deike
4257,hierhin::ADV,到这里,teehi
4258,hierhin::ADV,到这里,tii´ǩ
4259,hierhin::ADV,到这里,тӣге
4260,von hier::ADV,由此,daebpede
4261,von hier::ADV,由此,dássta
4262,von hier::ADV,由此,dáppelt
4263,von hier::ADV,由此,dáppe
4264,von hier::ADV,由此,tástán
4265,von hier::ADV,由此,tääiǥ
4266,von hier::ADV,由此,tääi´ben
4267,von hier::ADV,由此,тэста
4268,dort::ADV,那里,dagkoe
4269,dort::ADV,那里,dale
4270,dort::ADV,那里,dakko
4271,dort::ADV,那里,tuo
4272,dort::ADV,那里,tovben
4273,dort::ADV,那里,to´ben
4274,dort::ADV,那里,тёллэ
4275,dort::ADV,那里,тамьпе
4276,dorthin::ADV,到那里,dahkoe
4277,dorthin::ADV,到那里,dåhku
4278,dorthin::ADV,到那里,dohko
4279,dorthin::ADV,到那里,diehko
4280,dorthin::ADV,到那里,tuohu
4281,dorthin::ADV,到那里,tok
4282,dorthin::ADV,到那里,tok-aa
4283,dorthin::ADV,到那里,то̄гэ
4284,geradeaus::ADV,一直往前,njuolgga
4285,geradeaus::ADV,一直往前,njuolga
4286,geradeaus::ADV,一直往前,njuol'gist
4287,geradeaus::ADV,一直往前,vuoi'gist
4288,geradeaus::ADV,一直往前,vui´jǧǧest
4289,geradeaus::ADV,一直往前,вӯййкесьт
4290,vorwärts::ADV,向前,fraamme
4291,vorwärts::ADV,向前,åvddån
4292,vorwärts::ADV,向前,ovddas
4293,vorwärts::ADV,向前,oovdâs
4294,vorwärts::ADV,向前,ooudâs
4295,vorwärts::ADV,向前,ooudårra
4296,vorwärts::ADV,向前,эвтэс
4297,rückwärts::ADV,向后,mænngese
4298,rückwärts::ADV,向后,ruoptobadáj
4299,rückwärts::ADV,向后,maŋás
4300,rückwärts::ADV,向后,majaskulij
4301,rückwärts::ADV,向后,mââjas
4302,rückwärts::ADV,向后,mâ´ŋŋla
4303,rückwärts::ADV,向后,мо̄а̄з
4304,rückwärts::ADV,向后,мо̄а̄ст
4305,zurück::ADV,退后,bååstede
4306,zurück::ADV,退后,ruoptus
4307,zurück::ADV,退后,maŋus
4308,zurück::ADV,退后,ruoktot
4309,zurück::ADV,退后,maassâd
4310,zurück::ADV,退后,vä´st
4311,zurück::ADV,退后,mååusat
4312,zurück::ADV,退后,мо̄а̄з
4313,zurück::ADV,退后,мо̄а̄ст
4314,unten::ADV,下面,vuelnie
4315,unten::ADV,下面,vuollen
4316,unten::ADV,下面,vuollin
4317,unten::ADV,下面,vyellin
4318,unten::ADV,下面,vue´llen
4319,unten::ADV,下面,вӯлльн
4320,hinab::ADV,向下,våålese
4321,hinab::ADV,向下,vuolus
4322,hinab::ADV,向下,vulos
4323,hinab::ADV,向下,vuá'lás
4324,hinab::ADV,向下,vuâlas
4325,hinab::ADV,向下,валас
4326,oben::ADV,上面,bijjene
4327,oben::ADV,上面,baddjen
4328,oben::ADV,上面,badjin
4329,oben::ADV,上面,paijeen
4330,oben::ADV,上面,pâ´jjen
4331,oben::ADV,上面,tunââ´lmest
4332,oben::ADV,上面,пайенҍ
4333,hinauf::ADV,向上,bæjjese
4334,hinauf::ADV,向上,bajás
4335,hinauf::ADV,向上,bajás
4336,hinauf::ADV,向上,pajas
4337,hinauf::ADV,向上,pââjas
4338,hinauf::ADV,向上,пайяс
4339,überall::ADV,到处,gaajhkene lehkesne
4340,überall::ADV,到处,juohkka sajen
4341,überall::ADV,到处,juohke sajis
4342,überall::ADV,到处,jya'hisaajeest
4343,überall::ADV,到处,vee´zz
4344,überall::ADV,到处,pukvee´zz
4345,überall::ADV,到处,пугквесь
4346,nicht::ADV,不,ij
4347,nicht::ADV,不,ij
4348,nicht::ADV,不,ii
4349,nicht::ADV,不,ij
4350,nicht::ADV,不,ij
4351,nicht::ADV,不,эйй
4352,ein wenig::ADV,一点儿,ånnetje
4353,ein wenig::ADV,一点儿,ahtjetje
4354,ein wenig::ADV,一点儿,binná
4355,ein wenig::ADV,一点儿,veahá
4356,ein wenig::ADV,一点儿,ucánjii
4357,ein wenig::ADV,一点儿,occanj
4358,ein wenig::ADV,一点儿,simmna
4359,ein wenig::ADV,一点儿,сада
4360,ein wenig::ADV,一点儿,садаматта
4361,kaum::ADV,几乎不,jallan
4362,kaum::ADV,几乎不,vánet
4363,kaum::ADV,几乎不,báljo
4364,kaum::ADV,几乎不,illá
4365,kaum::ADV,几乎不,illvaa
4366,kaum::ADV,几乎不,мале
4367,kaum::ADV,几乎不,элэлэ
4368,sehr::ADV,很,sagk
4369,sehr::ADV,很,riek
4370,sehr::ADV,很,sieldes
4371,sehr::ADV,很,hui
4372,sehr::ADV,很,ollu
4373,sehr::ADV,很,čuuvtij
4374,sehr::ADV,很,sami
4375,sehr::ADV,很,čuu´t
4376,sehr::ADV,很,пэре
4377,sehr::ADV,很,чофта
4378,so::ADV,如此,numhtie
4379,so::ADV,如此,nav
4380,so::ADV,如此,nuov
4381,so::ADV,如此,nåv
4382,so::ADV,如此,nu
4383,so::ADV,如此,näävt
4384,so::ADV,如此,de
4385,so::ADV,如此,nu´t
4386,so::ADV,如此,nääi´t
4387,so::ADV,如此,те̄льнэ
4388,noch::ADV,还,annje
4389,noch::ADV,还,ájn
4390,noch::ADV,还,vilá
4391,noch::ADV,还,ain
4392,noch::ADV,还,vela
4393,noch::ADV,还,võl
4394,noch::ADV,还,veâl
4395,noch::ADV,还,вя̄л
4396,nur::ADV,只,ajve
4397,nur::ADV,只,barre
4398,nur::ADV,只,dåssjå
4399,nur::ADV,只,dušše
4400,nur::ADV,只,váá
4401,nur::ADV,只,pâi
4402,nur::ADV,只,leša
4403,nur::ADV,只,tåå´lǩ
4404,nur::ADV,只,лэша
4405,nur::ADV,只,лышшэ
4406,schon::ADV,已经,joe
4407,schon::ADV,已经,juo
4408,schon::ADV,已经,juo
4409,schon::ADV,已经,juo
4410,schon::ADV,已经,ju´n
4411,schon::ADV,已经,ё
4412,wieder::ADV,又,vihth
4413,wieder::ADV,又,aajmoen
4414,wieder::ADV,又,vas
4415,wieder::ADV,又,ådåsis
4416,wieder::ADV,又,fas
4417,wieder::ADV,又,vuot
4418,wieder::ADV,又,vest
4419,wieder::ADV,又,däs
4420,wieder::ADV,又,e´pet
4421,wieder::ADV,又,аввта
4422,wieder::ADV,又,о̄дтсэ
4423,vor::PRP,在...面前,åvteste
4424,vor::PRP,在...面前,ålggolin
4425,vor::PRP,在...面前,ovddas
4426,vor::PRP,在...面前,oovdâst
4427,vor::PRP,在...面前,ooudâst
4428,vor::PRP,在...面前,авьтэмьбе̄лльт
4429,hinter::PRP,在...背后,duekesne
4430,hinter::PRP,在...背后,duogen
4431,hinter::PRP,在...背后,maŋŋelin
4432,hinter::PRP,在...背后,maŋil
4433,hinter::PRP,在...背后,duogás
4434,hinter::PRP,在...背后,tyeḥin
4435,hinter::PRP,在...背后,tue´ǩǩen
4436,hinter::PRP,在...背后,маӈельт
4437,unter::PRP,在...下面,nuelesne
4438,unter::PRP,在...下面,vuolen
4439,unter::PRP,在...下面,vuolde
4440,unter::PRP,在...下面,vyel'ni
4441,unter::PRP,在...下面,vue´llen
4442,unter::PRP,在...下面,вӯлльнҍ
4443,durch::PRP,穿过,vieken
4444,durch::PRP,穿过,tjadá
4445,durch::PRP,穿过,-rájge
4446,durch::PRP,穿过,čađa
4447,durch::PRP,穿过,čoođâ
4448,durch::PRP,穿过,čõõđ
4449,durch::PRP,穿过,pääi´ǩ
4450,durch::PRP,穿过,че̄д
4451,neben::PRP,在...旁,baaltese
4452,neben::PRP,在...旁,báldan
4453,neben::PRP,在...旁,bálddas
4454,neben::PRP,在...旁,paaldâst
4455,neben::PRP,在...旁,paaldâst
4456,neben::PRP,在...旁,поалльтэ
4457,zwischen::PRP,在...之间,gaskesne
4458,zwischen::PRP,在...之间,gasska
4459,zwischen::PRP,在...之间,gaskkas
4460,zwischen::PRP,在...之间,kooskâst
4461,zwischen::PRP,在...之间,kâskka
4462,zwischen::PRP,在...之间,кэскэсьт
4463,zwischen::PRP,在...之间,кэ̄скэль
4464,wegen::PRP,由于,dïete
4465,wegen::PRP,由于,gaevhtieh
4466,wegen::PRP,由于,diehti
4467,wegen::PRP,由于,dihte
4468,wegen::PRP,由于,geažil
4469,wegen::PRP,由于,tet
4470,wegen::PRP,由于,diõtt
4471,wegen::PRP,由于,ǩeäč'ča
4472,wegen::PRP,由于,гуэйке
4473,dies::PRN,这,dihte
4474,dies::PRN,这,dát
4475,dies::PRN,这,dát
4476,dies::PRN,这,táát
4477,dies::PRN,这,tät
4478,dies::PRN,这,tiett-aa
4479,dies::PRN,这,тэдт
4480,das::PRN,那,dohte
4481,das::PRN,那,dat
4482,das::PRN,那,dat
4483,das::PRN,那,tot
4484,das::PRN,那,tõt
4485,das::PRN,那,тудт
4486,alles::PRN,一切,gaajhke
4487,alles::PRN,一切,gájkka
4488,alles::PRN,一切,buot
4489,alles::PRN,一切,puoh
4490,alles::PRN,一切,puk
4491,alles::PRN,一切,пугк
4492,ich::PRN,我,manne
4493,ich::PRN,我,mån
4494,ich::PRN,我,månnå
4495,ich::PRN,我,mun
4496,ich::PRN,我,mun
4497,ich::PRN,我,munnâ
4498,ich::PRN,我,mon
4499,ich::PRN,我,мунн
4500,du::PRN,你,datne
4501,du::PRN,你,dån
4502,du::PRN,你,don
4503,du::PRN,你,tun
4504,du::PRN,你,ton
4505,du::PRN,你,то̄нн
4506,er::PRN,他,dïhte
4507,er::PRN,他,sån
4508,er::PRN,他,son
4509,er::PRN,他,sun
4510,er::PRN,他,son
4511,er::PRN,他,со̄нн
4512,wir::PRN,我们,mijjieh
4513,wir::PRN,我们,mij
4514,wir::PRN,我们,mii
4515,wir::PRN,我们,mij
4516,wir::PRN,我们,mij
4517,wir::PRN,我们,мыйй
4518,ihr::PRN,你们,dijjie
4519,ihr::PRN,你们,dij
4520,ihr::PRN,你们,dii
4521,ihr::PRN,你们,tij
4522,ihr::PRN,你们,tij
4523,ihr::PRN,你们,тыйй
4524,sie::PRN,她,dah
4525,sie::PRN,她,sij
4526,sie::PRN,她,sii
4527,sie::PRN,她,sij
4528,sie::PRN,她,sij
4529,sie::PRN,她,сыйй
4530,was::FPRN,什么,mij
4531,was::FPRN,什么,mij
4532,was::FPRN,什么,mii
4533,was::FPRN,什么,mii
4534,was::FPRN,什么,mii
4535,was::FPRN,什么,мӣ
4536,wer::FPRN,谁,gie
4537,wer::FPRN,谁,guhti
4538,wer::FPRN,谁,gii
4539,wer::FPRN,谁,guhte
4540,wer::FPRN,谁,kii
4541,wer::FPRN,谁,ǩii
4542,wer::FPRN,谁,kåå´tt
4543,wer::FPRN,谁,ке̄
4544,wo::FADV,哪里,gusnie
4545,wo::FADV,哪里,gånnå
4546,wo::FADV,哪里,gos
4547,wo::FADV,哪里,kost
4548,wo::FADV,哪里,ko´st
4549,wo::FADV,哪里,касьт
4550,wohin::FADV,去哪里,gogka
4551,wohin::FADV,去哪里,gåsi
4552,wohin::FADV,去哪里,gosa
4553,wohin::FADV,去哪里,kuus
4554,wohin::FADV,去哪里,koozz
4555,wohin::FADV,去哪里,ко̄з
4556,wie::FADV,怎么,guktie
4557,wie::FADV,怎么,gumhtie
4558,wie::FADV,怎么,gåktu
4559,wie::FADV,怎么,mot
4560,wie::FADV,怎么,mahte
4561,wie::FADV,怎么,mä´htt
4562,wie::FADV,怎么,ко̄ххт
4563,warum::FADV,为什么,man
4564,warum::FADV,为什么,manen
4565,warum::FADV,为什么,manne
4566,warum::FADV,为什么,mane
4567,warum::FADV,为什么,mondiet
4568,warum::FADV,为什么,mõõzz
4569,warum::FADV,为什么,mää´nn
4570,warum::FADV,为什么,мэ̄йт
4571,warum::FADV,为什么,мэ̄ннгуэйке
4572,wieviel::FNUM,多少,man jeenje
4573,wieviel::FNUM,多少,makta
4574,wieviel::FNUM,多少,olugo
4575,wieviel::FNUM,多少,kalle
4576,wieviel::FNUM,多少,kâ´ll
4577,wieviel::FNUM,多少,мэ̄ннве̄рьт
4578,wieviel::FNUM,多少,мэ̄нлянчверьт
4579,eins::NUM,一,akte
4580,eins::NUM,一,akta
4581,eins::NUM,一,okta
4582,eins::NUM,一,ohtâ
4583,eins::NUM,一,õhtt
4584,eins::NUM,一,э̄ххт
4585,eins::NUM,一,о̄ххтэ
4586,zwei::NUM,二,göökte
4587,zwei::NUM,二,guokta
4588,zwei::NUM,二,guokte
4589,zwei::NUM,二,kyeh'ti
4590,zwei::NUM,二,kuõ´htt
4591,zwei::NUM,二,кӯххт
4592,drei::NUM,三,golme
4593,drei::NUM,三,gålmmå
4594,drei::NUM,三,golbma
4595,drei::NUM,三,kulmâ
4596,drei::NUM,三,koumm
4597,drei::NUM,三,ко̄ллм
4598,vier::NUM,四,njieljie
4599,vier::NUM,四,niellja
4600,vier::NUM,四,njeallje
4601,vier::NUM,四,nelji
4602,vier::NUM,四,nellj
4603,vier::NUM,四,не̄лльй
4604,fünf::NUM,五,vïjhte
4605,fünf::NUM,五,vihtta
4606,fünf::NUM,五,vihtta
4607,fünf::NUM,五,vittâ
4608,fünf::NUM,五,vitt
4609,fünf::NUM,五,выдт
4610,sechs::NUM,六,govhte
4611,sechs::NUM,六,guhtta
4612,sechs::NUM,六,guhtta
4613,sechs::NUM,六,kuttâ
4614,sechs::NUM,六,kutt
4615,sechs::NUM,六,кудт
4616,sieben::NUM,七,tjïjhtje
4617,sieben::NUM,七,giehtja
4618,sieben::NUM,七,čieža
4619,sieben::NUM,七,čiččâm
4620,sieben::NUM,七,čiččâm
4621,sieben::NUM,七,кыджемь
4622,acht::NUM,八,gaektsie
4623,acht::NUM,八,gáktsa
4624,acht::NUM,八,gávcci
4625,acht::NUM,八,käävci
4626,acht::NUM,八,kääu´c
4627,acht::NUM,八,ка̄ххц
4628,neun::NUM,九,uktsie
4629,neun::NUM,九,aktse
4630,neun::NUM,九,ovcci
4631,neun::NUM,九,oovce
4632,neun::NUM,九,å´hcc
4633,neun::NUM,九,аххц
4634,zehn::NUM,十,luhkie
4635,zehn::NUM,十,låhke
4636,zehn::NUM,十,lågev
4637,zehn::NUM,十,logi
4638,zehn::NUM,十,loṿe
4639,zehn::NUM,十,lååi
4640,zehn::NUM,十,лоагкь
4641,elf::NUM,十一,luhkieakte
4642,elf::NUM,十一,lågenanakta
4643,elf::NUM,十一,oktanuppelohkái
4644,elf::NUM,十一,ohtnubáloh
4645,elf::NUM,十一,õtmlo
4646,elf::NUM,十一,õhttmlo
4647,elf::NUM,十一,э̄ххтэмплоагкь
4648,zwölf::NUM,十二,luhkiegöökte
4649,zwölf::NUM,十二,lågenanguokta
4650,zwölf::NUM,十二,guoktenuppelohkái
4651,zwölf::NUM,十二,kyeh'tnubáloh
4652,zwölf::NUM,十二,kuâtmlo
4653,zwölf::NUM,十二,kuâhttmlo
4654,zwölf::NUM,十二,кӯххтэмплоагкь
4655,zwanzig::NUM,二十,göökteluhkie
4656,zwanzig::NUM,二十,guoktalåhke
4657,zwanzig::NUM,二十,guoktelogi
4658,zwanzig::NUM,二十,kyeh'tilov
4659,zwanzig::NUM,二十,kuâhttlo
4660,zwanzig::NUM,二十,кӯххтлоагкь
4661,dreißig::NUM,三十,golmeluhkie
4662,dreißig::NUM,三十,gålmmålåhke
4663,dreißig::NUM,三十,golbmalogi
4664,dreißig::NUM,三十,kulmâlov
4665,dreißig::NUM,三十,koummlo
4666,dreißig::NUM,三十,ко̄ллмлоагкь
4667,vierzig::NUM,四十,njieljieluhkie
4668,vierzig::NUM,四十,nielljalåhke
4669,vierzig::NUM,四十,njealljelogi
4670,vierzig::NUM,四十,neljilov
4671,vierzig::NUM,四十,nelljlo
4672,vierzig::NUM,四十,не̄лльйлоагкь
4673,fünfzig::NUM,五十,vïjhteluhkie
4674,fünfzig::NUM,五十,vihttalåhke
4675,fünfzig::NUM,五十,vihttalogi
4676,fünfzig::NUM,五十,vittâlov
4677,fünfzig::NUM,五十,vittlo
4678,fünfzig::NUM,五十,выдтлоагкъ
4679,sechzig::NUM,六十,govhteluhkie
4680,sechzig::NUM,六十,guhttalåhke
4681,sechzig::NUM,六十,guhttalogi
4682,sechzig::NUM,六十,kuttâlov
4683,sechzig::NUM,六十,kuttlo
4684,sechzig::NUM,六十,кудтлоагкь
4685,siebzig::NUM,七十,tjïjhtjeluhkie
4686,siebzig::NUM,七十,gietjavlåhke
4687,siebzig::NUM,七十,čiežalogi
4688,siebzig::NUM,七十,čiččâmlov
4689,siebzig::NUM,七十,čičmlo
4690,siebzig::NUM,七十,кыджемьлоагкь
4691,achtzig::NUM,八十,gaektsieluhkie
4692,achtzig::NUM,八十,gáktsalåhke
4693,achtzig::NUM,八十,gávccilogi
4694,achtzig::NUM,八十,kähcilov
4695,achtzig::NUM,八十,kä´hcclo
4696,achtzig::NUM,八十,ка̄ххцлоагкь
4697,neunzig::NUM,九十,uktsieluhkie
4698,neunzig::NUM,九十,aktselåhke
4699,neunzig::NUM,九十,ovccilogi
4700,neunzig::NUM,九十,ohcelov
4701,neunzig::NUM,九十,å´hcclo
4702,neunzig::NUM,九十,аххцлоагкь
4703,hundert::NUM,百,tjuetie
4704,hundert::NUM,百,tjuohte
4705,hundert::NUM,百,čuođi
4706,hundert::NUM,百,čyeti
4707,hundert::NUM,百,čue´tt
4708,hundert::NUM,百,чӯдть
4709,tausend::NUM,千,tåvsene
4710,tausend::NUM,千,stoeretjuetie
4711,tausend::NUM,千,tuvsán
4712,tausend::NUM,千,duhát
4713,tausend::NUM,千,duhát
4714,tausend::NUM,千,tuhháát
4715,tausend::NUM,千,dohat
4716,tausend::NUM,千,то̄а̄фант
4717,und::CNJ,和,jïh
4718,und::CNJ,和,ja
4719,und::CNJ,和,ja
4720,und::CNJ,和,já
4721,und::CNJ,和,di
4722,und::CNJ,和,я
4723,und::CNJ,和,да
4724,und::CNJ,和,де
4725,oder::CNJ,或者,jallh
4726,oder::CNJ,或者,jali
