,Concept_ID,myv,lv
1556,zusammen::ADV,вейсэ,kopā
1557,zusammen::ADV,вейсэ,vienviet
1558,lange::ADV,кувать,дыр
1559,lange::ADV,кувать,ilgi
1560,plötzlich::ADV,апак учо,друг
1561,plötzlich::ADV,апак учо,pēkšņi
1562,sofort::ADV,курок,дзик пыр
1563,sofort::ADV,курок,tūlīt
1564,sofort::ADV,нейке,дзик пыр
1565,sofort::ADV,нейке,tūlīt
1566,später::ADV,мейле,сэсся
1567,später::ADV,мейле,vēlāk
1568,jetzt::ADV,ней,ӧні
1569,jetzt::ADV,ней,tagad
1570,heute::ADV,течи,талун
1571,heute::ADV,течи,šodien
1572,morgen::ADV,ванды,аски
1573,morgen::ADV,ванды,rīt
1574,bald::ADV,курок,регыд
1575,bald::ADV,курок,drīz
1576,dann::ADV,мейле,бӧрын
1577,dann::ADV,мейле,бӧрти
1578,dann::ADV,мейле,tad
1579,dann::ADV,седе мейле,бӧрын
1580,dann::ADV,седе мейле,бӧрти
1581,dann::ADV,седе мейле,tad
1582,gestern::ADV,исяк,тӧнлун
1583,gestern::ADV,исяк,vakar
1584,einst::ADV,весть,ӧтчыд
1585,einst::ADV,весть,ӧтпыр
1586,einst::ADV,весть,citreiz
1587,einst::ADV,зярдо-бути,ӧтчыд
1588,einst::ADV,зярдо-бути,ӧтпыр
1589,einst::ADV,зярдо-бути,citreiz
1590,damals::ADV,сестэ,сэки
1591,damals::ADV,сестэ,toreiz
1592,danach::ADV,мейле,сэсся
1593,danach::ADV,мейле,pēc tam
1594,danach::ADV,седе мейле,сэсся
1595,danach::ADV,седе мейле,pēc tam
1596,vorher::ADV,васняяк,войдӧр
1597,vorher::ADV,васняяк,iepriekš
1598,vorher::ADV,васняяк,pirms tam
1599,zuerst::ADV,васня,войдӧр
1600,zuerst::ADV,васня,vis'pirms
1601,einmal::ADV,весть,ӧтчыдысь
1602,einmal::ADV,весть,reiz
1603,einmal::ADV,весть,vienreiz
1604,manchmal::ADV,лиясто,корсюрӧ
1605,manchmal::ADV,лиясто,dažkārt
1606,oft::ADV,сеетьстэ,тшӧкыда
1607,oft::ADV,сеетьстэ,bieži
1608,immer::ADV,свал,век
1609,immer::ADV,свал,allaž
1610,immer::ADV,свал,vien'mēr
1611,niemals::ADV,а зярдояк,оз некор
1612,niemals::ADV,а зярдояк,nemūžam
1613,hier::ADV,тесэ,со
1614,hier::ADV,тесэ,тонӧ
1615,hier::ADV,тесэ,te
1616,hier::ADV,тесэ,šeit
1617,hierhin::ADV,тей,татчӧ
1618,hierhin::ADV,тей,талань
1619,hierhin::ADV,тей,šurp
1620,hierhin::ADV,тей,uz šejieni
1621,von hier::ADV,тестэ,тасянь
1622,von hier::ADV,тестэ,no šejienes
1623,dort::ADV,тосо,сэні
1624,dort::ADV,тосо,tur
1625,dorthin::ADV,тов,сэтчӧ
1626,dorthin::ADV,тов,turp
1627,dorthin::ADV,тов,uz turieni
1628,geradeaus::ADV,витьстэ,веськыда
1629,geradeaus::ADV,витьстэ,taisni uz priekšu
1630,vorwärts::ADV,икелев,водзӧ
1631,vorwärts::ADV,икелев,uz priekšu
1632,rückwärts::ADV,мекев,бӧрӧ
1633,rückwärts::ADV,мекев,atmuguriski
1634,zurück::ADV,мекев,бӧр
1635,zurück::ADV,мекев,atpakāļ
1636,unten::ADV,ало,улын
1637,unten::ADV,ало,уліын
1638,unten::ADV,ало,lejā
1639,unten::ADV,ало,apakšā
1640,hinab::ADV,алов,улӧ
1641,hinab::ADV,алов,увлан
1642,hinab::ADV,алов,uz leju
1643,oben::ADV,вере,вылын
1644,oben::ADV,вере,выліын
1645,oben::ADV,вере,virsū
1646,hinauf::ADV,верев,выліӧ
1647,hinauf::ADV,верев,augšā
1648,hinauf::ADV,верев,uz augšu
1649,überall::ADV,эрьва косо,быдлаын
1650,überall::ADV,эрьва косо,visur
1651,nicht::ADV,а,oз
1652,nicht::ADV,а,ne
1653,ein wenig::ADV,аламошка,неуна
1654,ein wenig::ADV,аламошка,drusku
1655,kaum::ADV,ансяк,мырдэм
1656,kaum::ADV,ансяк,diezin vai
1657,sehr::ADV,пек,зэв
1658,sehr::ADV,пек,ļoti
1659,sehr::ADV,пек,gaužām
1660,sehr::ADV,вельть,зэв
1661,sehr::ADV,вельть,ļoti
1662,sehr::ADV,вельть,gaužām
1663,so::ADV,истя,тадз
1664,so::ADV,истя,сідз
1665,so::ADV,истя,tā
1666,so::ADV,истя,tik
1667,noch::ADV,таго,на
1668,noch::ADV,таго,нӧшта
1669,noch::ADV,таго,vēl
1670,nur::ADV,ансяк,куш
1671,nur::ADV,ансяк,сӧмын
1672,nur::ADV,ансяк,vien
1673,nur::ADV,ансяк,tikai
1674,schon::ADV,уш,нин
1675,schon::ADV,уш,jau
1676,wieder::ADV,таго,бара
1677,wieder::ADV,таго,atkal
1678,vergebens::ADV,стяко,весьшӧрӧ
1679,vergebens::ADV,стяко,velti
1680,vor::PRP,икеле,водзын
1681,vor::PRP,икеле,priekš
1682,hinter::PRP,вельде,бӧрнын
1683,hinter::PRP,вельде,aiz
1684,unter::PRP,ало,улын
1685,unter::PRP,ало,zem
1686,durch::PRP,пачк,пыр
1687,durch::PRP,пачк,пырыс
1688,durch::PRP,пачк,caur
1689,durch::PRP,пачк,cauri
1690,neben::PRP,вакссо,бердын
1691,neben::PRP,вакссо,līdzās
1692,zwischen::PRP,ютксо,костын
1693,zwischen::PRP,ютксо,starp
1694,wegen::PRP,кис,вӧсна
1695,wegen::PRP,кис,pēc
1696,wegen::PRP,коряс,вӧсна
1697,wegen::PRP,коряс,pēc
1698,wegen::PRP,кувалт,вӧсна
1699,wegen::PRP,кувалт,pēc
1700,dies::PRN,те,тайӧ
1701,dies::PRN,те,šis
1702,das::PRN,те,ciйö
1703,das::PRN,те,tas
1704,das::PRN,тона,ciйö
1705,das::PRN,тона,tas
1706,alles::PRN,весе,став
1707,alles::PRN,весе,viss
1708,alles::PRN,весемесь,став
1709,alles::PRN,весемесь,viss
1710,ich::PRN,мон,ме
1711,ich::PRN,мон,es
1712,du::PRN,тон,тэ
1713,du::PRN,тон,tu
1714,er::PRN,сон,сійӧ
1715,er::PRN,сон,viņš
1716,wir::PRN,минь,ми
1717,wir::PRN,минь,mēs
1718,ihr::PRN,тынь,тi
1719,ihr::PRN,тынь,jūs
1720,sie::PRN,сынь,найö
1721,sie::PRN,сынь,viņi
1722,sie::PRN,сынь,viņas
1723,was::FPRN,мезе,мый
1724,was::FPRN,мезе,kas
1725,wer::FPRN,ки,код
1726,wer::FPRN,ки,kas
1727,wo::FADV,косо,кыті
1728,wo::FADV,косо,kur
1729,wohin::FADV,ков,кытчӧ
1730,wohin::FADV,ков,kurp
1731,wohin::FADV,ков,uz kurieni
1732,wohin::FADV,козо,кытчӧ
1733,wohin::FADV,козо,kurp
1734,wohin::FADV,козо,uz kurieni
1735,wie::FADV,кода,кыдзи
1736,wie::FADV,кода,kā
1737,warum::FADV,мекс,мыйла
1738,warum::FADV,мекс,kāpēc
1739,wieviel::FNUM,зяро,кымын
1740,wieviel::FNUM,зяро,cik
1741,eins::NUM,вейке,ӧтик
1742,eins::NUM,вейке,viens
1743,zwei::NUM,кавто,кык
1744,zwei::NUM,кавто,divi
1745,drei::NUM,колмо,куим
1746,drei::NUM,колмо,trīs
1747,vier::NUM,ниле,нель
1748,vier::NUM,ниле,četri
1749,fünf::NUM,вете,вит
1750,fünf::NUM,вете,pieci
1751,sechs::NUM,кото,квайт
1752,sechs::NUM,кото,seši
1753,sieben::NUM,сисем,сизим
1754,sieben::NUM,сисем,septiņi
1755,acht::NUM,кавксо,кӧкъямыс
1756,acht::NUM,кавксо,astoņi
1757,neun::NUM,вейксэ,ӧкмыс
1758,neun::NUM,вейксэ,deviņi
1759,zehn::NUM,кемень,дас
1760,zehn::NUM,кемень,desmit
1761,elf::NUM,кевейкее,дас ӧтик
1762,elf::NUM,кевейкее,vienpadsmit
1763,zwölf::NUM,кемгавтово,дас кык
1764,zwölf::NUM,кемгавтово,divpadsmit
1765,zwanzig::NUM,комсь,кызь
1766,zwanzig::NUM,комсь,divdesmit
1767,dreißig::NUM,колоньгемень,комын
1768,dreißig::NUM,колоньгемень,trīsdesmit
1769,vierzig::NUM,ниленьгемень,нелямын
1770,vierzig::NUM,ниленьгемень,četrdesmit
1771,fünfzig::NUM,ведьгемень,ветымын
1772,fünfzig::NUM,ведьгемень,piecdesmit
1773,sechzig::NUM,кодгемень,квайтымын
1774,sechzig::NUM,кодгемень,sešdesmit
1775,siebzig::NUM,сизьгемень,сизимдас
1776,siebzig::NUM,сизьгемень,septiņdesmit
1777,achtzig::NUM,кавксоньгемень,кӧкъямысдас
1778,achtzig::NUM,кавксоньгемень,astoņdesmit
1779,neunzig::NUM,вейксэньгемень,ӧкмысдас
1780,neunzig::NUM,вейксэньгемень,deviņdesmit
1781,hundert::NUM,сядо,сё
1782,hundert::NUM,сядо,simt
1783,tausend::NUM,тыща,сюрс
1784,tausend::NUM,тыща,tūkstoš
1785,und::CNJ,ды,и
1786,und::CNJ,ды,un
1787,oder::CNJ,или,либӧ
1788,oder::CNJ,или,jeb
1789,stehen::V,аштемс стядо,сулавны
1790,stehen::V,аштемс стядо,stāvēt
1791,sitzen::V,аштемс озадо,пукавны
1792,sitzen::V,аштемс озадо,sēdēt
1793,liegen::V,мадезь аштемс,куйлыны
1794,liegen::V,мадезь аштемс,gulēt
1795,hängen::V,нурьгемс,ӧшавны
1796,hängen::V,нурьгемс,karāties
1797,werden::V,арамс,лоны
1798,werden::V,арамс,tapt
1799,passieren::V,лисэмс,лоны
1800,passieren::V,лисэмс,notikt
1801,beginnen::V,ушодомс,кутчысьны
1802,beginnen::V,ушодомс,кутны
1803,beginnen::V,ушодомс,sākties
1804,enden::V,лоткамс,помасьны
1805,enden::V,лоткамс,beigties
1806,wechseln::V,полавтнемс,вежсьыны
1807,wechseln::V,полавтнемс,mainīties
1808,aufgehen[Sonne]::V,лисемс,петны
1809,aufgehen[Sonne]::V,лисемс,lēkt
1810,aufgehen[Sonne]::V,лисемс,uzlēkt
1811,aufgehen[Sonne]::V,стямс,петны
1812,aufgehen[Sonne]::V,стямс,lēkt
1813,aufgehen[Sonne]::V,стямс,uzlēkt
1814,untergehen[Sonne]::V,валгомс,пуксьыны
1815,untergehen[Sonne]::V,валгомс,noiet
1816,untergehen[Sonne]::V,валгомс,rietēt
1817,scheinen[Sonne]::V,валдомтомс,югъявны
1818,scheinen[Sonne]::V,валдомтомс,югвидзны
1819,scheinen[Sonne]::V,валдомтомс,spīdēt
1820,donnern::V,цярномс,гымавны
1821,donnern::V,цярномс,dārdēt
1822,donnern::V,галдордомс,гымавны
1823,donnern::V,галдордомс,dārdēt
1824,wehen::V,пувамс,пӧльтны
1825,wehen::V,пувамс,pūst
1826,strömen::V,чудемс,киссьыны
1827,strömen::V,чудемс,līt
1828,strömen::V,чудемс,plūst
1829,fließen::V,чудемс,визувтны
1830,fließen::V,чудемс,tecēt
1831,sich drehen::V,велямс,бергавны
1832,sich drehen::V,велямс,grozīties
1833,schwanken::V,лыкамс,легны
1834,schwanken::V,лыкамс,лайкъявны
1835,schwanken::V,лыкамс,līgoties
1836,schwanken::V,лыкамс,grīļoties
1837,schwanken::V,якамс,легны
1838,schwanken::V,якамс,лайкъявны
1839,schwanken::V,якамс,līgoties
1840,schwanken::V,якамс,grīļoties
1841,schwingen::V,нурсемс,лайкъявны
1842,schwingen::V,нурсемс,люллявны
1843,schwingen::V,нурсемс,vēzēties
1844,schwingen::V,лыкамс,лайкъявны
1845,schwingen::V,лыкамс,люллявны
1846,schwingen::V,лыкамс,vēzēties
1847,fallen::V,прамс,усьны
1848,fallen::V,прамс,krist
1849,fallen::V,сяворемс,усьны
1850,fallen::V,сяворемс,krist
1851,brennen::V,паломс,сотчыны
1852,brennen::V,паломс,degt
1853,rauchen::V,качадомс,тшынӧдны
1854,rauchen::V,качадомс,dūmot
1855,regnen::V,пиземс,зэрны
1856,regnen::V,пиземс,līt
1857,gefrieren::V,кельмемс,кынмыны
1858,gefrieren::V,кельмемс,sasalt
1859,tauen::V,соламс,сывны
1860,tauen::V,соламс,kust
1861,schmelzen::V,соламс,сывны
1862,schmelzen::V,соламс,kust
1863,schmelzen::V,соламс,nokust
1864,trocknen::V,коськемс,косьмыны
1865,trocknen::V,коськемс,žūt
1866,trocknen::V,коськемс,kaltēties
1867,sieden::V,лакамс,пуны
1868,sieden::V,лакамс,virt
1869,sieden::V,лакамс,vārīties
1870,sieden::V,пиксемс,пуны
1871,sieden::V,пиксемс,virt
1872,sieden::V,пиксемс,vārīties
1873,faulen::V,наксадомс,сісьмыны
1874,faulen::V,наксадомс,pūt
1875,faulen::V,наксадомс,trudēt
1876,verfaulen::V,наксадомс,сісьмыны
1877,verfaulen::V,наксадомс,sapūt
1878,verfaulen::V,наксадомс,satrūdēt
1879,reißen::V,сезневемс,орны
1880,reißen::V,сезневемс,plīst
1881,reißen::V,сезневемс,satrūkt
1882,versinken::V,ваямс,вӧйны
1883,versinken::V,ваямс,grimt
1884,versinken::V,ваямс,nogrimt
1885,vergehen::V,ютамс,кольны
1886,vergehen::V,ютамс,ордйыны
1887,vergehen::V,ютамс,paiet
1888,erscheinen::V,лисемс,петкӧдчыны
1889,erscheinen::V,лисемс,parādīties
1890,verschwinden::V,ёмамс,бырны
1891,verschwinden::V,ёмамс,nozust
1892,sinken::V,явамс,вӧйны
1893,sinken::V,явамс,kristies
1894,abnehmen::V,киремемс,чинны
1895,abnehmen::V,киремемс,noplakt
1896,abnehmen::V,киремемс,mazināties
1897,zunehmen::V,ламолгадомс,содны
1898,zunehmen::V,ламолгадомс,ыдждыны
1899,zunehmen::V,ламолгадомс,pieaugt
1900,zunehmen::V,ламолгадомс,pieņemties
1901,zunehmen::V,раштамс,содны
1902,zunehmen::V,раштамс,ыдждыны
1903,zunehmen::V,раштамс,pieaugt
1904,zunehmen::V,раштамс,pieņemties
1905,steigen::V,куземс,лыбны
1906,steigen::V,куземс,kāpt
1907,steigen::V,кепсевемс,лыбны
1908,steigen::V,кепсевемс,kāpt
1909,wachsen::V,касомс,быдмыны
1910,wachsen::V,касомс,augt
1911,glänzen::V,цитнемс,югъявны
1912,glänzen::V,цитнемс,дзирдавны
1913,glänzen::V,цитнемс,zaigot
1914,glänzen::V,цитнемс,laistīties
1915,funkeln::V,пиндолдомс,югъявны
1916,funkeln::V,пиндолдомс,дзирдавны
1917,funkeln::V,пиндолдомс,mirdzēt
1918,funkeln::V,пиндолдомс,dzirkstēt
1919,funkeln::V,цивтёрдомс,югъявны
1920,funkeln::V,цивтёрдомс,дзирдавны
1921,funkeln::V,цивтёрдомс,mirdzēt
1922,funkeln::V,цивтёрдомс,dzirkstēt
1923,lärmen::V,шалномс,жувгыны
1924,lärmen::V,шалномс,ыугыны
1925,lärmen::V,шалномс,шумитны
1926,lärmen::V,шалномс,ālēties
1927,lärmen::V,шалномс,trokšņot
1928,läuten::V,гайгезевемс,жургыны
1929,läuten::V,гайгезевемс,zvanīt
1930,klingeln::V,чавомс баягас,звӧнитны
1931,klingeln::V,чавомс баягас,zvanīt
1932,klirren::V,калдордомс,гольскöдчыны
1933,klirren::V,калдордомс,tinkšķēt
1934,klirren::V,калдордомс,džinkstēt
1935,klirren::V,кальцяемс,гольскöдчыны
1936,klirren::V,кальцяемс,tinkšķēt
1937,klirren::V,кальцяемс,džinkstēt
1938,brausen::V,лакамс,буавны
1939,brausen::V,лакамс,krākt
1940,brausen::V,лакамс,brāzmot
1941,rauschen::V,лажномс,кышакывны
1942,rauschen::V,лажномс,šalkt
1943,klingen::V,гайгемс,шыавны
1944,klingen::V,гайгемс,юргыны
1945,klingen::V,гайгемс,skanēt
1946,klingen::V,гайгемс,izklausīties
1947,bellen::V,онгомс,увтны
1948,bellen::V,онгомс,riet
1949,heulen::V,урномс,омлявны
1950,heulen::V,урномс,вурзавны
1951,heulen::V,урномс,kaukt
1952,heulen::V,урномс,gaudot
1953,blasen::V,пувамс,пӧльтны
1954,blasen::V,пувамс,pūst
1955,pfeifen::V,вешкемс,шутьлявны
1956,pfeifen::V,вешкемс,svilpt
1957,pfeifen::V,вешкемс,svilpot
1958,schreien::V,пижнемс,горзыны
1959,schreien::V,пижнемс,brēkt
1960,schreien::V,пижнемс,kliegt
1961,stöhnen::V,кувсемс,ымзыны
1962,stöhnen::V,кувсемс,vaidēt
1963,zittern::V,тарномс,тіравны
1964,zittern::V,тарномс,drebēt
1965,leben::V,эрямс,овны
1966,leben::V,эрямс,dzīvot
1967,geboren werden::V,чачомс,чужны
1968,geboren werden::V,чачомс,dzimt
1969,atmen::V,лексемс,кашкыны
1970,atmen::V,лексемс,пошиктыны
1971,atmen::V,лексемс,elpot
1972,trinken::V,симемс,юны
1973,trinken::V,симемс,dzert
1974,essen::V,ярсамс,сёйны
1975,essen::V,ярсамс,ēst
1976,schlucken::V,нилемс,ньылавны
1977,schlucken::V,нилемс,rīt
1978,schlucken::V,порнемс,ньылавны
1979,schlucken::V,порнемс,rīt
1980,müde werden::V,сиземс,мудзны
1981,müde werden::V,сиземс,nokust
1982,einschlafen::V,матедевемс,ланьтны
1983,einschlafen::V,матедевемс,унмовсьны
1984,einschlafen::V,матедевемс,iemigt
1985,einschlafen::V,матедевемс,aizmigt
1986,schlafen::V,удомс,узьны
1987,schlafen::V,удомс,gulēt
1988,aufwachen::V,сыргоземс,садьмыны
1989,aufwachen::V,сыргоземс,mosties
1990,aufstehen::V,стямс,чеччыны
1991,aufstehen::V,стямс,celties
1992,sich erholen::V,оймсемс,шойччыны
1993,sich erholen::V,оймсемс,atžirgt
1994,sich erholen::V,оймсемс,atpūsties
1995,krank werden::V,сэредезевемс,висьмыны
1996,krank werden::V,сэредезевемс,sasirgt
1997,krank sein::V,сэредемс,висьны
1998,krank sein::V,сэредемс,slimot
1999,schmerzen::V,сэредемс,висьны
2000,schmerzen::V,сэредемс,sāpēt
2001,schmerzen::V,сэредемс,smelgt
2002,husten::V,козомс,кызны
2003,husten::V,козомс,klepot
2004,genesen::V,пичкамс,бурдны
2005,genesen::V,пичкамс,veseļoties
2006,sterben::V,куломс,кувны
2007,sterben::V,куломс,mirt
2008,sterben::V,куломс,nomirt
2009,umkommen::V,чавовомс,кувны
2010,umkommen::V,чавовомс,apsprāgt
2011,umkommen::V,чавовомс,aiziet bojā
2012,umkommen::V,ёмамс,кувны
2013,umkommen::V,ёмамс,apsprāgt
2014,umkommen::V,ёмамс,aiziet bojā
2015,sich bewegen::V,шаштомс,вӧрзьыны
2016,sich bewegen::V,шаштомс,virzīties
2017,sich rühren::V,сыргамс,вӧрны
2018,sich rühren::V,сыргамс,вӧрӧдчыны
2019,sich rühren::V,сыргамс,sagrozīties
2020,sich erheben::V,куземс,сувтны
2021,sich erheben::V,куземс,piecelties
2022,sich setzen::V,озамс,пуксьыны
2023,sich setzen::V,озамс,sēsties
2024,hinfallen::V,прамс,усьны
2025,hinfallen::V,прамс,sabirt
2026,hinfallen::V,прамс,pakrist
2027,hinfallen::V,сяворемс,усьны
2028,hinfallen::V,сяворемс,sabirt
2029,hinfallen::V,сяворемс,pakrist
2030,laufen::V,якамс,мyнны
2031,laufen::V,якамс,iet
2032,laufen::V,якамс,skraidīt
2033,schreiten::V,эскелямс,восьлавны
2034,schreiten::V,эскелямс,soļot
2035,schreiten::V,молемс,восьлавны
2036,schreiten::V,молемс,soļot
2037,spazierengehen::V,якамс,гуляйтны
2038,spazierengehen::V,якамс,staigāt
2039,spazierengehen::V,якамс,pastaigāties
2040,eilen::V,эрзкалемс,тэрмасьны
2041,eilen::V,эрзкалемс,traukt
2042,eilen::V,капшамс,тэрмасьны
2043,eilen::V,капшамс,traukt
2044,sich beeilen::V,капшамс,тэрмасьны
2045,sich beeilen::V,капшамс,steigties
2046,sich beeilen::V,капшамс,pasteigties
2047,sausen::V,ливтямс,тӧвзьыны
2048,sausen::V,ливтямс,drāzt
2049,sausen::V,ливтямс,brāzties
2050,rennen::V,чийнемс,котӧртны
2051,rennen::V,чийнемс,skriet
2052,rennen::V,ардтнемс,котӧртны
2053,rennen::V,ардтнемс,skriet
2054,springen::V,кирнявтнемс,чеччавны
2055,springen::V,кирнявтнемс,lēkt
2056,klettern::V,куземс,кышасьны
2057,klettern::V,куземс,кавшасьны
2058,klettern::V,куземс,kāpt
2059,klettern::V,куземс,rāpties
2060,schaukeln::V,нурямс,гычасьны
2061,schaukeln::V,нурямс,šūpoties
2062,schaukeln::V,нурямс,zvalstīties
2063,kriechen::V,ёзмолдомс,кыссьыны
2064,kriechen::V,ёзмолдомс,līst
2065,kriechen::V,ёзмолдомс,rāpot
2066,schwimmen::V,уемс,уявны
2067,schwimmen::V,уемс,peldēt
2068,tauchen::V,чопавтомс,сунавны
2069,tauchen::V,чопавтомс,gremdēties
2070,tauchen::V,чопавтнемс,сунавны
2071,tauchen::V,чопавтнемс,gremdēties
2072,rudern::V,миледемс,пелысасьны
2073,rudern::V,миледемс,airēt
2074,rudern::V,миледемс,irties
2075,fahren::V,ардомс,мунны
2076,fahren::V,ардомс,braukt
2077,fliegen::V,ливтямс,лэбны
2078,fliegen::V,ливтямс,lidot
2079,fliegen::V,ливтямс,laisties
2080,gehen::V,туемс,мyнны
2081,gehen::V,туемс,iet
2082,gehen::V,молемс,мyнны
2083,gehen::V,молемс,iet
2084,weggehen::V,туемс,мунавны
2085,weggehen::V,туемс,aiziet
2086,abfahren::V,туемс,мӧдӧдчыны
2087,abfahren::V,туемс,atiet
2088,abfahren::V,туемс,aizbraukt
2089,anhalten::V,лоткамс,джӧмдыны
2090,anhalten::V,лоткамс,apstāties
2091,hineingehen::V,совамс,пырны
2092,hineingehen::V,совамс,ieiet
2093,eintreten::V,совамс,пырны
2094,eintreten::V,совамс,ienākt
2095,eintreten::V,эскельдямс,пырны
2096,eintreten::V,эскельдямс,ienākt
2097,kommen::V,самс,воны
2098,kommen::V,самс,локны
2099,kommen::V,самс,nākt
2100,ankommen::V,самс,воны
2101,ankommen::V,самс,локны
2102,ankommen::V,самс,nonākt
2103,ankommen::V,самс,ierasties
2104,ankommen::V,пачкодемс,воны
2105,ankommen::V,пачкодемс,локны
2106,ankommen::V,пачкодемс,nonākt
2107,ankommen::V,пачкодемс,ierasties
2108,zurückkommen::V,велявтомс,косны
2109,zurückkommen::V,велявтомс,бергӧдчыны
2110,zurückkommen::V,велявтомс,atgriezties
2111,bleiben::V,кадовомс,кольны
2112,bleiben::V,кадовомс,palikt
2113,warten::V,учомс,виччысьны
2114,warten::V,учомс,gaidīt
2115,erwarten::V,учомс,виччысьны
2116,erwarten::V,учомс,sagaidīt
2117,suchen::V,вешнемс,корсьны
2118,suchen::V,вешнемс,meklēt
2119,finden::V,муемс,казявны
2120,finden::V,муемс,rast
2121,finden::V,муемс,atrast
2122,versuchen::V,варштамс,заводитчывны
2123,versuchen::V,варштамс,mēģināt
2124,vorbereiten::V,анокстамс,дасьтыны
2125,vorbereiten::V,анокстамс,gatavot
2126,vorbereiten::V,анокстамс,sagatavot
2127,lieben::V,вечкемс,радейтны
2128,lieben::V,вечкемс,mīlēt
2129,mögen::V,вечкемс,радейтны
2130,mögen::V,вечкемс,gribēties
2131,lachen::V,пейдемс,серавны
2132,lachen::V,пейдемс,серавлыны
2133,lachen::V,пейдемс,smiet
2134,lachen::V,пейдемс,smieties
2135,rühren::V,токамс седейс,нормӧдны
2136,rühren::V,токамс седейс,aizgrābt
2137,weinen::V,авардемс,бӧрдны
2138,weinen::V,авардемс,raudāt
2139,schimpfen::V,сёвномс,видчыны
2140,schimpfen::V,сёвномс,rāties
2141,schimpfen::V,сёвномс,lamāties
2142,sich ärgern::V,кежиявтнемс,скӧравны
2143,sich ärgern::V,кежиявтнемс,īgt
2144,sich ärgern::V,кежиявтнемс,pukoties
2145,sich ärgern::V,кежиявтнемс,dusmoties
2146,sich fürchten::V,пелемс,повны
2147,sich fürchten::V,пелемс,bīties
2148,sich fürchten::V,пелемс,baidīties
2149,fürchten::V,пелемс,повны
2150,fürchten::V,пелемс,baidīties no
2151,fliehen::V,оргодемс,пышйыны
2152,fliehen::V,оргодемс,bēgt
2153,flüchten::V,ворьгодемс,пышйыны
2154,flüchten::V,ворьгодемс,aizbēgt
2155,flüchten::V,чадомс,пышйыны
2156,flüchten::V,чадомс,aizbēgt
2157,sehen::V,неемс,аддзыны
2158,sehen::V,неемс,redzēt
2159,anschauen::V,ваномс,видзӧдны
2160,anschauen::V,ваномс,paraudzīties
2161,ansehen::V,ваномс,видзӧдны
2162,ansehen::V,ваномс,aplūkot
2163,hören::V,марямс,кывны
2164,hören::V,марямс,dzirdēt
2165,zuhören::V,кунсоломс,кывзыны
2166,zuhören::V,кунсоломс,klausīties
2167,probieren::V,варшамс,видлыны
2168,probieren::V,варшамс,nogaršot
2169,riechen::V,никсемс,чушкыны
2170,riechen::V,никсемс,ost
2171,riechen::V,никсемс,ostīt
2172,fühlen::V,марямс,вежӧртны
2173,fühlen::V,марямс,гӧгӧрвоны
2174,fühlen::V,марямс,just
2175,fühlen::V,марямс,izjust
2176,scheinen::V,марявомс,кажитчыны
2177,scheinen::V,марявомс,šķist
2178,scheinen::V,марявомс,likties
2179,zu sehen sein::V,неявомс,тыдавны
2180,zu sehen sein::V,неявомс,parādīties
2181,vernehmen::V,марямс,кывны
2182,vernehmen::V,марямс,saklausīt
2183,frieren::V,кельмемс,кынмыны
2184,frieren::V,кельмемс,salt
2185,tun::V,теемс,керны
2186,tun::V,теемс,darīt
2187,können::V,маштомс,кужны
2188,können::V,маштомс,prast
2189,wollen::V,бажамс,кӧсйыны
2190,wollen::V,бажамс,gribēt
2191,anfangen::V,кармамс,заводитны
2192,anfangen::V,кармамс,пондыны
2193,anfangen::V,кармамс,sākt
2194,anfangen::V,кармамс,iesākt
2195,beenden::V,прядомс,помавны
2196,beenden::V,прядомс,beigt
2197,beenden::V,прядомс,pabeigt
2198,aufhören::V,лоткамс,дугӧдны
2199,aufhören::V,лоткамс,pārtraukt
2200,gelingen::V,удаламс,артмыны
2201,gelingen::V,удаламс,izdoties
2202,geraten::V,лисемс,сюрны
2203,geraten::V,лисемс,веськавны
2204,geraten::V,лисемс,veikties
2205,öffnen::V,панжомс,восьтыны
2206,öffnen::V,панжомс,atvērt
2207,öffnen::V,панжомс,attaisīt
2208,schließen::V,пекстамс,пӧдлавны
2209,schließen::V,пекстамс,slēgt
2210,schließen::V,пекстамс,aizvērt
2211,schließen::V,пекстамс,aiztaisīt
2212,schließen::V,сёлгомс,пӧдлавны
2213,schließen::V,сёлгомс,slēgt
2214,schließen::V,сёлгомс,aizvērt
2215,schließen::V,сёлгомс,aiztaisīt
2216,schließen::V,конямс,пӧдлавны
2217,schließen::V,конямс,slēgt
2218,schließen::V,конямс,aizvērt
2219,schließen::V,конямс,aiztaisīt
2220,stellen::V,аравтомс,сувтӧдны
2221,stellen::V,аравтомс,likt
2222,stellen::V,аравтомс,nolikt
2223,setzen::V,ойсевтемс,пуксьӧдны
2224,setzen::V,ойсевтемс,sēdināt
2225,setzen::V,озавтнемс,пуксьӧдны
2226,setzen::V,озавтнемс,sēdināt
2227,legen::V,путомс,пуктыны
2228,legen::V,путомс,likt
2229,berühren::V,токамс,вӧрзьӧдны
2230,berühren::V,токамс,инмӧдчывны
2231,berühren::V,токамс,skart
2232,berühren::V,токамс,aizskart
2233,verbinden::V,содомс,йитны
2234,verbinden::V,содомс,saistīt
2235,verbinden::V,содомс,savienot
2236,bedecken::V,вельтямс,вевттьыны
2237,bedecken::V,вельтямс,apsegt
2238,bedecken::V,вельтямс,pārsegt
2239,aufhängen::V,понгавтомс,ӧшӧдны
