,Concept_ID,se,hy
4534,rechter::A,uál'gis,աջ
4535,rechter::A,vuõiǥâs,աջ
4536,rechter::A,вуэлькесь,աջ
4537,anderer::A,jeatjebe,այլ
4538,anderer::A,jeatjebe,ուրիշ
4539,anderer::A,nubbe,այլ
4540,anderer::A,nubbe,ուրիշ
4541,anderer::A,eará,այլ
4542,anderer::A,eará,ուրիշ
4543,anderer::A,nubbi,այլ
4544,anderer::A,nubbi,ուրիշ
4545,anderer::A,nubbe,այլ
4546,anderer::A,nubbe,ուրիշ
4547,anderer::A,nu´bb,այլ
4548,anderer::A,nu´bb,ուրիշ
4549,anderer::A,jee´res,այլ
4550,anderer::A,jee´res,ուրիշ
4551,anderer::A,мудта,այլ
4552,anderer::A,мудта,ուրիշ
4553,anderer::A,е̄ресь,այլ
4554,anderer::A,е̄ресь,ուրիշ
4555,erster::A,voestes,առաջին
4556,erster::A,vuostasj,առաջին
4557,erster::A,vuosttaš,առաջին
4558,erster::A,vuos'muš,առաջին
4559,erster::A,vuõs's,առաջին
4560,erster::A,õõu´dmõs,առաջին
4561,erster::A,авьтмусс,առաջին
4562,zweiter::A,mubpie,երկրորդ
4563,zweiter::A,nubbe,երկրորդ
4564,zweiter::A,nubbi,երկրորդ
4565,zweiter::A,nubbe,երկրորդ
4566,zweiter::A,nu´bb,երկրորդ
4567,zweiter::A,ныммьп,երկրորդ
4568,dritter::A,gåalmede,երրորդ
4569,dritter::A,goalmát,երրորդ
4570,dritter::A,goalmmát,երրորդ
4571,dritter::A,kuálmád,երրորդ
4572,dritter::A,kuälmad,երրորդ
4573,dritter::A,кӯа̄ллмант,երրորդ
4574,letzter::A,minngemes,վերջին
4575,letzter::A,maŋemus,վերջին
4576,letzter::A,maŋimus,վերջին
4577,letzter::A,majemuš,վերջին
4578,letzter::A,mââi´mõs,վերջին
4579,letzter::A,маӈьмусс,վերջին
4580,allein::ADV,oktegh,միայնակ
4581,allein::ADV,oktegimse,միայնակ
4582,allein::ADV,oktebisnie,միայնակ
4583,allein::ADV,aktu,միայնակ
4584,allein::ADV,okto,միայնակ
4585,allein::ADV,ohtuu,միայնակ
4586,allein::ADV,õhttu,միայնակ
4587,allein::ADV,о̄ххтэ,միայնակ
4588,zusammen::ADV,ektine,միասին
4589,zusammen::ADV,ektine,իրար հետ
4590,zusammen::ADV,ektesne,միասին
4591,zusammen::ADV,ektesne,իրար հետ
4592,zusammen::ADV,tjåenghkesne,միասին
4593,zusammen::ADV,tjåenghkesne,իրար հետ
4594,zusammen::ADV,siegen,միասին
4595,zusammen::ADV,siegen,իրար հետ
4596,zusammen::ADV,oktan,միասին
4597,zusammen::ADV,oktan,իրար հետ
4598,zusammen::ADV,ovttas,միասին
4599,zusammen::ADV,ovttas,իրար հետ
4600,zusammen::ADV,čoahkis,միասին
4601,zusammen::ADV,čoahkis,իրար հետ
4602,zusammen::ADV,oovtâst,միասին
4603,zusammen::ADV,oovtâst,իրար հետ
4604,zusammen::ADV,õõutsââ´jest,միասին
4605,zusammen::ADV,õõutsââ´jest,իրար հետ
4606,zusammen::ADV,аххтан,միասին
4607,zusammen::ADV,аххтан,իրար հետ
4608,zusammen::ADV,эфтэсьт,միասին
4609,zusammen::ADV,эфтэсьт,իրար հետ
4610,lange::ADV,guhkiem,երկար ժամանակ
4611,lange::ADV,guhkev,երկար ժամանակ
4612,lange::ADV,mælggadav,երկար ժամանակ
4613,lange::ADV,guhká,երկար ժամանակ
4614,lange::ADV,kuhe,երկար ժամանակ
4615,lange::ADV,kuhháá,երկար ժամանակ
4616,lange::ADV,kuu´ǩǩ,երկար ժամանակ
4617,lange::ADV,кугкь,երկար ժամանակ
4618,plötzlich::ADV,faahketji,հանկարծ
4619,plötzlich::ADV,hæhkkat,հանկարծ
4620,plötzlich::ADV,fáhkkestaga,հանկարծ
4621,plötzlich::ADV,fakkist,հանկարծ
4622,plötzlich::ADV,kruu´ta,հանկարծ
4623,plötzlich::ADV,а̄йнханна,հանկարծ
4624,sofort::ADV,dallegh,իսկույն
4625,sofort::ADV,dalá,իսկույն
4626,sofort::ADV,dalánagi,իսկույն
4627,sofort::ADV,dakkavide,իսկույն
4628,sofort::ADV,dakkaviđe,իսկույն
4629,sofort::ADV,tállán,իսկույն
4630,sofort::ADV,naraaz,իսկույն
4631,sofort::ADV,атть,իսկույն
4632,später::ADV,mænngan ,ավելի ուշ
4633,später::ADV,mænngan ,հետո
4634,später::ADV,maŋŋebut,ավելի ուշ
4635,später::ADV,maŋŋebut,հետո
4636,später::ADV,maŋŋel,ավելի ուշ
4637,später::ADV,maŋŋel,հետո
4638,später::ADV,maŋ̣eláá,ավելի ուշ
4639,später::ADV,maŋ̣eláá,հետո
4640,später::ADV,mâ´ŋŋlakast,ավելի ուշ
4641,später::ADV,mâ´ŋŋlakast,հետո
4642,später::ADV,маӈӈа,ավելի ուշ
4643,später::ADV,маӈӈа,հետո
4644,jetzt::ADV,daelie,այժմ
4645,jetzt::ADV,dal,այժմ
4646,jetzt::ADV,dal,այժմ
4647,jetzt::ADV,tääl,այժմ
4648,jetzt::ADV,ââ´n,այժմ
4649,jetzt::ADV,атть,այժմ
4650,heute::ADV,daenbien,այսօր
4651,heute::ADV,uddni,այսօր
4652,heute::ADV,odne,այսօր
4653,heute::ADV,onne,այսօր
4654,heute::ADV,tä´bbe,այսօր
4655,heute::ADV,та̄ррьм,այսօր
4656,morgen::ADV,jirreden,վաղը
4657,morgen::ADV,idet,վաղը
4658,morgen::ADV,ihttin,վաղը
4659,morgen::ADV,itten,վաղը
4660,morgen::ADV,jâđđa,վաղը
4661,morgen::ADV,янта,վաղը
4662,bald::ADV,varke,շուտով
4663,bald::ADV,ruvva,շուտով
4664,bald::ADV,farga,շուտով
4665,bald::ADV,vorgâ,շուտով
4666,bald::ADV,sõrgg,շուտով
4667,bald::ADV,вэхтэнне,շուտով
4668,dann::ADV,die,ապա
4669,dann::ADV,die,հետո
4670,dann::ADV,dalloj,ապա
4671,dann::ADV,dalloj,հետո
4672,dann::ADV,de,ապա
4673,dann::ADV,de,հետո
4674,dann::ADV,te,ապա
4675,dann::ADV,te,հետո
4676,dann::ADV,de,ապա
4677,dann::ADV,de,հետո
4678,dann::ADV,teä,ապա
4679,dann::ADV,teä,հետո
4680,dann::ADV,â´tte,ապա
4681,dann::ADV,â´tte,հետո
4682,dann::ADV,те,ապա
4683,dann::ADV,те,հետո
4684,gestern::ADV,jååktan,երեկ
4685,gestern::ADV,iektu,երեկ
4686,gestern::ADV,ikte,երեկ
4687,gestern::ADV,jieh't,երեկ
4688,gestern::ADV,jåhtta,երեկ
4689,gestern::ADV,яххта,երեկ
4690,einst::ADV,dejpeli,հին ատեն
4691,einst::ADV,åvdebut,հին ատեն
4692,einst::ADV,áigi,հին ատեն
4693,einst::ADV,dolin,հին ատեն
4694,einst::ADV,tovle,հին ատեն
4695,einst::ADV,tuu´l,հին ատեն
4696,einst::ADV,э̄ххьтэшьт,հին ատեն
4697,damals::ADV,aejkien,ատէնին
4698,damals::ADV,dalloj,ատէնին
4699,damals::ADV,dalle,ատէնին
4700,damals::ADV,talle,ատէնին
4701,damals::ADV,te´l,ատէնին
4702,damals::ADV,teä´l,ատէնին
4703,damals::ADV,танна,ատէնին
4704,danach::ADV,mïnngesne,ապա
4705,danach::ADV,mïnngesne,այն ժամանակ
4706,danach::ADV,dan maŋŋela,ապա
4707,danach::ADV,dan maŋŋela,այն ժամանակ
4708,danach::ADV,maŋŋil,ապա
4709,danach::ADV,maŋŋil,այն ժամանակ
4710,danach::ADV,das maŋŋá,ապա
4711,danach::ADV,das maŋŋá,այն ժամանակ
4712,danach::ADV,maŋ̣a,ապա
4713,danach::ADV,maŋ̣a,այն ժամանակ
4714,danach::ADV,mâ´ŋŋlest,ապա
4715,danach::ADV,mâ´ŋŋlest,այն ժամանակ
4716,danach::ADV,маӈӈа,ապա
4717,danach::ADV,маӈӈа,այն ժամանակ
4718,vorher::ADV,aarebi,առաջ
4719,vorher::ADV,åvddål,առաջ
4720,vorher::ADV,árat,առաջ
4721,vorher::ADV,ovdâl,առաջ
4722,vorher::ADV,ouddâl,առաջ
4723,vorher::ADV,а̄йка,առաջ
4724,zuerst::ADV,voestegh,նախ
4725,zuerst::ADV,álgon,նախ
4726,zuerst::ADV,vuos,նախ
4727,zuerst::ADV,vuohččan,նախ
4728,zuerst::ADV,vuoč'čin,նախ
4729,zuerst::ADV,vuõ´ste,նախ
4730,zuerst::ADV,vuõs'smõõssân,նախ
4731,zuerst::ADV,э̄ввтла,նախ
4732,zuerst::ADV,э̄ввтэль,նախ
4733,einmal::ADV,ikth,մի անգամ
4734,einmal::ADV,akti,մի անգամ
4735,einmal::ADV,okte,մի անգամ
4736,einmal::ADV,ohtii,մի անգամ
4737,einmal::ADV,kojo,մի անգամ
4738,einmal::ADV,måttmešt,մի անգամ
4739,einmal::ADV,э̄фт вэ̄рр,մի անգամ
4740,manchmal::ADV,muvhtene,երբեմն
4741,manchmal::ADV,muhttijn,երբեմն
4742,manchmal::ADV,duolla dálla,երբեմն
4743,manchmal::ADV,muhtumin,երբեմն
4744,manchmal::ADV,kuásnii,երբեմն
4745,manchmal::ADV,måttmešt,երբեմն
4746,manchmal::ADV,kuä´ss-ne,երբեմն
4747,manchmal::ADV,мудта вэ̄р,երբեմն
4748,oft::ADV,daamtaj,հաճախ
4749,oft::ADV,álu,հաճախ
4750,oft::ADV,ábaj,հաճախ
4751,oft::ADV,dájvvá,հաճախ
4752,oft::ADV,dávjá,հաճախ
4753,oft::ADV,távjá,հաճախ
4754,oft::ADV,täujja,հաճախ
4755,oft::ADV,то̄а̄ййв,հաճախ
4756,immer::ADV,iktesth,միշտ
4757,immer::ADV,eejnegen,միշտ
4758,immer::ADV,agev,միշտ
4759,immer::ADV,álo,միշտ
4760,immer::ADV,ain,միշտ
4761,immer::ADV,ovttuu,միշտ
4762,immer::ADV,pâi,միշտ
4763,immer::ADV,пай,միշտ
4764,niemals::ADV,ij gåessie,երբեք
4765,niemals::ADV,ij goassak,երբեք
4766,niemals::ADV,ij ihkenis,երբեք
4767,niemals::ADV,ii goassege,երբեք
4768,niemals::ADV,ij kuás'sin,երբեք
4769,niemals::ADV,ij ni kuä´ss,երբեք
4770,niemals::ADV,эйй никуэссь,երբեք
4771,hier::ADV,daagkoe,այստեղ
4772,hier::ADV,dála,այստեղ
4773,hier::ADV,dánna,այստեղ
4774,hier::ADV,dá,այստեղ
4775,hier::ADV,dás,այստեղ
4776,hier::ADV,taa,այստեղ
4777,hier::ADV,tää,այստեղ
4778,hier::ADV,ta´ltte,այստեղ
4779,hier::ADV,тала,այստեղ
4780,hier::ADV,тэста,այստեղ
4781,hierhin::ADV,diekie,այստեղ
4782,hierhin::ADV,dási,այստեղ
4783,hierhin::ADV,diehki,այստեղ
4784,hierhin::ADV,deike,այստեղ
4785,hierhin::ADV,teehi,այստեղ
4786,hierhin::ADV,tii´ǩ,այստեղ
4787,hierhin::ADV,тӣге,այստեղ
4788,von hier::ADV,daebpede,այդտեղից
4789,von hier::ADV,dássta,այդտեղից
4790,von hier::ADV,dáppelt,այդտեղից
4791,von hier::ADV,dáppe,այդտեղից
4792,von hier::ADV,tástán,այդտեղից
4793,von hier::ADV,tääiǥ,այդտեղից
4794,von hier::ADV,tääi´ben,այդտեղից
4795,von hier::ADV,тэста,այդտեղից
4796,dort::ADV,dagkoe,այնտեղ
4797,dort::ADV,dale,այնտեղ
4798,dort::ADV,dakko,այնտեղ
4799,dort::ADV,tuo,այնտեղ
4800,dort::ADV,tovben,այնտեղ
4801,dort::ADV,to´ben,այնտեղ
4802,dort::ADV,тёллэ,այնտեղ
4803,dort::ADV,тамьпе,այնտեղ
4804,dorthin::ADV,dahkoe,այնտեղ
4805,dorthin::ADV,dåhku,այնտեղ
4806,dorthin::ADV,dohko,այնտեղ
4807,dorthin::ADV,diehko,այնտեղ
4808,dorthin::ADV,tuohu,այնտեղ
4809,dorthin::ADV,tok,այնտեղ
4810,dorthin::ADV,tok-aa,այնտեղ
4811,dorthin::ADV,то̄гэ,այնտեղ
4812,vorwärts::ADV,fraamme,առաջ
4813,vorwärts::ADV,åvddån,առաջ
4814,vorwärts::ADV,ovddas,առաջ
4815,vorwärts::ADV,oovdâs,առաջ
4816,vorwärts::ADV,ooudâs,առաջ
4817,vorwärts::ADV,ooudårra,առաջ
4818,vorwärts::ADV,эвтэс,առաջ
4819,rückwärts::ADV,mænngese,դեպի ետ
4820,rückwärts::ADV,ruoptobadáj,դեպի ետ
4821,rückwärts::ADV,maŋás,դեպի ետ
4822,rückwärts::ADV,majaskulij,դեպի ետ
4823,rückwärts::ADV,mââjas,դեպի ետ
4824,rückwärts::ADV,mâ´ŋŋla,դեպի ետ
4825,rückwärts::ADV,мо̄а̄з,դեպի ետ
4826,rückwärts::ADV,мо̄а̄ст,դեպի ետ
4827,zurück::ADV,bååstede,ետ
4828,zurück::ADV,ruoptus,ետ
4829,zurück::ADV,maŋus,ետ
4830,zurück::ADV,ruoktot,ետ
4831,zurück::ADV,maassâd,ետ
4832,zurück::ADV,vä´st,ետ
4833,zurück::ADV,mååusat,ետ
4834,zurück::ADV,мо̄а̄з,ետ
4835,zurück::ADV,мо̄а̄ст,ետ
4836,unten::ADV,vuelnie,ներքեւում
4837,unten::ADV,vuollen,ներքեւում
4838,unten::ADV,vuollin,ներքեւում
4839,unten::ADV,vyellin,ներքեւում
4840,unten::ADV,vue´llen,ներքեւում
4841,unten::ADV,вӯлльн,ներքեւում
4842,hinab::ADV,våålese,ներքեւ
4843,hinab::ADV,vuolus,ներքեւ
4844,hinab::ADV,vulos,ներքեւ
4845,hinab::ADV,vuá'lás,ներքեւ
4846,hinab::ADV,vuâlas,ներքեւ
4847,hinab::ADV,валас,ներքեւ
4848,oben::ADV,bijjene,վերեւում
4849,oben::ADV,baddjen,վերեւում
4850,oben::ADV,badjin,վերեւում
4851,oben::ADV,paijeen,վերեւում
4852,oben::ADV,pâ´jjen,վերեւում
4853,oben::ADV,tunââ´lmest,վերեւում
4854,oben::ADV,пайенҍ,վերեւում
4855,hinauf::ADV,bæjjese,վերեւ
4856,hinauf::ADV,bajás,վերեւ
4857,hinauf::ADV,bajás,վերեւ
4858,hinauf::ADV,pajas,վերեւ
4859,hinauf::ADV,pââjas,վերեւ
4860,hinauf::ADV,пайяс,վերեւ
4861,überall::ADV,gaajhkene lehkesne,ամենուր
4862,überall::ADV,juohkka sajen,ամենուր
4863,überall::ADV,juohke sajis,ամենուր
4864,überall::ADV,jya'hisaajeest,ամենուր
4865,überall::ADV,vee´zz,ամենուր
4866,überall::ADV,pukvee´zz,ամենուր
4867,überall::ADV,пугквесь,ամենուր
4868,nicht::ADV,ij,չէ
4869,nicht::ADV,ij,չէ
4870,nicht::ADV,ii,չէ
4871,nicht::ADV,ij,չէ
4872,nicht::ADV,ij,չէ
4873,nicht::ADV,эйй,չէ
4874,ein wenig::ADV,ånnetje,մի քիչ
4875,ein wenig::ADV,ahtjetje,մի քիչ
4876,ein wenig::ADV,binná,մի քիչ
4877,ein wenig::ADV,veahá,մի քիչ
4878,ein wenig::ADV,ucánjii,մի քիչ
4879,ein wenig::ADV,occanj,մի քիչ
4880,ein wenig::ADV,simmna,մի քիչ
4881,ein wenig::ADV,сада,մի քիչ
4882,ein wenig::ADV,садаматта,մի քիչ
4883,kaum::ADV,jallan,հազիվ
4884,kaum::ADV,vánet,հազիվ
4885,kaum::ADV,báljo,հազիվ
4886,kaum::ADV,illá,հազիվ
4887,kaum::ADV,illvaa,հազիվ
4888,kaum::ADV,мале,հազիվ
4889,kaum::ADV,элэлэ,հազիվ
4890,sehr::ADV,sagk,շատ
4891,sehr::ADV,riek,շատ
4892,sehr::ADV,sieldes,շատ
4893,sehr::ADV,hui,շատ
4894,sehr::ADV,ollu,շատ
4895,sehr::ADV,čuuvtij,շատ
4896,sehr::ADV,sami,շատ
4897,sehr::ADV,čuu´t,շատ
4898,sehr::ADV,пэре,շատ
4899,sehr::ADV,чофта,շատ
4900,so::ADV,numhtie,այդպես
4901,so::ADV,nav,այդպես
4902,so::ADV,nuov,այդպես
4903,so::ADV,nåv,այդպես
4904,so::ADV,nu,այդպես
4905,so::ADV,näävt,այդպես
4906,so::ADV,de,այդպես
4907,so::ADV,nu´t,այդպես
4908,so::ADV,nääi´t,այդպես
4909,so::ADV,те̄льнэ,այդպես
4910,noch::ADV,annje,դեռ
4911,noch::ADV,ájn,դեռ
4912,noch::ADV,vilá,դեռ
4913,noch::ADV,ain,դեռ
4914,noch::ADV,vela,դեռ
4915,noch::ADV,võl,դեռ
4916,noch::ADV,veâl,դեռ
4917,noch::ADV,вя̄л,դեռ
4918,nur::ADV,ajve,միայն
4919,nur::ADV,barre,միայն
4920,nur::ADV,dåssjå,միայն
4921,nur::ADV,dušše,միայն
4922,nur::ADV,váá,միայն
4923,nur::ADV,pâi,միայն
4924,nur::ADV,leša,միայն
4925,nur::ADV,tåå´lǩ,միայն
4926,nur::ADV,лэша,միայն
4927,nur::ADV,лышшэ,միայն
4928,schon::ADV,joe,արդեն
4929,schon::ADV,juo,արդեն
4930,schon::ADV,juo,արդեն
4931,schon::ADV,juo,արդեն
4932,schon::ADV,ju´n,արդեն
4933,schon::ADV,ё,արդեն
4934,wieder::ADV,vihth,նորից
4935,wieder::ADV,vihth,դարձյալ
4936,wieder::ADV,aajmoen,նորից
4937,wieder::ADV,aajmoen,դարձյալ
4938,wieder::ADV,vas,նորից
4939,wieder::ADV,vas,դարձյալ
4940,wieder::ADV,ådåsis,նորից
4941,wieder::ADV,ådåsis,դարձյալ
4942,wieder::ADV,fas,նորից
4943,wieder::ADV,fas,դարձյալ
4944,wieder::ADV,vuot,նորից
4945,wieder::ADV,vuot,դարձյալ
4946,wieder::ADV,vest,նորից
4947,wieder::ADV,vest,դարձյալ
4948,wieder::ADV,däs,նորից
4949,wieder::ADV,däs,դարձյալ
4950,wieder::ADV,e´pet,նորից
4951,wieder::ADV,e´pet,դարձյալ
4952,wieder::ADV,аввта,նորից
4953,wieder::ADV,аввта,դարձյալ
4954,wieder::ADV,о̄дтсэ,նորից
4955,wieder::ADV,о̄дтсэ,դարձյալ
4956,vor::PRP,åvteste,դիմացը
4957,vor::PRP,ålggolin,դիմացը
4958,vor::PRP,ovddas,դիմացը
4959,vor::PRP,oovdâst,դիմացը
4960,vor::PRP,ooudâst,դիմացը
4961,vor::PRP,авьтэмьбе̄лльт,դիմացը
4962,hinter::PRP,duekesne,ետեւը
4963,hinter::PRP,duogen,ետեւը
4964,hinter::PRP,maŋŋelin,ետեւը
4965,hinter::PRP,maŋil,ետեւը
4966,hinter::PRP,duogás,ետեւը
4967,hinter::PRP,tyeḥin,ետեւը
4968,hinter::PRP,tue´ǩǩen,ետեւը
4969,hinter::PRP,маӈельт,ետեւը
4970,unter::PRP,nuelesne,տակ
4971,unter::PRP,vuolen,տակ
4972,unter::PRP,vuolde,տակ
4973,unter::PRP,vyel'ni,տակ
4974,unter::PRP,vue´llen,տակ
4975,unter::PRP,вӯлльнҍ,տակ
4976,durch::PRP,vieken,միջով
4977,durch::PRP,tjadá,միջով
4978,durch::PRP,-rájge,միջով
4979,durch::PRP,čađa,միջով
4980,durch::PRP,čoođâ,միջով
4981,durch::PRP,čõõđ,միջով
4982,durch::PRP,pääi´ǩ,միջով
4983,durch::PRP,че̄д,միջով
4984,neben::PRP,baaltese,քովը
4985,neben::PRP,báldan,քովը
4986,neben::PRP,bálddas,քովը
4987,neben::PRP,paaldâst,քովը
4988,neben::PRP,paaldâst,քովը
4989,neben::PRP,поалльтэ,քովը
4990,zwischen::PRP,gaskesne,միջեւ
4991,zwischen::PRP,gasska,միջեւ
4992,zwischen::PRP,gaskkas,միջեւ
4993,zwischen::PRP,kooskâst,միջեւ
4994,zwischen::PRP,kâskka,միջեւ
4995,zwischen::PRP,кэскэсьт,միջեւ
4996,zwischen::PRP,кэ̄скэль,միջեւ
4997,wegen::PRP,dïete,պատճառով
4998,wegen::PRP,dïete,շնորհից
4999,wegen::PRP,gaevhtieh,պատճառով
5000,wegen::PRP,gaevhtieh,շնորհից
5001,wegen::PRP,diehti,պատճառով
5002,wegen::PRP,diehti,շնորհից
5003,wegen::PRP,dihte,պատճառով
5004,wegen::PRP,dihte,շնորհից
5005,wegen::PRP,geažil,պատճառով
5006,wegen::PRP,geažil,շնորհից
5007,wegen::PRP,tet,պատճառով
5008,wegen::PRP,tet,շնորհից
5009,wegen::PRP,diõtt,պատճառով
5010,wegen::PRP,diõtt,շնորհից
5011,wegen::PRP,ǩeäč'ča,պատճառով
5012,wegen::PRP,ǩeäč'ča,շնորհից
5013,wegen::PRP,гуэйке,պատճառով
5014,wegen::PRP,гуэйке,շնորհից
5015,dies::PRN,dihte,սա
5016,dies::PRN,dihte,այս
5017,dies::PRN,dát,սա
5018,dies::PRN,dát,այս
5019,dies::PRN,dát,սա
5020,dies::PRN,dát,այս
5021,dies::PRN,táát,սա
5022,dies::PRN,táát,այս
5023,dies::PRN,tät,սա
5024,dies::PRN,tät,այս
5025,dies::PRN,tiett-aa,սա
5026,dies::PRN,tiett-aa,այս
5027,dies::PRN,тэдт,սա
5028,dies::PRN,тэдт,այս
5029,das::PRN,dohte,դա
5030,das::PRN,dohte,այդ
5031,das::PRN,dat,դա
5032,das::PRN,dat,այդ
5033,das::PRN,dat,դա
5034,das::PRN,dat,այդ
5035,das::PRN,tot,դա
5036,das::PRN,tot,այդ
5037,das::PRN,tõt,դա
5038,das::PRN,tõt,այդ
5039,das::PRN,тудт,դա
5040,das::PRN,тудт,այդ
5041,alles::PRN,gaajhke,ամեն ինչ
5042,alles::PRN,gájkka,ամեն ինչ
5043,alles::PRN,buot,ամեն ինչ
5044,alles::PRN,puoh,ամեն ինչ
5045,alles::PRN,puk,ամեն ինչ
5046,alles::PRN,пугк,ամեն ինչ
5047,ich::PRN,manne,ես
5048,ich::PRN,mån,ես
5049,ich::PRN,månnå,ես
5050,ich::PRN,mun,ես
5051,ich::PRN,mun,ես
5052,ich::PRN,munnâ,ես
5053,ich::PRN,mon,ես
5054,ich::PRN,мунн,ես
5055,du::PRN,datne,դու
5056,du::PRN,dån,դու
5057,du::PRN,don,դու
5058,du::PRN,tun,դու
5059,du::PRN,ton,դու
5060,du::PRN,то̄нн,դու
5061,er::PRN,dïhte,նա
5062,er::PRN,sån,նա
5063,er::PRN,son,նա
5064,er::PRN,sun,նա
5065,er::PRN,son,նա
5066,er::PRN,со̄нн,նա
5067,wir::PRN,mijjieh,մենք
5068,wir::PRN,mij,մենք
5069,wir::PRN,mii,մենք
5070,wir::PRN,mij,մենք
5071,wir::PRN,mij,մենք
5072,wir::PRN,мыйй,մենք
5073,ihr::PRN,dijjie,դուք
5074,ihr::PRN,dij,դուք
5075,ihr::PRN,dii,դուք
5076,ihr::PRN,tij,դուք
5077,ihr::PRN,tij,դուք
5078,ihr::PRN,тыйй,դուք
5079,sie::PRN,dah,նրանք
5080,sie::PRN,sij,նրանք
5081,sie::PRN,sii,նրանք
5082,sie::PRN,sij,նրանք
5083,sie::PRN,sij,նրանք
5084,sie::PRN,сыйй,նրանք
5085,was::FPRN,mij,ինչ
5086,was::FPRN,mij,ինչ
5087,was::FPRN,mii,ինչ
5088,was::FPRN,mii,ինչ
5089,was::FPRN,mii,ինչ
5090,was::FPRN,мӣ,ինչ
5091,wer::FPRN,gie,ով
5092,wer::FPRN,guhti,ով
5093,wer::FPRN,gii,ով
5094,wer::FPRN,guhte,ով
5095,wer::FPRN,kii,ով
5096,wer::FPRN,ǩii,ով
5097,wer::FPRN,kåå´tt,ով
5098,wer::FPRN,ке̄,ով
5099,wo::FADV,gusnie,ուր
5100,wo::FADV,gusnie,որտեղ
5101,wo::FADV,gånnå,ուր
5102,wo::FADV,gånnå,որտեղ
5103,wo::FADV,gos,ուր
5104,wo::FADV,gos,որտեղ
5105,wo::FADV,kost,ուր
5106,wo::FADV,kost,որտեղ
5107,wo::FADV,ko´st,ուր
5108,wo::FADV,ko´st,որտեղ
5109,wo::FADV,касьт,ուր
5110,wo::FADV,касьт,որտեղ
5111,wohin::FADV,gogka,դեպի ուր
5112,wohin::FADV,gåsi,դեպի ուր
5113,wohin::FADV,gosa,դեպի ուր
5114,wohin::FADV,kuus,դեպի ուր
5115,wohin::FADV,koozz,դեպի ուր
5116,wohin::FADV,ко̄з,դեպի ուր
5117,wie::FADV,guktie,ինչպես
5118,wie::FADV,gumhtie,ինչպես
5119,wie::FADV,gåktu,ինչպես
5120,wie::FADV,mot,ինչպես
5121,wie::FADV,mahte,ինչպես
5122,wie::FADV,mä´htt,ինչպես
5123,wie::FADV,ко̄ххт,ինչպես
5124,warum::FADV,man,ինչու
5125,warum::FADV,manen,ինչու
5126,warum::FADV,manne,ինչու
5127,warum::FADV,mane,ինչու
5128,warum::FADV,mondiet,ինչու
5129,warum::FADV,mõõzz,ինչու
5130,warum::FADV,mää´nn,ինչու
5131,warum::FADV,мэ̄йт,ինչու
5132,warum::FADV,мэ̄ннгуэйке,ինչու
5133,wieviel::FNUM,man jeenje,որչափ
5134,wieviel::FNUM,makta,որչափ
5135,wieviel::FNUM,olugo,որչափ
5136,wieviel::FNUM,kalle,որչափ
5137,wieviel::FNUM,kâ´ll,որչափ
5138,wieviel::FNUM,мэ̄ннве̄рьт,որչափ
5139,wieviel::FNUM,мэ̄нлянчверьт,որչափ
5140,eins::NUM,akte,մեկ
5141,eins::NUM,akta,մեկ
5142,eins::NUM,okta,մեկ
5143,eins::NUM,ohtâ,մեկ
5144,eins::NUM,õhtt,մեկ
5145,eins::NUM,э̄ххт,մեկ
5146,eins::NUM,о̄ххтэ,մեկ
5147,zwei::NUM,göökte,երկու
5148,zwei::NUM,guokta,երկու
5149,zwei::NUM,guokte,երկու
5150,zwei::NUM,kyeh'ti,երկու
5151,zwei::NUM,kuõ´htt,երկու
5152,zwei::NUM,кӯххт,երկու
5153,drei::NUM,golme,երեք
5154,drei::NUM,gålmmå,երեք
5155,drei::NUM,golbma,երեք
5156,drei::NUM,kulmâ,երեք
5157,drei::NUM,koumm,երեք
5158,drei::NUM,ко̄ллм,երեք
5159,vier::NUM,njieljie,չորս
5160,vier::NUM,niellja,չորս
5161,vier::NUM,njeallje,չորս
5162,vier::NUM,nelji,չորս
5163,vier::NUM,nellj,չորս
5164,vier::NUM,не̄лльй,չորս
5165,fünf::NUM,vïjhte,հինգ
5166,fünf::NUM,vihtta,հինգ
5167,fünf::NUM,vihtta,հինգ
5168,fünf::NUM,vittâ,հինգ
5169,fünf::NUM,vitt,հինգ
5170,fünf::NUM,выдт,հինգ
5171,sechs::NUM,govhte,վեց
5172,sechs::NUM,guhtta,վեց
5173,sechs::NUM,guhtta,վեց
5174,sechs::NUM,kuttâ,վեց
5175,sechs::NUM,kutt,վեց
5176,sechs::NUM,кудт,վեց
5177,sieben::NUM,tjïjhtje,յոթ
5178,sieben::NUM,giehtja,յոթ
5179,sieben::NUM,čieža,յոթ
5180,sieben::NUM,čiččâm,յոթ
5181,sieben::NUM,čiččâm,յոթ
5182,sieben::NUM,кыджемь,յոթ
5183,acht::NUM,gaektsie,ութ
5184,acht::NUM,gáktsa,ութ
5185,acht::NUM,gávcci,ութ
5186,acht::NUM,käävci,ութ
5187,acht::NUM,kääu´c,ութ
5188,acht::NUM,ка̄ххц,ութ
5189,neun::NUM,uktsie,ինը
5190,neun::NUM,aktse,ինը
5191,neun::NUM,ovcci,ինը
5192,neun::NUM,oovce,ինը
5193,neun::NUM,å´hcc,ինը
5194,neun::NUM,аххц,ինը
5195,zehn::NUM,luhkie,տասը
5196,zehn::NUM,låhke,տասը
5197,zehn::NUM,lågev,տասը
