,Concept_ID,lv,he
1544,hinauf::ADV,выліӧ,למעלה
1545,hinauf::ADV,augšā,למעלה
1546,hinauf::ADV,uz augšu,למעלה
1547,überall::ADV,быдлаын,בכל מקום
1548,überall::ADV,visur,בכל מקום
1549,nicht::ADV,oз,לא
1550,nicht::ADV,ne,לא
1551,ein wenig::ADV,неуна,קצת
1552,ein wenig::ADV,drusku,קצת
1553,kaum::ADV,мырдэм,בקשי
1554,kaum::ADV,diezin vai,בקשי
1555,sehr::ADV,зэв,מאוד
1556,sehr::ADV,ļoti,מאוד
1557,sehr::ADV,gaužām,מאוד
1558,so::ADV,тадз,כך
1559,so::ADV,тадз,ככה
1560,so::ADV,сідз,כך
1561,so::ADV,сідз,ככה
1562,so::ADV,tā,כך
1563,so::ADV,tā,ככה
1564,so::ADV,tik,כך
1565,so::ADV,tik,ככה
1566,noch::ADV,на,עוד
1567,noch::ADV,на,עדין
1568,noch::ADV,нӧшта,עוד
1569,noch::ADV,нӧшта,עדין
1570,noch::ADV,vēl,עוד
1571,noch::ADV,vēl,עדין
1572,nur::ADV,куш,רק
1573,nur::ADV,сӧмын,רק
1574,nur::ADV,vien,רק
1575,nur::ADV,tikai,רק
1576,schon::ADV,нин,כבר
1577,schon::ADV,jau,כבר
1578,wieder::ADV,бара,שוב
1579,wieder::ADV,atkal,שוב
1580,vergebens::ADV,весьшӧрӧ,לריק
1581,vergebens::ADV,весьшӧрӧ,לשוא
1582,vergebens::ADV,velti,לריק
1583,vergebens::ADV,velti,לשוא
1584,vor::PRP,водзын,מול
1585,vor::PRP,priekš,מול
1586,hinter::PRP,бӧрнын,מאחורי
1587,hinter::PRP,aiz,מאחורי
1588,unter::PRP,улын,מתחת
1589,unter::PRP,zem,מתחת
1590,durch::PRP,пыр,דרך
1591,durch::PRP,пырыс,דרך
1592,durch::PRP,caur,דרך
1593,durch::PRP,cauri,דרך
1594,neben::PRP,бердын,ליד
1595,neben::PRP,бердын,על-יד
1596,neben::PRP,līdzās,ליד
1597,neben::PRP,līdzās,על-יד
1598,zwischen::PRP,костын,בין
1599,zwischen::PRP,starp,בין
1600,wegen::PRP,вӧсна,בשל
1601,wegen::PRP,вӧсна,בגלל
1602,wegen::PRP,pēc,בשל
1603,wegen::PRP,pēc,בגלל
1604,dies::PRN,тайӧ,זה
1605,dies::PRN,šis,זה
1606,das::PRN,ciйö,זה
1607,das::PRN,tas,זה
1608,alles::PRN,став,הכל
1609,alles::PRN,viss,הכל
1610,ich::PRN,ме,אני
1611,ich::PRN,es,אני
1612,du::PRN,тэ,את
1613,du::PRN,тэ,אתה
1614,du::PRN,tu,את
1615,du::PRN,tu,אתה
1616,er::PRN,сійӧ,הוא
1617,er::PRN,viņš,הוא
1618,wir::PRN,ми,אנחנו
1619,wir::PRN,mēs,אנחנו
1620,ihr::PRN,тi,לה
1621,ihr::PRN,jūs,לה
1622,sie::PRN,найö,הם
1623,sie::PRN,viņi,הם
1624,sie::PRN,viņas,הם
1625,was::FPRN,мый,מה
1626,was::FPRN,kas,מה
1627,wer::FPRN,код,מי
1628,wer::FPRN,kas,מי
1629,wo::FADV,кыті,איפה
1630,wo::FADV,kur,איפה
1631,wohin::FADV,кытчӧ,לאן
1632,wohin::FADV,kurp,לאן
1633,wohin::FADV,uz kurieni,לאן
1634,wie::FADV,кыдзи,איך
1635,wie::FADV,kā,איך
1636,warum::FADV,мыйла,למה
1637,warum::FADV,kāpēc,למה
1638,wieviel::FNUM,кымын,כמה
1639,wieviel::FNUM,cik,כמה
1640,eins::NUM,ӧтик,אחד
1641,eins::NUM,viens,אחד
1642,zwei::NUM,кык,שתים
1643,zwei::NUM,divi,שתים
1644,drei::NUM,куим,שלושה
1645,drei::NUM,trīs,שלושה
1646,vier::NUM,нель,ארבעה
1647,vier::NUM,četri,ארבעה
1648,fünf::NUM,вит,חמשה
1649,fünf::NUM,pieci,חמשה
1650,sechs::NUM,квайт,ששה
1651,sechs::NUM,seši,ששה
1652,sieben::NUM,сизим,שבעה
1653,sieben::NUM,septiņi,שבעה
1654,acht::NUM,кӧкъямыс,שמונה
1655,acht::NUM,astoņi,שמונה
1656,neun::NUM,ӧкмыс,תשעה
1657,neun::NUM,deviņi,תשעה
1658,zehn::NUM,дас,עשרה
1659,zehn::NUM,desmit,עשרה
1660,elf::NUM,дас ӧтик,אחת עשרה
1661,elf::NUM,vienpadsmit,אחת עשרה
1662,zwölf::NUM,дас кык,שתים עשרה
1663,zwölf::NUM,divpadsmit,שתים עשרה
1664,zwanzig::NUM,кызь,עשרים
1665,zwanzig::NUM,divdesmit,עשרים
1666,dreißig::NUM,комын,שלושים
1667,dreißig::NUM,trīsdesmit,שלושים
1668,vierzig::NUM,нелямын,ארבעים
1669,vierzig::NUM,četrdesmit,ארבעים
1670,fünfzig::NUM,ветымын,חמשים
1671,fünfzig::NUM,piecdesmit,חמשים
1672,sechzig::NUM,квайтымын,ששים
1673,sechzig::NUM,sešdesmit,ששים
1674,siebzig::NUM,сизимдас,שבעים
1675,siebzig::NUM,septiņdesmit,שבעים
1676,achtzig::NUM,кӧкъямысдас,שמונים
1677,achtzig::NUM,astoņdesmit,שמונים
1678,neunzig::NUM,ӧкмысдас,תשעים
1679,neunzig::NUM,deviņdesmit,תשעים
1680,hundert::NUM,сё,מאה
1681,hundert::NUM,simt,מאה
1682,tausend::NUM,сюрс,אלף
1683,tausend::NUM,tūkstoš,אלף
1684,und::CNJ,и,ו
1685,und::CNJ,un,ו
1686,oder::CNJ,либӧ,או
1687,oder::CNJ,jeb,או
1688,stehen::V,сулавны,עמד
1689,stehen::V,stāvēt,עמד
1690,sitzen::V,пукавны,ישב
1691,sitzen::V,sēdēt,ישב
1692,liegen::V,куйлыны,שכב
1693,liegen::V,gulēt,שכב
1694,hängen::V,ӧшавны,היה תלוי
1695,hängen::V,karāties,היה תלוי
1696,werden::V,лоны,הפך ל
1697,werden::V,tapt,הפך ל
1698,passieren::V,лоны,קרה
1699,passieren::V,notikt,קרה
1700,beginnen::V,кутчысьны,התחיל
1701,beginnen::V,кутны,התחיל
1702,beginnen::V,sākties,התחיל
1703,enden::V,помасьны,הסתים
1704,enden::V,beigties,הסתים
1705,wechseln::V,вежсьыны,השתנה
1706,wechseln::V,mainīties,השתנה
1707,aufgehen[Sonne]::V,петны,זרח
1708,aufgehen[Sonne]::V,lēkt,זרח
1709,aufgehen[Sonne]::V,uzlēkt,זרח
1710,untergehen[Sonne]::V,пуксьыны,שקע
1711,untergehen[Sonne]::V,noiet,שקע
1712,untergehen[Sonne]::V,rietēt,שקע
1713,scheinen[Sonne]::V,югъявны,בהק
1714,scheinen[Sonne]::V,югвидзны,בהק
1715,scheinen[Sonne]::V,spīdēt,בהק
1716,donnern::V,гымавны,רעם
1717,donnern::V,dārdēt,רעם
1718,wehen::V,пӧльтны,נשב
1719,wehen::V,pūst,נשב
1720,strömen::V,киссьыны,זרם
1721,strömen::V,līt,זרם
1722,strömen::V,plūst,זרם
1723,fließen::V,визувтны,זרם
1724,fließen::V,tecēt,זרם
1725,sich drehen::V,бергавны,הסתובב
1726,sich drehen::V,grozīties,הסתובב
1727,schwanken::V,легны,התנודד
1728,schwanken::V,лайкъявны,התנודד
1729,schwanken::V,līgoties,התנודד
1730,schwanken::V,grīļoties,התנודד
1731,schwingen::V,лайкъявны,התנענע
1732,schwingen::V,люллявны,התנענע
1733,schwingen::V,vēzēties,התנענע
1734,fallen::V,усьны,נפל
1735,fallen::V,krist,נפל
1736,brennen::V,сотчыны,בער
1737,brennen::V,degt,בער
1738,rauchen::V,тшынӧдны,עשן
1739,rauchen::V,dūmot,עשן
1740,regnen::V,зэрны,ירד גשם
1741,regnen::V,līt,ירד גשם
1742,gefrieren::V,кынмыны,קפא
1743,gefrieren::V,sasalt,קפא
1744,tauen::V,сывны,נמס
1745,tauen::V,kust,נמס
1746,schmelzen::V,сывны,התיך
1747,schmelzen::V,kust,התיך
1748,schmelzen::V,nokust,התיך
1749,trocknen::V,косьмыны,התיבש
1750,trocknen::V,žūt,התיבש
1751,trocknen::V,kaltēties,התיבש
1752,sieden::V,пуны,רתח
1753,sieden::V,virt,רתח
1754,sieden::V,vārīties,רתח
1755,faulen::V,сісьмыны,רקב
1756,faulen::V,pūt,רקב
1757,faulen::V,trudēt,רקב
1758,verfaulen::V,сісьмыны,רקב
1759,verfaulen::V,sapūt,רקב
1760,verfaulen::V,satrūdēt,רקב
1761,reißen::V,орны,נקרע
1762,reißen::V,plīst,נקרע
1763,reißen::V,satrūkt,נקרע
1764,versinken::V,вӧйны,טבע
1765,versinken::V,grimt,טבע
1766,versinken::V,nogrimt,טבע
1767,vergehen::V,кольны,עבר
1768,vergehen::V,ордйыны,עבר
1769,vergehen::V,paiet,עבר
1770,erscheinen::V,петкӧдчыны,נגלה
1771,erscheinen::V,петкӧдчыны,הופיע
1772,erscheinen::V,parādīties,נגלה
1773,erscheinen::V,parādīties,הופיע
1774,verschwinden::V,бырны,נעלם
1775,verschwinden::V,nozust,נעלם
1776,sinken::V,вӧйны,ירד
1777,sinken::V,kristies,ירד
1778,abnehmen::V,чинны,הפחית
1779,abnehmen::V,noplakt,הפחית
1780,abnehmen::V,mazināties,הפחית
1781,zunehmen::V,содны,רבה
1782,zunehmen::V,ыдждыны,רבה
1783,zunehmen::V,pieaugt,רבה
1784,zunehmen::V,pieņemties,רבה
1785,steigen::V,лыбны,עלה
1786,steigen::V,kāpt,עלה
1787,wachsen::V,быдмыны,גדל
1788,wachsen::V,augt,גדל
1789,glänzen::V,югъявны,נצץ
1790,glänzen::V,югъявны,בהק
1791,glänzen::V,дзирдавны,נצץ
1792,glänzen::V,дзирдавны,בהק
1793,glänzen::V,zaigot,נצץ
1794,glänzen::V,zaigot,בהק
1795,glänzen::V,laistīties,נצץ
1796,glänzen::V,laistīties,בהק
1797,funkeln::V,югъявны,נצנץ
1798,funkeln::V,дзирдавны,נצנץ
1799,funkeln::V,mirdzēt,נצנץ
1800,funkeln::V,dzirkstēt,נצנץ
1801,lärmen::V,жувгыны,רעש
1802,lärmen::V,ыугыны,רעש
1803,lärmen::V,шумитны,רעש
1804,lärmen::V,ālēties,רעש
1805,lärmen::V,trokšņot,רעש
1806,läuten::V,жургыны,צלצל
1807,läuten::V,zvanīt,צלצל
1808,klingeln::V,звӧнитны,צלצל
1809,klingeln::V,zvanīt,צלצל
1810,klirren::V,гольскöдчыны,קרקש
1811,klirren::V,tinkšķēt,קרקש
1812,klirren::V,džinkstēt,קרקש
1813,brausen::V,буавны,געש
1814,brausen::V,krākt,געש
1815,brausen::V,brāzmot,געש
1816,rauschen::V,кышакывны,רשרש
1817,rauschen::V,šalkt,רשרש
1818,klingen::V,шыавны,נשמע
1819,klingen::V,юргыны,נשמע
1820,klingen::V,skanēt,נשמע
1821,klingen::V,izklausīties,נשמע
1822,bellen::V,увтны,נבח
1823,bellen::V,riet,נבח
1824,heulen::V,омлявны,ילל
1825,heulen::V,вурзавны,ילל
1826,heulen::V,kaukt,ילל
1827,heulen::V,gaudot,ילל
1828,blasen::V,пӧльтны,נשף
1829,blasen::V,pūst,נשף
1830,pfeifen::V,шутьлявны,שרק
1831,pfeifen::V,svilpt,שרק
1832,pfeifen::V,svilpot,שרק
1833,schreien::V,горзыны,צעק
1834,schreien::V,brēkt,צעק
1835,schreien::V,kliegt,צעק
1836,stöhnen::V,ымзыны,נאנק
1837,stöhnen::V,vaidēt,נאנק
1838,zittern::V,тіравны,רעד
1839,zittern::V,drebēt,רעד
1840,leben::V,овны,חי
1841,leben::V,dzīvot,חי
1842,geboren werden::V,чужны,נולד
1843,geboren werden::V,dzimt,נולד
1844,atmen::V,кашкыны,נשם
1845,atmen::V,пошиктыны,נשם
1846,atmen::V,elpot,נשם
1847,trinken::V,юны,שתה
1848,trinken::V,dzert,שתה
1849,essen::V,сёйны,אכל
1850,essen::V,ēst,אכל
1851,schlucken::V,ньылавны,בלע
1852,schlucken::V,rīt,בלע
1853,müde werden::V,мудзны,התעיף
1854,müde werden::V,nokust,התעיף
1855,einschlafen::V,ланьтны,נרדם
1856,einschlafen::V,унмовсьны,נרדם
1857,einschlafen::V,iemigt,נרדם
1858,einschlafen::V,aizmigt,נרדם
1859,schlafen::V,узьны,ישן
1860,schlafen::V,gulēt,ישן
1861,aufwachen::V,садьмыны,התעורר
1862,aufwachen::V,mosties,התעורר
1863,aufstehen::V,чеччыны,קם
1864,aufstehen::V,celties,קם
1865,sich erholen::V,шойччыны,נפש
1866,sich erholen::V,atžirgt,נפש
1867,sich erholen::V,atpūsties,נפש
1868,krank werden::V,висьмыны,חלה
1869,krank werden::V,sasirgt,חלה
1870,krank sein::V,висьны,היה חולה
1871,krank sein::V,slimot,היה חולה
1872,schmerzen::V,висьны,כאב
1873,schmerzen::V,sāpēt,כאב
1874,schmerzen::V,smelgt,כאב
1875,husten::V,кызны,השתעל
1876,husten::V,klepot,השתעל
1877,genesen::V,бурдны,הבריא
1878,genesen::V,veseļoties,הבריא
1879,sterben::V,кувны,מת
1880,sterben::V,mirt,מת
1881,sterben::V,nomirt,מת
1882,umkommen::V,кувны,נספה
1883,umkommen::V,apsprāgt,נספה
1884,umkommen::V,aiziet bojā,נספה
1885,sich bewegen::V,вӧрзьыны,נע
1886,sich bewegen::V,virzīties,נע
1887,sich rühren::V,вӧрны,זז
1888,sich rühren::V,вӧрӧдчыны,זז
1889,sich rühren::V,sagrozīties,זז
1890,sich erheben::V,сувтны,קם
1891,sich erheben::V,piecelties,קם
1892,sich setzen::V,пуксьыны,התישב
1893,sich setzen::V,sēsties,התישב
1894,hinfallen::V,усьны,נפל
1895,hinfallen::V,sabirt,נפל
1896,hinfallen::V,pakrist,נפל
1897,laufen::V,мyнны,הלך ברגל
1898,laufen::V,iet,הלך ברגל
1899,laufen::V,skraidīt,הלך ברגל
1900,schreiten::V,восьлавны,פסע
1901,schreiten::V,soļot,פסע
1902,spazierengehen::V,гуляйтны,טיל
1903,spazierengehen::V,staigāt,טיל
1904,spazierengehen::V,pastaigāties,טיל
1905,eilen::V,тэрмасьны,אץ
1906,eilen::V,тэрмасьны,מהר
1907,eilen::V,traukt,אץ
1908,eilen::V,traukt,מהר
1909,sich beeilen::V,тэрмасьны,מהר
1910,sich beeilen::V,steigties,מהר
1911,sich beeilen::V,pasteigties,מהר
1912,sausen::V,тӧвзьыны,אץ
1913,sausen::V,drāzt,אץ
1914,sausen::V,brāzties,אץ
1915,rennen::V,котӧртны,רץ
1916,rennen::V,skriet,רץ
1917,springen::V,чеччавны,קפץ
1918,springen::V,lēkt,קפץ
1919,klettern::V,кышасьны,טפס
1920,klettern::V,кавшасьны,טפס
1921,klettern::V,kāpt,טפס
1922,klettern::V,rāpties,טפס
1923,schaukeln::V,гычасьны,התנדנד
1924,schaukeln::V,šūpoties,התנדנד
1925,schaukeln::V,zvalstīties,התנדנד
1926,kriechen::V,кыссьыны,זחל
1927,kriechen::V,līst,זחל
1928,kriechen::V,rāpot,זחל
1929,schwimmen::V,уявны,שחה
1930,schwimmen::V,peldēt,שחה
1931,tauchen::V,сунавны,צלל
1932,tauchen::V,gremdēties,צלל
1933,rudern::V,пелысасьны,חתר
1934,rudern::V,airēt,חתר
1935,rudern::V,irties,חתר
1936,fahren::V,мунны,נסע
1937,fahren::V,braukt,נסע
1938,fliegen::V,лэбны,עף
1939,fliegen::V,lidot,עף
1940,fliegen::V,laisties,עף
1941,gehen::V,мyнны,הלך
1942,gehen::V,iet,הלך
1943,weggehen::V,мунавны,עזב
1944,weggehen::V,aiziet,עזב
1945,abfahren::V,мӧдӧдчыны,יצא
1946,abfahren::V,atiet,יצא
1947,abfahren::V,aizbraukt,יצא
1948,anhalten::V,джӧмдыны,עצר
1949,anhalten::V,apstāties,עצר
1950,hineingehen::V,пырны,נכנס
1951,hineingehen::V,ieiet,נכנס
1952,eintreten::V,пырны,נכנס
1953,eintreten::V,ienākt,נכנס
1954,kommen::V,воны,בא
1955,kommen::V,локны,בא
1956,kommen::V,nākt,בא
1957,ankommen::V,воны,הגיע
1958,ankommen::V,локны,הגיע
1959,ankommen::V,nonākt,הגיע
1960,ankommen::V,ierasties,הגיע
1961,zurückkommen::V,косны,שב
1962,zurückkommen::V,косны,חזר
1963,zurückkommen::V,бергӧдчыны,שב
1964,zurückkommen::V,бергӧдчыны,חזר
1965,zurückkommen::V,atgriezties,שב
1966,zurückkommen::V,atgriezties,חזר
1967,bleiben::V,кольны,נשאר
1968,bleiben::V,palikt,נשאר
1969,warten::V,виччысьны,חכה
1970,warten::V,виччысьны,המתין
1971,warten::V,gaidīt,חכה
1972,warten::V,gaidīt,המתין
1973,erwarten::V,виччысьны,צפה
1974,erwarten::V,sagaidīt,צפה
1975,suchen::V,корсьны,חפש
1976,suchen::V,meklēt,חפש
1977,finden::V,казявны,מצא
1978,finden::V,rast,מצא
1979,finden::V,atrast,מצא
1980,versuchen::V,заводитчывны,נסה
1981,versuchen::V,mēģināt,נסה
1982,vorbereiten::V,дасьтыны,הכין
1983,vorbereiten::V,gatavot,הכין
1984,vorbereiten::V,sagatavot,הכין
1985,lieben::V,радейтны,אהב
1986,lieben::V,mīlēt,אהב
1987,mögen::V,радейтны,אהב
1988,mögen::V,gribēties,אהב
1989,lachen::V,серавны,צחק
1990,lachen::V,серавлыны,צחק
1991,lachen::V,smiet,צחק
1992,lachen::V,smieties,צחק
1993,rühren::V,нормӧдны,נגע ללב
1994,rühren::V,aizgrābt,נגע ללב
1995,weinen::V,бӧрдны,בכה
1996,weinen::V,raudāt,בכה
1997,schimpfen::V,видчыны,גער
1998,schimpfen::V,rāties,גער
1999,schimpfen::V,lamāties,גער
2000,sich ärgern::V,скӧравны,זעם
2001,sich ärgern::V,скӧравны,כעס
2002,sich ärgern::V,īgt,זעם
2003,sich ärgern::V,īgt,כעס
2004,sich ärgern::V,pukoties,זעם
2005,sich ärgern::V,pukoties,כעס
2006,sich ärgern::V,dusmoties,זעם
2007,sich ärgern::V,dusmoties,כעס
2008,sich fürchten::V,повны,פחד
2009,sich fürchten::V,повны,חשש
2010,sich fürchten::V,bīties,פחד
2011,sich fürchten::V,bīties,חשש
2012,sich fürchten::V,baidīties,פחד
2013,sich fürchten::V,baidīties,חשש
2014,fürchten::V,повны,פחד מ
2015,fürchten::V,повны,חשש מ
2016,fürchten::V,baidīties no,פחד מ
2017,fürchten::V,baidīties no,חשש מ
2018,fliehen::V,пышйыны,ברח
2019,fliehen::V,bēgt,ברח
2020,flüchten::V,пышйыны,נמלט
2021,flüchten::V,aizbēgt,נמלט
2022,sehen::V,аддзыны,ראה
2023,sehen::V,redzēt,ראה
2024,anschauen::V,видзӧдны,הביט
2025,anschauen::V,paraudzīties,הביט
2026,ansehen::V,видзӧдны,התבונן
2027,ansehen::V,aplūkot,התבונן
2028,hören::V,кывны,שמע
2029,hören::V,dzirdēt,שמע
2030,zuhören::V,кывзыны,הקשיב
2031,zuhören::V,klausīties,הקשיב
2032,probieren::V,видлыны,נסה
2033,probieren::V,nogaršot,נסה
2034,riechen::V,чушкыны,הריח
2035,riechen::V,ost,הריח
2036,riechen::V,ostīt,הריח
2037,fühlen::V,вежӧртны,חש
2038,fühlen::V,гӧгӧрвоны,חש
2039,fühlen::V,just,חש
2040,fühlen::V,izjust,חש
2041,scheinen::V,кажитчыны,נדמה
2042,scheinen::V,šķist,נדמה
2043,scheinen::V,likties,נדמה
2044,zu sehen sein::V,тыдавны,נראה
2045,zu sehen sein::V,parādīties,נראה
2046,vernehmen::V,кывны,נודע ל
2047,vernehmen::V,saklausīt,נודע ל
2048,frieren::V,кынмыны,קר ל
2049,frieren::V,salt,קר ל
2050,tun::V,керны,פעל
2051,tun::V,darīt,פעל
2052,können::V,кужны,יכל
2053,können::V,prast,יכל
2054,wollen::V,кӧсйыны,רצה
2055,wollen::V,gribēt,רצה
2056,anfangen::V,заводитны,התחיל
2057,anfangen::V,пондыны,התחיל
2058,anfangen::V,sākt,התחיל
2059,anfangen::V,iesākt,התחיל
2060,beenden::V,помавны,גמר
2061,beenden::V,beigt,גמר
2062,beenden::V,pabeigt,גמר
2063,aufhören::V,дугӧдны,סים
2064,aufhören::V,pārtraukt,סים
2065,gelingen::V,артмыны,הצליח
2066,gelingen::V,izdoties,הצליח
2067,geraten::V,сюрны,עלה
2068,geraten::V,веськавны,עלה
2069,geraten::V,veikties,עלה
2070,öffnen::V,восьтыны,פתח
2071,öffnen::V,atvērt,פתח
2072,öffnen::V,attaisīt,פתח
2073,schließen::V,пӧдлавны,סגר
2074,schließen::V,slēgt,סגר
2075,schließen::V,aizvērt,סגר
2076,schließen::V,aiztaisīt,סגר
2077,stellen::V,сувтӧдны,העמיד
2078,stellen::V,likt,העמיד
2079,stellen::V,nolikt,העמיד
2080,setzen::V,пуксьӧдны,הושיב
2081,setzen::V,sēdināt,הושיב
2082,legen::V,пуктыны,שם
2083,legen::V,likt,שם
2084,berühren::V,вӧрзьӧдны,נגע
2085,berühren::V,инмӧдчывны,נגע
2086,berühren::V,skart,נגע
2087,berühren::V,aizskart,נגע
2088,verbinden::V,йитны,קשר
2089,verbinden::V,saistīt,קשר
2090,verbinden::V,savienot,קשר
2091,bedecken::V,вевттьыны,כסה
2092,bedecken::V,apsegt,כסה
2093,bedecken::V,pārsegt,כסה
2094,aufhängen::V,ӧшӧдны,תלה
2095,aufhängen::V,джагӧдны,תלה
2096,aufhängen::V,uzkārt,תלה
2097,anzünden::V,ӧзтыны,הצית
2098,anzünden::V,aizdegt,הצית
2099,anzünden::V,aizdedzināt,הצית
2100,aufheben::V,чеччӧдны,אסף
2101,aufheben::V,сувтӧдны,אסף
2102,aufheben::V,pacelt,אסף
2103,zurücklassen::V,кольны,השאיר
2104,zurücklassen::V,atstāt,השאיר
2105,verlieren::V,воштыны,אבד
2106,verlieren::V,zaudēt,אבד
2107,verlieren::V,pazaudēt,אבד
2108,fallen lassen::V,уськӧдны,שמט
2109,fallen lassen::V,уськӧдны,הפיל
2110,fallen lassen::V,nomest,שמט
2111,fallen lassen::V,nomest,הפיל
2112,machen::V,вӧчны,עשה
2113,machen::V,лӧсьӧдны,עשה
2114,machen::V,darīt,עשה
2115,herstellen::V,лӧсьӧдны,יצר
2116,herstellen::V,ražot,יצר
2117,herstellen::V,izgatavot,יצר
2118,bauen::V,лэптыны,בנה
2119,bauen::V,celt,בנה
2120,bauen::V,būvēt,בנה
2121,reparieren::V,дзоньтавны,תקן
2122,reparieren::V,labot,תקן
2123,reparieren::V,remontēt,תקן
2124,verbessern::V,бурмӧдны,שפר
2125,verbessern::V,labot,שפר
2126,verbessern::V,izlabot,שפר
2127,ändern::V,вежны,שנה
2128,ändern::V,mainīt,שנה
2129,graben::V,кодйыны,חפר
2130,graben::V,rakt,חפר
2131,beugen::V,куснявны,כפף
2132,beugen::V,liekt,כפף
2133,biegen::V,куснявны,כופף
2134,biegen::V,liekt,כופף
2135,drehen::V,бергӧдлыны,סובב
2136,drehen::V,griezt,סובב
2137,wenden::V,бергӧдны,הפך
2138,wenden::V,apgriezt,הפך
2139,umdrehen::V,бергӧдны,סובב
2140,umdrehen::V,apgriezt,סובב
2141,heben::V,лэптыны,הרים
2142,heben::V,celt,הרים
2143,heben::V,cilāt,הרים
2144,heben::V,pacelt,הרים
2145,hochheben::V,кыпӧдны,הרים
2146,hochheben::V,pacelt,הרים
2147,ergreifen::V,кутны,אחז
2148,ergreifen::V,paķert,אחז
2149,ergreifen::V,satvert,אחז
2150,halten::V,кутны,החזיק
2151,halten::V,turēt,החזיק
2152,halten::V,saturēt,החזיק
2153,drücken::V,личкыны,לחץ
2154,drücken::V,топӧдны,לחץ
2155,drücken::V,spiest,לחץ
2156,schieben::V,ӧтдортны,הזיז
2157,schieben::V,йӧткыштны,הזיז
2158,schieben::V,stumt,הזיז
2159,kratzen::V,гуджӧдны,שרט
2160,kratzen::V,гуджӧдны,שפשף
2161,kratzen::V,kasīt,שרט
2162,kratzen::V,kasīt,שפשף
2163,kratzen::V,skrāpēt,שרט
2164,kratzen::V,skrāpēt,שפשף
2165,lecken::V,нювны,לקק
2166,lecken::V,lakt,לקק
2167,lecken::V,laizīt,לקק
2168,beißen::V,курччыны,נשך
2169,beißen::V,kost,נשך
2170,abreißen::V,орӧдны,קרע
2171,abreißen::V,atraut,קרע
2172,abreißen::V,atplēst,קרע
2173,abschneiden::V,вундавны,חתך
2174,abschneiden::V,nogriezt,חתך
2175,binden::V,гӧрддзавны,קשר
2176,binden::V,кӧртавны,קשר
2177,binden::V,siet,קשר
2178,binden::V,aptīt,קשר
2179,stecken::V,сюйны,תקע
2180,stecken::V,bāzt,תקע
2181,stecken::V,spraust,תקע
2182,brechen::V,чегны,שבר
2183,brechen::V,lauzt,שבר
2184,brechen::V,lauzīt,שבר
2185,klopfen::V,камгыны,נקש
2186,klopfen::V,klauvēt,נקש
2187,hauen::V,нӧйнты,הכה
2188,hauen::V,кучкыны,הכה
2189,hauen::V,cirst,הכה
2190,hauen::V,dauzīt,הכה
2191,kleben::V,лемавны,הדביק
2192,kleben::V,ляскавны,הדביק
2193,kleben::V,līmēt,הדביק
2194,kleben::V,lipināt,הדביק
2195,reiben::V,тільны,שפשף
2196,reiben::V,зыравны,שפשף
2197,reiben::V,rīvēt,שפשף
2198,reiben::V,berzēt,שפשף
2199,streichen::V,мавтны,מרח
2200,streichen::V,ziest,מרח
2201,streichen::V,triept,מרח
2202,schleifen::V,кеслыны,השחיז
2203,schleifen::V,trīt,השחיז
2204,schleifen::V,asināt,השחיז
2205,schneiden::V,шырны,גזר
2206,schneiden::V,griezt,גזר
2207,schneiden::V,sagriezt,גזר
2208,rütteln::V,легӧдны,נענע
2209,rütteln::V,катлӧдлыны,נענע
2210,rütteln::V,kratīt,נענע
2211,rütteln::V,purināt,נענע
2212,schütteln::V,тракӧдны,נער
2213,schütteln::V,kratīt,נער
2214,schwenken::V,ӧвтны,נופף
2215,schwenken::V,ӧвтны,טלטל
2216,schwenken::V,шенасьны,נופף
2217,schwenken::V,шенасьны,טלטל
2218,schwenken::V,vēzēt,נופף
2219,schwenken::V,vēzēt,טלטל
2220,schwenken::V,vēcināt,נופף
2221,schwenken::V,vēcināt,טלטל
2222,schütten::V,кисьтны,שפך
2223,schütten::V,bērt,שפך
2224,füllen::V,тыртны,מלא
2225,füllen::V,pildīt,מלא
2226,füllen::V,piepildīt,מלא
2227,einwickeln::V,тубыртны,עטף
2228,einwickeln::V,ietīt,עטף
2229,tragen::V,нуны,נשא
2230,tragen::V,nest,נשא
2231,schleppen::V,кыскавны,סחב
2232,schleppen::V,stiept,סחב
2233,schleppen::V,staipīt,סחב
2234,ziehen::V,кыскыны,משך
2235,ziehen::V,vilkt,משך
2236,aufbewahren::V,видзны,שמר
2237,aufbewahren::V,glabāt,שמר
2238,aufbewahren::V,uzglabāt,שמר
2239,werfen::V,чӧвтны,זרק
2240,werfen::V,шыбитны,זרק
2241,werfen::V,mest,זרק
2242,werfen::V,sviest,זרק
2243,fangen::V,кутны,תפס
2244,fangen::V,ķert,תפס
2245,fangen::V,uzķert,תפס
2246,packen::V,босьтны,אחז
2247,packen::V,paķert,אחז
2248,packen::V,satvert,אחז
2249,verstecken::V,дзебны,החביא
2250,verstecken::V,slēpt,החביא
2251,verstecken::V,noglabāt,החביא
2252,teilen::V,юкны,חלק
2253,teilen::V,dalīt,חלק
2254,schicken::V,ыстыны,שלח
2255,schicken::V,sūtīt,שלח
2256,schicken::V,atsūtīt,שלח
2257,bringen::V,вайны,הביא
2258,bringen::V,atvest,הביא
2259,hinzufügen::V,содтыны,הוסיף
2260,hinzufügen::V,pievienot,הוסיף
2261,bekommen::V,босьтны,תפס
2262,bekommen::V,dabūt,תפס
