,Concept_ID,pt,lv
1604,nackt::A,despido,пасьтӧм
1605,nackt::A,despido,pliks
1606,traurig::A,triste,гажтӧм
1607,traurig::A,triste,bēdīgs
1608,traurig::A,triste,skumīgs
1609,lebendig::A,vivo,ловъя
1610,lebendig::A,vivo,dzīvs
1611,gut::A,bom,бур
1612,gut::A,bom,labs
1613,schlecht::A,mau,лёк
1614,schlecht::A,mau,омӧль
1615,schlecht::A,mau,slikts
1616,schlecht::A,ruim,лёк
1617,schlecht::A,ruim,омӧль
1618,schlecht::A,ruim,slikts
1619,richtig::A,justo,инӧд
1620,richtig::A,justo,riktīgs
1621,richtig::A,correcto,инӧд
1622,richtig::A,correcto,riktīgs
1623,schlimm::A,mau,омӧль
1624,schlimm::A,mau,туйтӧм
1625,schlimm::A,mau,nelāgs
1626,schlimm::A,mau,nejauks
1627,schlimm::A,grave,омӧль
1628,schlimm::A,grave,туйтӧм
1629,schlimm::A,grave,nelāgs
1630,schlimm::A,grave,nejauks
1631,wahr::A,verdadeiro,абу ылӧг
1632,wahr::A,verdadeiro,īsts
1633,wahr::A,verdadeiro,patiess
1634,alt::A,velho,важ
1635,alt::A,velho,sens
1636,alt::A,velho,vęcs
1637,alt::A,antigo,важ
1638,alt::A,antigo,sens
1639,alt::A,antigo,vęcs
1640,neu::A,novo,выль
1641,neu::A,novo,jauns
1642,ehemalig::A,antigo,вӧвлӧм
1643,ehemalig::A,antigo,bijušais
1644,alt[Lebewesen]::A,velho,пӧрысь
1645,alt[Lebewesen]::A,velho,vecs
1646,jung::A,jovem,том
1647,jung::A,jovem,jauns
1648,arm::A,pobre,гӧль
1649,arm::A,pobre,nabags
1650,reich::A,rico,озыр
1651,reich::A,rico,bagāts
1652,bekannt::A,conhecido,тӧдса
1653,bekannt::A,conhecido,zināms
1654,bekannt::A,conhecido,pazīstams
1655,berühmt::A,famoso,нималан
1656,berühmt::A,famoso,кывсян
1657,berühmt::A,famoso,slavens
1658,berühmt::A,célebre,нималан
1659,berühmt::A,célebre,кывсян
1660,berühmt::A,célebre,slavens
1661,fremd::A,alheio,йӧз
1662,fremd::A,alheio,svešs
1663,fremd::A,estranho,йӧз
1664,fremd::A,estranho,svešs
1665,verschieden::A,diverso,абу ӧткодь
1666,verschieden::A,diverso,разнӧй
1667,verschieden::A,diverso,dažāds
1668,verschieden::A,diferente,абу ӧткодь
1669,verschieden::A,diferente,разнӧй
1670,verschieden::A,diferente,dažāds
1671,nah::A,próximo,матыс
1672,nah::A,próximo,tuvs
1673,fern::A,remoto,ылі
1674,fern::A,remoto,tāls
1675,fern::A,distante,ылі
1676,fern::A,distante,tāls
1677,linker::A,esquerdo,шуйга
1678,linker::A,esquerdo,kreisais
1679,rechter::A,direito,веськыд
1680,rechter::A,direito,labais
1681,anderer::A,outro,мукӧд
1682,anderer::A,outro,otrs
1683,erster::A,primeiro,медводдза
1684,erster::A,primeiro,pirmais
1685,zweiter::A,segundo,мӧд
1686,zweiter::A,segundo,otrais
1687,dritter::A,terceiro,коймӧд
1688,dritter::A,terceiro,trešais
1689,letzter::A,final,бӧръя
1690,letzter::A,final,beidzamais
1691,letzter::A,último,бӧръя
1692,letzter::A,último,beidzamais
1693,allein::ADV,só,ӧтка
1694,allein::ADV,só,viens pats
1695,auf einmal::ADV,de vez,ӧтпырйӧ
1696,auf einmal::ADV,de vez,reizē
1697,zusammen::ADV,juntos,тшӧтш
1698,zusammen::ADV,juntos,kopā
1699,zusammen::ADV,juntos,vienviet
1700,lange::ADV,muito tempo,дыр
1701,lange::ADV,muito tempo,ilgi
1702,plötzlich::ADV,de repente,друг
1703,plötzlich::ADV,de repente,pēkšņi
1704,sofort::ADV,imediatamente,дзик пыр
1705,sofort::ADV,imediatamente,tūlīt
1706,später::ADV,mais tarde,сэсся
1707,später::ADV,mais tarde,vēlāk
1708,jetzt::ADV,agora,ӧні
1709,jetzt::ADV,agora,tagad
1710,heute::ADV,hoje,талун
1711,heute::ADV,hoje,šodien
1712,morgen::ADV,amanhã,аски
1713,morgen::ADV,amanhã,rīt
1714,bald::ADV,logo,регыд
1715,bald::ADV,logo,drīz
1716,bald::ADV,breve,регыд
1717,bald::ADV,breve,drīz
1718,dann::ADV,então,бӧрын
1719,dann::ADV,então,бӧрти
1720,dann::ADV,então,tad
1721,dann::ADV,depois,бӧрын
1722,dann::ADV,depois,бӧрти
1723,dann::ADV,depois,tad
1724,gestern::ADV,ontem,тӧнлун
1725,gestern::ADV,ontem,vakar
1726,einst::ADV,antigamente,ӧтчыд
1727,einst::ADV,antigamente,ӧтпыр
1728,einst::ADV,antigamente,citreiz
1729,damals::ADV,então,сэки
1730,damals::ADV,então,toreiz
1731,danach::ADV,logo,сэсся
1732,danach::ADV,logo,pēc tam
1733,danach::ADV,depois,сэсся
1734,danach::ADV,depois,pēc tam
1735,vorher::ADV,antes,войдӧр
1736,vorher::ADV,antes,iepriekš
1737,vorher::ADV,antes,pirms tam
1738,zuerst::ADV,primeiro,войдӧр
1739,zuerst::ADV,primeiro,vis'pirms
1740,einmal::ADV,uma vez,ӧтчыдысь
1741,einmal::ADV,uma vez,reiz
1742,einmal::ADV,uma vez,vienreiz
1743,manchmal::ADV,às vezes,корсюрӧ
1744,manchmal::ADV,às vezes,dažkārt
1745,oft::ADV,muitas vezes,тшӧкыда
1746,oft::ADV,muitas vezes,bieži
1747,immer::ADV,sempre,век
1748,immer::ADV,sempre,allaž
1749,immer::ADV,sempre,vien'mēr
1750,niemals::ADV,nunca,оз некор
1751,niemals::ADV,nunca,nemūžam
1752,hier::ADV,cá,со
1753,hier::ADV,cá,тонӧ
1754,hier::ADV,cá,te
1755,hier::ADV,cá,šeit
1756,hier::ADV,aqui,со
1757,hier::ADV,aqui,тонӧ
1758,hier::ADV,aqui,te
1759,hier::ADV,aqui,šeit
1760,hierhin::ADV,para cá,татчӧ
1761,hierhin::ADV,para cá,талань
1762,hierhin::ADV,para cá,šurp
1763,hierhin::ADV,para cá,uz šejieni
1764,von hier::ADV,daqui,тасянь
1765,von hier::ADV,daqui,no šejienes
1766,dort::ADV,lá,сэні
1767,dort::ADV,lá,tur
1768,dort::ADV,ali,сэні
1769,dort::ADV,ali,tur
1770,dorthin::ADV,lá,сэтчӧ
1771,dorthin::ADV,lá,turp
1772,dorthin::ADV,lá,uz turieni
1773,dorthin::ADV,para lá,сэтчӧ
1774,dorthin::ADV,para lá,turp
1775,dorthin::ADV,para lá,uz turieni
1776,geradeaus::ADV,em frente,веськыда
1777,geradeaus::ADV,em frente,taisni uz priekšu
1778,vorwärts::ADV,avante,водзӧ
1779,vorwärts::ADV,avante,uz priekšu
1780,rückwärts::ADV,para trás,бӧрӧ
1781,rückwärts::ADV,para trás,atmuguriski
1782,zurück::ADV,atrás,бӧр
1783,zurück::ADV,atrás,atpakāļ
1784,unten::ADV,debaixo,улын
1785,unten::ADV,debaixo,уліын
1786,unten::ADV,debaixo,lejā
1787,unten::ADV,debaixo,apakšā
1788,unten::ADV,em baixo,улын
1789,unten::ADV,em baixo,уліын
1790,unten::ADV,em baixo,lejā
1791,unten::ADV,em baixo,apakšā
1792,hinab::ADV,para baixo,улӧ
1793,hinab::ADV,para baixo,увлан
1794,hinab::ADV,para baixo,uz leju
1795,oben::ADV,em cima,вылын
1796,oben::ADV,em cima,выліын
1797,oben::ADV,em cima,virsū
1798,hinauf::ADV,para cima,выліӧ
1799,hinauf::ADV,para cima,augšā
1800,hinauf::ADV,para cima,uz augšu
1801,überall::ADV,em toda parte,быдлаын
1802,überall::ADV,em toda parte,visur
1803,nicht::ADV,não,oз
1804,nicht::ADV,não,ne
1805,ein wenig::ADV,um pouco,неуна
1806,ein wenig::ADV,um pouco,drusku
1807,ein wenig::ADV,um bocado,неуна
1808,ein wenig::ADV,um bocado,drusku
1809,kaum::ADV,apenas,мырдэм
1810,kaum::ADV,apenas,diezin vai
1811,sehr::ADV,muito,зэв
1812,sehr::ADV,muito,ļoti
1813,sehr::ADV,muito,gaužām
1814,so::ADV,tão,тадз
1815,so::ADV,tão,сідз
1816,so::ADV,tão,tā
1817,so::ADV,tão,tik
1818,so::ADV,assim,тадз
1819,so::ADV,assim,сідз
1820,so::ADV,assim,tā
1821,so::ADV,assim,tik
1822,noch::ADV,ainda,на
1823,noch::ADV,ainda,нӧшта
1824,noch::ADV,ainda,vēl
1825,nur::ADV,só,куш
1826,nur::ADV,só,сӧмын
1827,nur::ADV,só,vien
1828,nur::ADV,só,tikai
1829,nur::ADV,apenas,куш
1830,nur::ADV,apenas,сӧмын
1831,nur::ADV,apenas,vien
1832,nur::ADV,apenas,tikai
1833,nur::ADV,somente,куш
1834,nur::ADV,somente,сӧмын
1835,nur::ADV,somente,vien
1836,nur::ADV,somente,tikai
1837,schon::ADV,já,нин
1838,schon::ADV,já,jau
1839,wieder::ADV,outra vez,бара
1840,wieder::ADV,outra vez,atkal
1841,vergebens::ADV,em vão,весьшӧрӧ
1842,vergebens::ADV,em vão,velti
1843,vor::PRP,diante de,водзын
1844,vor::PRP,diante de,priekš
1845,hinter::PRP,atrás de,бӧрнын
1846,hinter::PRP,atrás de,aiz
1847,unter::PRP,sob,улын
1848,unter::PRP,sob,zem
1849,unter::PRP,debaixo de,улын
1850,unter::PRP,debaixo de,zem
1851,durch::PRP,por,пыр
1852,durch::PRP,por,пырыс
1853,durch::PRP,por,caur
1854,durch::PRP,por,cauri
1855,durch::PRP,através de,пыр
1856,durch::PRP,através de,пырыс
1857,durch::PRP,através de,caur
1858,durch::PRP,através de,cauri
1859,neben::PRP,junto de,бердын
1860,neben::PRP,junto de,līdzās
1861,neben::PRP,ao lado de,бердын
1862,neben::PRP,ao lado de,līdzās
1863,zwischen::PRP,entre,костын
1864,zwischen::PRP,entre,starp
1865,wegen::PRP,por,вӧсна
1866,wegen::PRP,por,pēc
1867,wegen::PRP,por causa de,вӧсна
1868,wegen::PRP,por causa de,pēc
1869,dies::PRN,isto,тайӧ
1870,dies::PRN,isto,šis
1871,das::PRN,isso,ciйö
1872,das::PRN,isso,tas
1873,das::PRN,aquilo,ciйö
1874,das::PRN,aquilo,tas
1875,alles::PRN,todo,став
1876,alles::PRN,todo,viss
1877,ich::PRN,eu,ме
1878,ich::PRN,eu,es
1879,du::PRN,tu,тэ
1880,du::PRN,tu,tu
1881,er::PRN,ele,сійӧ
1882,er::PRN,ele,viņš
1883,wir::PRN,nós,ми
1884,wir::PRN,nós,mēs
1885,ihr::PRN,vós,тi
1886,ihr::PRN,vós,jūs
1887,ihr::PRN,vocês,тi
1888,ihr::PRN,vocês,jūs
1889,sie::PRN,eles,найö
1890,sie::PRN,eles,viņi
1891,sie::PRN,eles,viņas
1892,was::FPRN,quê,мый
1893,was::FPRN,quê,kas
1894,wer::FPRN,quem,код
1895,wer::FPRN,quem,kas
1896,wo::FADV,onde,кыті
1897,wo::FADV,onde,kur
1898,wohin::FADV,aonde,кытчӧ
1899,wohin::FADV,aonde,kurp
1900,wohin::FADV,aonde,uz kurieni
1901,wohin::FADV,para onde,кытчӧ
1902,wohin::FADV,para onde,kurp
1903,wohin::FADV,para onde,uz kurieni
1904,wie::FADV,como,кыдзи
1905,wie::FADV,como,kā
1906,warum::FADV,porquê,мыйла
1907,warum::FADV,porquê,kāpēc
1908,warum::FADV,por que,мыйла
1909,warum::FADV,por que,kāpēc
1910,wieviel::FNUM,quanto,кымын
1911,wieviel::FNUM,quanto,cik
1912,eins::NUM,um,ӧтик
1913,eins::NUM,um,viens
1914,zwei::NUM,dois,кык
1915,zwei::NUM,dois,divi
1916,drei::NUM,três,куим
1917,drei::NUM,três,trīs
1918,vier::NUM,quatro,нель
1919,vier::NUM,quatro,četri
1920,fünf::NUM,cinco,вит
1921,fünf::NUM,cinco,pieci
1922,sechs::NUM,seis,квайт
1923,sechs::NUM,seis,seši
1924,sieben::NUM,sete,сизим
1925,sieben::NUM,sete,septiņi
1926,acht::NUM,oito,кӧкъямыс
1927,acht::NUM,oito,astoņi
1928,neun::NUM,nove,ӧкмыс
1929,neun::NUM,nove,deviņi
1930,zehn::NUM,dez,дас
1931,zehn::NUM,dez,desmit
1932,elf::NUM,onze,дас ӧтик
1933,elf::NUM,onze,vienpadsmit
1934,zwölf::NUM,doze,дас кык
1935,zwölf::NUM,doze,divpadsmit
1936,zwanzig::NUM,vinte,кызь
1937,zwanzig::NUM,vinte,divdesmit
1938,dreißig::NUM,trinta,комын
1939,dreißig::NUM,trinta,trīsdesmit
1940,vierzig::NUM,quarenta,нелямын
1941,vierzig::NUM,quarenta,četrdesmit
1942,fünfzig::NUM,cinquenta,ветымын
1943,fünfzig::NUM,cinquenta,piecdesmit
1944,sechzig::NUM,sessenta,квайтымын
1945,sechzig::NUM,sessenta,sešdesmit
1946,siebzig::NUM,setenta,сизимдас
1947,siebzig::NUM,setenta,septiņdesmit
1948,achtzig::NUM,oitenta,кӧкъямысдас
1949,achtzig::NUM,oitenta,astoņdesmit
1950,neunzig::NUM,noventa,ӧкмысдас
1951,neunzig::NUM,noventa,deviņdesmit
1952,hundert::NUM,cem,сё
1953,hundert::NUM,cem,simt
1954,hundert::NUM,cento,сё
1955,hundert::NUM,cento,simt
1956,tausend::NUM,mil,сюрс
1957,tausend::NUM,mil,tūkstoš
1958,und::CNJ,e,и
1959,und::CNJ,e,un
1960,oder::CNJ,ou,либӧ
1961,oder::CNJ,ou,jeb
1962,stehen::V,estar em pé,сулавны
1963,stehen::V,estar em pé,stāvēt
1964,sitzen::V,estar sentado,пукавны
1965,sitzen::V,estar sentado,sēdēt
1966,liegen::V,jazer,куйлыны
1967,liegen::V,jazer,gulēt
1968,liegen::V,estar deitado,куйлыны
1969,liegen::V,estar deitado,gulēt
1970,hängen::V,pender,ӧшавны
1971,hängen::V,pender,karāties
1972,hängen::V,estar pendurado,ӧшавны
1973,hängen::V,estar pendurado,karāties
1974,werden::V,tornar-se,лоны
1975,werden::V,tornar-se,tapt
1976,passieren::V,acontecer,лоны
1977,passieren::V,acontecer,notikt
1978,beginnen::V,começar,кутчысьны
1979,beginnen::V,começar,кутны
1980,beginnen::V,começar,sākties
1981,enden::V,acabar,помасьны
1982,enden::V,acabar,beigties
1983,enden::V,terminar,помасьны
1984,enden::V,terminar,beigties
1985,wechseln::V,variar,вежсьыны
1986,wechseln::V,variar,mainīties
1987,wechseln::V,alternar,вежсьыны
1988,wechseln::V,alternar,mainīties
1989,aufgehen[Sonne]::V,nascer,петны
1990,aufgehen[Sonne]::V,nascer,lēkt
1991,aufgehen[Sonne]::V,nascer,uzlēkt
1992,untergehen[Sonne]::V,pôr-se,пуксьыны
1993,untergehen[Sonne]::V,pôr-se,noiet
1994,untergehen[Sonne]::V,pôr-se,rietēt
1995,scheinen[Sonne]::V,brilhar,югъявны
1996,scheinen[Sonne]::V,brilhar,югвидзны
1997,scheinen[Sonne]::V,brilhar,spīdēt
1998,donnern::V,trovejar,гымавны
1999,donnern::V,trovejar,dārdēt
2000,wehen::V,soprar,пӧльтны
2001,wehen::V,soprar,pūst
2002,strömen::V,correr,киссьыны
2003,strömen::V,correr,līt
2004,strömen::V,correr,plūst
2005,fließen::V,fluir,визувтны
2006,fließen::V,fluir,tecēt
2007,sich drehen::V,girar,бергавны
2008,sich drehen::V,girar,grozīties
2009,schwanken::V,oscilar,легны
2010,schwanken::V,oscilar,лайкъявны
2011,schwanken::V,oscilar,līgoties
2012,schwanken::V,oscilar,grīļoties
2013,schwingen::V,vibrar,лайкъявны
2014,schwingen::V,vibrar,люллявны
2015,schwingen::V,vibrar,vēzēties
2016,fallen::V,cair,усьны
2017,fallen::V,cair,krist
2018,brennen::V,arder,сотчыны
2019,brennen::V,arder,degt
2020,rauchen::V,fumegar,тшынӧдны
2021,rauchen::V,fumegar,dūmot
2022,regnen::V,chover,зэрны
2023,regnen::V,chover,līt
2024,gefrieren::V,gelar,кынмыны
2025,gefrieren::V,gelar,sasalt
2026,gefrieren::V,congelar,кынмыны
2027,gefrieren::V,congelar,sasalt
2028,tauen::V,derreter,сывны
2029,tauen::V,derreter,kust
2030,tauen::V,descongelar,сывны
2031,tauen::V,descongelar,kust
2032,schmelzen::V,fundir-se,сывны
2033,schmelzen::V,fundir-se,kust
2034,schmelzen::V,fundir-se,nokust
2035,trocknen::V,secar,косьмыны
2036,trocknen::V,secar,žūt
2037,trocknen::V,secar,kaltēties
2038,sieden::V,ferver,пуны
2039,sieden::V,ferver,virt
2040,sieden::V,ferver,vārīties
2041,faulen::V,estragar-se,сісьмыны
2042,faulen::V,estragar-se,pūt
2043,faulen::V,estragar-se,trudēt
2044,verfaulen::V,apodrecer,сісьмыны
2045,verfaulen::V,apodrecer,sapūt
2046,verfaulen::V,apodrecer,satrūdēt
2047,reißen::V,romper-se,орны
2048,reißen::V,romper-se,plīst
2049,reißen::V,romper-se,satrūkt
2050,versinken::V,afundar-se,вӧйны
2051,versinken::V,afundar-se,grimt
2052,versinken::V,afundar-se,nogrimt
2053,vergehen::V,passar,кольны
2054,vergehen::V,passar,ордйыны
2055,vergehen::V,passar,paiet
2056,erscheinen::V,aparecer,петкӧдчыны
2057,erscheinen::V,aparecer,parādīties
2058,verschwinden::V,desaparecer,бырны
2059,verschwinden::V,desaparecer,nozust
2060,sinken::V,descer,вӧйны
2061,sinken::V,descer,kristies
2062,abnehmen::V,diminuir,чинны
2063,abnehmen::V,diminuir,noplakt
2064,abnehmen::V,diminuir,mazināties
2065,abnehmen::V,decrescer,чинны
2066,abnehmen::V,decrescer,noplakt
2067,abnehmen::V,decrescer,mazināties
2068,zunehmen::V,crescer,содны
2069,zunehmen::V,crescer,ыдждыны
2070,zunehmen::V,crescer,pieaugt
2071,zunehmen::V,crescer,pieņemties
2072,zunehmen::V,aumentar,содны
2073,zunehmen::V,aumentar,ыдждыны
2074,zunehmen::V,aumentar,pieaugt
2075,zunehmen::V,aumentar,pieņemties
2076,steigen::V,subir,лыбны
2077,steigen::V,subir,kāpt
2078,wachsen::V,crescer,быдмыны
2079,wachsen::V,crescer,augt
2080,glänzen::V,brilhar,югъявны
2081,glänzen::V,brilhar,дзирдавны
2082,glänzen::V,brilhar,zaigot
2083,glänzen::V,brilhar,laistīties
2084,funkeln::V,cintilar,югъявны
2085,funkeln::V,cintilar,дзирдавны
2086,funkeln::V,cintilar,mirdzēt
2087,funkeln::V,cintilar,dzirkstēt
2088,lärmen::V,fazer barulho,жувгыны
2089,lärmen::V,fazer barulho,ыугыны
2090,lärmen::V,fazer barulho,шумитны
2091,lärmen::V,fazer barulho,ālēties
2092,lärmen::V,fazer barulho,trokšņot
2093,läuten::V,chocalhar,жургыны
2094,läuten::V,chocalhar,zvanīt
2095,klingeln::V,tocar,звӧнитны
2096,klingeln::V,tocar,zvanīt
2097,klirren::V,tinir,гольскöдчыны
2098,klirren::V,tinir,tinkšķēt
2099,klirren::V,tinir,džinkstēt
2100,brausen::V,bramar,буавны
2101,brausen::V,bramar,krākt
2102,brausen::V,bramar,brāzmot
2103,rauschen::V,murmurar,кышакывны
2104,rauschen::V,murmurar,šalkt
2105,rauschen::V,rumorejar,кышакывны
2106,rauschen::V,rumorejar,šalkt
2107,klingen::V,soar,шыавны
2108,klingen::V,soar,юргыны
2109,klingen::V,soar,skanēt
2110,klingen::V,soar,izklausīties
2111,bellen::V,ladrar,увтны
2112,bellen::V,ladrar,riet
2113,heulen::V,uivar,омлявны
2114,heulen::V,uivar,вурзавны
2115,heulen::V,uivar,kaukt
2116,heulen::V,uivar,gaudot
2117,blasen::V,soprar,пӧльтны
2118,blasen::V,soprar,pūst
2119,pfeifen::V,assobiar,шутьлявны
2120,pfeifen::V,assobiar,svilpt
2121,pfeifen::V,assobiar,svilpot
2122,schreien::V,gritar,горзыны
2123,schreien::V,gritar,brēkt
2124,schreien::V,gritar,kliegt
2125,stöhnen::V,gemer,ымзыны
2126,stöhnen::V,gemer,vaidēt
2127,zittern::V,tremer,тіравны
2128,zittern::V,tremer,drebēt
2129,leben::V,viver,овны
2130,leben::V,viver,dzīvot
2131,geboren werden::V,nascer,чужны
2132,geboren werden::V,nascer,dzimt
2133,atmen::V,respirar,кашкыны
2134,atmen::V,respirar,пошиктыны
2135,atmen::V,respirar,elpot
2136,trinken::V,beber,юны
2137,trinken::V,beber,dzert
2138,essen::V,comer,сёйны
2139,essen::V,comer,ēst
2140,schlucken::V,engolir,ньылавны
2141,schlucken::V,engolir,rīt
2142,müde werden::V,cansar-se,мудзны
2143,müde werden::V,cansar-se,nokust
2144,einschlafen::V,adormecer,ланьтны
2145,einschlafen::V,adormecer,унмовсьны
2146,einschlafen::V,adormecer,iemigt
2147,einschlafen::V,adormecer,aizmigt
2148,schlafen::V,dormir,узьны
2149,schlafen::V,dormir,gulēt
2150,aufwachen::V,acordar,садьмыны
2151,aufwachen::V,acordar,mosties
2152,aufstehen::V,levantar-se,чеччыны
2153,aufstehen::V,levantar-se,celties
2154,sich erholen::V,descansar,шойччыны
2155,sich erholen::V,descansar,atžirgt
2156,sich erholen::V,descansar,atpūsties
2157,krank werden::V,adoecer,висьмыны
2158,krank werden::V,adoecer,sasirgt
2159,krank werden::V,ficar doente,висьмыны
2160,krank werden::V,ficar doente,sasirgt
2161,krank sein::V,estar doente,висьны
2162,krank sein::V,estar doente,slimot
2163,schmerzen::V,doer,висьны
2164,schmerzen::V,doer,sāpēt
2165,schmerzen::V,doer,smelgt
2166,husten::V,tossir,кызны
2167,husten::V,tossir,klepot
2168,genesen::V,convalescer,бурдны
2169,genesen::V,convalescer,veseļoties
2170,sterben::V,morrer,кувны
2171,sterben::V,morrer,mirt
2172,sterben::V,morrer,nomirt
2173,umkommen::V,perecer,кувны
2174,umkommen::V,perecer,apsprāgt
2175,umkommen::V,perecer,aiziet bojā
2176,sich bewegen::V,mover-se,вӧрзьыны
2177,sich bewegen::V,mover-se,virzīties
2178,sich rühren::V,mexer-se,вӧрны
2179,sich rühren::V,mexer-se,вӧрӧдчыны
2180,sich rühren::V,mexer-se,sagrozīties
2181,sich erheben::V,levantar-se,сувтны
2182,sich erheben::V,levantar-se,piecelties
2183,sich setzen::V,sentar-se,пуксьыны
2184,sich setzen::V,sentar-se,sēsties
2185,hinfallen::V,cair,усьны
2186,hinfallen::V,cair,sabirt
2187,hinfallen::V,cair,pakrist
2188,laufen::V,andar,мyнны
2189,laufen::V,andar,iet
2190,laufen::V,andar,skraidīt
2191,laufen::V,caminhar,мyнны
2192,laufen::V,caminhar,iet
2193,laufen::V,caminhar,skraidīt
2194,schreiten::V,andar,восьлавны
2195,schreiten::V,andar,soļot
2196,schreiten::V,caminhar,восьлавны
2197,schreiten::V,caminhar,soļot
2198,spazierengehen::V,passear,гуляйтны
2199,spazierengehen::V,passear,staigāt
2200,spazierengehen::V,passear,pastaigāties
2201,eilen::V,apressar-se,тэрмасьны
2202,eilen::V,apressar-se,traukt
2203,sich beeilen::V,apressar-se,тэрмасьны
2204,sich beeilen::V,apressar-se,steigties
2205,sich beeilen::V,apressar-se,pasteigties
2206,sich beeilen::V,despachar-se,тэрмасьны
2207,sich beeilen::V,despachar-se,steigties
2208,sich beeilen::V,despachar-se,pasteigties
2209,sausen::V,correr,тӧвзьыны
2210,sausen::V,correr,drāzt
2211,sausen::V,correr,brāzties
2212,rennen::V,correr,котӧртны
2213,rennen::V,correr,skriet
2214,springen::V,saltar,чеччавны
2215,springen::V,saltar,lēkt
2216,klettern::V,trepar,кышасьны
2217,klettern::V,trepar,кавшасьны
2218,klettern::V,trepar,kāpt
2219,klettern::V,trepar,rāpties
2220,schaukeln::V,baloiçar,гычасьны
2221,schaukeln::V,baloiçar,šūpoties
2222,schaukeln::V,baloiçar,zvalstīties
2223,kriechen::V,rastejar,кыссьыны
2224,kriechen::V,rastejar,līst
2225,kriechen::V,rastejar,rāpot
2226,kriechen::V,arrastar-se,кыссьыны
2227,kriechen::V,arrastar-se,līst
2228,kriechen::V,arrastar-se,rāpot
2229,schwimmen::V,nadar,уявны
2230,schwimmen::V,nadar,peldēt
2231,tauchen::V,mergulhar,сунавны
2232,tauchen::V,mergulhar,gremdēties
2233,rudern::V,remar,пелысасьны
2234,rudern::V,remar,airēt
2235,rudern::V,remar,irties
2236,fahren::V,ir,мунны
2237,fahren::V,ir,braukt
2238,fliegen::V,voar,лэбны
2239,fliegen::V,voar,lidot
2240,fliegen::V,voar,laisties
2241,gehen::V,ir,мyнны
2242,gehen::V,ir,iet
2243,gehen::V,andar,мyнны
2244,gehen::V,andar,iet
2245,weggehen::V,partir,мунавны
2246,weggehen::V,partir,aiziet
2247,weggehen::V,ir-se embora,мунавны
2248,weggehen::V,ir-se embora,aiziet
2249,abfahren::V,sair,мӧдӧдчыны
2250,abfahren::V,sair,atiet
2251,abfahren::V,sair,aizbraukt
2252,abfahren::V,partir,мӧдӧдчыны
2253,abfahren::V,partir,atiet
2254,abfahren::V,partir,aizbraukt
2255,anhalten::V,parar,джӧмдыны
2256,anhalten::V,parar,apstāties
2257,hineingehen::V,entrar,пырны
2258,hineingehen::V,entrar,ieiet
2259,eintreten::V,entrar,пырны
2260,eintreten::V,entrar,ienākt
2261,kommen::V,vir,воны
2262,kommen::V,vir,локны
2263,kommen::V,vir,nākt
2264,ankommen::V,chegar,воны
2265,ankommen::V,chegar,локны
2266,ankommen::V,chegar,nonākt
2267,ankommen::V,chegar,ierasties
2268,zurückkommen::V,voltar,косны
2269,zurückkommen::V,voltar,бергӧдчыны
2270,zurückkommen::V,voltar,atgriezties
2271,zurückkommen::V,regressar,косны
2272,zurückkommen::V,regressar,бергӧдчыны
2273,zurückkommen::V,regressar,atgriezties
2274,bleiben::V,ficar,кольны
2275,bleiben::V,ficar,palikt
2276,bleiben::V,permanecer,кольны
2277,bleiben::V,permanecer,palikt
2278,warten::V,esperar,виччысьны
2279,warten::V,esperar,gaidīt
2280,erwarten::V,esperar,виччысьны
2281,erwarten::V,esperar,sagaidīt
2282,erwarten::V,aguardar,виччысьны
2283,erwarten::V,aguardar,sagaidīt
2284,suchen::V,buscar,корсьны
2285,suchen::V,buscar,meklēt
2286,suchen::V,procurar,корсьны
2287,suchen::V,procurar,meklēt
2288,finden::V,achar,казявны
2289,finden::V,achar,rast
2290,finden::V,achar,atrast
2291,finden::V,encontrar,казявны
2292,finden::V,encontrar,rast
2293,finden::V,encontrar,atrast
2294,versuchen::V,tentar,заводитчывны
2295,versuchen::V,tentar,mēģināt
2296,vorbereiten::V,preparar,дасьтыны
2297,vorbereiten::V,preparar,gatavot
2298,vorbereiten::V,preparar,sagatavot
2299,lieben::V,amar,радейтны
2300,lieben::V,amar,mīlēt
2301,lieben::V,querer,радейтны
2302,lieben::V,querer,mīlēt
2303,mögen::V,gostar de,радейтны
2304,mögen::V,gostar de,gribēties
2305,lachen::V,rir,серавны
2306,lachen::V,rir,серавлыны
2307,lachen::V,rir,smiet
2308,lachen::V,rir,smieties
2309,lachen::V,rir-se,серавны
2310,lachen::V,rir-se,серавлыны
2311,lachen::V,rir-se,smiet
2312,lachen::V,rir-se,smieties
2313,rühren::V,comover,нормӧдны
2314,rühren::V,comover,aizgrābt
2315,weinen::V,chorar,бӧрдны
2316,weinen::V,chorar,raudāt
2317,schimpfen::V,ralhar,видчыны
2318,schimpfen::V,ralhar,rāties
2319,schimpfen::V,ralhar,lamāties
2320,sich ärgern::V,zangar-se,скӧравны
2321,sich ärgern::V,zangar-se,īgt
2322,sich ärgern::V,zangar-se,pukoties
2323,sich ärgern::V,zangar-se,dusmoties
2324,sich fürchten::V,ter medo de,повны
2325,sich fürchten::V,ter medo de,bīties
2326,sich fürchten::V,ter medo de,baidīties
2327,sich fürchten::V,ter receio de,повны
2328,sich fürchten::V,ter receio de,bīties
2329,sich fürchten::V,ter receio de,baidīties
2330,fürchten::V,temer,повны
