,Concept_ID,se,el
3794,schmal::A,seaggi,στενός
3795,schmal::A,kärži,στενός
3796,schmal::A,kezzi,στενός
3797,schmal::A,ǩe´ʒʒ,στενός
3798,schmal::A,ке̄нҌцесь,στενός
3799,dicht::A,duvhties,πυκνός
3800,dicht::A,suohkat,πυκνός
3801,dicht::A,teahtis,πυκνός
3802,dicht::A,čavos,πυκνός
3803,dicht::A,naaggâs,πυκνός
3804,dicht::A,то̄а̄йвас,πυκνός
3805,dick[Gegenstand]::A,gïsse,παχύς
3806,dick[Gegenstand]::A,gïsse,χοντρός
3807,dick[Gegenstand]::A,jassijes,παχύς
3808,dick[Gegenstand]::A,jassijes,χοντρός
3809,dick[Gegenstand]::A,assá,παχύς
3810,dick[Gegenstand]::A,assá,χοντρός
3811,dick[Gegenstand]::A,assái,παχύς
3812,dick[Gegenstand]::A,assái,χοντρός
3813,dick[Gegenstand]::A,assaa,παχύς
3814,dick[Gegenstand]::A,assaa,χοντρός
3815,dick[Gegenstand]::A,asalâš,παχύς
3816,dick[Gegenstand]::A,asalâš,χοντρός
3817,dick[Gegenstand]::A,kõssâd,παχύς
3818,dick[Gegenstand]::A,kõssâd,χοντρός
3819,dick[Gegenstand]::A,âssai,παχύς
3820,dick[Gegenstand]::A,âssai,χοντρός
3821,dick[Gegenstand]::A,кэ̄сс,παχύς
3822,dick[Gegenstand]::A,кэ̄сс,χοντρός
3823,dünn::A,jissehts,ψιλός
3824,dünn::A,jissehts,λεπτός
3825,dünn::A,asidasj,ψιλός
3826,dünn::A,asidasj,λεπτός
3827,dünn::A,asehaš,ψιλός
3828,dünn::A,asehaš,λεπτός
3829,dünn::A,asettem,ψιλός
3830,dünn::A,asettem,λεπτός
3831,dünn::A,ââ´zzte´m,ψιλός
3832,dünn::A,ââ´zzte´m,λεπτός
3833,dünn::A,рашшь,ψιλός
3834,dünn::A,рашшь,λεπτός
3835,dünn::A,ражесь,ψιλός
3836,dünn::A,ражесь,λεπτός
3837,fest::A,nænnoes,στερεός
3838,fest::A,tjavdes,στερεός
3839,fest::A,tjårggåt,στερεός
3840,fest::A,nanus,στερεός
3841,fest::A,nanos,στερεός
3842,fest::A,nâânas,στερεός
3843,fest::A,роавас,στερεός
3844,fest::A,роаввсэсь,στερεός
3845,flach::A,plïehtje,επίπεδος
3846,flach::A,duolbo,επίπεδος
3847,flach::A,duolbuk,επίπεδος
3848,flach::A,duolba,επίπεδος
3849,flach::A,tuolbâs,επίπεδος
3850,flach::A,toobžâs,επίπεδος
3851,flach::A,tuõlbâs,επίπεδος
3852,flach::A,тӯллп,επίπεδος
3853,glatt::A,njalhkedihks,λείος
3854,glatt::A,njalhkedihks,ομαλός
3855,glatt::A,njalkas,λείος
3856,glatt::A,njalkas,ομαλός
3857,glatt::A,njalkkas,λείος
3858,glatt::A,njalkkas,ομαλός
3859,glatt::A,šoollâd,λείος
3860,glatt::A,šoollâd,ομαλός
3861,glatt::A,šolbâd,λείος
3862,glatt::A,šolbâd,ομαλός
3863,glatt::A,lää´ttes,λείος
3864,glatt::A,lää´ttes,ομαλός
3865,glatt::A,ла̄тӭсь,λείος
3866,glatt::A,ла̄тӭсь,ομαλός
3867,glatt::A,нё̄ллькесь,λείος
3868,glatt::A,нё̄ллькесь,ομαλός
3869,hart::A,garre,σκληρός
3870,hart::A,garras,σκληρός
3871,hart::A,garas,σκληρός
3872,hart::A,koorâs,σκληρός
3873,hart::A,kõõrâs,σκληρός
3874,hart::A,куйяс,σκληρός
3875,hart::A,кэ̄рас,σκληρός
3876,weich::A,möövhkes,μαλακός
3877,weich::A,dimes,μαλακός
3878,weich::A,dimis,μαλακός
3879,weich::A,times,μαλακός
3880,weich::A,lines,μαλακός
3881,weich::A,tee´mes,μαλακός
3882,weich::A,сӯбпесь,μαλακός
3883,rund::A,jorpe,στρογγυλός
3884,rund::A,jårbås,στρογγυλός
3885,rund::A,jårbbåt,στρογγυλός
3886,rund::A,jorbbas,στρογγυλός
3887,rund::A,juurbâs,στρογγυλός
3888,rund::A,joorbâs,στρογγυλός
3889,rund::A,ё̄рпп,στρογγυλός
3890,spitz::A,snjåhtjoeh,μυτερός
3891,spitz::A,snutjek,μυτερός
3892,spitz::A,snjurtjuk,μυτερός
3893,spitz::A,čogas,μυτερός
3894,spitz::A,cuppas,μυτερός
3895,spitz::A,čuuṿâs,μυτερός
3896,spitz::A,pâ´sttel,μυτερός
3897,spitz::A,чо̄гк,μυτερός
3898,spitz::A,пассьтэль,μυτερός
3899,scharf::A,besteles,κοφτερός
3900,scharf::A,basstel,κοφτερός
3901,scharf::A,tjiesskis,κοφτερός
3902,scharf::A,bastilit,κοφτερός
3903,scharf::A,čuuḥâl,κοφτερός
3904,scharf::A,pâ´sttel,κοφτερός
3905,scharf::A,пассьтэль,κοφτερός
3906,scharf::A,пассьтлесь,κοφτερός
3907,stumpf::A,baenehts,αμβλύς
3908,stumpf::A,jåbbe,αμβλύς
3909,stumpf::A,nearas,αμβλύς
3910,stumpf::A,basttoheapme,αμβλύς
3911,stumpf::A,tulcce,αμβλύς
3912,stumpf::A,miä´r'res,αμβλύς
3913,stumpf::A,ме̄ресь,αμβλύς
3914,schwer::A,leevles,βαρύς
3915,schwer::A,låssåt,βαρύς
3916,schwer::A,lossat,βαρύς
3917,schwer::A,lussâd,βαρύς
3918,schwer::A,lossâd,βαρύς
3919,schwer::A,ло̄ссэ,βαρύς
3920,schwer::A,ло̄ссэсь,βαρύς
3921,schön::A,tjaebpies,ωραίος
3922,schön::A,tjaebpies,όμορφος
3923,schön::A,tjábbe,ωραίος
3924,schön::A,tjábbe,όμορφος
3925,schön::A,čáppat,ωραίος
3926,schön::A,čáppat,όμορφος
3927,schön::A,muččâd,ωραίος
3928,schön::A,muččâd,όμορφος
3929,schön::A,mooččâd,ωραίος
3930,schön::A,mooččâd,όμορφος
3931,schön::A,мо̄джесь,ωραίος
3932,schön::A,мо̄джесь,όμορφος
3933,heiß::A,baahke,ζεστός
3934,heiß::A,báhkas,ζεστός
3935,heiß::A,báhkas,ζεστός
3936,heiß::A,paahâs,ζεστός
3937,heiß::A,paakkâs,ζεστός
3938,heiß::A,жоарр,ζεστός
3939,heiß::A,по̄а̄ххк,ζεστός
3940,warm::A,bïjveles,θερμός
3941,warm::A,liekkas,θερμός
3942,warm::A,liekkas,θερμός
3943,warm::A,liegâs,θερμός
3944,warm::A,liõggâs,θερμός
3945,warm::A,по̄а̄ххк,θερμός
3946,kalt::A,galme,κρύος
3947,kalt::A,galme,ψυχρός
3948,kalt::A,galmas,κρύος
3949,kalt::A,galmas,ψυχρός
3950,kalt::A,tjoaskes,κρύος
3951,kalt::A,tjoaskes,ψυχρός
3952,kalt::A,galmmas,κρύος
3953,kalt::A,galmmas,ψυχρός
3954,kalt::A,koolmâs,κρύος
3955,kalt::A,koolmâs,ψυχρός
3956,kalt::A,kõõlmâs,κρύος
3957,kalt::A,kõõlmâs,ψυχρός
3958,kalt::A,кэ̄ллм,κρύος
3959,kalt::A,кэ̄ллм,ψυχρός
3960,kühl::A,jueskies,δροσερός
3961,kühl::A,gujos,δροσερός
3962,kühl::A,goasos,δροσερός
3963,kühl::A,čoaskkis,δροσερός
3964,kühl::A,čuássid,δροσερός
3965,kühl::A,čue´cǩes,δροσερός
3966,kühl::A,чуэцькесь,δροσερός
3967,frisch::A,fïerske,νωπός
3968,frisch::A,fïerske,φρέσκος
3969,frisch::A,varás,νωπός
3970,frisch::A,varás,φρέσκος
3971,frisch::A,varres,νωπός
3972,frisch::A,varres,φρέσκος
3973,frisch::A,varas,νωπός
3974,frisch::A,varas,φρέσκος
3975,frisch::A,voorâs,νωπός
3976,frisch::A,voorâs,φρέσκος
3977,frisch::A,võõrâs,νωπός
3978,frisch::A,võõrâs,φρέσκος
3979,frisch::A,вэрс,νωπός
3980,frisch::A,вэрс,φρέσκος
3981,feucht::A,låpsoes,υγρός
3982,feucht::A,suolnos,υγρός
3983,feucht::A,njuoskas,υγρός
3984,feucht::A,gásttas,υγρός
3985,feucht::A,laavtâs,υγρός
3986,feucht::A,nje´bll,υγρός
3987,feucht::A,ню̄ццк,υγρός
3988,nass::A,lovve,βρεγμένος
3989,nass::A,njuoskas,βρεγμένος
3990,nass::A,luvás,βρεγμένος
3991,nass::A,njuoskkas,βρεγμένος
3992,nass::A,njuoskâs,βρεγμένος
3993,nass::A,njuõckas,βρεγμένος
3994,nass::A,ню̄ццк,βρεγμένος
3995,trocken::A,gejhkie,ξηρός
3996,trocken::A,gejhkie,στεγνός
3997,trocken::A,gåjkes,ξηρός
3998,trocken::A,gåjkes,στεγνός
3999,trocken::A,goikkis,ξηρός
4000,trocken::A,goikkis,στεγνός
4001,trocken::A,ko'škes,ξηρός
4002,trocken::A,ko'škes,στεγνός
4003,trocken::A,kååšǩes,ξηρός
4004,trocken::A,kååšǩes,στεγνός
4005,trocken::A,коашшьк,ξηρός
4006,trocken::A,коашшьк,στεγνός
4007,voll::A,dïeve,γεμάτος
4008,voll::A,dievas,γεμάτος
4009,voll::A,dievva,γεμάτος
4010,voll::A,tievâs,γεμάτος
4011,voll::A,tiiudas,γεμάτος
4012,voll::A,тӣввт,γεμάτος
4013,leer::A,tovme,άδειος
4014,leer::A,gåaroes,άδειος
4015,leer::A,guoros,άδειος
4016,leer::A,guorus,άδειος
4017,leer::A,kuárus,άδειος
4018,leer::A,kuâras,άδειος
4019,leer::A,курас,άδειος
4020,offen::A,latjkes,ανοιχτός
4021,offen::A,rabás,ανοιχτός
4022,offen::A,rabas,ανοιχτός
4023,offen::A,áávus,ανοιχτός
4024,offen::A,jââ´ldes,ανοιχτός
4025,offen::A,а̄в,ανοιχτός
4026,geschlossen::A,måskoes,κλειστός
4027,geschlossen::A,dahpas,κλειστός
4028,geschlossen::A,gitta,κλειστός
4029,geschlossen::A,kiddâ,κλειστός
4030,geschlossen::A,ǩidd,κλειστός
4031,geschlossen::A,mååskas,κλειστός
4032,sauber::A,raejnies,καθαρός
4033,sauber::A,rájnas,καθαρός
4034,sauber::A,buhtes,καθαρός
4035,sauber::A,ráinnas,καθαρός
4036,sauber::A,čurgâd,καθαρός
4037,sauber::A,puu´ttes,καθαρός
4038,sauber::A,чӣллк,καθαρός
4039,schmutzig::A,sleagroeh,βρώμικος
4040,schmutzig::A,sleagroeh,λερωμένος
4041,schmutzig::A,duolvas,βρώμικος
4042,schmutzig::A,duolvas,λερωμένος
4043,schmutzig::A,duolvvas,βρώμικος
4044,schmutzig::A,duolvvas,λερωμένος
4045,schmutzig::A,tuol'vii,βρώμικος
4046,schmutzig::A,tuol'vii,λερωμένος
4047,schmutzig::A,sähssai,βρώμικος
4048,schmutzig::A,sähssai,λερωμένος
4049,schmutzig::A,са̄ккьс,βρώμικος
4050,schmutzig::A,са̄ккьс,λερωμένος
4051,roh::A,saajpe,ωμός
4052,roh::A,saajpes,ωμός
4053,roh::A,njuoskas,ωμός
4054,roh::A,njuoskkas,ωμός
4055,roh::A,njuoskâs,ωμός
4056,roh::A,njuõckas,ωμός
4057,roh::A,ню̄ццк,ωμός
4058,reif::A,njoetseldh,ώριμος
4059,reif::A,láddam,ώριμος
4060,reif::A,givssas,ώριμος
4061,reif::A,кӣркна,ώριμος
4062,reif::A,са̄ххьплуввма,ώριμος
4063,lecker::A,hearskoes,νόστιμος
4064,lecker::A,hærssko,νόστιμος
4065,lecker::A,njálggat,νόστιμος
4066,lecker::A,njäälgis,νόστιμος
4067,lecker::A,njõ´ddi,νόστιμος
4068,lecker::A,шӣг,νόστιμος
4069,süß::A,sieties,γλυκός
4070,süß::A,hálmes,γλυκός
4071,süß::A,hálmmá,γλυκός
4072,süß::A,njálggat,γλυκός
4073,süß::A,njäälgis,γλυκός
4074,süß::A,njää´ljes,γλυκός
4075,süß::A,ня̄ллькесь,γλυκός
4076,bitter::A,bihtseds,πικρός
4077,bitter::A,baetjkies,πικρός
4078,bitter::A,bitjes,πικρός
4079,bitter::A,tsibtsa,πικρός
4080,bitter::A,bahča,πικρός
4081,bitter::A,pišker,πικρός
4082,bitter::A,poččâ,πικρός
4083,bitter::A,pe´čǩǩer,πικρός
4084,bitter::A,пыччкар,πικρός
4085,sauer::A,baetjkies,ξινός
4086,sauer::A,goastes,ξινός
4087,sauer::A,suvres,ξινός
4088,sauer::A,suvrris,ξινός
4089,sauer::A,suuvres,ξινός
4090,sauer::A,kuástis,ξινός
4091,sauer::A,kuä´stt,ξινός
4092,sauer::A,кӯцц,ξινός
4093,hell::A,tjuavkeds,φωτεινός
4094,hell::A,tjuovggat,φωτεινός
4095,hell::A,čuovgat,φωτεινός
4096,hell::A,čuovvâd,φωτεινός
4097,hell::A,čuõvvâd,φωτεινός
4098,hell::A,чуввесь,φωτεινός
4099,dunkel::A,sjuevnjeds,σκοτεινός
4100,dunkel::A,sjævnnjat,σκοτεινός
4101,dunkel::A,seavdnjat,σκοτεινός
4102,dunkel::A,sevŋâd,σκοτεινός
4103,dunkel::A,seu´nnjed,σκοτεινός
4104,dunkel::A,се̄ввьнесь,σκοτεινός
4105,schwarz::A,tjeehpes,μαύρος
4106,schwarz::A,tjeehpes,μελανός
4107,schwarz::A,tjáhppat,μαύρος
4108,schwarz::A,tjáhppat,μελανός
4109,schwarz::A,čáhppes,μαύρος
4110,schwarz::A,čáhppes,μελανός
4111,schwarz::A,čappâd,μαύρος
4112,schwarz::A,čappâd,μελανός
4113,schwarz::A,čappâd,μαύρος
4114,schwarz::A,čappâd,μελανός
4115,schwarz::A,чо̄а̄хпесь,μαύρος
4116,schwarz::A,чо̄а̄хпесь,μελανός
4117,weiß::A,veelkes,άσπρος
4118,weiß::A,bedjat,άσπρος
4119,weiß::A,vielggat,άσπρος
4120,weiß::A,vielgat,άσπρος
4121,weiß::A,viel'gâd,άσπρος
4122,weiß::A,viõlggâd,άσπρος
4123,weiß::A,вӣллькесь,άσπρος
4124,rot::A,rööpses,κόκκινος
4125,rot::A,ruoppsat,κόκκινος
4126,rot::A,ruoksat,κόκκινος
4127,rot::A,ruop'sâd,κόκκινος
4128,rot::A,ruõpssâd,κόκκινος
4129,rot::A,рӯппсесь,κόκκινος
4130,gelb::A,viskes,κίτρινος
4131,gelb::A,visská,κίτρινος
4132,gelb::A,fiskes,κίτρινος
4133,gelb::A,viskâd,κίτρινος
4134,gelb::A,viskkâd,κίτρινος
4135,gelb::A,руччк'сь,κίτρινος
4136,blau::A,plaave,μπλε
4137,blau::A,plaave,γαλανός
4138,blau::A,alek,μπλε
4139,blau::A,alek,γαλανός
4140,blau::A,lahtte,μπλε
4141,blau::A,lahtte,γαλανός
4142,blau::A,alit,μπλε
4143,blau::A,alit,γαλανός
4144,blau::A,čuov'jâd,μπλε
4145,blau::A,čuov'jâd,γαλανός
4146,blau::A,ââ´liǩ,μπλε
4147,blau::A,ââ´liǩ,γαλανός
4148,blau::A,алехь,μπλε
4149,blau::A,алехь,γαλανός
4150,grün::A,kruana,πράσινος
4151,grün::A,kroenes,πράσινος
4152,grün::A,ruodná,πράσινος
4153,grün::A,ruoná,πράσινος
4154,grün::A,ruonas,πράσινος
4155,grün::A,ruánáá,πράσινος
4156,grün::A,ruânn,πράσινος
4157,grün::A,ruõnâs,πράσινος
4158,grün::A,руэнн,πράσινος
4159,grau::A,kraevies,γκρίζος
4160,grau::A,rávuk,γκρίζος
4161,grau::A,rávvat,γκρίζος
4162,grau::A,ránis,γκρίζος
4163,grau::A,räänis,γκρίζος
4164,grau::A,rää´nes,γκρίζος
4165,grau::A,кӯввесь,γκρίζος
4166,billig::A,aelpies,φτηνός
4167,billig::A,liehties,φτηνός
4168,billig::A,álbbe,φτηνός
4169,billig::A,hálbi,φτηνός
4170,billig::A,hälbi,φτηνός
4171,billig::A,hä´lbb,φτηνός
4172,billig::A,вӯгас,φτηνός
4173,billig::A,вӯгкесь,φτηνός
4174,teuer::A,dovres,ακριβός
4175,teuer::A,divras,ακριβός
4176,teuer::A,divrras,ακριβός
4177,teuer::A,tiivrâs,ακριβός
4178,teuer::A,kaallâš,ακριβός
4179,teuer::A,ко̄а̄ллэш,ακριβός
4180,wertvoll::A,aarvoes,πολύτιμος
4181,wertvoll::A,árvulasj,πολύτιμος
4182,wertvoll::A,árvvolaš,πολύτιμος
4183,wertvoll::A,tiivrâs,πολύτιμος
4184,wertvoll::A,kaallâš,πολύτιμος
4185,wertvoll::A,а̄ррвъесь,πολύτιμος
4186,wertvoll::A,ко̄а̄ллшэсь,πολύτιμος
4187,blind::A,tjelmehts,τυφλός
4188,blind::A,tjalmedibme,τυφλός
4189,blind::A,čalmmeheapme,τυφλός
4190,blind::A,čuovggaheapme,τυφλός
4191,blind::A,šoohâd,τυφλός
4192,blind::A,ča'lmettem,τυφλός
4193,blind::A,čââ´lmte´m,τυφλός
4194,blind::A,чальмхем,τυφλός
4195,taub::A,bieljehts,κουφός
4196,taub::A,bieljedibme,κουφός
4197,taub::A,bealjeheapmi,κουφός
4198,taub::A,pel'jittem,κουφός
4199,taub::A,pee´lljte´m,κουφός
4200,taub::A,пе̄лльйхем,κουφός
4201,taub::A,кулхэмесь,κουφός
4202,taub::A,кулнаххьтэм,κουφός
4203,kräftig::A,veaksehks,δυνατός
4204,kräftig::A,gievrra,δυνατός
4205,kräftig::A,gievra,δυνατός
4206,kräftig::A,viek'sâ,δυνατός
4207,kräftig::A,viõhss,δυνατός
4208,kräftig::A,вӣгкъесь,δυνατός
4209,kräftig::A,тоаввсамусс,δυνατός
4210,stark::A,raavtehtje,γερός
4211,stark::A,nanos,γερός
4212,stark::A,gievrra,γερός
4213,stark::A,kievra,γερός
4214,stark::A,nanus,γερός
4215,stark::A,viek'sâ,γερός
4216,stark::A,raavâs,γερός
4217,stark::A,роавас,γερός
4218,schwach::A,dåsmoes,αδύνατος
4219,schwach::A,fámodibme,αδύνατος
4220,schwach::A,fámoheapme,αδύνατος
4221,schwach::A,njuoras,αδύνατος
4222,schwach::A,hiäju,αδύνατος
4223,schwach::A,njuorâs,αδύνατος
4224,schwach::A,rââ´šš,αδύνατος
4225,schwach::A,njuõrâs,αδύνατος
4226,schwach::A,рашшь,αδύνατος
4227,schwach::A,ражесь,αδύνατος
4228,schwach::A,са̄мхэм,αδύνατος
4229,fett::A,buajtehks,παχύς
4230,fett::A,buojdák,παχύς
4231,fett::A,buoidi,παχύς
4232,fett::A,puáidáh,παχύς
4233,fett::A,pueidaǥ,παχύς
4234,fett::A,пуййт,παχύς
4235,schlank::A,siegkies,λεπτός
4236,schlank::A,siegkies,λυγερός
4237,schlank::A,bievrek,λεπτός
4238,schlank::A,bievrek,λυγερός
4239,schlank::A,njuorro,λεπτός
4240,schlank::A,njuorro,λυγερός
4241,schlank::A,seaggi,λεπτός
4242,schlank::A,seaggi,λυγερός
4243,schlank::A,šoođbâs,λεπτός
4244,schlank::A,šoođbâs,λυγερός
4245,schlank::A,seä´ǧ'ǧ,λεπτός
4246,schlank::A,seä´ǧ'ǧ,λυγερός
4247,schlank::A,се̄ӈькесь,λεπτός
4248,schlank::A,се̄ӈькесь,λυγερός
4249,hübsch::A,faavroes,όμορφος
4250,hübsch::A,faavroes,χαριτωμένος
4251,hübsch::A,fávrro,όμορφος
4252,hübsch::A,fávrro,χαριτωμένος
4253,hübsch::A,fávru,όμορφος
4254,hübsch::A,fávru,χαριτωμένος
4255,hübsch::A,muččâd,όμορφος
4256,hübsch::A,muččâd,χαριτωμένος
4257,hübsch::A,mooččâd,όμορφος
4258,hübsch::A,mooččâd,χαριτωμένος
4259,hübsch::A,мо̄джесь,όμορφος
4260,hübsch::A,мо̄джесь,χαριτωμένος
4261,böse::A,vesties,κακός
4262,böse::A,bahá,κακός
4263,böse::A,bahá,κακός
4264,böse::A,paa,κακός
4265,böse::A,ilbâd,κακός
4266,böse::A,paas,κακός
4267,böse::A,ilbbâd,κακός
4268,böse::A,поасс,κακός
4269,böse::A,кэ̄рряй,κακός
4270,dumm::A,gåffoeh,κουτός
4271,dumm::A,gåffoeh,ανόητος
4272,dumm::A,jalla,κουτός
4273,dumm::A,jalla,ανόητος
4274,dumm::A,doavki,κουτός
4275,dumm::A,doavki,ανόητος
4276,dumm::A,tuhme,κουτός
4277,dumm::A,tuhme,ανόητος
4278,dumm::A,tu´hmm,κουτός
4279,dumm::A,tu´hmm,ανόητος
4280,dumm::A,о̄менэш,κουτός
4281,dumm::A,о̄менэш,ανόητος
4282,dumm::A,то̄ӆӆкхем,κουτός
4283,dumm::A,то̄ӆӆкхем,ανόητος
4284,faul::A,aeblehts,τεμπέλης
4285,faul::A,lájkke,τεμπέλης
4286,faul::A,láiki,τεμπέλης
4287,faul::A,läški,τεμπέλης
4288,faul::A,lä´šǩǩ,τεμπέλης
4289,faul::A,ла̄шькесь,τεμπέλης
4290,fleißig::A,rudtjege,εργατικός
4291,fleißig::A,vïssjeles,εργατικός
4292,fleißig::A,vissjal,εργατικός
4293,fleißig::A,viššal,εργατικός
4294,fleißig::A,doaimmalaš,εργατικός
4295,fleißig::A,viššâl,εργατικός
4296,fleißig::A,re´ttev,εργατικός
4297,geizig::A,saejkies,τσιγγούνης
4298,geizig::A,hánes,τσιγγούνης
4299,geizig::A,gáhcci,τσιγγούνης
4300,geizig::A,gárži,τσιγγούνης
4301,geizig::A,käcci,τσιγγούνης
4302,geizig::A,häänis,τσιγγούνης
4303,geizig::A,kä´cc,τσιγγούνης
4304,geizig::A,сыннҍ,τσιγγούνης
4305,geizig::A,скухьпесь,τσιγγούνης
4306,klug::A,vihtehks,έξυπνος
4307,klug::A,vijses,έξυπνος
4308,klug::A,jiermmá,έξυπνος
4309,klug::A,fihtolaš,έξυπνος
4310,klug::A,jiä'rmálâš,έξυπνος
4311,klug::A,hitrai,έξυπνος
4312,klug::A,то̄ӆӆкэш,έξυπνος
4313,klug::A,вӣллвэсь,έξυπνος
4314,geschickt::A,tjiehpies,επιδέξιος
4315,geschickt::A,tjiehppe,επιδέξιος
4316,geschickt::A,čeahppi,επιδέξιος
4317,geschickt::A,čeppi,επιδέξιος
4318,geschickt::A,čeä´p'p,επιδέξιος
4319,geschickt::A,чепесь,επιδέξιος
4320,lieb::A,boerehks,φίλος
4321,lieb::A,boerehks,αγαπητός
4322,lieb::A,lådje,φίλος
4323,lieb::A,lådje,αγαπητός
4324,lieb::A,gieres,φίλος
4325,lieb::A,gieres,αγαπητός
4326,lieb::A,ráhkis,φίλος
4327,lieb::A,ráhkis,αγαπητός
4328,lieb::A,láđis,φίλος
4329,lieb::A,láđis,αγαπητός
4330,lieb::A,räähis,φίλος
4331,lieb::A,räähis,αγαπητός
4332,lieb::A,pue´rr,φίλος
4333,lieb::A,pue´rr,αγαπητός
4334,lieb::A,rää´ǩǩes,φίλος
4335,lieb::A,rää´ǩǩes,αγαπητός
4336,lieb::A,мӣлса,φίλος
4337,lieb::A,мӣлса,αγαπητός
4338,lustig::A,lustes,εύθυμος
4339,lustig::A,lustes,χαρούμενος
4340,lustig::A,suohtas,εύθυμος
4341,lustig::A,suohtas,χαρούμενος
4342,lustig::A,hávski,εύθυμος
4343,lustig::A,hávski,χαρούμενος
4344,lustig::A,hitruu,εύθυμος
4345,lustig::A,hitruu,χαρούμενος
4346,lustig::A,iilooš,εύθυμος
4347,lustig::A,iilooš,χαρούμενος
4348,lustig::A,hää´sǩ,εύθυμος
4349,lustig::A,hää´sǩ,χαρούμενος
4350,lustig::A,viä´s'sel,εύθυμος
4351,lustig::A,viä´s'sel,χαρούμενος
4352,lustig::A,руэняс,εύθυμος
4353,lustig::A,руэняс,χαρούμενος
4354,sanft::A,lïemkeds,ήπιος
4355,sanft::A,lines,ήπιος
4356,sanft::A,lágŋet,ήπιος
4357,sanft::A,linis,ήπιος
4358,sanft::A,láđis,ήπιος
4359,sanft::A,liägus,ήπιος
4360,sanft::A,pivvâl,ήπιος
4361,sanft::A,heä´nn,ήπιος
4362,sanft::A,э̄йвсесь,ήπιος
4363,krank::A,skïemtje,άρρωστος
4364,krank::A,skibás,άρρωστος
4365,krank::A,buohcci,άρρωστος
4366,krank::A,pyec'cee,άρρωστος
4367,krank::A,puõcci,άρρωστος
4368,krank::A,panntiõrvas,άρρωστος
4369,krank::A,кэ̄бп,άρρωστος
4370,nackt::A,båadtsoeh,γυμνός
4371,nackt::A,rihtso,γυμνός
4372,nackt::A,álás,γυμνός
4373,nackt::A,pie'tittem,γυμνός
4374,nackt::A,piät'táá,γυμνός
4375,nackt::A,päälljas,γυμνός
4376,nackt::A,пефта,γυμνός
4377,nackt::A,па̄льяс,γυμνός
4378,traurig::A,håjnoes,λυπημένος
4379,traurig::A,suohtas,λυπημένος
4380,traurig::A,hådje,λυπημένος
4381,traurig::A,ahkit,λυπημένος
4382,traurig::A,ahheev,λυπημένος
4383,traurig::A,â´ǩǩed,λυπημένος
4384,traurig::A,чуэввесь,λυπημένος
4385,lebendig::A,jielije,ζωντανός
4386,lebendig::A,viesso,ζωντανός
4387,lebendig::A,ealli,ζωντανός
4388,lebendig::A,eeleev,ζωντανός
4389,lebendig::A,jie´lli,ζωντανός
4390,lebendig::A,е̄лльгденҍ,ζωντανός
4391,gut::A,buerie,καλός
4392,gut::A,buorre,καλός
4393,gut::A,buorre,καλός
4394,gut::A,pyeṛi,καλός
4395,gut::A,šiõǥǥ,καλός
4396,gut::A,pue´rr,καλός
4397,gut::A,шувв,καλός
4398,gut::A,пуррь,καλός
4399,schlecht::A,nåake,κακός
4400,schlecht::A,skraape,κακός
4401,schlecht::A,mådtan,κακός
4402,schlecht::A,nievrre,κακός
4403,schlecht::A,headju,κακός
4404,schlecht::A,heittot,κακός
4405,schlecht::A,hyeṇi,κακός
4406,schlecht::A,niev'ri,κακός
4407,schlecht::A,hue´nn,κακός
4408,schlecht::A,нюэссь,κακός
4409,schlecht::A,ню̄э̄зесь,κακός
4410,richtig::A,rïekte,σωστός
4411,richtig::A,duolla,σωστός
4412,richtig::A,rievtes,σωστός
4413,richtig::A,riekta,σωστός
4414,richtig::A,vuoi'gâ,σωστός
4415,richtig::A,vuõiǥâs,σωστός
4416,richtig::A,вӯййк,σωστός
4417,richtig::A,вӯйкэсс,σωστός
4418,schlimm::A,nåake,άσχημος
4419,schlimm::A,bahá,άσχημος
4420,schlimm::A,vearrái,άσχημος
4421,schlimm::A,niev'ri,άσχημος
4422,schlimm::A,neu´rr,άσχημος
4423,schlimm::A,ню̄э̄зесь,άσχημος
4424,wahr::A,saetnies,αληθής
4425,wahr::A,saetnies,αληθινός
4426,wahr::A,sádnes,αληθής
4427,wahr::A,sádnes,αληθινός
4428,wahr::A,duohta,αληθής
4429,wahr::A,duohta,αληθινός
4430,wahr::A,tuotâ,αληθής
4431,wahr::A,tuotâ,αληθινός
4432,wahr::A,tuõtt,αληθής
4433,wahr::A,tuõtt,αληθινός
4434,wahr::A,вӯйкас,αληθής
4435,wahr::A,вӯйкас,αληθινός
4436,alt::A,båeries,παλιός
4437,alt::A,oames,παλιός
4438,alt::A,boaris,παλιός
4439,alt::A,uámis,παλιός
4440,alt::A,vuä´mes,παλιός
4441,alt::A,вуэммь,παλιός
4442,neu::A,orre,νέος
4443,neu::A,orre,καινούργιος
4444,neu::A,ådås,νέος
4445,neu::A,ådås,καινούργιος
4446,neu::A,ođas,νέος
4447,neu::A,ođas,καινούργιος
4448,neu::A,uuđâs,νέος
4449,neu::A,uuđâs,καινούργιος
4450,neu::A,oođâs,νέος
4451,neu::A,oođâs,καινούργιος
4452,neu::A,о̄дт,νέος
4453,neu::A,о̄дт,καινούργιος
4454,ehemalig::A,evtebe,παλιός
4455,ehemalig::A,åvdep,παλιός
4456,ehemalig::A,dološ,παλιός
4457,ehemalig::A,oovdiš,παλιός
4458,ehemalig::A,tuâl'jõž,παλιός
