,Concept_ID,lv,it
1577,dumm::A,stulbs,stùpido
1578,dumm::A,muļķīgs,stùpido
1579,faul::A,дыш,pigro
1580,faul::A,slinks,pigro
1581,fleißig::A,зільысь,diligente
1582,fleißig::A,čakls,diligente
1583,fleißig::A,cītīgs,diligente
1584,geizig::A,топыд,avaro
1585,geizig::A,skops,avaro
1586,geizig::A,sīksts,avaro
1587,klug::A,юра,intelligente
1588,klug::A,вежӧра,intelligente
1589,klug::A,gudrs,intelligente
1590,geschickt::A,кипода,àbile
1591,geschickt::A,кужысь,àbile
1592,geschickt::A,manīgs,àbile
1593,lieb::A,муса,caro
1594,lieb::A,мича,caro
1595,lieb::A,лӧсьыд,caro
1596,lieb::A,mīļš,caro
1597,lustig::A,кыпыд,gaio
1598,lustig::A,кыпыд,allegro
1599,lustig::A,jautrs,gaio
1600,lustig::A,jautrs,allegro
1601,sanft::A,мелі,dolce
1602,sanft::A,liegs,dolce
1603,hungrig::A,тшыг,affamato
1604,hungrig::A,izsalcis,affamato
1605,krank::A,висьысь,malato
1606,krank::A,висьысь,infermo
1607,krank::A,slims,malato
1608,krank::A,slims,infermo
1609,nackt::A,пасьтӧм,nudo
1610,nackt::A,pliks,nudo
1611,traurig::A,гажтӧм,triste
1612,traurig::A,bēdīgs,triste
1613,traurig::A,skumīgs,triste
1614,lebendig::A,ловъя,vivo
1615,lebendig::A,dzīvs,vivo
1616,gut::A,бур,buono
1617,gut::A,labs,buono
1618,schlecht::A,лёк,cattivo
1619,schlecht::A,омӧль,cattivo
1620,schlecht::A,slikts,cattivo
1621,richtig::A,инӧд,giusto
1622,richtig::A,riktīgs,giusto
1623,schlimm::A,омӧль,grave
1624,schlimm::A,туйтӧм,grave
1625,schlimm::A,nelāgs,grave
1626,schlimm::A,nejauks,grave
1627,wahr::A,абу ылӧг,vero
1628,wahr::A,īsts,vero
1629,wahr::A,patiess,vero
1630,alt::A,важ,vecchio
1631,alt::A,sens,vecchio
1632,alt::A,vęcs,vecchio
1633,neu::A,выль,nuovo
1634,neu::A,jauns,nuovo
1635,ehemalig::A,вӧвлӧм,vecchio
1636,ehemalig::A,вӧвлӧм,d'una_volta
1637,ehemalig::A,bijušais,vecchio
1638,ehemalig::A,bijušais,d'una_volta
1639,alt[Lebewesen]::A,пӧрысь,anziano
1640,alt[Lebewesen]::A,vecs,anziano
1641,jung::A,том,giovane
1642,jung::A,jauns,giovane
1643,arm::A,гӧль,pòvero
1644,arm::A,nabags,pòvero
1645,reich::A,озыр,ricco
1646,reich::A,bagāts,ricco
1647,bekannt::A,тӧдса,noto
1648,bekannt::A,тӧдса,conosciuto
1649,bekannt::A,zināms,noto
1650,bekannt::A,zināms,conosciuto
1651,bekannt::A,pazīstams,noto
1652,bekannt::A,pazīstams,conosciuto
1653,berühmt::A,нималан,famoso
1654,berühmt::A,нималан,cèlebre
1655,berühmt::A,кывсян,famoso
1656,berühmt::A,кывсян,cèlebre
1657,berühmt::A,slavens,famoso
1658,berühmt::A,slavens,cèlebre
1659,fremd::A,йӧз,estràneo
1660,fremd::A,йӧз,straniero
1661,fremd::A,svešs,estràneo
1662,fremd::A,svešs,straniero
1663,verschieden::A,абу ӧткодь,diverso
1664,verschieden::A,абу ӧткодь,differente
1665,verschieden::A,разнӧй,diverso
1666,verschieden::A,разнӧй,differente
1667,verschieden::A,dažāds,diverso
1668,verschieden::A,dažāds,differente
1669,nah::A,матыс,vicino
1670,nah::A,матыс,propinquo
1671,nah::A,tuvs,vicino
1672,nah::A,tuvs,propinquo
1673,fern::A,ылі,lontano
1674,fern::A,tāls,lontano
1675,linker::A,шуйга,sinistro
1676,linker::A,kreisais,sinistro
1677,rechter::A,веськыд,destro
1678,rechter::A,labais,destro
1679,anderer::A,мукӧд,altro
1680,anderer::A,otrs,altro
1681,erster::A,медводдза,primo
1682,erster::A,pirmais,primo
1683,zweiter::A,мӧд,secondo
1684,zweiter::A,otrais,secondo
1685,dritter::A,коймӧд,terzo
1686,dritter::A,trešais,terzo
1687,letzter::A,бӧръя,ùltimo
1688,letzter::A,beidzamais,ùltimo
1689,allein::ADV,ӧтка,solo
1690,allein::ADV,ӧтка,da solo
1691,allein::ADV,viens pats,solo
1692,allein::ADV,viens pats,da solo
1693,auf einmal::ADV,ӧтпырйӧ,insieme
1694,auf einmal::ADV,reizē,insieme
1695,zusammen::ADV,тшӧтш,insieme
1696,zusammen::ADV,kopā,insieme
1697,zusammen::ADV,vienviet,insieme
1698,lange::ADV,дыр,a lungo
1699,lange::ADV,ilgi,a lungo
1700,plötzlich::ADV,друг,all'improvviso
1701,plötzlich::ADV,pēkšņi,all'improvviso
1702,sofort::ADV,дзик пыр,sùbito
1703,sofort::ADV,дзик пыр,all'istante
1704,sofort::ADV,tūlīt,sùbito
1705,sofort::ADV,tūlīt,all'istante
1706,später::ADV,сэсся,più tardi
1707,später::ADV,vēlāk,più tardi
1708,jetzt::ADV,ӧні,ora
1709,jetzt::ADV,ӧні,adesso
1710,jetzt::ADV,tagad,ora
1711,jetzt::ADV,tagad,adesso
1712,heute::ADV,талун,oggi
1713,heute::ADV,šodien,oggi
1714,morgen::ADV,аски,domani
1715,morgen::ADV,rīt,domani
1716,bald::ADV,регыд,presto
1717,bald::ADV,регыд,tra poco
1718,bald::ADV,drīz,presto
1719,bald::ADV,drīz,tra poco
1720,dann::ADV,бӧрын,allora
1721,dann::ADV,бӧрти,allora
1722,dann::ADV,tad,allora
1723,gestern::ADV,тӧнлун,ieri
1724,gestern::ADV,vakar,ieri
1725,einst::ADV,ӧтчыд,prima
1726,einst::ADV,ӧтчыд,un tempo
1727,einst::ADV,ӧтпыр,prima
1728,einst::ADV,ӧтпыр,un tempo
1729,einst::ADV,citreiz,prima
1730,einst::ADV,citreiz,un tempo
1731,damals::ADV,сэки,allora
1732,damals::ADV,toreiz,allora
1733,danach::ADV,сэсся,poi
1734,danach::ADV,сэсся,dopo
1735,danach::ADV,pēc tam,poi
1736,danach::ADV,pēc tam,dopo
1737,vorher::ADV,войдӧр,prima
1738,vorher::ADV,iepriekš,prima
1739,vorher::ADV,pirms tam,prima
1740,zuerst::ADV,войдӧр,prima
1741,zuerst::ADV,войдӧр,dapprima
1742,zuerst::ADV,vis'pirms,prima
1743,zuerst::ADV,vis'pirms,dapprima
1744,einmal::ADV,ӧтчыдысь,una volta
1745,einmal::ADV,reiz,una volta
1746,einmal::ADV,vienreiz,una volta
1747,manchmal::ADV,корсюрӧ,talvolta
1748,manchmal::ADV,корсюрӧ,qualche volta
1749,manchmal::ADV,dažkārt,talvolta
1750,manchmal::ADV,dažkārt,qualche volta
1751,oft::ADV,тшӧкыда,spesso
1752,oft::ADV,bieži,spesso
1753,immer::ADV,век,sempre
1754,immer::ADV,allaž,sempre
1755,immer::ADV,vien'mēr,sempre
1756,niemals::ADV,оз некор,non mai
1757,niemals::ADV,nemūžam,non mai
1758,hier::ADV,со,qua
1759,hier::ADV,тонӧ,qua
1760,hier::ADV,te,qua
1761,hier::ADV,šeit,qua
1762,hierhin::ADV,татчӧ,qua
1763,hierhin::ADV,талань,qua
1764,hierhin::ADV,šurp,qua
1765,hierhin::ADV,uz šejieni,qua
1766,von hier::ADV,тасянь,ne
1767,von hier::ADV,тасянь,da qui
1768,von hier::ADV,no šejienes,ne
1769,von hier::ADV,no šejienes,da qui
1770,dort::ADV,сэні,lì
1771,dort::ADV,tur,lì
1772,dorthin::ADV,сэтчӧ,là
1773,dorthin::ADV,turp,là
1774,dorthin::ADV,uz turieni,là
1775,geradeaus::ADV,веськыда,diritto
1776,geradeaus::ADV,taisni uz priekšu,diritto
1777,vorwärts::ADV,водзӧ,avanti
1778,vorwärts::ADV,uz priekšu,avanti
1779,rückwärts::ADV,бӧрӧ,all'indietro
1780,rückwärts::ADV,atmuguriski,all'indietro
1781,zurück::ADV,бӧр,di indietro
1782,zurück::ADV,atpakāļ,di indietro
1783,unten::ADV,улын,giù
1784,unten::ADV,улын,sotto
1785,unten::ADV,уліын,giù
1786,unten::ADV,уліын,sotto
1787,unten::ADV,lejā,giù
1788,unten::ADV,lejā,sotto
1789,unten::ADV,apakšā,giù
1790,unten::ADV,apakšā,sotto
1791,hinab::ADV,улӧ,giù
1792,hinab::ADV,улӧ,in giù
1793,hinab::ADV,увлан,giù
1794,hinab::ADV,увлан,in giù
1795,hinab::ADV,uz leju,giù
1796,hinab::ADV,uz leju,in giù
1797,oben::ADV,вылын,su
1798,oben::ADV,вылын,sopra
1799,oben::ADV,выліын,su
1800,oben::ADV,выліын,sopra
1801,oben::ADV,virsū,su
1802,oben::ADV,virsū,sopra
1803,hinauf::ADV,выліӧ,in sù
1804,hinauf::ADV,выліӧ,in alto
1805,hinauf::ADV,augšā,in sù
1806,hinauf::ADV,augšā,in alto
1807,hinauf::ADV,uz augšu,in sù
1808,hinauf::ADV,uz augšu,in alto
1809,überall::ADV,быдлаын,dappertutto
1810,überall::ADV,visur,dappertutto
1811,nicht::ADV,oз,non
1812,nicht::ADV,ne,non
1813,ein wenig::ADV,неуна,un po'
1814,ein wenig::ADV,неуна,un poco
1815,ein wenig::ADV,drusku,un po'
1816,ein wenig::ADV,drusku,un poco
1817,kaum::ADV,мырдэм,a appena
1818,kaum::ADV,diezin vai,a appena
1819,sehr::ADV,зэв,molto
1820,sehr::ADV,ļoti,molto
1821,sehr::ADV,gaužām,molto
1822,so::ADV,тадз,così
1823,so::ADV,тадз,tanto
1824,so::ADV,сідз,così
1825,so::ADV,сідз,tanto
1826,so::ADV,tā,così
1827,so::ADV,tā,tanto
1828,so::ADV,tik,così
1829,so::ADV,tik,tanto
1830,noch::ADV,на,ancora
1831,noch::ADV,нӧшта,ancora
1832,noch::ADV,vēl,ancora
1833,nur::ADV,куш,solo
1834,nur::ADV,куш,soltanto
1835,nur::ADV,сӧмын,solo
1836,nur::ADV,сӧмын,soltanto
1837,nur::ADV,vien,solo
1838,nur::ADV,vien,soltanto
1839,nur::ADV,tikai,solo
1840,nur::ADV,tikai,soltanto
1841,schon::ADV,нин,già
1842,schon::ADV,jau,già
1843,wieder::ADV,бара,di nuovo
1844,wieder::ADV,atkal,di nuovo
1845,vergebens::ADV,весьшӧрӧ,invano
1846,vergebens::ADV,velti,invano
1847,vor::PRP,водзын,davanti a
1848,vor::PRP,priekš,davanti a
1849,hinter::PRP,бӧрнын,dietro
1850,hinter::PRP,aiz,dietro
1851,unter::PRP,улын,sotto
1852,unter::PRP,zem,sotto
1853,durch::PRP,пыр,per
1854,durch::PRP,пыр,attraverso
1855,durch::PRP,пырыс,per
1856,durch::PRP,пырыс,attraverso
1857,durch::PRP,caur,per
1858,durch::PRP,caur,attraverso
1859,durch::PRP,cauri,per
1860,durch::PRP,cauri,attraverso
1861,neben::PRP,бердын,a accanto a
1862,neben::PRP,līdzās,a accanto a
1863,zwischen::PRP,костын,fra
1864,zwischen::PRP,starp,fra
1865,wegen::PRP,вӧсна,a causa di
1866,wegen::PRP,pēc,a causa di
1867,dies::PRN,тайӧ,ciò
1868,dies::PRN,тайӧ,questo
1869,dies::PRN,šis,ciò
1870,dies::PRN,šis,questo
1871,das::PRN,ciйö,ciò
1872,das::PRN,ciйö,quello
1873,das::PRN,tas,ciò
1874,das::PRN,tas,quello
1875,alles::PRN,став,tutto
1876,alles::PRN,viss,tutto
1877,ich::PRN,ме,ìo
1878,ich::PRN,es,ìo
1879,du::PRN,тэ,tu
1880,du::PRN,tu,tu
1881,er::PRN,сійӧ,lui
1882,er::PRN,сійӧ,egli
1883,er::PRN,viņš,lui
1884,er::PRN,viņš,egli
1885,wir::PRN,ми,noi
1886,wir::PRN,mēs,noi
1887,ihr::PRN,тi,voi
1888,ihr::PRN,jūs,voi
1889,sie::PRN,найö,loro
1890,sie::PRN,viņi,loro
1891,sie::PRN,viņas,loro
1892,was::FPRN,мый,che
1893,was::FPRN,мый,che cosa
1894,was::FPRN,kas,che
1895,was::FPRN,kas,che cosa
1896,wer::FPRN,код,chi
1897,wer::FPRN,kas,chi
1898,wo::FADV,кыті,dove
1899,wo::FADV,kur,dove
1900,wohin::FADV,кытчӧ,dove
1901,wohin::FADV,kurp,dove
1902,wohin::FADV,uz kurieni,dove
1903,wie::FADV,кыдзи,come
1904,wie::FADV,kā,come
1905,warum::FADV,мыйла,perche
1906,warum::FADV,kāpēc,perche
1907,wieviel::FNUM,кымын,quanto
1908,wieviel::FNUM,cik,quanto
1909,eins::NUM,ӧтик,uno
1910,eins::NUM,viens,uno
1911,zwei::NUM,кык,due
1912,zwei::NUM,divi,due
1913,drei::NUM,куим,tre
1914,drei::NUM,trīs,tre
1915,vier::NUM,нель,quattro
1916,vier::NUM,četri,quattro
1917,fünf::NUM,вит,cinque
1918,fünf::NUM,pieci,cinque
1919,sechs::NUM,квайт,sei
1920,sechs::NUM,seši,sei
1921,sieben::NUM,сизим,sette
1922,sieben::NUM,septiņi,sette
1923,acht::NUM,кӧкъямыс,otto
1924,acht::NUM,astoņi,otto
1925,neun::NUM,ӧкмыс,nove
1926,neun::NUM,deviņi,nove
1927,zehn::NUM,дас,dieci
1928,zehn::NUM,desmit,dieci
1929,elf::NUM,дас ӧтик,ùndici
1930,elf::NUM,vienpadsmit,ùndici
1931,zwölf::NUM,дас кык,dodici
1932,zwölf::NUM,divpadsmit,dodici
1933,zwanzig::NUM,кызь,venti
1934,zwanzig::NUM,divdesmit,venti
1935,dreißig::NUM,комын,trenta
1936,dreißig::NUM,trīsdesmit,trenta
1937,vierzig::NUM,нелямын,quaranta
1938,vierzig::NUM,četrdesmit,quaranta
1939,fünfzig::NUM,ветымын,cinquanta
1940,fünfzig::NUM,piecdesmit,cinquanta
1941,sechzig::NUM,квайтымын,sessanta
1942,sechzig::NUM,sešdesmit,sessanta
1943,siebzig::NUM,сизимдас,settanta
1944,siebzig::NUM,septiņdesmit,settanta
1945,achtzig::NUM,кӧкъямысдас,ottanta
1946,achtzig::NUM,astoņdesmit,ottanta
1947,neunzig::NUM,ӧкмысдас,novanta
1948,neunzig::NUM,deviņdesmit,novanta
1949,hundert::NUM,сё,cento
1950,hundert::NUM,simt,cento
1951,tausend::NUM,сюрс,mille
1952,tausend::NUM,tūkstoš,mille
1953,und::CNJ,и,e
1954,und::CNJ,un,e
1955,oder::CNJ,либӧ,o
1956,oder::CNJ,jeb,o
1957,stehen::V,сулавны,stare in piedi
1958,stehen::V,stāvēt,stare in piedi
1959,sitzen::V,пукавны,sedere
1960,sitzen::V,пукавны,stare seduto
1961,sitzen::V,sēdēt,sedere
1962,sitzen::V,sēdēt,stare seduto
1963,liegen::V,куйлыны,giacere
1964,liegen::V,gulēt,giacere
1965,hängen::V,ӧшавны,pèndere
1966,hängen::V,ӧшавны,èssere appeso
1967,hängen::V,karāties,pèndere
1968,hängen::V,karāties,èssere appeso
1969,werden::V,лоны,farsi
1970,werden::V,лоны,diventare
1971,werden::V,tapt,farsi
1972,werden::V,tapt,diventare
1973,passieren::V,лоны,succèdere
1974,passieren::V,notikt,succèdere
1975,beginnen::V,кутчысьны,cominciare
1976,beginnen::V,кутны,cominciare
1977,beginnen::V,sākties,cominciare
1978,enden::V,помасьны,finire
1979,enden::V,помасьны,terminare
1980,enden::V,beigties,finire
1981,enden::V,beigties,terminare
1982,wechseln::V,вежсьыны,variare
1983,wechseln::V,вежсьыны,cambiare
1984,wechseln::V,mainīties,variare
1985,wechseln::V,mainīties,cambiare
1986,aufgehen[Sonne]::V,петны,sòrgere
1987,aufgehen[Sonne]::V,петны,spuntare
1988,aufgehen[Sonne]::V,lēkt,sòrgere
1989,aufgehen[Sonne]::V,lēkt,spuntare
1990,aufgehen[Sonne]::V,uzlēkt,sòrgere
1991,aufgehen[Sonne]::V,uzlēkt,spuntare
1992,untergehen[Sonne]::V,пуксьыны,tramontare
1993,untergehen[Sonne]::V,noiet,tramontare
1994,untergehen[Sonne]::V,rietēt,tramontare
1995,scheinen[Sonne]::V,югъявны,splèndere
1996,scheinen[Sonne]::V,югвидзны,splèndere
1997,scheinen[Sonne]::V,spīdēt,splèndere
1998,donnern::V,гымавны,tonare
1999,donnern::V,dārdēt,tonare
2000,wehen::V,пӧльтны,soffiare
2001,wehen::V,pūst,soffiare
2002,strömen::V,киссьыны,fluire
2003,strömen::V,līt,fluire
2004,strömen::V,plūst,fluire
2005,fließen::V,визувтны,fluire
2006,fließen::V,визувтны,scorrere
2007,fließen::V,tecēt,fluire
2008,fließen::V,tecēt,scorrere
2009,sich drehen::V,бергавны,girarsi
2010,sich drehen::V,grozīties,girarsi
2011,schwanken::V,легны,oscillare
2012,schwanken::V,легны,barcollare
2013,schwanken::V,лайкъявны,oscillare
2014,schwanken::V,лайкъявны,barcollare
2015,schwanken::V,līgoties,oscillare
2016,schwanken::V,līgoties,barcollare
2017,schwanken::V,grīļoties,oscillare
2018,schwanken::V,grīļoties,barcollare
2019,schwingen::V,лайкъявны,vibrare
2020,schwingen::V,лайкъявны,oscillare
2021,schwingen::V,люллявны,vibrare
2022,schwingen::V,люллявны,oscillare
2023,schwingen::V,vēzēties,vibrare
2024,schwingen::V,vēzēties,oscillare
2025,fallen::V,усьны,cadere
2026,fallen::V,krist,cadere
2027,brennen::V,сотчыны,àrdere
2028,brennen::V,сотчыны,bruciare
2029,brennen::V,degt,àrdere
2030,brennen::V,degt,bruciare
2031,rauchen::V,тшынӧдны,fumare
2032,rauchen::V,dūmot,fumare
2033,regnen::V,зэрны,piòvere
2034,regnen::V,līt,piòvere
2035,gefrieren::V,кынмыны,gelarsi
2036,gefrieren::V,кынмыны,congelarsi
2037,gefrieren::V,sasalt,gelarsi
2038,gefrieren::V,sasalt,congelarsi
2039,tauen::V,сывны,sciògliersi
2040,tauen::V,kust,sciògliersi
2041,schmelzen::V,сывны,fòndere
2042,schmelzen::V,сывны,sciògliersi
2043,schmelzen::V,kust,fòndere
2044,schmelzen::V,kust,sciògliersi
2045,schmelzen::V,nokust,fòndere
2046,schmelzen::V,nokust,sciògliersi
2047,trocknen::V,косьмыны,asciugarsi
2048,trocknen::V,žūt,asciugarsi
2049,trocknen::V,kaltēties,asciugarsi
2050,sieden::V,пуны,bollire
2051,sieden::V,virt,bollire
2052,sieden::V,vārīties,bollire
2053,faulen::V,сісьмыны,marcire
2054,faulen::V,pūt,marcire
2055,faulen::V,trudēt,marcire
2056,verfaulen::V,сісьмыны,imputridire
2057,verfaulen::V,sapūt,imputridire
2058,verfaulen::V,satrūdēt,imputridire
2059,reißen::V,орны,strapparsi
2060,reißen::V,plīst,strapparsi
2061,reißen::V,satrūkt,strapparsi
2062,versinken::V,вӧйны,affondare
2063,versinken::V,grimt,affondare
2064,versinken::V,nogrimt,affondare
2065,vergehen::V,кольны,passare
2066,vergehen::V,ордйыны,passare
2067,vergehen::V,paiet,passare
2068,erscheinen::V,петкӧдчыны,apparire
2069,erscheinen::V,петкӧдчыны,comparire
2070,erscheinen::V,parādīties,apparire
2071,erscheinen::V,parādīties,comparire
2072,verschwinden::V,бырны,sparire
2073,verschwinden::V,бырны,scomparire
2074,verschwinden::V,nozust,sparire
2075,verschwinden::V,nozust,scomparire
2076,sinken::V,вӧйны,calare
2077,sinken::V,вӧйны,scendere
2078,sinken::V,kristies,calare
2079,sinken::V,kristies,scendere
2080,abnehmen::V,чинны,diminuire
2081,abnehmen::V,noplakt,diminuire
2082,abnehmen::V,mazināties,diminuire
2083,zunehmen::V,содны,aumentare
2084,zunehmen::V,ыдждыны,aumentare
2085,zunehmen::V,pieaugt,aumentare
2086,zunehmen::V,pieņemties,aumentare
2087,steigen::V,лыбны,salire
2088,steigen::V,лыбны,montare
2089,steigen::V,kāpt,salire
2090,steigen::V,kāpt,montare
2091,wachsen::V,быдмыны,crescere
2092,wachsen::V,augt,crescere
2093,glänzen::V,югъявны,splèndere
2094,glänzen::V,дзирдавны,splèndere
2095,glänzen::V,zaigot,splèndere
2096,glänzen::V,laistīties,splèndere
2097,funkeln::V,югъявны,brillare
2098,funkeln::V,югъявны,scintillare
2099,funkeln::V,дзирдавны,brillare
2100,funkeln::V,дзирдавны,scintillare
2101,funkeln::V,mirdzēt,brillare
2102,funkeln::V,mirdzēt,scintillare
2103,funkeln::V,dzirkstēt,brillare
2104,funkeln::V,dzirkstēt,scintillare
2105,lärmen::V,жувгыны,strepitare
2106,lärmen::V,жувгыны,fare chiasso
2107,lärmen::V,ыугыны,strepitare
2108,lärmen::V,ыугыны,fare chiasso
2109,lärmen::V,шумитны,strepitare
2110,lärmen::V,шумитны,fare chiasso
2111,lärmen::V,ālēties,strepitare
2112,lärmen::V,ālēties,fare chiasso
2113,lärmen::V,trokšņot,strepitare
2114,lärmen::V,trokšņot,fare chiasso
2115,läuten::V,жургыны,suonare
2116,läuten::V,zvanīt,suonare
2117,klingeln::V,звӧнитны,suonare
2118,klingeln::V,zvanīt,suonare
2119,klirren::V,гольскöдчыны,tintinnare
2120,klirren::V,tinkšķēt,tintinnare
2121,klirren::V,džinkstēt,tintinnare
2122,brausen::V,буавны,rombare
2123,brausen::V,буавны,rumoreggiare
2124,brausen::V,krākt,rombare
2125,brausen::V,krākt,rumoreggiare
2126,brausen::V,brāzmot,rombare
2127,brausen::V,brāzmot,rumoreggiare
2128,rauschen::V,кышакывны,frusciare
2129,rauschen::V,šalkt,frusciare
2130,klingen::V,шыавны,suonare
2131,klingen::V,юргыны,suonare
2132,klingen::V,skanēt,suonare
2133,klingen::V,izklausīties,suonare
2134,bellen::V,увтны,latrare
2135,bellen::V,увтны,abbaiare
2136,bellen::V,riet,latrare
2137,bellen::V,riet,abbaiare
2138,heulen::V,омлявны,urlare
2139,heulen::V,омлявны,ululare
2140,heulen::V,вурзавны,urlare
2141,heulen::V,вурзавны,ululare
2142,heulen::V,kaukt,urlare
2143,heulen::V,kaukt,ululare
2144,heulen::V,gaudot,urlare
2145,heulen::V,gaudot,ululare
2146,blasen::V,пӧльтны,soffiare
2147,blasen::V,pūst,soffiare
2148,pfeifen::V,шутьлявны,fischiare
2149,pfeifen::V,svilpt,fischiare
2150,pfeifen::V,svilpot,fischiare
2151,schreien::V,горзыны,gridare
2152,schreien::V,brēkt,gridare
2153,schreien::V,kliegt,gridare
2154,stöhnen::V,ымзыны,gèmere
2155,stöhnen::V,vaidēt,gèmere
2156,zittern::V,тіравны,tremare
2157,zittern::V,drebēt,tremare
2158,leben::V,овны,vìvere
2159,leben::V,dzīvot,vìvere
2160,geboren werden::V,чужны,nàscere
2161,geboren werden::V,dzimt,nàscere
2162,atmen::V,кашкыны,respirare
2163,atmen::V,пошиктыны,respirare
2164,atmen::V,elpot,respirare
2165,trinken::V,юны,bere
2166,trinken::V,dzert,bere
2167,essen::V,сёйны,mangiare
2168,essen::V,ēst,mangiare
2169,schlucken::V,ньылавны,inghiottire
2170,schlucken::V,rīt,inghiottire
2171,müde werden::V,мудзны,stancarsi
2172,müde werden::V,nokust,stancarsi
2173,einschlafen::V,ланьтны,addormentarsi
2174,einschlafen::V,унмовсьны,addormentarsi
2175,einschlafen::V,iemigt,addormentarsi
2176,einschlafen::V,aizmigt,addormentarsi
2177,schlafen::V,узьны,dormire
2178,schlafen::V,gulēt,dormire
2179,aufwachen::V,садьмыны,svegliarsi
2180,aufwachen::V,mosties,svegliarsi
2181,aufstehen::V,чеччыны,levarsi
2182,aufstehen::V,celties,levarsi
2183,sich erholen::V,шойччыны,riposarsi
2184,sich erholen::V,atžirgt,riposarsi
2185,sich erholen::V,atpūsties,riposarsi
2186,krank werden::V,висьмыны,ammalarsi
2187,krank werden::V,sasirgt,ammalarsi
2188,krank sein::V,висьны,èssere malato
2189,krank sein::V,slimot,èssere malato
2190,schmerzen::V,висьны,dolere
2191,schmerzen::V,sāpēt,dolere
2192,schmerzen::V,smelgt,dolere
2193,husten::V,кызны,tossire
2194,husten::V,klepot,tossire
2195,genesen::V,бурдны,guarire
2196,genesen::V,veseļoties,guarire
2197,sterben::V,кувны,morire
2198,sterben::V,mirt,morire
2199,sterben::V,nomirt,morire
2200,umkommen::V,кувны,perire
2201,umkommen::V,apsprāgt,perire
2202,umkommen::V,aiziet bojā,perire
2203,sich bewegen::V,вӧрзьыны,agitarsi
2204,sich bewegen::V,virzīties,agitarsi
2205,sich rühren::V,вӧрны,muòversi
2206,sich rühren::V,вӧрӧдчыны,muòversi
2207,sich rühren::V,sagrozīties,muòversi
2208,sich erheben::V,сувтны,alzarsi
2209,sich erheben::V,piecelties,alzarsi
2210,sich setzen::V,пуксьыны,sedersi
2211,sich setzen::V,sēsties,sedersi
2212,hinfallen::V,усьны,cadere
2213,hinfallen::V,sabirt,cadere
2214,hinfallen::V,pakrist,cadere
2215,laufen::V,мyнны,camminare
2216,laufen::V,мyнны,andare a piedi
2217,laufen::V,iet,camminare
2218,laufen::V,iet,andare a piedi
2219,laufen::V,skraidīt,camminare
2220,laufen::V,skraidīt,andare a piedi
2221,schreiten::V,восьлавны,andare
2222,schreiten::V,восьлавны,procedere
2223,schreiten::V,soļot,andare
2224,schreiten::V,soļot,procedere
2225,spazierengehen::V,гуляйтны,passeggiare
2226,spazierengehen::V,гуляйтны,andare a passeggio
2227,spazierengehen::V,staigāt,passeggiare
2228,spazierengehen::V,staigāt,andare a passeggio
2229,spazierengehen::V,pastaigāties,passeggiare
2230,spazierengehen::V,pastaigāties,andare a passeggio
2231,eilen::V,тэрмасьны,andare in fretta
2232,eilen::V,traukt,andare in fretta
2233,sich beeilen::V,тэрмасьны,affrettarsi
2234,sich beeilen::V,steigties,affrettarsi
2235,sich beeilen::V,pasteigties,affrettarsi
2236,sausen::V,тӧвзьыны,volare
2237,sausen::V,тӧвзьыны,correre
2238,sausen::V,drāzt,volare
2239,sausen::V,drāzt,correre
2240,sausen::V,brāzties,volare
2241,sausen::V,brāzties,correre
2242,rennen::V,котӧртны,correre
2243,rennen::V,skriet,correre
2244,springen::V,чеччавны,saltare
2245,springen::V,lēkt,saltare
2246,klettern::V,кышасьны,arrampicarsi
2247,klettern::V,кавшасьны,arrampicarsi
2248,klettern::V,kāpt,arrampicarsi
2249,klettern::V,rāpties,arrampicarsi
2250,schaukeln::V,гычасьны,fare l'altalena
2251,schaukeln::V,šūpoties,fare l'altalena
2252,schaukeln::V,zvalstīties,fare l'altalena
2253,kriechen::V,кыссьыны,strisciare
2254,kriechen::V,līst,strisciare
2255,kriechen::V,rāpot,strisciare
2256,schwimmen::V,уявны,nuotare
2257,schwimmen::V,peldēt,nuotare
2258,tauchen::V,сунавны,tuffarsi
2259,tauchen::V,сунавны,immèrgersi
2260,tauchen::V,gremdēties,tuffarsi
2261,tauchen::V,gremdēties,immèrgersi
2262,rudern::V,пелысасьны,remare
2263,rudern::V,airēt,remare
2264,rudern::V,irties,remare
2265,fahren::V,мунны,andare
2266,fahren::V,мунны,viaggiare
2267,fahren::V,braukt,andare
2268,fahren::V,braukt,viaggiare
2269,fliegen::V,лэбны,volare
2270,fliegen::V,lidot,volare
2271,fliegen::V,laisties,volare
2272,gehen::V,мyнны,andare
2273,gehen::V,iet,andare
2274,weggehen::V,мунавны,andàrsene
2275,weggehen::V,мунавны,andare via
2276,weggehen::V,aiziet,andàrsene
2277,weggehen::V,aiziet,andare via
2278,abfahren::V,мӧдӧдчыны,partire
2279,abfahren::V,atiet,partire
2280,abfahren::V,aizbraukt,partire
2281,anhalten::V,джӧмдыны,fermarsi
2282,anhalten::V,apstāties,fermarsi
2283,hineingehen::V,пырны,entrare
2284,hineingehen::V,ieiet,entrare
2285,eintreten::V,пырны,entrare
2286,eintreten::V,ienākt,entrare
2287,kommen::V,воны,venire
2288,kommen::V,локны,venire
2289,kommen::V,nākt,venire
2290,ankommen::V,воны,arrivare
2291,ankommen::V,локны,arrivare
2292,ankommen::V,nonākt,arrivare
