,Concept_ID,ro,lv
1588,gelb::A,galben,dzeltens
1589,blau::A,albastru,лӧз
1590,blau::A,albastru,zils
1591,grün::A,verde,веж
1592,grün::A,verde,турунвиж
1593,grün::A,verde,zaļš
1594,grau::A,gri,руд
1595,grau::A,gri,pelēks
1596,grau::A,cenușiu,руд
1597,grau::A,cenușiu,pelēks
1598,bunt::A,colorat,сера
1599,bunt::A,colorat,raibs
1600,bunt::A,colorat,krāsains
1601,billig::A,ieftin,донтӧг
1602,billig::A,ieftin,lēts
1603,teuer::A,scump,дона
1604,teuer::A,scump,dārgs
1605,wertvoll::A,prețios,дона
1606,wertvoll::A,prețios,vērtīgs
1607,blind::A,orb,синтӧм
1608,blind::A,orb,akls
1609,taub::A,surd,пельтӧм
1610,taub::A,surd,kurls
1611,kräftig::A,tare,вынйӧра
1612,kräftig::A,tare,spēcīgs
1613,kräftig::A,forte,вынйӧра
1614,kräftig::A,forte,spēcīgs
1615,kräftig::A,robust,вынйӧра
1616,kräftig::A,robust,spēcīgs
1617,stark::A,viguros,ён
1618,stark::A,viguros,вына
1619,stark::A,viguros,stiprs
1620,stark::A,puternic,ён
1621,stark::A,puternic,вына
1622,stark::A,puternic,stiprs
1623,schwach::A,slab,жеб
1624,schwach::A,slab,vājš
1625,schwach::A,debil,жеб
1626,schwach::A,debil,vājš
1627,fett::A,gras,госа
1628,fett::A,gras,brangs
1629,schlank::A,zvelt,веськыд
1630,schlank::A,zvelt,slaids
1631,hübsch::A,drăguț,мича
1632,hübsch::A,drăguț,лӧсьыд
1633,hübsch::A,drăguț,glīts
1634,böse::A,rău,лёк
1635,böse::A,rău,ļauns
1636,böse::A,rău,negants
1637,böse::A,răutăcios,лёк
1638,böse::A,răutăcios,ļauns
1639,böse::A,răutăcios,negants
1640,dumm::A,nerod,йӧй
1641,dumm::A,nerod,вежӧртӧм
1642,dumm::A,nerod,stulbs
1643,dumm::A,nerod,muļķīgs
1644,dumm::A,tâmpit,йӧй
1645,dumm::A,tâmpit,вежӧртӧм
1646,dumm::A,tâmpit,stulbs
1647,dumm::A,tâmpit,muļķīgs
1648,faul::A,leneș,дыш
1649,faul::A,leneș,slinks
1650,fleißig::A,harnic,зільысь
1651,fleißig::A,harnic,čakls
1652,fleißig::A,harnic,cītīgs
1653,fleißig::A,sârguincios,зільысь
1654,fleißig::A,sârguincios,čakls
1655,fleißig::A,sârguincios,cītīgs
1656,geizig::A,calic,топыд
1657,geizig::A,calic,skops
1658,geizig::A,calic,sīksts
1659,geizig::A,zgârcit,топыд
1660,geizig::A,zgârcit,skops
1661,geizig::A,zgârcit,sīksts
1662,klug::A,isteț,юра
1663,klug::A,isteț,вежӧра
1664,klug::A,isteț,gudrs
1665,klug::A,deștept,юра
1666,klug::A,deștept,вежӧра
1667,klug::A,deștept,gudrs
1668,geschickt::A,dibaci,кипода
1669,geschickt::A,dibaci,кужысь
1670,geschickt::A,dibaci,manīgs
1671,lieb::A,drag,муса
1672,lieb::A,drag,мича
1673,lieb::A,drag,лӧсьыд
1674,lieb::A,drag,mīļš
1675,lieb::A,iubit,муса
1676,lieb::A,iubit,мича
1677,lieb::A,iubit,лӧсьыд
1678,lieb::A,iubit,mīļš
1679,lustig::A,vesel,кыпыд
1680,lustig::A,vesel,jautrs
1681,sanft::A,blând,мелі
1682,sanft::A,blând,liegs
1683,sanft::A,blajin,мелі
1684,sanft::A,blajin,liegs
1685,hungrig::A,flămând,тшыг
1686,hungrig::A,flămând,izsalcis
1687,krank::A,bolnav,висьысь
1688,krank::A,bolnav,slims
1689,nackt::A,gol,пасьтӧм
1690,nackt::A,gol,pliks
1691,traurig::A,trist,гажтӧм
1692,traurig::A,trist,bēdīgs
1693,traurig::A,trist,skumīgs
1694,traurig::A,mâhnit,гажтӧм
1695,traurig::A,mâhnit,bēdīgs
1696,traurig::A,mâhnit,skumīgs
1697,lebendig::A,viu,ловъя
1698,lebendig::A,viu,dzīvs
1699,gut::A,bun,бур
1700,gut::A,bun,labs
1701,schlecht::A,rău,лёк
1702,schlecht::A,rău,омӧль
1703,schlecht::A,rău,slikts
1704,schlecht::A,prost,лёк
1705,schlecht::A,prost,омӧль
1706,schlecht::A,prost,slikts
1707,richtig::A,drept,инӧд
1708,richtig::A,drept,riktīgs
1709,richtig::A,corect,инӧд
1710,richtig::A,corect,riktīgs
1711,schlimm::A,rău,омӧль
1712,schlimm::A,rău,туйтӧм
1713,schlimm::A,rău,nelāgs
1714,schlimm::A,rău,nejauks
1715,wahr::A,adevărat,абу ылӧг
1716,wahr::A,adevărat,īsts
1717,wahr::A,adevărat,patiess
1718,alt::A,uzat,важ
1719,alt::A,uzat,sens
1720,alt::A,uzat,vęcs
1721,alt::A,vechi,важ
1722,alt::A,vechi,sens
1723,alt::A,vechi,vęcs
1724,neu::A,nou,выль
1725,neu::A,nou,jauns
1726,ehemalig::A,fost,вӧвлӧм
1727,ehemalig::A,fost,bijušais
1728,ehemalig::A,anterior,вӧвлӧм
1729,ehemalig::A,anterior,bijušais
1730,alt[Lebewesen]::A,bătrîn,пӧрысь
1731,alt[Lebewesen]::A,bătrîn,vecs
1732,jung::A,tânăr,том
1733,jung::A,tânăr,jauns
1734,arm::A,sărac,гӧль
1735,arm::A,sărac,nabags
1736,arm::A,sărman,гӧль
1737,arm::A,sărman,nabags
1738,reich::A,avut,озыр
1739,reich::A,avut,bagāts
1740,reich::A,bogat,озыр
1741,reich::A,bogat,bagāts
1742,bekannt::A,cunoscut,тӧдса
1743,bekannt::A,cunoscut,zināms
1744,bekannt::A,cunoscut,pazīstams
1745,berühmt::A,renumit,нималан
1746,berühmt::A,renumit,кывсян
1747,berühmt::A,renumit,slavens
1748,fremd::A,străin,йӧз
1749,fremd::A,străin,svešs
1750,verschieden::A,diferit,абу ӧткодь
1751,verschieden::A,diferit,разнӧй
1752,verschieden::A,diferit,dažāds
1753,verschieden::A,deosebit,абу ӧткодь
1754,verschieden::A,deosebit,разнӧй
1755,verschieden::A,deosebit,dažāds
1756,nah::A,apropiat,матыс
1757,nah::A,apropiat,tuvs
1758,fern::A,departe,ылі
1759,fern::A,departe,tāls
1760,linker::A,stâng,шуйга
1761,linker::A,stâng,kreisais
1762,rechter::A,drept,веськыд
1763,rechter::A,drept,labais
1764,anderer::A,alt,мукӧд
1765,anderer::A,alt,otrs
1766,erster::A,prim,медводдза
1767,erster::A,prim,pirmais
1768,zweiter::A,al doilea,мӧд
1769,zweiter::A,al doilea,otrais
1770,dritter::A,treilea,коймӧд
1771,dritter::A,treilea,trešais
1772,letzter::A,final,бӧръя
1773,letzter::A,final,beidzamais
1774,allein::ADV,singur,ӧтка
1775,allein::ADV,singur,viens pats
1776,auf einmal::ADV,dintrodată,ӧтпырйӧ
1777,auf einmal::ADV,dintrodată,reizē
1778,zusammen::ADV,împreună,тшӧтш
1779,zusammen::ADV,împreună,kopā
1780,zusammen::ADV,împreună,vienviet
1781,lange::ADV,îndelung,дыр
1782,lange::ADV,îndelung,ilgi
1783,lange::ADV,mult timp,дыр
1784,lange::ADV,mult timp,ilgi
1785,plötzlich::ADV,deodată,друг
1786,plötzlich::ADV,deodată,pēkšņi
1787,plötzlich::ADV,pe neașteptate,друг
1788,plötzlich::ADV,pe neașteptate,pēkšņi
1789,sofort::ADV,imediat,дзик пыр
1790,sofort::ADV,imediat,tūlīt
1791,sofort::ADV,numaidecît,дзик пыр
1792,sofort::ADV,numaidecît,tūlīt
1793,später::ADV,mai apoi,сэсся
1794,später::ADV,mai apoi,vēlāk
1795,später::ADV,mai târziu,сэсся
1796,später::ADV,mai târziu,vēlāk
1797,jetzt::ADV,acum,ӧні
1798,jetzt::ADV,acum,tagad
1799,heute::ADV,azi,талун
1800,heute::ADV,azi,šodien
1801,heute::ADV,astăzi,талун
1802,heute::ADV,astăzi,šodien
1803,morgen::ADV,mâine,аски
1804,morgen::ADV,mâine,rīt
1805,bald::ADV,curând,регыд
1806,bald::ADV,curând,drīz
1807,dann::ADV,apoi,бӧрын
1808,dann::ADV,apoi,бӧрти
1809,dann::ADV,apoi,tad
1810,gestern::ADV,ieri,тӧнлун
1811,gestern::ADV,ieri,vakar
1812,einst::ADV,odată,ӧтчыд
1813,einst::ADV,odată,ӧтпыр
1814,einst::ADV,odată,citreiz
1815,einst::ADV,odinioară,ӧтчыд
1816,einst::ADV,odinioară,ӧтпыр
1817,einst::ADV,odinioară,citreiz
1818,damals::ADV,atunci,сэки
1819,damals::ADV,atunci,toreiz
1820,damals::ADV,pe atunci,сэки
1821,damals::ADV,pe atunci,toreiz
1822,danach::ADV,după aceasta,сэсся
1823,danach::ADV,după aceasta,pēc tam
1824,vorher::ADV,mai întâi,войдӧр
1825,vorher::ADV,mai întâi,iepriekš
1826,vorher::ADV,mai întâi,pirms tam
1827,vorher::ADV,în prealabil,войдӧр
1828,vorher::ADV,în prealabil,iepriekš
1829,vorher::ADV,în prealabil,pirms tam
1830,zuerst::ADV,întâi,войдӧр
1831,zuerst::ADV,întâi,vis'pirms
1832,zuerst::ADV,în primul rând,войдӧр
1833,zuerst::ADV,în primul rând,vis'pirms
1834,einmal::ADV,odată,ӧтчыдысь
1835,einmal::ADV,odată,reiz
1836,einmal::ADV,odată,vienreiz
1837,manchmal::ADV,uneori,корсюрӧ
1838,manchmal::ADV,uneori,dažkārt
1839,manchmal::ADV,câteodată,корсюрӧ
1840,manchmal::ADV,câteodată,dažkārt
1841,oft::ADV,des,тшӧкыда
1842,oft::ADV,des,bieži
1843,oft::ADV,deseori,тшӧкыда
1844,oft::ADV,deseori,bieži
1845,immer::ADV,mereu,век
1846,immer::ADV,mereu,allaž
1847,immer::ADV,mereu,vien'mēr
1848,immer::ADV,întotdeauna,век
1849,immer::ADV,întotdeauna,allaž
1850,immer::ADV,întotdeauna,vien'mēr
1851,niemals::ADV,niciodată,оз некор
1852,niemals::ADV,niciodată,nemūžam
1853,hier::ADV,aci,со
1854,hier::ADV,aci,тонӧ
1855,hier::ADV,aci,te
1856,hier::ADV,aci,šeit
1857,hier::ADV,aici,со
1858,hier::ADV,aici,тонӧ
1859,hier::ADV,aici,te
1860,hier::ADV,aici,šeit
1861,hierhin::ADV,încoace,татчӧ
1862,hierhin::ADV,încoace,талань
1863,hierhin::ADV,încoace,šurp
1864,hierhin::ADV,încoace,uz šejieni
1865,von hier::ADV,de aici,тасянь
1866,von hier::ADV,de aici,no šejienes
1867,dort::ADV,acolo,сэні
1868,dort::ADV,acolo,tur
1869,dorthin::ADV,dincolo,сэтчӧ
1870,dorthin::ADV,dincolo,turp
1871,dorthin::ADV,dincolo,uz turieni
1872,geradeaus::ADV,drept înainte,веськыда
1873,geradeaus::ADV,drept înainte,taisni uz priekšu
1874,vorwärts::ADV,înainte,водзӧ
1875,vorwärts::ADV,înainte,uz priekšu
1876,rückwärts::ADV,îndărăt,бӧрӧ
1877,rückwärts::ADV,îndărăt,atmuguriski
1878,zurück::ADV,înapoi,бӧр
1879,zurück::ADV,înapoi,atpakāļ
1880,unten::ADV,jos,улын
1881,unten::ADV,jos,уліын
1882,unten::ADV,jos,lejā
1883,unten::ADV,jos,apakšā
1884,unten::ADV,dedesubt,улын
1885,unten::ADV,dedesubt,уліын
1886,unten::ADV,dedesubt,lejā
1887,unten::ADV,dedesubt,apakšā
1888,hinab::ADV,în jos,улӧ
1889,hinab::ADV,în jos,увлан
1890,hinab::ADV,în jos,uz leju
1891,hinab::ADV,de vale,улӧ
1892,hinab::ADV,de vale,увлан
1893,hinab::ADV,de vale,uz leju
1894,oben::ADV,sus,вылын
1895,oben::ADV,sus,выліын
1896,oben::ADV,sus,virsū
1897,oben::ADV,deasupra,вылын
1898,oben::ADV,deasupra,выліын
1899,oben::ADV,deasupra,virsū
1900,hinauf::ADV,în sus,выліӧ
1901,hinauf::ADV,în sus,augšā
1902,hinauf::ADV,în sus,uz augšu
1903,überall::ADV,peste tot,быдлаын
1904,überall::ADV,peste tot,visur
1905,überall::ADV,pretutindeni,быдлаын
1906,überall::ADV,pretutindeni,visur
1907,nicht::ADV,nu,oз
1908,nicht::ADV,nu,ne
1909,ein wenig::ADV,puțin,неуна
1910,ein wenig::ADV,puțin,drusku
1911,kaum::ADV,cu greu,мырдэм
1912,kaum::ADV,cu greu,diezin vai
1913,kaum::ADV,cu anevoie,мырдэм
1914,kaum::ADV,cu anevoie,diezin vai
1915,sehr::ADV,mult,зэв
1916,sehr::ADV,mult,ļoti
1917,sehr::ADV,mult,gaužām
1918,sehr::ADV,foarte,зэв
1919,sehr::ADV,foarte,ļoti
1920,sehr::ADV,foarte,gaužām
1921,so::ADV,așa,тадз
1922,so::ADV,așa,сідз
1923,so::ADV,așa,tā
1924,so::ADV,așa,tik
1925,so::ADV,atât,тадз
1926,so::ADV,atât,сідз
1927,so::ADV,atât,tā
1928,so::ADV,atât,tik
1929,noch::ADV,încă,на
1930,noch::ADV,încă,нӧшта
1931,noch::ADV,încă,vēl
1932,nur::ADV,doar,куш
1933,nur::ADV,doar,сӧмын
1934,nur::ADV,doar,vien
1935,nur::ADV,doar,tikai
1936,schon::ADV,și,нин
1937,schon::ADV,și,jau
1938,schon::ADV,deja,нин
1939,schon::ADV,deja,jau
1940,wieder::ADV,iar,бара
1941,wieder::ADV,iar,atkal
1942,wieder::ADV,iarăși,бара
1943,wieder::ADV,iarăși,atkal
1944,vergebens::ADV,în zadar,весьшӧрӧ
1945,vergebens::ADV,în zadar,velti
1946,vor::PRP,înainte de,водзын
1947,vor::PRP,înainte de,priekš
1948,hinter::PRP,după,бӧрнын
1949,hinter::PRP,după,aiz
1950,hinter::PRP,în spatele,бӧрнын
1951,hinter::PRP,în spatele,aiz
1952,unter::PRP,sub,улын
1953,unter::PRP,sub,zem
1954,durch::PRP,prin,пыр
1955,durch::PRP,prin,пырыс
1956,durch::PRP,prin,caur
1957,durch::PRP,prin,cauri
1958,neben::PRP,lângă,бердын
1959,neben::PRP,lângă,līdzās
1960,neben::PRP,alături de,бердын
1961,neben::PRP,alături de,līdzās
1962,zwischen::PRP,între,костын
1963,zwischen::PRP,între,starp
1964,zwischen::PRP,dintre,костын
1965,zwischen::PRP,dintre,starp
1966,wegen::PRP,pentru,вӧсна
1967,wegen::PRP,pentru,pēc
1968,dies::PRN,acesta,тайӧ
1969,dies::PRN,acesta,šis
1970,das::PRN,asta,ciйö
1971,das::PRN,asta,tas
1972,alles::PRN,tot,став
1973,alles::PRN,tot,viss
1974,ich::PRN,eu,ме
1975,ich::PRN,eu,es
1976,du::PRN,tu,тэ
1977,du::PRN,tu,tu
1978,er::PRN,el,сійӧ
1979,er::PRN,el,viņš
1980,er::PRN,dânsul,сійӧ
1981,er::PRN,dânsul,viņš
1982,wir::PRN,noi,ми
1983,wir::PRN,noi,mēs
1984,ihr::PRN,voi,тi
1985,ihr::PRN,voi,jūs
1986,sie::PRN,ei,найö
1987,sie::PRN,ei,viņi
1988,sie::PRN,ei,viņas
1989,sie::PRN,dânșii,найö
1990,sie::PRN,dânșii,viņi
1991,sie::PRN,dânșii,viņas
1992,was::FPRN,ce,мый
1993,was::FPRN,ce,kas
1994,wer::FPRN,cine,код
1995,wer::FPRN,cine,kas
1996,wo::FADV,unde,кыті
1997,wo::FADV,unde,kur
1998,wohin::FADV,încotro,кытчӧ
1999,wohin::FADV,încotro,kurp
2000,wohin::FADV,încotro,uz kurieni
2001,wie::FADV,cum,кыдзи
2002,wie::FADV,cum,kā
2003,warum::FADV,de ce,мыйла
2004,warum::FADV,de ce,kāpēc
2005,warum::FADV,pentru ce,мыйла
2006,warum::FADV,pentru ce,kāpēc
2007,wieviel::FNUM,cât,кымын
2008,wieviel::FNUM,cât,cik
2009,eins::NUM,unu,ӧтик
2010,eins::NUM,unu,viens
2011,zwei::NUM,doi,кык
2012,zwei::NUM,doi,divi
2013,drei::NUM,trei,куим
2014,drei::NUM,trei,trīs
2015,vier::NUM,patru,нель
2016,vier::NUM,patru,četri
2017,fünf::NUM,cinci,вит
2018,fünf::NUM,cinci,pieci
2019,sechs::NUM,șase,квайт
2020,sechs::NUM,șase,seši
2021,sieben::NUM,șapte,сизим
2022,sieben::NUM,șapte,septiņi
2023,acht::NUM,opt,кӧкъямыс
2024,acht::NUM,opt,astoņi
2025,neun::NUM,nouă,ӧкмыс
2026,neun::NUM,nouă,deviņi
2027,zehn::NUM,zece,дас
2028,zehn::NUM,zece,desmit
2029,elf::NUM,unsprezece,дас ӧтик
2030,elf::NUM,unsprezece,vienpadsmit
2031,zwölf::NUM,douăsprezece,дас кык
2032,zwölf::NUM,douăsprezece,divpadsmit
2033,zwanzig::NUM,douăzeci,кызь
2034,zwanzig::NUM,douăzeci,divdesmit
2035,dreißig::NUM,treizeci,комын
2036,dreißig::NUM,treizeci,trīsdesmit
2037,vierzig::NUM,patruzeci,нелямын
2038,vierzig::NUM,patruzeci,četrdesmit
2039,fünfzig::NUM,cincizeci,ветымын
2040,fünfzig::NUM,cincizeci,piecdesmit
2041,sechzig::NUM,șaizeci,квайтымын
2042,sechzig::NUM,șaizeci,sešdesmit
2043,siebzig::NUM,șaptezeci,сизимдас
2044,siebzig::NUM,șaptezeci,septiņdesmit
2045,achtzig::NUM,optzeci,кӧкъямысдас
2046,achtzig::NUM,optzeci,astoņdesmit
2047,neunzig::NUM,nouăzeci,ӧкмысдас
2048,neunzig::NUM,nouăzeci,deviņdesmit
2049,hundert::NUM,sută,сё
2050,hundert::NUM,sută,simt
2051,tausend::NUM,mie,сюрс
2052,tausend::NUM,mie,tūkstoš
2053,und::CNJ,și,и
2054,und::CNJ,și,un
2055,oder::CNJ,ori,либӧ
2056,oder::CNJ,ori,jeb
2057,stehen::V,sta,сулавны
2058,stehen::V,sta,stāvēt
2059,sitzen::V,ședea,пукавны
2060,sitzen::V,ședea,sēdēt
2061,liegen::V,zăcea,куйлыны
2062,liegen::V,zăcea,gulēt
2063,liegen::V,fi culcat,куйлыны
2064,liegen::V,fi culcat,gulēt
2065,hängen::V,atârna,ӧшавны
2066,hängen::V,atârna,karāties
2067,werden::V,deveni,лоны
2068,werden::V,deveni,tapt
2069,werden::V,se face,лоны
2070,werden::V,se face,tapt
2071,passieren::V,se întâmpla,лоны
2072,passieren::V,se întâmpla,notikt
2073,beginnen::V,începe,кутчысьны
2074,beginnen::V,începe,кутны
2075,beginnen::V,începe,sākties
2076,enden::V,se sfârși,помасьны
2077,enden::V,se sfârși,beigties
2078,enden::V,se termina,помасьны
2079,enden::V,se termina,beigties
2080,wechseln::V,se schimba,вежсьыны
2081,wechseln::V,se schimba,mainīties
2082,aufgehen[Sonne]::V,răsări,петны
2083,aufgehen[Sonne]::V,răsări,lēkt
2084,aufgehen[Sonne]::V,răsări,uzlēkt
2085,untergehen[Sonne]::V,apune,пуксьыны
2086,untergehen[Sonne]::V,apune,noiet
2087,untergehen[Sonne]::V,apune,rietēt
2088,scheinen[Sonne]::V,străluci,югъявны
2089,scheinen[Sonne]::V,străluci,югвидзны
2090,scheinen[Sonne]::V,străluci,spīdēt
2091,donnern::V,tuna,гымавны
2092,donnern::V,tuna,dārdēt
2093,wehen::V,bate,пӧльтны
2094,wehen::V,bate,pūst
2095,strömen::V,curge în șiroaie,киссьыны
2096,strömen::V,curge în șiroaie,līt
2097,strömen::V,curge în șiroaie,plūst
2098,fließen::V,curge,визувтны
2099,fließen::V,curge,tecēt
2100,sich drehen::V,se învârti,бергавны
2101,sich drehen::V,se învârti,grozīties
2102,schwanken::V,se clătina,легны
2103,schwanken::V,se clătina,лайкъявны
2104,schwanken::V,se clătina,līgoties
2105,schwanken::V,se clătina,grīļoties
2106,schwingen::V,vibra,лайкъявны
2107,schwingen::V,vibra,люллявны
2108,schwingen::V,vibra,vēzēties
2109,schwingen::V,flutura,лайкъявны
2110,schwingen::V,flutura,люллявны
2111,schwingen::V,flutura,vēzēties
2112,fallen::V,cădea,усьны
2113,fallen::V,cădea,krist
2114,brennen::V,arde,сотчыны
2115,brennen::V,arde,degt
2116,rauchen::V,fuma,тшынӧдны
2117,rauchen::V,fuma,dūmot
2118,regnen::V,ploua,зэрны
2119,regnen::V,ploua,līt
2120,gefrieren::V,îngheța,кынмыны
2121,gefrieren::V,îngheța,sasalt
2122,tauen::V,se dezgheța,сывны
2123,tauen::V,se dezgheța,kust
2124,schmelzen::V,se topi,сывны
2125,schmelzen::V,se topi,kust
2126,schmelzen::V,se topi,nokust
2127,trocknen::V,se usca,косьмыны
2128,trocknen::V,se usca,žūt
2129,trocknen::V,se usca,kaltēties
2130,sieden::V,fierbe,пуны
2131,sieden::V,fierbe,virt
2132,sieden::V,fierbe,vārīties
2133,sieden::V,clocoti,пуны
2134,sieden::V,clocoti,virt
2135,sieden::V,clocoti,vārīties
2136,faulen::V,se împuți,сісьмыны
2137,faulen::V,se împuți,pūt
2138,faulen::V,se împuți,trudēt
2139,verfaulen::V,putrezi,сісьмыны
2140,verfaulen::V,putrezi,sapūt
2141,verfaulen::V,putrezi,satrūdēt
2142,reißen::V,se rupe,орны
2143,reißen::V,se rupe,plīst
2144,reißen::V,se rupe,satrūkt
2145,reißen::V,se sfâșia,орны
2146,reißen::V,se sfâșia,plīst
2147,reißen::V,se sfâșia,satrūkt
2148,versinken::V,se scufunda,вӧйны
2149,versinken::V,se scufunda,grimt
2150,versinken::V,se scufunda,nogrimt
2151,vergehen::V,trece,кольны
2152,vergehen::V,trece,ордйыны
2153,vergehen::V,trece,paiet
2154,vergehen::V,se scurge,кольны
2155,vergehen::V,se scurge,ордйыны
2156,vergehen::V,se scurge,paiet
2157,erscheinen::V,apărea,петкӧдчыны
2158,erscheinen::V,apărea,parādīties
2159,verschwinden::V,dispărea,бырны
2160,verschwinden::V,dispărea,nozust
2161,sinken::V,cădea,вӧйны
2162,sinken::V,cădea,kristies
2163,sinken::V,coborî,вӧйны
2164,sinken::V,coborî,kristies
2165,abnehmen::V,scădea,чинны
2166,abnehmen::V,scădea,noplakt
2167,abnehmen::V,scădea,mazināties
2168,abnehmen::V,descrește,чинны
2169,abnehmen::V,descrește,noplakt
2170,abnehmen::V,descrește,mazināties
2171,zunehmen::V,spori,содны
2172,zunehmen::V,spori,ыдждыны
2173,zunehmen::V,spori,pieaugt
2174,zunehmen::V,spori,pieņemties
2175,zunehmen::V,crește,содны
2176,zunehmen::V,crește,ыдждыны
2177,zunehmen::V,crește,pieaugt
2178,zunehmen::V,crește,pieņemties
2179,zunehmen::V,augmenta,содны
2180,zunehmen::V,augmenta,ыдждыны
2181,zunehmen::V,augmenta,pieaugt
2182,zunehmen::V,augmenta,pieņemties
2183,steigen::V,urca,лыбны
2184,steigen::V,urca,kāpt
2185,wachsen::V,crește,быдмыны
2186,wachsen::V,crește,augt
2187,glänzen::V,luci,югъявны
2188,glänzen::V,luci,дзирдавны
2189,glänzen::V,luci,zaigot
2190,glänzen::V,luci,laistīties
2191,glänzen::V,străluci,югъявны
2192,glänzen::V,străluci,дзирдавны
2193,glänzen::V,străluci,zaigot
2194,glänzen::V,străluci,laistīties
2195,funkeln::V,scânteia,югъявны
2196,funkeln::V,scânteia,дзирдавны
2197,funkeln::V,scânteia,mirdzēt
2198,funkeln::V,scânteia,dzirkstēt
2199,lärmen::V,face larmă,жувгыны
2200,lärmen::V,face larmă,ыугыны
2201,lärmen::V,face larmă,шумитны
2202,lärmen::V,face larmă,ālēties
2203,lärmen::V,face larmă,trokšņot
2204,läuten::V,suna,жургыны
2205,läuten::V,suna,zvanīt
2206,klingeln::V,suna,звӧнитны
2207,klingeln::V,suna,zvanīt
2208,klirren::V,zăngăni,гольскöдчыны
2209,klirren::V,zăngăni,tinkšķēt
2210,klirren::V,zăngăni,džinkstēt
2211,brausen::V,vui,буавны
2212,brausen::V,vui,krākt
2213,brausen::V,vui,brāzmot
2214,rauschen::V,vâjâi,кышакывны
2215,rauschen::V,vâjâi,šalkt
2216,klingen::V,suna,шыавны
2217,klingen::V,suna,юргыны
2218,klingen::V,suna,skanēt
2219,klingen::V,suna,izklausīties
2220,bellen::V,lătra,увтны
2221,bellen::V,lătra,riet
2222,heulen::V,urla,омлявны
2223,heulen::V,urla,вурзавны
2224,heulen::V,urla,kaukt
2225,heulen::V,urla,gaudot
2226,blasen::V,sufla,пӧльтны
2227,blasen::V,sufla,pūst
2228,pfeifen::V,fluiera,шутьлявны
2229,pfeifen::V,fluiera,svilpt
2230,pfeifen::V,fluiera,svilpot
2231,schreien::V,țipa,горзыны
2232,schreien::V,țipa,brēkt
2233,schreien::V,țipa,kliegt
2234,stöhnen::V,geme,ымзыны
2235,stöhnen::V,geme,vaidēt
2236,zittern::V,tremura,тіравны
2237,zittern::V,tremura,drebēt
2238,leben::V,trăi,овны
2239,leben::V,trăi,dzīvot
2240,geboren werden::V,se naște,чужны
2241,geboren werden::V,se naște,dzimt
2242,atmen::V,respira,кашкыны
2243,atmen::V,respira,пошиктыны
2244,atmen::V,respira,elpot
2245,trinken::V,bea,юны
2246,trinken::V,bea,dzert
2247,essen::V,mânca,сёйны
2248,essen::V,mânca,ēst
2249,schlucken::V,înghiți,ньылавны
2250,schlucken::V,înghiți,rīt
2251,müde werden::V,se obosi,мудзны
2252,müde werden::V,se obosi,nokust
2253,einschlafen::V,adormi,ланьтны
2254,einschlafen::V,adormi,унмовсьны
2255,einschlafen::V,adormi,iemigt
2256,einschlafen::V,adormi,aizmigt
2257,schlafen::V,dormi,узьны
2258,schlafen::V,dormi,gulēt
2259,aufwachen::V,se deștepta,садьмыны
2260,aufwachen::V,se deștepta,mosties
2261,aufstehen::V,fi se scula,чеччыны
2262,aufstehen::V,fi se scula,celties
2263,sich erholen::V,se relaxa,шойччыны
2264,sich erholen::V,se relaxa,atžirgt
2265,sich erholen::V,se relaxa,atpūsties
2266,sich erholen::V,se destinde,шойччыны
2267,sich erholen::V,se destinde,atžirgt
2268,sich erholen::V,se destinde,atpūsties
2269,krank werden::V,se îmbolnăvi,висьмыны
2270,krank werden::V,se îmbolnăvi,sasirgt
2271,krank sein::V,zăcea,висьны
2272,krank sein::V,zăcea,slimot
2273,krank sein::V,fi bolnav,висьны
2274,krank sein::V,fi bolnav,slimot
2275,schmerzen::V,durea,висьны
2276,schmerzen::V,durea,sāpēt
2277,schmerzen::V,durea,smelgt
2278,husten::V,tuși,кызны
2279,husten::V,tuși,klepot
2280,genesen::V,se însănătoși,бурдны
2281,genesen::V,se însănătoși,veseļoties
2282,sterben::V,muri,кувны
2283,sterben::V,muri,mirt
2284,sterben::V,muri,nomirt
2285,umkommen::V,pieri,кувны
2286,umkommen::V,pieri,apsprāgt
2287,umkommen::V,pieri,aiziet bojā
2288,sich bewegen::V,se mișca,вӧрзьыны
2289,sich bewegen::V,se mișca,virzīties
2290,sich rühren::V,se mișca,вӧрны
2291,sich rühren::V,se mișca,вӧрӧдчыны
2292,sich rühren::V,se mișca,sagrozīties
2293,sich erheben::V,se ridica,сувтны
2294,sich erheben::V,se ridica,piecelties
2295,sich setzen::V,lua loc,пуксьыны
2296,sich setzen::V,lua loc,sēsties
2297,sich setzen::V,se așeza,пуксьыны
2298,sich setzen::V,se așeza,sēsties
2299,hinfallen::V,cădea jos,усьны
2300,hinfallen::V,cădea jos,sabirt
2301,hinfallen::V,cădea jos,pakrist
2302,laufen::V,merge,мyнны
2303,laufen::V,merge,iet
2304,laufen::V,merge,skraidīt
2305,laufen::V,merge pe jos,мyнны
2306,laufen::V,merge pe jos,iet
2307,laufen::V,merge pe jos,skraidīt
2308,schreiten::V,păși,восьлавны
2309,schreiten::V,păși,soļot
2310,spazierengehen::V,se plimba,гуляйтны
2311,spazierengehen::V,se plimba,staigāt
2312,spazierengehen::V,se plimba,pastaigāties
2313,eilen::V,fi se grăbi,тэрмасьны
2314,eilen::V,fi se grăbi,traukt
