,Concept_ID,zh,lv
1615,strömen::V,流,киссьыны
1616,strömen::V,流,līt
1617,strömen::V,流,plūst
1618,fließen::V,流动,визувтны
1619,fließen::V,流动,tecēt
1620,sich drehen::V,转动,бергавны
1621,sich drehen::V,转动,grozīties
1622,schwanken::V,摇摆,легны
1623,schwanken::V,摇摆,лайкъявны
1624,schwanken::V,摇摆,līgoties
1625,schwanken::V,摇摆,grīļoties
1626,schwingen::V,摇,лайкъявны
1627,schwingen::V,摇,люллявны
1628,schwingen::V,摇,vēzēties
1629,fallen::V,坠落,усьны
1630,fallen::V,坠落,krist
1631,brennen::V,燃烧,сотчыны
1632,brennen::V,燃烧,degt
1633,rauchen::V,冒烟,тшынӧдны
1634,rauchen::V,冒烟,dūmot
1635,regnen::V,下雨,зэрны
1636,regnen::V,下雨,līt
1637,gefrieren::V,结冰,кынмыны
1638,gefrieren::V,结冰,sasalt
1639,tauen::V,融化,сывны
1640,tauen::V,融化,kust
1641,schmelzen::V,溶化,сывны
1642,schmelzen::V,溶化,kust
1643,schmelzen::V,溶化,nokust
1644,trocknen::V,变干,косьмыны
1645,trocknen::V,变干,žūt
1646,trocknen::V,变干,kaltēties
1647,sieden::V,煮,пуны
1648,sieden::V,煮,virt
1649,sieden::V,煮,vārīties
1650,faulen::V,腐烂,сісьмыны
1651,faulen::V,腐烂,pūt
1652,faulen::V,腐烂,trudēt
1653,verfaulen::V,腐烂,сісьмыны
1654,verfaulen::V,腐烂,sapūt
1655,verfaulen::V,腐烂,satrūdēt
1656,reißen::V,撕,орны
1657,reißen::V,撕,plīst
1658,reißen::V,撕,satrūkt
1659,versinken::V,下沉,вӧйны
1660,versinken::V,下沉,grimt
1661,versinken::V,下沉,nogrimt
1662,vergehen::V,流逝,кольны
1663,vergehen::V,流逝,ордйыны
1664,vergehen::V,流逝,paiet
1665,erscheinen::V,出现,петкӧдчыны
1666,erscheinen::V,出现,parādīties
1667,verschwinden::V,消失,бырны
1668,verschwinden::V,消失,nozust
1669,sinken::V,下降,вӧйны
1670,sinken::V,下降,kristies
1671,abnehmen::V,减少,чинны
1672,abnehmen::V,减少,noplakt
1673,abnehmen::V,减少,mazināties
1674,zunehmen::V,增加,содны
1675,zunehmen::V,增加,ыдждыны
1676,zunehmen::V,增加,pieaugt
1677,zunehmen::V,增加,pieņemties
1678,steigen::V,上升,лыбны
1679,steigen::V,上升,kāpt
1680,wachsen::V,生长,быдмыны
1681,wachsen::V,生长,augt
1682,glänzen::V,发光,югъявны
1683,glänzen::V,发光,дзирдавны
1684,glänzen::V,发光,zaigot
1685,glänzen::V,发光,laistīties
1686,funkeln::V,闪烁,югъявны
1687,funkeln::V,闪烁,дзирдавны
1688,funkeln::V,闪烁,mirdzēt
1689,funkeln::V,闪烁,dzirkstēt
1690,lärmen::V,吵闹,жувгыны
1691,lärmen::V,吵闹,ыугыны
1692,lärmen::V,吵闹,шумитны
1693,lärmen::V,吵闹,ālēties
1694,lärmen::V,吵闹,trokšņot
1695,läuten::V,响,жургыны
1696,läuten::V,响,zvanīt
1697,klingeln::V,按铃,звӧнитны
1698,klingeln::V,按铃,zvanīt
1699,brausen::V,疾驶,буавны
1700,brausen::V,疾驶,krākt
1701,brausen::V,疾驶,brāzmot
1702,klingen::V,听起来,шыавны
1703,klingen::V,听起来,юргыны
1704,klingen::V,听起来,skanēt
1705,klingen::V,听起来,izklausīties
1706,bellen::V,吠,увтны
1707,bellen::V,吠,riet
1708,heulen::V,嗥,омлявны
1709,heulen::V,嗥,вурзавны
1710,heulen::V,嗥,kaukt
1711,heulen::V,嗥,gaudot
1712,blasen::V,吹,пӧльтны
1713,blasen::V,吹,pūst
1714,pfeifen::V,吹口哨,шутьлявны
1715,pfeifen::V,吹口哨,svilpt
1716,pfeifen::V,吹口哨,svilpot
1717,schreien::V,叫喊,горзыны
1718,schreien::V,叫喊,brēkt
1719,schreien::V,叫喊,kliegt
1720,stöhnen::V,呻吟,ымзыны
1721,stöhnen::V,呻吟,vaidēt
1722,zittern::V,颤抖,тіравны
1723,zittern::V,颤抖,drebēt
1724,leben::V,生存,овны
1725,leben::V,生存,dzīvot
1726,geboren werden::V,出生,чужны
1727,geboren werden::V,出生,dzimt
1728,atmen::V,呼吸,кашкыны
1729,atmen::V,呼吸,пошиктыны
1730,atmen::V,呼吸,elpot
1731,trinken::V,喝,юны
1732,trinken::V,喝,dzert
1733,essen::V,吃,сёйны
1734,essen::V,吃,ēst
1735,schlucken::V,咽,ньылавны
1736,schlucken::V,咽,rīt
1737,müde werden::V,疲倦,мудзны
1738,müde werden::V,疲倦,nokust
1739,einschlafen::V,入睡,ланьтны
1740,einschlafen::V,入睡,унмовсьны
1741,einschlafen::V,入睡,iemigt
1742,einschlafen::V,入睡,aizmigt
1743,schlafen::V,睡觉,узьны
1744,schlafen::V,睡觉,gulēt
1745,aufwachen::V,睡醒,садьмыны
1746,aufwachen::V,睡醒,mosties
1747,aufstehen::V,起床,чеччыны
1748,aufstehen::V,起床,celties
1749,sich erholen::V,休养,шойччыны
1750,sich erholen::V,休养,atžirgt
1751,sich erholen::V,休养,atpūsties
1752,krank werden::V,生病,висьмыны
1753,krank werden::V,生病,sasirgt
1754,krank sein::V,生病,висьны
1755,krank sein::V,生病,slimot
1756,schmerzen::V,疼痛,висьны
1757,schmerzen::V,疼痛,sāpēt
1758,schmerzen::V,疼痛,smelgt
1759,husten::V,咳,кызны
1760,husten::V,咳,klepot
1761,genesen::V,痊愈,бурдны
1762,genesen::V,痊愈,veseļoties
1763,sterben::V,死,кувны
1764,sterben::V,死,mirt
1765,sterben::V,死,nomirt
1766,umkommen::V,丧命,кувны
1767,umkommen::V,丧命,apsprāgt
1768,umkommen::V,丧命,aiziet bojā
1769,sich bewegen::V,移动,вӧрзьыны
1770,sich bewegen::V,移动,virzīties
1771,sich rühren::V,动弹,вӧрны
1772,sich rühren::V,动弹,вӧрӧдчыны
1773,sich rühren::V,动弹,sagrozīties
1774,sich erheben::V,站起,сувтны
1775,sich erheben::V,站起,piecelties
1776,sich setzen::V,坐,пуксьыны
1777,sich setzen::V,坐,sēsties
1778,hinfallen::V,跌倒,усьны
1779,hinfallen::V,跌倒,sabirt
1780,hinfallen::V,跌倒,pakrist
1781,laufen::V,步行,мyнны
1782,laufen::V,步行,iet
1783,laufen::V,步行,skraidīt
1784,schreiten::V,迈步,восьлавны
1785,schreiten::V,迈步,soļot
1786,spazierengehen::V,散步,гуляйтны
1787,spazierengehen::V,散步,staigāt
1788,spazierengehen::V,散步,pastaigāties
1789,eilen::V,急忙,тэрмасьны
1790,eilen::V,急忙,traukt
1791,sich beeilen::V,赶快,тэрмасьны
1792,sich beeilen::V,赶快,steigties
1793,sich beeilen::V,赶快,pasteigties
1794,sausen::V,疾驰,тӧвзьыны
1795,sausen::V,疾驰,drāzt
1796,sausen::V,疾驰,brāzties
1797,rennen::V,奔跑,котӧртны
1798,rennen::V,奔跑,skriet
1799,springen::V,跳,чеччавны
1800,springen::V,跳,lēkt
1801,klettern::V,攀缘,кышасьны
1802,klettern::V,攀缘,кавшасьны
1803,klettern::V,攀缘,kāpt
1804,klettern::V,攀缘,rāpties
1805,schaukeln::V,荡秋千,гычасьны
1806,schaukeln::V,荡秋千,šūpoties
1807,schaukeln::V,荡秋千,zvalstīties
1808,kriechen::V,爬行,кыссьыны
1809,kriechen::V,爬行,līst
1810,kriechen::V,爬行,rāpot
1811,schwimmen::V,游泳,уявны
1812,schwimmen::V,游泳,peldēt
1813,tauchen::V,潜水,сунавны
1814,tauchen::V,潜水,gremdēties
1815,rudern::V,划船,пелысасьны
1816,rudern::V,划船,airēt
1817,rudern::V,划船,irties
1818,fahren::V,行驶,мунны
1819,fahren::V,行驶,braukt
1820,fliegen::V,飞,лэбны
1821,fliegen::V,飞,lidot
1822,fliegen::V,飞,laisties
1823,gehen::V,走,мyнны
1824,gehen::V,走,iet
1825,weggehen::V,离去,мунавны
1826,weggehen::V,离去,aiziet
1827,abfahren::V,出发,мӧдӧдчыны
1828,abfahren::V,出发,atiet
1829,abfahren::V,出发,aizbraukt
1830,anhalten::V,停住,джӧмдыны
1831,anhalten::V,停住,apstāties
1832,hineingehen::V,进去,пырны
1833,hineingehen::V,进去,ieiet
1834,eintreten::V,进入,пырны
1835,eintreten::V,进入,ienākt
1836,kommen::V,来,воны
1837,kommen::V,来,локны
1838,kommen::V,来,nākt
1839,ankommen::V,到达,воны
1840,ankommen::V,到达,локны
1841,ankommen::V,到达,nonākt
1842,ankommen::V,到达,ierasties
1843,zurückkommen::V,回来,косны
1844,zurückkommen::V,回来,бергӧдчыны
1845,zurückkommen::V,回来,atgriezties
1846,bleiben::V,停留,кольны
1847,bleiben::V,停留,palikt
1848,warten::V,等,виччысьны
1849,warten::V,等,gaidīt
1850,erwarten::V,等候,виччысьны
1851,erwarten::V,等候,sagaidīt
1852,suchen::V,找,корсьны
1853,suchen::V,找,meklēt
1854,finden::V,找到,казявны
1855,finden::V,找到,rast
1856,finden::V,找到,atrast
1857,versuchen::V,尝试,заводитчывны
1858,versuchen::V,尝试,mēģināt
1859,vorbereiten::V,预备,дасьтыны
1860,vorbereiten::V,预备,gatavot
1861,vorbereiten::V,预备,sagatavot
1862,lieben::V,爱,радейтны
1863,lieben::V,爱,mīlēt
1864,mögen::V,喜欢,радейтны
1865,mögen::V,喜欢,gribēties
1866,lachen::V,笑,серавны
1867,lachen::V,笑,серавлыны
1868,lachen::V,笑,smiet
1869,lachen::V,笑,smieties
1870,weinen::V,哭,бӧрдны
1871,weinen::V,哭,raudāt
1872,schimpfen::V,骂,видчыны
1873,schimpfen::V,骂,rāties
1874,schimpfen::V,骂,lamāties
1875,sich ärgern::V,生气,скӧравны
1876,sich ärgern::V,生气,īgt
1877,sich ärgern::V,生气,pukoties
1878,sich ärgern::V,生气,dusmoties
1879,sich fürchten::V,害怕,повны
1880,sich fürchten::V,害怕,bīties
1881,sich fürchten::V,害怕,baidīties
1882,fürchten::V,害怕,повны
1883,fürchten::V,害怕,baidīties no
1884,fliehen::V,逃走,пышйыны
1885,fliehen::V,逃走,bēgt
1886,flüchten::V,逃跑,пышйыны
1887,flüchten::V,逃跑,aizbēgt
1888,sehen::V,看,аддзыны
1889,sehen::V,看,redzēt
1890,anschauen::V,注视,видзӧдны
1891,anschauen::V,注视,paraudzīties
1892,ansehen::V,注视,видзӧдны
1893,ansehen::V,注视,aplūkot
1894,hören::V,听,кывны
1895,hören::V,听,dzirdēt
1896,zuhören::V,倾听,кывзыны
1897,zuhören::V,倾听,klausīties
1898,probieren::V,尝,видлыны
1899,probieren::V,尝,nogaršot
1900,riechen::V,闻,чушкыны
1901,riechen::V,闻,ost
1902,riechen::V,闻,ostīt
1903,fühlen::V,感到,вежӧртны
1904,fühlen::V,感到,гӧгӧрвоны
1905,fühlen::V,感到,just
1906,fühlen::V,感到,izjust
1907,scheinen::V,照耀,кажитчыны
1908,scheinen::V,照耀,šķist
1909,scheinen::V,照耀,likties
1910,zu sehen sein::V,可以看到,тыдавны
1911,zu sehen sein::V,可以看到,parādīties
1912,vernehmen::V,审讯,кывны
1913,vernehmen::V,审讯,saklausīt
1914,frieren::V,觉得冷,кынмыны
1915,frieren::V,觉得冷,salt
1916,tun::V,作,керны
1917,tun::V,作,darīt
1918,können::V,能,кужны
1919,können::V,能,prast
1920,wollen::V,要,кӧсйыны
1921,wollen::V,要,gribēt
1922,anfangen::V,开始,заводитны
1923,anfangen::V,开始,пондыны
1924,anfangen::V,开始,sākt
1925,anfangen::V,开始,iesākt
1926,beenden::V,结束,помавны
1927,beenden::V,结束,beigt
1928,beenden::V,结束,pabeigt
1929,aufhören::V,停止,дугӧдны
1930,aufhören::V,停止,pārtraukt
1931,gelingen::V,成功,артмыны
1932,gelingen::V,成功,izdoties
1933,geraten::V,陷于,сюрны
1934,geraten::V,陷于,веськавны
1935,geraten::V,陷于,veikties
1936,öffnen::V,打开,восьтыны
1937,öffnen::V,打开,atvērt
1938,öffnen::V,打开,attaisīt
1939,schließen::V,关,пӧдлавны
1940,schließen::V,关,slēgt
1941,schließen::V,关,aizvērt
1942,schließen::V,关,aiztaisīt
1943,stellen::V,放,сувтӧдны
1944,stellen::V,放,likt
1945,stellen::V,放,nolikt
1946,setzen::V,放,пуксьӧдны
1947,setzen::V,放,sēdināt
1948,legen::V,摆,пуктыны
1949,legen::V,摆,likt
1950,berühren::V,触,вӧрзьӧдны
1951,berühren::V,触,инмӧдчывны
1952,berühren::V,触,skart
1953,berühren::V,触,aizskart
1954,verbinden::V,联结,йитны
1955,verbinden::V,联结,saistīt
1956,verbinden::V,联结,savienot
1957,bedecken::V,覆盖,вевттьыны
1958,bedecken::V,覆盖,apsegt
1959,bedecken::V,覆盖,pārsegt
1960,aufhängen::V,挂,ӧшӧдны
1961,aufhängen::V,挂,джагӧдны
1962,aufhängen::V,挂,uzkārt
1963,anzünden::V,点,ӧзтыны
1964,anzünden::V,点,aizdegt
1965,anzünden::V,点,aizdedzināt
1966,aufheben::V,拾起,чеччӧдны
1967,aufheben::V,拾起,сувтӧдны
1968,aufheben::V,拾起,pacelt
1969,zurücklassen::V,遗留,кольны
1970,zurücklassen::V,遗留,atstāt
1971,verlieren::V,丧失,воштыны
1972,verlieren::V,丧失,zaudēt
1973,verlieren::V,丧失,pazaudēt
1974,fallen lassen::V,让掉下,уськӧдны
1975,fallen lassen::V,让掉下,nomest
1976,machen::V,做,вӧчны
1977,machen::V,做,лӧсьӧдны
1978,machen::V,做,darīt
1979,herstellen::V,生产,лӧсьӧдны
1980,herstellen::V,生产,ražot
1981,herstellen::V,生产,izgatavot
1982,bauen::V,建造,лэптыны
1983,bauen::V,建造,celt
1984,bauen::V,建造,būvēt
1985,reparieren::V,修理,дзоньтавны
1986,reparieren::V,修理,labot
1987,reparieren::V,修理,remontēt
1988,verbessern::V,改进,бурмӧдны
1989,verbessern::V,改进,labot
1990,verbessern::V,改进,izlabot
1991,ändern::V,改变,вежны
1992,ändern::V,改变,mainīt
1993,graben::V,挖,кодйыны
1994,graben::V,挖,rakt
1995,beugen::V,弯下,куснявны
1996,beugen::V,弯下,liekt
1997,biegen::V,弯,куснявны
1998,biegen::V,弯,liekt
1999,drehen::V,转动,бергӧдлыны
2000,drehen::V,转动,griezt
2001,wenden::V,转动,бергӧдны
2002,wenden::V,转动,apgriezt
2003,umdrehen::V,转动,бергӧдны
2004,umdrehen::V,转动,apgriezt
2005,heben::V,举起,лэптыны
2006,heben::V,举起,celt
2007,heben::V,举起,cilāt
2008,heben::V,举起,pacelt
2009,hochheben::V,抬高,кыпӧдны
2010,hochheben::V,抬高,pacelt
2011,ergreifen::V,抓住,кутны
2012,ergreifen::V,抓住,paķert
2013,ergreifen::V,抓住,satvert
2014,halten::V,拿着,кутны
2015,halten::V,拿着,turēt
2016,halten::V,拿着,saturēt
2017,drücken::V,压,личкыны
2018,drücken::V,压,топӧдны
2019,drücken::V,压,spiest
2020,schieben::V,推,ӧтдортны
2021,schieben::V,推,йӧткыштны
2022,schieben::V,推,stumt
2023,kratzen::V,搔,гуджӧдны
2024,kratzen::V,搔,kasīt
2025,kratzen::V,搔,skrāpēt
2026,lecken::V,舔,нювны
2027,lecken::V,舔,lakt
2028,lecken::V,舔,laizīt
2029,beißen::V,咬,курччыны
2030,beißen::V,咬,kost
2031,abreißen::V,撕下,орӧдны
2032,abreißen::V,撕下,atraut
2033,abreißen::V,撕下,atplēst
2034,abschneiden::V,切断,вундавны
2035,abschneiden::V,切断,nogriezt
2036,binden::V,捆,гӧрддзавны
2037,binden::V,捆,кӧртавны
2038,binden::V,捆,siet
2039,binden::V,捆,aptīt
2040,stecken::V,插,сюйны
2041,stecken::V,插,bāzt
2042,stecken::V,插,spraust
2043,brechen::V,断裂,чегны
2044,brechen::V,断裂,lauzt
2045,brechen::V,断裂,lauzīt
2046,klopfen::V,敲,камгыны
2047,klopfen::V,敲,klauvēt
2048,hauen::V,揍,нӧйнты
2049,hauen::V,揍,кучкыны
2050,hauen::V,揍,cirst
2051,hauen::V,揍,dauzīt
2052,kleben::V,粘,лемавны
2053,kleben::V,粘,ляскавны
2054,kleben::V,粘,līmēt
2055,kleben::V,粘,lipināt
2056,reiben::V,摩擦,тільны
2057,reiben::V,摩擦,зыравны
2058,reiben::V,摩擦,rīvēt
2059,reiben::V,摩擦,berzēt
2060,streichen::V,涂,мавтны
2061,streichen::V,涂,ziest
2062,streichen::V,涂,triept
2063,schleifen::V,拖曳,кеслыны
2064,schleifen::V,拖曳,trīt
2065,schleifen::V,拖曳,asināt
2066,schneiden::V,切,шырны
2067,schneiden::V,切,griezt
2068,schneiden::V,切,sagriezt
2069,rütteln::V,颠簸,легӧдны
2070,rütteln::V,颠簸,катлӧдлыны
2071,rütteln::V,颠簸,kratīt
2072,rütteln::V,颠簸,purināt
2073,schütteln::V,摇动,тракӧдны
2074,schütteln::V,摇动,kratīt
2075,schwenken::V,摇动,ӧвтны
2076,schwenken::V,摇动,шенасьны
2077,schwenken::V,摇动,vēzēt
2078,schwenken::V,摇动,vēcināt
2079,schütten::V,倒,кисьтны
2080,schütten::V,倒,bērt
2081,füllen::V,填满,тыртны
2082,füllen::V,填满,pildīt
2083,füllen::V,填满,piepildīt
2084,einwickeln::V,包,тубыртны
2085,einwickeln::V,包,ietīt
2086,tragen::V,提,нуны
2087,tragen::V,提,nest
2088,schleppen::V,扛,кыскавны
2089,schleppen::V,扛,stiept
2090,schleppen::V,扛,staipīt
2091,ziehen::V,拉,кыскыны
2092,ziehen::V,拉,vilkt
2093,aufbewahren::V,保存,видзны
2094,aufbewahren::V,保存,glabāt
2095,aufbewahren::V,保存,uzglabāt
2096,werfen::V,扔,чӧвтны
2097,werfen::V,扔,шыбитны
2098,werfen::V,扔,mest
2099,werfen::V,扔,sviest
2100,fangen::V,捕捉,кутны
2101,fangen::V,捕捉,ķert
2102,fangen::V,捕捉,uzķert
2103,packen::V,抓住,босьтны
2104,packen::V,抓住,paķert
2105,packen::V,抓住,satvert
2106,verstecken::V,藏,дзебны
2107,verstecken::V,藏,slēpt
2108,verstecken::V,藏,noglabāt
2109,teilen::V,分,юкны
2110,teilen::V,分,dalīt
2111,schicken::V,派遣,ыстыны
2112,schicken::V,派遣,sūtīt
2113,schicken::V,派遣,atsūtīt
2114,bringen::V,带来,вайны
2115,bringen::V,带来,atvest
2116,hinzufügen::V,添加,содтыны
2117,hinzufügen::V,添加,pievienot
2118,bekommen::V,得到,босьтны
2119,bekommen::V,得到,dabūt
2120,erhalten::V,接到,босьтны
2121,erhalten::V,接到,saņemt
2122,nehmen::V,拿,босьтны
2123,nehmen::V,拿,ņemt
2124,nehmen::V,拿,paņemt
2125,wählen::V,挑选,бӧрйыны
2126,wählen::V,挑选,ievēlēt
2127,auswählen::V,选择,бӧрйыны
2128,auswählen::V,选择,izvēlēt
2129,bewahren::V,保持,видзны
2130,bewahren::V,保持,saglabāt
2131,behindern::V,防碍,конйӧдлыны
2132,behindern::V,防碍,джӧмдӧдны
2133,behindern::V,防碍,kavēt
2134,behindern::V,防碍,aizkavēt
2135,verderben::V,败坏,тшыкӧдны
2136,verderben::V,败坏,sabojāt
2137,beschädigen::V,损坏,тшыкӧдны
2138,beschädigen::V,损坏,bojāt
2139,beschädigen::V,损坏,maitāt
2140,zerbrechen::V,破碎,жуглыны
2141,zerbrechen::V,破碎,salauzt
2142,zerbrechen::V,破碎,sadauzīt
2143,zerreißen::V,撕碎,орӧдны
2144,zerreißen::V,撕碎,pārraut
2145,zerstören::V,毁坏,жугӧдны
2146,zerstören::V,毁坏,кисьтны
2147,zerstören::V,毁坏,косявны
2148,zerstören::V,毁坏,graut
2149,zerstören::V,毁坏,sagraut
2150,verbrennen::V,燃烧,сотны
2151,verbrennen::V,燃烧,сотчыны
2152,verbrennen::V,燃烧,dedzināt
2153,verbrennen::V,燃烧,sadedzināt
2154,geben::V,给,сетны
2155,geben::V,给,dot
2156,geben::V,给,padot
2157,reichen::V,递给,сетны
2158,reichen::V,递给,padot
2159,reichen::V,递给,sniegt
2160,schenken::V,赠送,козьнавны
2161,schenken::V,赠送,dāvāt
2162,schenken::V,赠送,dāvināt
2163,versprechen::V,许诺,кыв сетны
2164,versprechen::V,许诺,solīt
2165,versprechen::V,许诺,apsolīt
2166,wünschen::V,祝,кӧсйыны
2167,wünschen::V,祝,vēlēt
2168,wünschen::V,祝,novēlēt
2169,loben::V,表扬,ошкыны
2170,loben::V,表扬,lielīt
2171,küssen::V,亲,окавны
2172,küssen::V,亲,bučot
2173,küssen::V,亲,skūpstīt
2174,wiegen::V,轻摇,гудрӧдлыны
2175,wiegen::V,轻摇,šūpot
2176,zudecken::V,盖上,веввттьыны
2177,zudecken::V,盖上,apklāt
2178,zudecken::V,盖上,aizsegt
2179,wecken::V,唤起,садьмӧдны
2180,wecken::V,唤起,чуксавны
2181,wecken::V,唤起,modināt
2182,zeigen::V,指,петкӧдлыны
2183,zeigen::V,指,rādīt
2184,führen::V,带领,нуӧдны
2185,führen::V,带领,vadīt
2186,lehren::V,教,велӧдны
2187,lehren::V,教,mācīt
2188,lehren::V,教,iemācīt
2189,unterrichten::V,讲课,велӧдны
2190,unterrichten::V,讲课,apmācīt
2191,aufziehen::V,抚养,быдтыны
2192,aufziehen::V,抚养,uzaudzināt
2193,leiten::V,领导,веськӧдлыны
2194,leiten::V,领导,vadīt
2195,leiten::V,领导,pārzināt
2196,antreiben::V,催促,тэрмӧдны
2197,antreiben::V,催促,urdīt
2198,antreiben::V,催促,mudināt
2199,lassen::V,让,тшӧктыны
2200,lassen::V,让,ļaut
2201,einladen::V,邀请,корны
2202,einladen::V,邀请,ielūgt
2203,einladen::V,邀请,aicināt
2204,vereinigen::V,统一,ӧтувтны
2205,vereinigen::V,统一,котыртны
2206,vereinigen::V,统一,vienot
2207,vereinigen::V,统一,apvienot
2208,besuchen::V,参观,волыны
2209,besuchen::V,参观,ветлыны
2210,besuchen::V,参观,apciemot
2211,treffen::V,会面,вочаӧдны
2212,treffen::V,会面,паныдавны
2213,treffen::V,会面,satikt
2214,treffen::V,会面,sastapt
2215,sich versammeln::V,聚集,лӧсьӧдчыны
2216,sich versammeln::V,聚集,salasīties
2217,sich versammeln::V,聚集,sapulcēties
2218,spielen::V,玩,ворсны
2219,spielen::V,玩,spēlēt
2220,spielen::V,玩,spēlēties
2221,singen::V,唱歌,сьывны
2222,singen::V,唱歌,dziedāt
2223,tanzen::V,跳舞,йӧктыны
2224,tanzen::V,跳舞,diet
2225,tanzen::V,跳舞,dejot
2226,tanzen::V,跳舞,dancot
2227,sich trennen::V,分别,торйӧдчыны
2228,sich trennen::V,分别,šķirties
2229,sich trennen::V,分别,izšķirties
2230,verlassen::V,离开,эновтны
2231,verlassen::V,离开,atstāt
2232,retten::V,救,видзны
2233,retten::V,救,мездыны
2234,retten::V,救,glābt
2235,bewachen::V,守卫,видзны
2236,bewachen::V,守卫,sargāt
2237,schützen::V,保护,видзны
2238,schützen::V,保护,pasargāt
2239,schützen::V,保护,aizsargāt
2240,verteidigen::V,保卫,дорйыны
2241,verteidigen::V,保卫,aizstāvēt
2242,sich schlagen::V,打架,косясьны
2243,sich schlagen::V,打架,kauties
2244,sich schlagen::V,打架,izkauties
2245,schießen::V,射击,лыйны
2246,schießen::V,射击,šaut
2247,schießen::V,射击,šaudīt
2248,siegen::V,获胜,вермыны
2249,siegen::V,获胜,uzvarēt
2250,ärgern::V,激怒,лӧгӧдны
2251,ärgern::V,激怒,лёкмӧдны
2252,ärgern::V,激怒,скӧрмӧдны
2253,ärgern::V,激怒,sadusmot
2254,schlagen::V,打,вартны
2255,schlagen::V,打,sist
2256,schlagen::V,打,triekt
2257,treten::V,踢,лёгны
2258,treten::V,踢,майкны
2259,treten::V,踢,mīt
2260,treten::V,踢,paspert
2261,stechen::V,刺,бышткыны
2262,stechen::V,刺,durt
2263,stoßen::V,撞,тойлыны
2264,stoßen::V,撞,йӧткавны
2265,stoßen::V,撞,grūst
2266,stehlen::V,盗窃,гусявны
2267,stehlen::V,盗窃,zagt
2268,stören::V,干扰,падмӧдны
2269,stören::V,干扰,traucēt
2270,belästigen::V,打搅,дӧзмӧдны
2271,belästigen::V,打搅,apgrūtināt
2272,verbergen::V,隐藏,дзебны
2273,verbergen::V,隐藏,сайӧдны
2274,verbergen::V,隐藏,slēpt
2275,verbergen::V,隐藏,paslēpt
2276,täuschen::V,欺骗,пӧръявны
2277,täuschen::V,欺骗,ылӧдны
2278,täuschen::V,欺骗,mānīt
2279,täuschen::V,欺骗,maldināt
2280,betrügen::V,欺骗,сӧрны
2281,betrügen::V,欺骗,krāpt
2282,betrügen::V,欺骗,apkrāpt
2283,töten::V,杀,вины
2284,töten::V,杀,nāvēt
2285,töten::V,杀,nogalināt
2286,wohnen::V,居住,овны
2287,wohnen::V,居住,dzīvot
2288,arbeiten::V,工作,уджавны
2289,arbeiten::V,工作,strādāt
2290,arbeiten::V,工作,darboties
2291,sammeln::V,收集,чукӧртны
2292,sammeln::V,收集,vākt
2293,pflücken::V,采,вотны
2294,pflücken::V,采,ӧктыны
2295,pflücken::V,采,raut
2296,pflücken::V,采,plūkt
2297,jagen::V,打猎,кыйсьыны
2298,jagen::V,打猎,medīt
2299,fischen::V,捕鱼,чери кыйны
2300,fischen::V,捕鱼,zvejot
2301,fassen::V,捉住,кутны
2302,fassen::V,捉住,saķert
2303,hüten::V,守护,видзны
2304,hüten::V,守护,йирӧдны
2305,hüten::V,守护,ganīt
2306,treiben::V,漂,вӧтлыны
2307,treiben::V,漂,dzīt
2308,anbinden::V,拴,домавны
2309,anbinden::V,拴,piesiet
2310,anbinden::V,拴,piesaistīt
2311,füttern::V,喂,вердны
2312,füttern::V,喂,barot
2313,melken::V,挤奶,лысьтыны
2314,melken::V,挤奶,slaukt
2315,hacken::V,剁细,керавны
2316,hacken::V,剁细,kapāt
2317,gießen::V,浇,киськавны
2318,gießen::V,浇,liet
2319,gießen::V,浇,laistīt
2320,reifen::V,成熟,кисьмыны
2321,reifen::V,成熟,briest
2322,kochen::V,煮,пуны
2323,kochen::V,煮,vārīt
2324,backen::V,烤,пӧжавны
2325,backen::V,烤,cept
2326,braten::V,煎,пражитны
2327,braten::V,煎,cept
2328,braten::V,煎,cepināt
2329,umrühren::V,搅拌,сорлавны
2330,umrühren::V,搅拌,maisīt
2331,umrühren::V,搅拌,apmaisīt
2332,stricken::V,织,кӧртны
2333,stricken::V,织,adīt
2334,nähen::V,缝,вурны
2335,nähen::V,缝,šūt
2336,färben::V,染色,мичӧдны
2337,färben::V,染色,краситны
2338,färben::V,染色,krāsot
2339,färben::V,染色,nokrāsot
2340,reinigen::V,清洁,весавны
2341,reinigen::V,清洁,tīrīt
2342,reinigen::V,清洁,attīrīt
2343,waschen::V,洗,мыськыны
2344,waschen::V,洗,mazgāt
2345,abwischen::V,擦掉,чышкыны
2346,abwischen::V,擦掉,noslaucīt
2347,spülen::V,清洗,пожъявны
2348,spülen::V,清洗,skalot
2349,fegen::V,扫,чышкыны
2350,fegen::V,扫,slaucīt
2351,kehren::V,打扫,чышкыны
2352,kehren::V,打扫,mēzt
2353,baden::V,给...洗澡,купайтчыны
2354,baden::V,给...洗澡,peldēties
2355,sich waschen::V,洗澡,мыссьыны
2356,sich waschen::V,洗澡,mazgāties
2357,ausziehen::V,脱,пӧрччӧдны
2358,ausziehen::V,脱,noģērbt
2359,anziehen::V,穿,кӧмавны
2360,anziehen::V,穿,пасьтавны
2361,anziehen::V,穿,uzvilkt
2362,sich anziehen::V,穿衣,пасьтасьны
2363,sich anziehen::V,穿衣,apģērbties
2364,kämmen::V,梳,сынавны
2365,kämmen::V,梳,sukāt
