,Concept_ID,hi,kv
1429,zerreißen::V,तोड़ना,косявны
1430,zerstören::V,नष्ट करना,паздыны
1431,zerstören::V,बरबाद करना,паздыны
1432,verbrennen::V,जलाना,сотны
1433,geben::V,देना,сетны
1434,reichen::V,थमाना,сетны
1435,schenken::V,भेंट देना,козьнавны
1436,versprechen::V,वादा करना,кӧсйыны
1437,wünschen::V,कामना करना,бурсьыны
1438,loben::V,तारीफ़ करना,ошкыны
1439,küssen::V,चूमना,окавны
1440,wiegen::V,झुलाना,тюттьӧтны
1441,zudecken::V,ढकना,вевттьыны
1442,wecken::V,जगाना,саймӧтны
1443,zeigen::V,दिखाना,мыччавны
1444,führen::V,रास्ता दिखाना,нуӧтны
1445,lehren::V,पढ़ाना,велӧтны
1446,unterrichten::V,सिखाना,велӧтны
1447,aufziehen::V,पालना,быдтыны
1448,leiten::V,संचालन करना,юравны
1449,leiten::V,संचालन करना,веськӧтлыны
1450,antreiben::V,हड़बड़ाना,тэрмӧтны
1451,lassen::V,-आना,-ӧтыны
1452,lassen::V,कराना,-ӧтыны
1453,einladen::V,बुलाना,корны
1454,vereinigen::V,मिलाना,ӧтувтны
1455,vereinigen::V,मिलाना,ӧтлаавны
1456,vereinigen::V,संयुक्त करना,ӧтувтны
1457,vereinigen::V,संयुक्त करना,ӧтлаавны
1458,besuchen::V,मिलना से,пыравлыны
1459,besuchen::V,मिलने जाना से,пыравлыны
1460,treffen::V,मिलना,пантавны
1461,sich versammeln::V,इकट्ठा होना,ӧксьыны
1462,spielen::V,खेलना,орсны
1463,singen::V,गाना,сьывны
1464,tanzen::V,नाचना,йӧктыны
1465,sich trennen::V,अलग होना,торьясьны
1466,verlassen::V,छोड़ना,кольны
1467,retten::V,बचाना,мынтны
1468,bewachen::V,आँख रखना पर,смекайтны
1469,schützen::V,रक्षा करना,дорйыны
1470,verteidigen::V,रक्षा करना,дорйыны
1471,sich schlagen::V,हाथापाई करना,тышкасьны
1472,schießen::V,गोली मारना,лыйны
1473,siegen::V,जीतना,вермыны
1474,siegen::V,विजय पाना,вермыны
1475,ärgern::V,चिढ़ाना,лӧгӧтны
1476,schlagen::V,मारना,базнитны
1477,treten::V,ठोकर मारना,чужьявны
1478,stechen::V,भेदना,бытшкыны
1479,stechen::V,भोंकना,бытшкыны
1480,stoßen::V,धक्का देना,тапкыны
1481,stoßen::V,धक्का देना,тойыштны
1482,stoßen::V,झटका देना,тапкыны
1483,stoßen::V,झटका देना,тойыштны
1484,stehlen::V,चोरी करना,гусявны
1485,stören::V,बुरा लगना,костіавны
1486,belästigen::V,तंग करना,назыляйтны
1487,verbergen::V,लुकाना,дзебны
1488,täuschen::V,धोखा देना,бӧбӧтны
1489,täuschen::V,धोखा देना,пӧрьявны
1490,betrügen::V,धोखा देना,муклачитны
1491,töten::V,मारना,вийны
1492,töten::V,मार डालना,вийны
1493,wohnen::V,रहना,овны
1494,arbeiten::V,काम करना,уджавны
1495,sammeln::V,जमा करना,ӧктыны
1496,pflücken::V,चुनना,судзлавны
1497,pflücken::V,तोड़ना,судзлавны
1498,jagen::V,आखेट करना,вӧравны
1499,jagen::V,शिकार करना,вӧравны
1500,fischen::V,मछली पकड़ना,чериавны
1501,fassen::V,पकड़ना,кутны
1502,hüten::V,चराना,вердны
1503,hüten::V,चराना,йирсьӧтны
1504,treiben::V,हाँकना,вашӧтны
1505,anbinden::V,बाँधना,кӧртавны
1506,füttern::V,खिलाना,вердны
1507,melken::V,दुहना,высьтыны
1508,melken::V,दुहना,чилькӧтны
1509,hacken::V,काटना,керавны
1510,gießen::V,सींचना,киськавны
1511,reifen::V,पकना,кисьмыны
1512,zubereiten::V,पकाना,лӧсьӧтны
1513,kochen::V,पकाना,пуны
1514,kochen::V,राँधना,пуны
1515,backen::V,पकाना,пӧжавны
1516,braten::V,तलना,жаритны
1517,braten::V,भूनना,жаритны
1518,umrühren::V,फेंटना,соравны
1519,stricken::V,बुनना,домавны
1520,nähen::V,सीना,вурны
1521,färben::V,रँगना,краситны
1522,reinigen::V,साफ़ करना,весӧтны
1523,reinigen::V,शुद्ध करना,весӧтны
1524,waschen::V,धोना,пеславны
1525,abwischen::V,पोंछ्ना,чышкыны
1526,spülen::V,माँजना,гывьявны
1527,spülen::V,खँगालना,гывьявны
1528,fegen::V,बुहारना,чышкыны
1529,kehren::V,झाड़ना,чышкыны
1530,baden::V,स्नान करना,купайтчыны 
1531,sich waschen::V,नहाना,миссьыны
1532,sich waschen::V,हाथ-मुँह धोना,миссьыны
1533,ausziehen::V,उतारना,гыжтӧтны
1534,ausziehen::V,उतारना,пӧрччавны
1535,anziehen::V,पहनना,пасьтавны
1536,sich anziehen::V,कपड़े पहनना,пасьтасьны
1537,kämmen::V,कंघी करना,сынавны
1538,schmücken::V,सजाना,баситны
1539,schmücken::V,सँवारना,баситны
1540,sagen::V,कहना,висьтавны
1541,sagen::V,बताना,висьтавны
1542,sprechen::V,बोलना,шуны
1543,reden::V,बोलना,баитны
1544,reden::V,बात करना,баитны
1545,sich unterhalten::V,बात करना,сёрнитны
1546,sich unterhalten::V,बातचीत करना,сёрнитны
1547,fragen::V,पूछ्ना,юавны
1548,fragen::V,प्रश्न करना,юавны
1549,bitten::V,माँगना से,корны
1550,erzählen::V,बताना,висьтавны
1551,mitteilen::V,ख़बर देना,висьтавны
1552,mitteilen::V,सूचना देना,висьтавны
1553,nennen::V,नाम देना,нимтны
1554,rufen::V,बुलाना,китсавны
1555,rufen::V,बुलाना,корны
1556,rufen::V,बुलाना,чукӧстны
1557,prahlen::V,शेख़ी बघारना,ошшасьны
1558,übersetzen::V,अनुवाद करना,вуджӧтны
1559,denken::V,सोचना,чайтны
1560,glauben::V,विश्वास करना,веритны
1561,bemerken::V,ध्यान देना पर,казявны
1562,erkennen::V,पहचानना,тӧдсавны
1563,begreifen::V,समझना,вежӧртны
1564,verstehen::V,सुनना,кывны
1565,lernen::V,पढ़ना,велӧтчыны
1566,wissen::V,जानना,тӧдны
1567,wissen::V,मालूम होना,тӧдны
1568,sich erinnern an::V,याद करना,касьтывны
1569,vergessen::V,भूलना,вунӧтны
1570,vergessen::V,बिसारना,вунӧтны
1571,messen::V,नापना,меряйтны
1572,zählen::V,गिनना,лыддьыны
1573,rechnen::V,गणना करना,лыддьыны
1574,rechnen::V,हिसाब करना,лыддьыны
1575,lesen::V,पढ़ना,лыддьӧтны
1576,malen::V,कींचना,
1577,zeichnen::V,चित्र कींचना,гижмавны
1578,schreiben::V,लिखना,гижны
1579,besitzen::V,मालिक होना,лоны
1580,besitzen::V,स्वामी होना,лоны
1581,kaufen::V,ख़रीदना,небны
1582,verkaufen::V,बेचना,вузавны
1583,bezahlen::V,चुकाना,вештыны
1584,bezahlen::V,अदा करना,вештыны
1585,zahlen::V,अदा करना,вештыны
1586,beherrschen::V,शासन करना पर,
1587,ertragen::V,सहना,терпитны
