,Concept_ID,ka,tr
1392,fragen::V,ჰკითხავს,sormak
1393,bitten::V,სთხოვს,dilemek
1394,bitten::V,სთხოვს,rica etmek
1395,erzählen::V,მოუთხრობს,bahsetmek
1396,erzählen::V,მოუთხრობს,hikâye etmek
1397,mitteilen::V,აუწყებს,bildirmek
1398,mitteilen::V,აცნობებს,bildirmek
1399,nennen::V,უწოდებს,adlandırmak
1400,rufen::V,დაუძახებს,çağırmak
1401,prahlen::V,ტრაბახობს,övünmek
1402,übersetzen::V,გადათარგმნის,çevirmek
1403,übersetzen::V,გადათარგმნის,tercüme etmek
1404,denken::V,ფიქრობს,düşünmek
1405,denken::V,აზროვნებს,düşünmek
1406,glauben::V,სჯერა,inanmak
1407,glauben::V,სჯერა,zannetmek
1408,bemerken::V,შენიშვნავს,farkına varmak
1409,erkennen::V,გამოიცნობს,tanımak
1410,begreifen::V,გაიგებს,anlamak
1411,begreifen::V,გაიგებს,kavramak
1412,verstehen::V,გაიგონებს,duymak
1413,verstehen::V,გაიგონებს,anlamak
1414,lernen::V,ისწავლის,öğrenmek
1415,wissen::V,ეცოდინება,bilmek
1416,sich erinnern an::V,მოიგონებს,hatırlamak
1417,sich erinnern an::V,გაიხსენებს,hatırlamak
1418,vergessen::V,ივიწყებს,unutmak
1419,messen::V,ზომავს,ölçmek
1420,zählen::V,ითვლის,saymak
1421,rechnen::V,გაიანგარიშებს,hesap etmek
1422,lesen::V,კითხულობს,okumak
1423,malen::V,ხატავს,resmini yapmak
1424,zeichnen::V,ხაზავს,çizmek
1425,schreiben::V,დაწერს,yazmak
1426,besitzen::V,ექნება,haiz olmak
1427,besitzen::V,ექნება,sahip olmak
1428,kaufen::V,ყიდულობს,almak
1429,verkaufen::V,გაყიდის,satmak
1430,bezahlen::V,გადაიხდის,ödemek
1431,zahlen::V,გადაიხდის,ödemek
1432,beherrschen::V,ფლობს,hâkim olmak
1433,ertragen::V,მოითმენს,dayanmak
1434,ertragen::V,მოითმენს,katlanmak
