,Concept_ID,lv,sah
1478,linker::A,kreisais,хаҥас
1479,rechter::A,веськыд,уҥа
1480,rechter::A,labais,уҥа
1481,anderer::A,мукӧд,атын
1482,anderer::A,otrs,атын
1483,erster::A,медводдза,маҥнайгы
1484,erster::A,pirmais,маҥнайгы
1485,zweiter::A,мӧд,иккис
1486,zweiter::A,otrais,иккис
1487,dritter::A,коймӧд,үһүс
1488,dritter::A,trešais,үһүс
1489,letzter::A,бӧръя,тиһэх
1490,letzter::A,beidzamais,тиһэх
1491,allein::ADV,ӧтка,соҕотох
1492,allein::ADV,viens pats,соҕотох
1493,auf einmal::ADV,ӧтпырйӧ,биирдэ
1494,auf einmal::ADV,reizē,биирдэ
1495,zusammen::ADV,тшӧтш,холбуу
1496,zusammen::ADV,kopā,холбуу
1497,zusammen::ADV,vienviet,холбуу
1498,lange::ADV,дыр,уһуннук
1499,lange::ADV,ilgi,уһуннук
1500,plötzlich::ADV,друг,эмискэ
1501,plötzlich::ADV,pēkšņi,эмискэ
1502,sofort::ADV,дзик пыр,тута
1503,sofort::ADV,tūlīt,тута
1504,später::ADV,сэсся,хойут
1505,später::ADV,vēlāk,хойут
1506,jetzt::ADV,ӧні,билигин
1507,jetzt::ADV,tagad,билигин
1508,heute::ADV,талун,бүгүн
1509,heute::ADV,šodien,бүгүн
1510,morgen::ADV,аски,сарсын
1511,morgen::ADV,rīt,сарсын
1512,bald::ADV,регыд,өтөр
1513,bald::ADV,drīz,өтөр
1514,dann::ADV,бӧрын,кэнна
1515,dann::ADV,бӧрти,кэнна
1516,dann::ADV,tad,кэнна
1517,gestern::ADV,тӧнлун,бэҕэһээ
1518,gestern::ADV,vakar,бэҕэһээ
1519,einst::ADV,ӧтчыд,биир төгүл
1520,einst::ADV,ӧтчыд,арай биирдэ
1521,einst::ADV,ӧтпыр,биир төгүл
1522,einst::ADV,ӧтпыр,арай биирдэ
1523,einst::ADV,citreiz,биир төгүл
1524,einst::ADV,citreiz,арай биирдэ
1525,damals::ADV,сэки,оччоҕо
1526,damals::ADV,toreiz,оччоҕо
1527,danach::ADV,сэсся,аары
1528,danach::ADV,сэсся,ол кэнниттэн
1529,danach::ADV,pēc tam,аары
1530,danach::ADV,pēc tam,ол кэнниттэн
1531,vorher::ADV,войдӧр,урут
1532,vorher::ADV,iepriekš,урут
1533,vorher::ADV,pirms tam,урут
1534,zuerst::ADV,войдӧр,маҥнай
1535,zuerst::ADV,vis'pirms,маҥнай
1536,einmal::ADV,ӧтчыдысь,биирдэ
1537,einmal::ADV,reiz,биирдэ
1538,einmal::ADV,vienreiz,биирдэ
1539,manchmal::ADV,корсюрӧ,арыт
1540,manchmal::ADV,dažkārt,арыт
1541,oft::ADV,тшӧкыда,чаастатык
1542,oft::ADV,bieži,чаастатык
1543,immer::ADV,век,мэлдьи
1544,immer::ADV,allaž,мэлдьи
1545,immer::ADV,vien'mēr,мэлдьи
1546,niemals::ADV,оз некор,хаһан да
1547,niemals::ADV,nemūžam,хаһан да
1548,hier::ADV,со,маныаха
1549,hier::ADV,тонӧ,маныаха
1550,hier::ADV,te,маныаха
1551,hier::ADV,šeit,маныаха
1552,hierhin::ADV,татчӧ,бэттэх
1553,hierhin::ADV,талань,бэттэх
1554,hierhin::ADV,šurp,бэттэх
1555,hierhin::ADV,uz šejieni,бэттэх
1556,von hier::ADV,тасянь,мантан
1557,von hier::ADV,no šejienes,мантан
1558,dort::ADV,сэні,онно
1559,dort::ADV,tur,онно
1560,dorthin::ADV,сэтчӧ,онно
1561,dorthin::ADV,turp,онно
1562,dorthin::ADV,uz turieni,онно
1563,geradeaus::ADV,веськыда,быһа
1564,geradeaus::ADV,веськыда,быһаччы
1565,geradeaus::ADV,taisni uz priekšu,быһа
1566,geradeaus::ADV,taisni uz priekšu,быһаччы
1567,vorwärts::ADV,водзӧ,инники
1568,vorwärts::ADV,uz priekšu,инники
1569,rückwärts::ADV,бӧрӧ,төттөру
1570,rückwärts::ADV,atmuguriski,төттөру
1571,zurück::ADV,бӧр,төттөрү
1572,zurück::ADV,atpakāļ,төттөрү
1573,unten::ADV,улын,аллара
1574,unten::ADV,уліын,аллара
1575,unten::ADV,lejā,аллара
1576,unten::ADV,apakšā,аллара
1577,hinab::ADV,улӧ,аллара
1578,hinab::ADV,увлан,аллара
1579,hinab::ADV,uz leju,аллара
1580,oben::ADV,вылын,үөһэ
1581,oben::ADV,выліын,үөһэ
1582,oben::ADV,virsū,үөһэ
1583,hinauf::ADV,выліӧ,өрө
1584,hinauf::ADV,выліӧ,үөһэ
1585,hinauf::ADV,augšā,өрө
1586,hinauf::ADV,augšā,үөһэ
1587,hinauf::ADV,uz augšu,өрө
1588,hinauf::ADV,uz augšu,үөһэ
1589,überall::ADV,быдлаын,бэйдиэ
1590,überall::ADV,visur,бэйдиэ
1591,nicht::ADV,oз,буолбатах
1592,nicht::ADV,ne,буолбатах
1593,ein wenig::ADV,неуна,кыратык
1594,ein wenig::ADV,drusku,кыратык
1595,kaum::ADV,мырдэм,нэһиилэ
1596,kaum::ADV,diezin vai,нэһиилэ
1597,sehr::ADV,зэв,бэрт
1598,sehr::ADV,зэв,наһаа
1599,sehr::ADV,ļoti,бэрт
1600,sehr::ADV,ļoti,наһаа
1601,sehr::ADV,gaužām,бэрт
1602,sehr::ADV,gaužām,наһаа
1603,so::ADV,тадз,оччо
1604,so::ADV,тадз,оннук
1605,so::ADV,сідз,оччо
1606,so::ADV,сідз,оннук
1607,so::ADV,tā,оччо
1608,so::ADV,tā,оннук
1609,so::ADV,tik,оччо
1610,so::ADV,tik,оннук
1611,noch::ADV,на,өссө
1612,noch::ADV,нӧшта,өссө
1613,noch::ADV,vēl,өссө
1614,nur::ADV,куш,эрэ
1615,nur::ADV,куш,сыччах
1616,nur::ADV,сӧмын,эрэ
1617,nur::ADV,сӧмын,сыччах
1618,nur::ADV,vien,эрэ
1619,nur::ADV,vien,сыччах
1620,nur::ADV,tikai,эрэ
1621,nur::ADV,tikai,сыччах
1622,schon::ADV,нин,бэлиэр
1623,schon::ADV,jau,бэлиэр
1624,wieder::ADV,бара,эмиэ
1625,wieder::ADV,atkal,эмиэ
1626,vergebens::ADV,весьшӧрӧ,таак
1627,vergebens::ADV,velti,таак
1628,vor::PRP,водзын,иннигэр
1629,vor::PRP,priekš,иннигэр
1630,hinter::PRP,бӧрнын,кэлин
1631,hinter::PRP,aiz,кэлин
1632,unter::PRP,улын,-ҕа
1633,unter::PRP,улын,оһох түгэҕэ
1634,unter::PRP,zem,-ҕа
1635,unter::PRP,zem,оһох түгэҕэ
1636,durch::PRP,пыр,курдары
1637,durch::PRP,пырыс,курдары
1638,durch::PRP,caur,курдары
1639,durch::PRP,cauri,курдары
1640,neben::PRP,бердын,аттыгар
1641,neben::PRP,līdzās,аттыгар
1642,zwischen::PRP,костын,ыккардынан
1643,zwischen::PRP,starp,ыккардынан
1644,wegen::PRP,вӧсна,уҥуортан
1645,wegen::PRP,pēc,уҥуортан
1646,dies::PRN,тайӧ,ити
1647,dies::PRN,тайӧ,бу
1648,dies::PRN,šis,ити
1649,dies::PRN,šis,бу
1650,das::PRN,ciйö,били
1651,das::PRN,tas,били
1652,alles::PRN,став,барыта
1653,alles::PRN,viss,барыта
1654,ich::PRN,ме,мин
1655,ich::PRN,es,мин
1656,du::PRN,тэ,эн
1657,du::PRN,tu,эн
1658,er::PRN,сійӧ,кнни
1659,er::PRN,viņš,кнни
1660,wir::PRN,ми,биһиги
1661,wir::PRN,mēs,биһиги
1662,ihr::PRN,тi,эһиги
1663,ihr::PRN,jūs,эһиги
1664,sie::PRN,найö,кинилэр
1665,sie::PRN,viņi,кинилэр
1666,sie::PRN,viņas,кинилэр
1667,was::FPRN,мый,туох
1668,was::FPRN,kas,туох
1669,wer::FPRN,код,ким
1670,wer::FPRN,kas,ким
1671,wo::FADV,кыті,ханна
1672,wo::FADV,kur,ханна
1673,wohin::FADV,кытчӧ,ханна
1674,wohin::FADV,kurp,ханна
1675,wohin::FADV,uz kurieni,ханна
1676,wie::FADV,кыдзи,хайдах
1677,wie::FADV,kā,хайдах
1678,warum::FADV,мыйла,тоҕо
1679,warum::FADV,kāpēc,тоҕо
1680,wieviel::FNUM,кымын,төһө
1681,wieviel::FNUM,cik,төһө
1682,eins::NUM,ӧтик,биир
1683,eins::NUM,viens,биир
1684,zwei::NUM,кык,икки
1685,zwei::NUM,divi,икки
1686,drei::NUM,куим,үс
1687,drei::NUM,trīs,үс
1688,vier::NUM,нель,түөрт
1689,vier::NUM,četri,түөрт
1690,fünf::NUM,вит,биэс
1691,fünf::NUM,pieci,биэс
1692,sechs::NUM,квайт,алта
1693,sechs::NUM,seši,алта
1694,sieben::NUM,сизим,сэттэ
1695,sieben::NUM,septiņi,сэттэ
1696,acht::NUM,кӧкъямыс,аҕыс
1697,acht::NUM,astoņi,аҕыс
1698,neun::NUM,ӧкмыс,тоҕус
1699,neun::NUM,deviņi,тоҕус
1700,zehn::NUM,дас,уон
1701,zehn::NUM,desmit,уон
1702,elf::NUM,дас ӧтик,уон биир
1703,elf::NUM,vienpadsmit,уон биир
1704,zwölf::NUM,дас кык,уон икки
1705,zwölf::NUM,divpadsmit,уон икки
1706,zwanzig::NUM,кызь,сүүрбэ
1707,zwanzig::NUM,divdesmit,сүүрбэ
1708,dreißig::NUM,комын,отут
1709,dreißig::NUM,trīsdesmit,отут
1710,vierzig::NUM,нелямын,түөрт уон
1711,vierzig::NUM,četrdesmit,түөрт уон
1712,fünfzig::NUM,ветымын,биэс уон
1713,fünfzig::NUM,piecdesmit,биэс уон
1714,sechzig::NUM,квайтымын,алта уон
1715,sechzig::NUM,sešdesmit,алта уон
1716,siebzig::NUM,сизимдас,сэттэ уон
1717,siebzig::NUM,septiņdesmit,сэттэ уон
1718,achtzig::NUM,кӧкъямысдас,аҕыс уон
1719,achtzig::NUM,astoņdesmit,аҕыс уон
1720,neunzig::NUM,ӧкмысдас,тоҕус уонус
1721,neunzig::NUM,deviņdesmit,тоҕус уонус
1722,hundert::NUM,сё,сүүс
1723,hundert::NUM,simt,сүүс
1724,tausend::NUM,сюрс,тыһыынча
1725,tausend::NUM,tūkstoš,тыһыынча
1726,und::CNJ,и,да
1727,und::CNJ,и,уонна
1728,und::CNJ,и,итиэннэ
1729,und::CNJ,un,да
1730,und::CNJ,un,уонна
1731,und::CNJ,un,итиэннэ
1732,oder::CNJ,либӧ,эбэтэр
1733,oder::CNJ,jeb,эбэтэр
1734,stehen::V,сулавны,тур
1735,stehen::V,stāvēt,тур
1736,sitzen::V,пукавны,олор
1737,sitzen::V,sēdēt,олор
1738,liegen::V,куйлыны,сыт
1739,liegen::V,gulēt,сыт
1740,hängen::V,ӧшавны,санньылый
1741,hängen::V,karāties,санньылый
1742,werden::V,лоны,буол
1743,werden::V,tapt,буол
1744,passieren::V,лоны,буол
1745,passieren::V,notikt,буол
1746,beginnen::V,кутчысьны,саҕалан
1747,beginnen::V,кутны,саҕалан
1748,beginnen::V,sākties,саҕалан
1749,enden::V,помасьны,бүт
1750,enden::V,beigties,бүт
1751,wechseln::V,вежсьыны,уларый
1752,wechseln::V,mainīties,уларый
1753,aufgehen[Sonne]::V,петны,ой
1754,aufgehen[Sonne]::V,lēkt,ой
1755,aufgehen[Sonne]::V,uzlēkt,ой
1756,untergehen[Sonne]::V,пуксьыны,киир
1757,untergehen[Sonne]::V,noiet,киир
1758,untergehen[Sonne]::V,rietēt,киир
1759,scheinen[Sonne]::V,югъявны,сырдат
1760,scheinen[Sonne]::V,югвидзны,сырдат
1761,scheinen[Sonne]::V,spīdēt,сырдат
1762,donnern::V,гымавны,эт
1763,donnern::V,dārdēt,эт
1764,wehen::V,пӧльтны,үр
1765,wehen::V,pūst,үр
1766,strömen::V,киссьыны,кутулун
1767,strömen::V,līt,кутулун
1768,strömen::V,plūst,кутулун
1769,fließen::V,визувтны,сүүр
1770,fließen::V,tecēt,сүүр
1771,sich drehen::V,бергавны,эргий
1772,sich drehen::V,grozīties,эргий
1773,schwanken::V,легны,биэтэҥнээ
1774,schwanken::V,лайкъявны,биэтэҥнээ
1775,schwanken::V,līgoties,биэтэҥнээ
1776,schwanken::V,grīļoties,биэтэҥнээ
1777,schwingen::V,лайкъявны,эйэҥнээ
1778,schwingen::V,люллявны,эйэҥнээ
1779,schwingen::V,vēzēties,эйэҥнээ
1780,fallen::V,усьны,оҕут
1781,fallen::V,krist,оҕут
1782,brennen::V,сотчыны,умай
1783,brennen::V,degt,умай
1784,rauchen::V,тшынӧдны,буруолаа
1785,rauchen::V,dūmot,буруолаа
1786,regnen::V,зэрны,самыырдаа
1787,regnen::V,līt,самыырдаа
1788,gefrieren::V,кынмыны,тоҥ
1789,gefrieren::V,sasalt,тоҥ
1790,tauen::V,сывны,ир
1791,tauen::V,kust,ир
1792,schmelzen::V,сывны,уулун
1793,schmelzen::V,kust,уулун
1794,schmelzen::V,nokust,уулун
1795,trocknen::V,косьмыны,куур
1796,trocknen::V,žūt,куур
1797,trocknen::V,kaltēties,куур
1798,sieden::V,пуны,оргуй
1799,sieden::V,virt,оргуй
1800,sieden::V,vārīties,оргуй
1801,faulen::V,сісьмыны,сытый
1802,faulen::V,pūt,сытый
1803,faulen::V,trudēt,сытый
1804,verfaulen::V,сісьмыны,сытыйан_хаал
1805,verfaulen::V,sapūt,сытыйан_хаал
1806,verfaulen::V,satrūdēt,сытыйан_хаал
1807,reißen::V,орны,хайыт
1808,reißen::V,орны,быһытталан
1809,reißen::V,plīst,хайыт
1810,reißen::V,plīst,быһытталан
1811,reißen::V,satrūkt,хайыт
1812,reißen::V,satrūkt,быһытталан
1813,versinken::V,вӧйны,тимир
1814,versinken::V,вӧйны,батылын
1815,versinken::V,grimt,тимир
1816,versinken::V,grimt,батылын
1817,versinken::V,nogrimt,тимир
1818,versinken::V,nogrimt,батылын
1819,vergehen::V,кольны,дьай
1820,vergehen::V,ордйыны,дьай
1821,vergehen::V,paiet,дьай
1822,erscheinen::V,петкӧдчыны,көһүн
1823,erscheinen::V,parādīties,көһүн
1824,verschwinden::V,бырны,сүт
1825,verschwinden::V,nozust,сүт
1826,sinken::V,вӧйны,намтаа
1827,sinken::V,kristies,намтаа
1828,abnehmen::V,чинны,аччаа
1829,abnehmen::V,noplakt,аччаа
1830,abnehmen::V,mazināties,аччаа
1831,zunehmen::V,содны,элбээ
1832,zunehmen::V,ыдждыны,элбээ
1833,zunehmen::V,pieaugt,элбээ
1834,zunehmen::V,pieņemties,элбээ
1835,steigen::V,лыбны,үрдээ
1836,steigen::V,kāpt,үрдээ
1837,wachsen::V,быдмыны,үүн
1838,wachsen::V,augt,үүн
1839,glänzen::V,югъявны,кылбай
1840,glänzen::V,дзирдавны,кылбай
1841,glänzen::V,zaigot,кылбай
1842,glänzen::V,laistīties,кылбай
1843,funkeln::V,югъявны,күлүмнээ
1844,funkeln::V,югъявны,күлүмүрдээ
1845,funkeln::V,дзирдавны,күлүмнээ
1846,funkeln::V,дзирдавны,күлүмүрдээ
1847,funkeln::V,mirdzēt,күлүмнээ
1848,funkeln::V,mirdzēt,күлүмүрдээ
1849,funkeln::V,dzirkstēt,күлүмнээ
1850,funkeln::V,dzirkstēt,күлүмүрдээ
1851,lärmen::V,жувгыны,тыаһаа
1852,lärmen::V,ыугыны,тыаһаа
1853,lärmen::V,шумитны,тыаһаа
1854,lärmen::V,ālēties,тыаһаа
1855,lärmen::V,trokšņot,тыаһаа
1856,läuten::V,жургыны,собуоннаа
1857,läuten::V,zvanīt,собуоннаа
1858,klingeln::V,звӧнитны,линкинээ
1859,klingeln::V,zvanīt,линкинээ
1860,klirren::V,гольскöдчыны,айгырат
1861,klirren::V,tinkšķēt,айгырат
1862,klirren::V,džinkstēt,айгырат
1863,brausen::V,буавны,сирилээ
1864,brausen::V,krākt,сирилээ
1865,brausen::V,brāzmot,сирилээ
1866,rauschen::V,кышакывны,суугунаа
1867,rauschen::V,šalkt,суугунаа
1868,klingen::V,шыавны,доргуй
1869,klingen::V,юргыны,доргуй
1870,klingen::V,skanēt,доргуй
1871,klingen::V,izklausīties,доргуй
1872,bellen::V,увтны,үр
1873,bellen::V,riet,үр
1874,heulen::V,омлявны,улуй
1875,heulen::V,вурзавны,улуй
1876,heulen::V,kaukt,улуй
1877,heulen::V,gaudot,улуй
1878,blasen::V,пӧльтны,үр
1879,blasen::V,pūst,үр
1880,pfeifen::V,шутьлявны,иһиир
1881,pfeifen::V,svilpt,иһиир
1882,pfeifen::V,svilpot,иһиир
1883,schreien::V,горзыны,кылан
1884,schreien::V,горзыны,хаһыытаа
1885,schreien::V,brēkt,кылан
1886,schreien::V,brēkt,хаһыытаа
1887,schreien::V,kliegt,кылан
1888,schreien::V,kliegt,хаһыытаа
1889,stöhnen::V,ымзыны,ынчыктаа
1890,stöhnen::V,vaidēt,ынчыктаа
1891,zittern::V,тіравны,титирээ
1892,zittern::V,тіравны,дьигиһий
1893,zittern::V,drebēt,титирээ
1894,zittern::V,drebēt,дьигиһий
1895,leben::V,овны,олор
1896,leben::V,dzīvot,олор
1897,geboren werden::V,чужны,төрөө
1898,geboren werden::V,dzimt,төрөө
1899,atmen::V,кашкыны,тыын
1900,atmen::V,пошиктыны,тыын
1901,atmen::V,elpot,тыын
1902,trinken::V,юны,ис
1903,trinken::V,dzert,ис
1904,essen::V,сёйны,аһаа
1905,essen::V,ēst,аһаа
1906,schlucken::V,ньылавны,ыйыһын
1907,schlucken::V,rīt,ыйыһын
1908,müde werden::V,мудзны,сылай
1909,müde werden::V,nokust,сылай
1910,einschlafen::V,ланьтны,утуйан хаал
1911,einschlafen::V,унмовсьны,утуйан хаал
1912,einschlafen::V,iemigt,утуйан хаал
1913,einschlafen::V,aizmigt,утуйан хаал
1914,schlafen::V,узьны,утуй
1915,schlafen::V,узьны,утуйа сыт
1916,schlafen::V,gulēt,утуй
1917,schlafen::V,gulēt,утуйа сыт
1918,aufwachen::V,садьмыны,уһугун
1919,aufwachen::V,mosties,уһугун
1920,aufstehen::V,чеччыны,тур
1921,aufstehen::V,celties,тур
1922,sich erholen::V,шойччыны,сынньан
1923,sich erholen::V,atžirgt,сынньан
1924,sich erholen::V,atpūsties,сынньан
1925,krank werden::V,висьмыны,ыарый
1926,krank werden::V,sasirgt,ыарый
1927,krank sein::V,висьны,ыарый
1928,krank sein::V,висьны,ыарыт
1929,krank sein::V,slimot,ыарый
1930,krank sein::V,slimot,ыарыт
1931,schmerzen::V,висьны,ыарыт
1932,schmerzen::V,sāpēt,ыарыт
1933,schmerzen::V,smelgt,ыарыт
1934,husten::V,кызны,сөтөлүн
1935,husten::V,klepot,сөтөлүн
1936,genesen::V,бурдны,көн
1937,genesen::V,veseļoties,көн
1938,sterben::V,кувны,өл
1939,sterben::V,mirt,өл
1940,sterben::V,nomirt,өл
1941,umkommen::V,кувны,өл
1942,umkommen::V,кувны,оҕут
1943,umkommen::V,apsprāgt,өл
1944,umkommen::V,apsprāgt,оҕут
1945,umkommen::V,aiziet bojā,өл
1946,umkommen::V,aiziet bojā,оҕут
1947,sich bewegen::V,вӧрзьыны,хамсаа
1948,sich bewegen::V,virzīties,хамсаа
1949,sich rühren::V,вӧрны,хамсаа
1950,sich rühren::V,вӧрӧдчыны,хамсаа
1951,sich rühren::V,sagrozīties,хамсаа
1952,sich erheben::V,сувтны,тур
1953,sich erheben::V,piecelties,тур
1954,sich setzen::V,пуксьыны,олор
1955,sich setzen::V,sēsties,олор
1956,hinfallen::V,усьны,оҕут
1957,hinfallen::V,sabirt,оҕут
1958,hinfallen::V,pakrist,оҕут
1959,laufen::V,мyнны,хаам
1960,laufen::V,iet,хаам
1961,laufen::V,skraidīt,хаам
1962,schreiten::V,восьлавны,атыллаа
1963,schreiten::V,soļot,атыллаа
1964,spazierengehen::V,гуляйтны,дьаарбай
1965,spazierengehen::V,staigāt,дьаарбай
1966,spazierengehen::V,pastaigāties,дьаарбай
1967,eilen::V,тэрмасьны,тиэтэй
1968,eilen::V,traukt,тиэтэй
1969,sich beeilen::V,тэрмасьны,ыксаа
1970,sich beeilen::V,steigties,ыксаа
1971,sich beeilen::V,pasteigties,ыксаа
1972,sausen::V,тӧвзьыны,элээр
1973,sausen::V,drāzt,элээр
1974,sausen::V,brāzties,элээр
1975,rennen::V,котӧртны,сүүрэкэлээ
1976,rennen::V,skriet,сүүрэкэлээ
1977,springen::V,чеччавны,ой
1978,springen::V,чеччавны,ыстан
1979,springen::V,lēkt,ой
1980,springen::V,lēkt,ыстан
1981,klettern::V,кышасьны,ытын
1982,klettern::V,кавшасьны,ытын
1983,klettern::V,kāpt,ытын
1984,klettern::V,rāpties,ытын
1985,schaukeln::V,гычасьны,эйэҥнээ
1986,schaukeln::V,гычасьны,биэрэҥнээ
1987,schaukeln::V,šūpoties,эйэҥнээ
1988,schaukeln::V,šūpoties,биэрэҥнээ
1989,schaukeln::V,zvalstīties,эйэҥнээ
1990,schaukeln::V,zvalstīties,биэрэҥнээ
1991,kriechen::V,кыссьыны,сыыл
1992,kriechen::V,līst,сыыл
1993,kriechen::V,rāpot,сыыл
1994,schwimmen::V,уявны,уһун
1995,schwimmen::V,уявны,харбаа
1996,schwimmen::V,peldēt,уһун
1997,schwimmen::V,peldēt,харбаа
1998,tauchen::V,сунавны,умус
1999,tauchen::V,gremdēties,умус
2000,rudern::V,пелысасьны,эрт
2001,rudern::V,airēt,эрт
2002,rudern::V,irties,эрт
2003,fahren::V,мунны,айаннаа
2004,fahren::V,braukt,айаннаа
2005,fliegen::V,лэбны,көт
2006,fliegen::V,lidot,көт
2007,fliegen::V,laisties,көт
2008,gehen::V,мyнны,бар
2009,gehen::V,iet,бар
2010,weggehen::V,мунавны,бар
2011,weggehen::V,aiziet,бар
2012,abfahren::V,мӧдӧдчыны,бар
2013,abfahren::V,atiet,бар
2014,abfahren::V,aizbraukt,бар
2015,anhalten::V,джӧмдыны,тохтоо
2016,anhalten::V,apstāties,тохтоо
2017,hineingehen::V,пырны,киир
2018,hineingehen::V,ieiet,киир
2019,eintreten::V,пырны,киир
2020,eintreten::V,ienākt,киир
2021,kommen::V,воны,кэл
2022,kommen::V,локны,кэл
2023,kommen::V,nākt,кэл
2024,ankommen::V,воны,кэл
2025,ankommen::V,воны,тиий
2026,ankommen::V,локны,кэл
2027,ankommen::V,локны,тиий
2028,ankommen::V,nonākt,кэл
2029,ankommen::V,nonākt,тиий
2030,ankommen::V,ierasties,кэл
2031,ankommen::V,ierasties,тиий
2032,zurückkommen::V,косны,төнүн
