,Concept_ID,it,lv
1577,dumm::A,stùpido,stulbs
1578,dumm::A,stùpido,muļķīgs
1579,faul::A,pigro,дыш
1580,faul::A,pigro,slinks
1581,fleißig::A,diligente,зільысь
1582,fleißig::A,diligente,čakls
1583,fleißig::A,diligente,cītīgs
1584,geizig::A,avaro,топыд
1585,geizig::A,avaro,skops
1586,geizig::A,avaro,sīksts
1587,klug::A,intelligente,юра
1588,klug::A,intelligente,вежӧра
1589,klug::A,intelligente,gudrs
1590,geschickt::A,àbile,кипода
1591,geschickt::A,àbile,кужысь
1592,geschickt::A,àbile,manīgs
1593,lieb::A,caro,муса
1594,lieb::A,caro,мича
1595,lieb::A,caro,лӧсьыд
1596,lieb::A,caro,mīļš
1597,lustig::A,gaio,кыпыд
1598,lustig::A,gaio,jautrs
1599,lustig::A,allegro,кыпыд
1600,lustig::A,allegro,jautrs
1601,sanft::A,dolce,мелі
1602,sanft::A,dolce,liegs
1603,hungrig::A,affamato,тшыг
1604,hungrig::A,affamato,izsalcis
1605,krank::A,malato,висьысь
1606,krank::A,malato,slims
1607,krank::A,infermo,висьысь
1608,krank::A,infermo,slims
1609,nackt::A,nudo,пасьтӧм
1610,nackt::A,nudo,pliks
1611,traurig::A,triste,гажтӧм
1612,traurig::A,triste,bēdīgs
1613,traurig::A,triste,skumīgs
1614,lebendig::A,vivo,ловъя
1615,lebendig::A,vivo,dzīvs
1616,gut::A,buono,бур
1617,gut::A,buono,labs
1618,schlecht::A,cattivo,лёк
1619,schlecht::A,cattivo,омӧль
1620,schlecht::A,cattivo,slikts
1621,richtig::A,giusto,инӧд
1622,richtig::A,giusto,riktīgs
1623,schlimm::A,grave,омӧль
1624,schlimm::A,grave,туйтӧм
1625,schlimm::A,grave,nelāgs
1626,schlimm::A,grave,nejauks
1627,wahr::A,vero,абу ылӧг
1628,wahr::A,vero,īsts
1629,wahr::A,vero,patiess
1630,alt::A,vecchio,важ
1631,alt::A,vecchio,sens
1632,alt::A,vecchio,vęcs
1633,neu::A,nuovo,выль
1634,neu::A,nuovo,jauns
1635,ehemalig::A,vecchio,вӧвлӧм
1636,ehemalig::A,vecchio,bijušais
1637,ehemalig::A,d'una_volta,вӧвлӧм
1638,ehemalig::A,d'una_volta,bijušais
1639,alt[Lebewesen]::A,anziano,пӧрысь
1640,alt[Lebewesen]::A,anziano,vecs
1641,jung::A,giovane,том
1642,jung::A,giovane,jauns
1643,arm::A,pòvero,гӧль
1644,arm::A,pòvero,nabags
1645,reich::A,ricco,озыр
1646,reich::A,ricco,bagāts
1647,bekannt::A,noto,тӧдса
1648,bekannt::A,noto,zināms
1649,bekannt::A,noto,pazīstams
1650,bekannt::A,conosciuto,тӧдса
1651,bekannt::A,conosciuto,zināms
1652,bekannt::A,conosciuto,pazīstams
1653,berühmt::A,famoso,нималан
1654,berühmt::A,famoso,кывсян
1655,berühmt::A,famoso,slavens
1656,berühmt::A,cèlebre,нималан
1657,berühmt::A,cèlebre,кывсян
1658,berühmt::A,cèlebre,slavens
1659,fremd::A,estràneo,йӧз
1660,fremd::A,estràneo,svešs
1661,fremd::A,straniero,йӧз
1662,fremd::A,straniero,svešs
1663,verschieden::A,diverso,абу ӧткодь
1664,verschieden::A,diverso,разнӧй
1665,verschieden::A,diverso,dažāds
1666,verschieden::A,differente,абу ӧткодь
1667,verschieden::A,differente,разнӧй
1668,verschieden::A,differente,dažāds
1669,nah::A,vicino,матыс
1670,nah::A,vicino,tuvs
1671,nah::A,propinquo,матыс
1672,nah::A,propinquo,tuvs
1673,fern::A,lontano,ылі
1674,fern::A,lontano,tāls
1675,linker::A,sinistro,шуйга
1676,linker::A,sinistro,kreisais
1677,rechter::A,destro,веськыд
1678,rechter::A,destro,labais
1679,anderer::A,altro,мукӧд
1680,anderer::A,altro,otrs
1681,erster::A,primo,медводдза
1682,erster::A,primo,pirmais
1683,zweiter::A,secondo,мӧд
1684,zweiter::A,secondo,otrais
1685,dritter::A,terzo,коймӧд
1686,dritter::A,terzo,trešais
1687,letzter::A,ùltimo,бӧръя
1688,letzter::A,ùltimo,beidzamais
1689,allein::ADV,solo,ӧтка
1690,allein::ADV,solo,viens pats
1691,allein::ADV,da solo,ӧтка
1692,allein::ADV,da solo,viens pats
1693,auf einmal::ADV,insieme,ӧтпырйӧ
1694,auf einmal::ADV,insieme,reizē
1695,zusammen::ADV,insieme,тшӧтш
1696,zusammen::ADV,insieme,kopā
1697,zusammen::ADV,insieme,vienviet
1698,lange::ADV,a lungo,дыр
1699,lange::ADV,a lungo,ilgi
1700,plötzlich::ADV,all'improvviso,друг
1701,plötzlich::ADV,all'improvviso,pēkšņi
1702,sofort::ADV,sùbito,дзик пыр
1703,sofort::ADV,sùbito,tūlīt
1704,sofort::ADV,all'istante,дзик пыр
1705,sofort::ADV,all'istante,tūlīt
1706,später::ADV,più tardi,сэсся
1707,später::ADV,più tardi,vēlāk
1708,jetzt::ADV,ora,ӧні
1709,jetzt::ADV,ora,tagad
1710,jetzt::ADV,adesso,ӧні
1711,jetzt::ADV,adesso,tagad
1712,heute::ADV,oggi,талун
1713,heute::ADV,oggi,šodien
1714,morgen::ADV,domani,аски
1715,morgen::ADV,domani,rīt
1716,bald::ADV,presto,регыд
1717,bald::ADV,presto,drīz
1718,bald::ADV,tra poco,регыд
1719,bald::ADV,tra poco,drīz
1720,dann::ADV,allora,бӧрын
1721,dann::ADV,allora,бӧрти
1722,dann::ADV,allora,tad
1723,gestern::ADV,ieri,тӧнлун
1724,gestern::ADV,ieri,vakar
1725,einst::ADV,prima,ӧтчыд
1726,einst::ADV,prima,ӧтпыр
1727,einst::ADV,prima,citreiz
1728,einst::ADV,un tempo,ӧтчыд
1729,einst::ADV,un tempo,ӧтпыр
1730,einst::ADV,un tempo,citreiz
1731,damals::ADV,allora,сэки
1732,damals::ADV,allora,toreiz
1733,danach::ADV,poi,сэсся
1734,danach::ADV,poi,pēc tam
1735,danach::ADV,dopo,сэсся
1736,danach::ADV,dopo,pēc tam
1737,vorher::ADV,prima,войдӧр
1738,vorher::ADV,prima,iepriekš
1739,vorher::ADV,prima,pirms tam
1740,zuerst::ADV,prima,войдӧр
1741,zuerst::ADV,prima,vis'pirms
1742,zuerst::ADV,dapprima,войдӧр
1743,zuerst::ADV,dapprima,vis'pirms
1744,einmal::ADV,una volta,ӧтчыдысь
1745,einmal::ADV,una volta,reiz
1746,einmal::ADV,una volta,vienreiz
1747,manchmal::ADV,talvolta,корсюрӧ
1748,manchmal::ADV,talvolta,dažkārt
1749,manchmal::ADV,qualche volta,корсюрӧ
1750,manchmal::ADV,qualche volta,dažkārt
1751,oft::ADV,spesso,тшӧкыда
1752,oft::ADV,spesso,bieži
1753,immer::ADV,sempre,век
1754,immer::ADV,sempre,allaž
1755,immer::ADV,sempre,vien'mēr
1756,niemals::ADV,non mai,оз некор
1757,niemals::ADV,non mai,nemūžam
1758,hier::ADV,qua,со
1759,hier::ADV,qua,тонӧ
1760,hier::ADV,qua,te
1761,hier::ADV,qua,šeit
1762,hierhin::ADV,qua,татчӧ
1763,hierhin::ADV,qua,талань
1764,hierhin::ADV,qua,šurp
1765,hierhin::ADV,qua,uz šejieni
1766,von hier::ADV,ne,тасянь
1767,von hier::ADV,ne,no šejienes
1768,von hier::ADV,da qui,тасянь
1769,von hier::ADV,da qui,no šejienes
1770,dort::ADV,lì,сэні
1771,dort::ADV,lì,tur
1772,dorthin::ADV,là,сэтчӧ
1773,dorthin::ADV,là,turp
1774,dorthin::ADV,là,uz turieni
1775,geradeaus::ADV,diritto,веськыда
1776,geradeaus::ADV,diritto,taisni uz priekšu
1777,vorwärts::ADV,avanti,водзӧ
1778,vorwärts::ADV,avanti,uz priekšu
1779,rückwärts::ADV,all'indietro,бӧрӧ
1780,rückwärts::ADV,all'indietro,atmuguriski
1781,zurück::ADV,di indietro,бӧр
1782,zurück::ADV,di indietro,atpakāļ
1783,unten::ADV,giù,улын
1784,unten::ADV,giù,уліын
1785,unten::ADV,giù,lejā
1786,unten::ADV,giù,apakšā
1787,unten::ADV,sotto,улын
1788,unten::ADV,sotto,уліын
1789,unten::ADV,sotto,lejā
1790,unten::ADV,sotto,apakšā
1791,hinab::ADV,giù,улӧ
1792,hinab::ADV,giù,увлан
1793,hinab::ADV,giù,uz leju
1794,hinab::ADV,in giù,улӧ
1795,hinab::ADV,in giù,увлан
1796,hinab::ADV,in giù,uz leju
1797,oben::ADV,su,вылын
1798,oben::ADV,su,выліын
1799,oben::ADV,su,virsū
1800,oben::ADV,sopra,вылын
1801,oben::ADV,sopra,выліын
1802,oben::ADV,sopra,virsū
1803,hinauf::ADV,in sù,выліӧ
1804,hinauf::ADV,in sù,augšā
1805,hinauf::ADV,in sù,uz augšu
1806,hinauf::ADV,in alto,выліӧ
1807,hinauf::ADV,in alto,augšā
1808,hinauf::ADV,in alto,uz augšu
1809,überall::ADV,dappertutto,быдлаын
1810,überall::ADV,dappertutto,visur
1811,nicht::ADV,non,oз
1812,nicht::ADV,non,ne
1813,ein wenig::ADV,un po',неуна
1814,ein wenig::ADV,un po',drusku
1815,ein wenig::ADV,un poco,неуна
1816,ein wenig::ADV,un poco,drusku
1817,kaum::ADV,a appena,мырдэм
1818,kaum::ADV,a appena,diezin vai
1819,sehr::ADV,molto,зэв
1820,sehr::ADV,molto,ļoti
1821,sehr::ADV,molto,gaužām
1822,so::ADV,così,тадз
1823,so::ADV,così,сідз
1824,so::ADV,così,tā
1825,so::ADV,così,tik
1826,so::ADV,tanto,тадз
1827,so::ADV,tanto,сідз
1828,so::ADV,tanto,tā
1829,so::ADV,tanto,tik
1830,noch::ADV,ancora,на
1831,noch::ADV,ancora,нӧшта
1832,noch::ADV,ancora,vēl
1833,nur::ADV,solo,куш
1834,nur::ADV,solo,сӧмын
1835,nur::ADV,solo,vien
1836,nur::ADV,solo,tikai
1837,nur::ADV,soltanto,куш
1838,nur::ADV,soltanto,сӧмын
1839,nur::ADV,soltanto,vien
1840,nur::ADV,soltanto,tikai
1841,schon::ADV,già,нин
1842,schon::ADV,già,jau
1843,wieder::ADV,di nuovo,бара
1844,wieder::ADV,di nuovo,atkal
1845,vergebens::ADV,invano,весьшӧрӧ
1846,vergebens::ADV,invano,velti
1847,vor::PRP,davanti a,водзын
1848,vor::PRP,davanti a,priekš
1849,hinter::PRP,dietro,бӧрнын
1850,hinter::PRP,dietro,aiz
1851,unter::PRP,sotto,улын
1852,unter::PRP,sotto,zem
1853,durch::PRP,per,пыр
1854,durch::PRP,per,пырыс
1855,durch::PRP,per,caur
1856,durch::PRP,per,cauri
1857,durch::PRP,attraverso,пыр
1858,durch::PRP,attraverso,пырыс
1859,durch::PRP,attraverso,caur
1860,durch::PRP,attraverso,cauri
1861,neben::PRP,a accanto a,бердын
1862,neben::PRP,a accanto a,līdzās
1863,zwischen::PRP,fra,костын
1864,zwischen::PRP,fra,starp
1865,wegen::PRP,a causa di,вӧсна
1866,wegen::PRP,a causa di,pēc
1867,dies::PRN,ciò,тайӧ
1868,dies::PRN,ciò,šis
1869,dies::PRN,questo,тайӧ
1870,dies::PRN,questo,šis
1871,das::PRN,ciò,ciйö
1872,das::PRN,ciò,tas
1873,das::PRN,quello,ciйö
1874,das::PRN,quello,tas
1875,alles::PRN,tutto,став
1876,alles::PRN,tutto,viss
1877,ich::PRN,ìo,ме
1878,ich::PRN,ìo,es
1879,du::PRN,tu,тэ
1880,du::PRN,tu,tu
1881,er::PRN,lui,сійӧ
1882,er::PRN,lui,viņš
1883,er::PRN,egli,сійӧ
1884,er::PRN,egli,viņš
1885,wir::PRN,noi,ми
1886,wir::PRN,noi,mēs
1887,ihr::PRN,voi,тi
1888,ihr::PRN,voi,jūs
1889,sie::PRN,loro,найö
1890,sie::PRN,loro,viņi
1891,sie::PRN,loro,viņas
1892,was::FPRN,che,мый
1893,was::FPRN,che,kas
1894,was::FPRN,che cosa,мый
1895,was::FPRN,che cosa,kas
1896,wer::FPRN,chi,код
1897,wer::FPRN,chi,kas
1898,wo::FADV,dove,кыті
1899,wo::FADV,dove,kur
1900,wohin::FADV,dove,кытчӧ
1901,wohin::FADV,dove,kurp
1902,wohin::FADV,dove,uz kurieni
1903,wie::FADV,come,кыдзи
1904,wie::FADV,come,kā
1905,warum::FADV,perche,мыйла
1906,warum::FADV,perche,kāpēc
1907,wieviel::FNUM,quanto,кымын
1908,wieviel::FNUM,quanto,cik
1909,eins::NUM,uno,ӧтик
1910,eins::NUM,uno,viens
1911,zwei::NUM,due,кык
1912,zwei::NUM,due,divi
1913,drei::NUM,tre,куим
1914,drei::NUM,tre,trīs
1915,vier::NUM,quattro,нель
1916,vier::NUM,quattro,četri
1917,fünf::NUM,cinque,вит
1918,fünf::NUM,cinque,pieci
1919,sechs::NUM,sei,квайт
1920,sechs::NUM,sei,seši
1921,sieben::NUM,sette,сизим
1922,sieben::NUM,sette,septiņi
1923,acht::NUM,otto,кӧкъямыс
1924,acht::NUM,otto,astoņi
1925,neun::NUM,nove,ӧкмыс
1926,neun::NUM,nove,deviņi
1927,zehn::NUM,dieci,дас
1928,zehn::NUM,dieci,desmit
1929,elf::NUM,ùndici,дас ӧтик
1930,elf::NUM,ùndici,vienpadsmit
1931,zwölf::NUM,dodici,дас кык
1932,zwölf::NUM,dodici,divpadsmit
1933,zwanzig::NUM,venti,кызь
1934,zwanzig::NUM,venti,divdesmit
1935,dreißig::NUM,trenta,комын
1936,dreißig::NUM,trenta,trīsdesmit
1937,vierzig::NUM,quaranta,нелямын
1938,vierzig::NUM,quaranta,četrdesmit
1939,fünfzig::NUM,cinquanta,ветымын
1940,fünfzig::NUM,cinquanta,piecdesmit
1941,sechzig::NUM,sessanta,квайтымын
1942,sechzig::NUM,sessanta,sešdesmit
1943,siebzig::NUM,settanta,сизимдас
1944,siebzig::NUM,settanta,septiņdesmit
1945,achtzig::NUM,ottanta,кӧкъямысдас
1946,achtzig::NUM,ottanta,astoņdesmit
1947,neunzig::NUM,novanta,ӧкмысдас
1948,neunzig::NUM,novanta,deviņdesmit
1949,hundert::NUM,cento,сё
1950,hundert::NUM,cento,simt
1951,tausend::NUM,mille,сюрс
1952,tausend::NUM,mille,tūkstoš
1953,und::CNJ,e,и
1954,und::CNJ,e,un
1955,oder::CNJ,o,либӧ
1956,oder::CNJ,o,jeb
1957,stehen::V,stare in piedi,сулавны
1958,stehen::V,stare in piedi,stāvēt
1959,sitzen::V,sedere,пукавны
1960,sitzen::V,sedere,sēdēt
1961,sitzen::V,stare seduto,пукавны
1962,sitzen::V,stare seduto,sēdēt
1963,liegen::V,giacere,куйлыны
1964,liegen::V,giacere,gulēt
1965,hängen::V,pèndere,ӧшавны
1966,hängen::V,pèndere,karāties
1967,hängen::V,èssere appeso,ӧшавны
1968,hängen::V,èssere appeso,karāties
1969,werden::V,farsi,лоны
1970,werden::V,farsi,tapt
1971,werden::V,diventare,лоны
1972,werden::V,diventare,tapt
1973,passieren::V,succèdere,лоны
1974,passieren::V,succèdere,notikt
1975,beginnen::V,cominciare,кутчысьны
1976,beginnen::V,cominciare,кутны
1977,beginnen::V,cominciare,sākties
1978,enden::V,finire,помасьны
1979,enden::V,finire,beigties
1980,enden::V,terminare,помасьны
1981,enden::V,terminare,beigties
1982,wechseln::V,variare,вежсьыны
1983,wechseln::V,variare,mainīties
1984,wechseln::V,cambiare,вежсьыны
1985,wechseln::V,cambiare,mainīties
1986,aufgehen[Sonne]::V,sòrgere,петны
1987,aufgehen[Sonne]::V,sòrgere,lēkt
1988,aufgehen[Sonne]::V,sòrgere,uzlēkt
1989,aufgehen[Sonne]::V,spuntare,петны
1990,aufgehen[Sonne]::V,spuntare,lēkt
1991,aufgehen[Sonne]::V,spuntare,uzlēkt
1992,untergehen[Sonne]::V,tramontare,пуксьыны
1993,untergehen[Sonne]::V,tramontare,noiet
1994,untergehen[Sonne]::V,tramontare,rietēt
1995,scheinen[Sonne]::V,splèndere,югъявны
1996,scheinen[Sonne]::V,splèndere,югвидзны
1997,scheinen[Sonne]::V,splèndere,spīdēt
1998,donnern::V,tonare,гымавны
1999,donnern::V,tonare,dārdēt
2000,wehen::V,soffiare,пӧльтны
2001,wehen::V,soffiare,pūst
2002,strömen::V,fluire,киссьыны
2003,strömen::V,fluire,līt
2004,strömen::V,fluire,plūst
2005,fließen::V,fluire,визувтны
2006,fließen::V,fluire,tecēt
2007,fließen::V,scorrere,визувтны
2008,fließen::V,scorrere,tecēt
2009,sich drehen::V,girarsi,бергавны
2010,sich drehen::V,girarsi,grozīties
2011,schwanken::V,oscillare,легны
2012,schwanken::V,oscillare,лайкъявны
2013,schwanken::V,oscillare,līgoties
2014,schwanken::V,oscillare,grīļoties
2015,schwanken::V,barcollare,легны
2016,schwanken::V,barcollare,лайкъявны
2017,schwanken::V,barcollare,līgoties
2018,schwanken::V,barcollare,grīļoties
2019,schwingen::V,vibrare,лайкъявны
2020,schwingen::V,vibrare,люллявны
2021,schwingen::V,vibrare,vēzēties
2022,schwingen::V,oscillare,лайкъявны
2023,schwingen::V,oscillare,люллявны
2024,schwingen::V,oscillare,vēzēties
2025,fallen::V,cadere,усьны
2026,fallen::V,cadere,krist
2027,brennen::V,àrdere,сотчыны
2028,brennen::V,àrdere,degt
2029,brennen::V,bruciare,сотчыны
2030,brennen::V,bruciare,degt
2031,rauchen::V,fumare,тшынӧдны
2032,rauchen::V,fumare,dūmot
2033,regnen::V,piòvere,зэрны
2034,regnen::V,piòvere,līt
2035,gefrieren::V,gelarsi,кынмыны
2036,gefrieren::V,gelarsi,sasalt
2037,gefrieren::V,congelarsi,кынмыны
2038,gefrieren::V,congelarsi,sasalt
2039,tauen::V,sciògliersi,сывны
2040,tauen::V,sciògliersi,kust
2041,schmelzen::V,fòndere,сывны
2042,schmelzen::V,fòndere,kust
2043,schmelzen::V,fòndere,nokust
2044,schmelzen::V,sciògliersi,сывны
2045,schmelzen::V,sciògliersi,kust
2046,schmelzen::V,sciògliersi,nokust
2047,trocknen::V,asciugarsi,косьмыны
2048,trocknen::V,asciugarsi,žūt
2049,trocknen::V,asciugarsi,kaltēties
2050,sieden::V,bollire,пуны
2051,sieden::V,bollire,virt
2052,sieden::V,bollire,vārīties
2053,faulen::V,marcire,сісьмыны
2054,faulen::V,marcire,pūt
2055,faulen::V,marcire,trudēt
2056,verfaulen::V,imputridire,сісьмыны
2057,verfaulen::V,imputridire,sapūt
2058,verfaulen::V,imputridire,satrūdēt
2059,reißen::V,strapparsi,орны
2060,reißen::V,strapparsi,plīst
2061,reißen::V,strapparsi,satrūkt
2062,versinken::V,affondare,вӧйны
2063,versinken::V,affondare,grimt
2064,versinken::V,affondare,nogrimt
2065,vergehen::V,passare,кольны
2066,vergehen::V,passare,ордйыны
2067,vergehen::V,passare,paiet
2068,erscheinen::V,apparire,петкӧдчыны
2069,erscheinen::V,apparire,parādīties
2070,erscheinen::V,comparire,петкӧдчыны
2071,erscheinen::V,comparire,parādīties
2072,verschwinden::V,sparire,бырны
2073,verschwinden::V,sparire,nozust
2074,verschwinden::V,scomparire,бырны
2075,verschwinden::V,scomparire,nozust
2076,sinken::V,calare,вӧйны
2077,sinken::V,calare,kristies
2078,sinken::V,scendere,вӧйны
2079,sinken::V,scendere,kristies
2080,abnehmen::V,diminuire,чинны
2081,abnehmen::V,diminuire,noplakt
2082,abnehmen::V,diminuire,mazināties
2083,zunehmen::V,aumentare,содны
2084,zunehmen::V,aumentare,ыдждыны
2085,zunehmen::V,aumentare,pieaugt
2086,zunehmen::V,aumentare,pieņemties
2087,steigen::V,salire,лыбны
2088,steigen::V,salire,kāpt
2089,steigen::V,montare,лыбны
2090,steigen::V,montare,kāpt
2091,wachsen::V,crescere,быдмыны
2092,wachsen::V,crescere,augt
2093,glänzen::V,splèndere,югъявны
2094,glänzen::V,splèndere,дзирдавны
2095,glänzen::V,splèndere,zaigot
2096,glänzen::V,splèndere,laistīties
2097,funkeln::V,brillare,югъявны
2098,funkeln::V,brillare,дзирдавны
2099,funkeln::V,brillare,mirdzēt
2100,funkeln::V,brillare,dzirkstēt
2101,funkeln::V,scintillare,югъявны
2102,funkeln::V,scintillare,дзирдавны
2103,funkeln::V,scintillare,mirdzēt
2104,funkeln::V,scintillare,dzirkstēt
2105,lärmen::V,strepitare,жувгыны
2106,lärmen::V,strepitare,ыугыны
2107,lärmen::V,strepitare,шумитны
2108,lärmen::V,strepitare,ālēties
2109,lärmen::V,strepitare,trokšņot
2110,lärmen::V,fare chiasso,жувгыны
2111,lärmen::V,fare chiasso,ыугыны
2112,lärmen::V,fare chiasso,шумитны
2113,lärmen::V,fare chiasso,ālēties
2114,lärmen::V,fare chiasso,trokšņot
2115,läuten::V,suonare,жургыны
2116,läuten::V,suonare,zvanīt
2117,klingeln::V,suonare,звӧнитны
2118,klingeln::V,suonare,zvanīt
2119,klirren::V,tintinnare,гольскöдчыны
2120,klirren::V,tintinnare,tinkšķēt
2121,klirren::V,tintinnare,džinkstēt
2122,brausen::V,rombare,буавны
2123,brausen::V,rombare,krākt
2124,brausen::V,rombare,brāzmot
2125,brausen::V,rumoreggiare,буавны
2126,brausen::V,rumoreggiare,krākt
2127,brausen::V,rumoreggiare,brāzmot
2128,rauschen::V,frusciare,кышакывны
2129,rauschen::V,frusciare,šalkt
2130,klingen::V,suonare,шыавны
2131,klingen::V,suonare,юргыны
2132,klingen::V,suonare,skanēt
2133,klingen::V,suonare,izklausīties
2134,bellen::V,latrare,увтны
2135,bellen::V,latrare,riet
2136,bellen::V,abbaiare,увтны
2137,bellen::V,abbaiare,riet
2138,heulen::V,urlare,омлявны
2139,heulen::V,urlare,вурзавны
2140,heulen::V,urlare,kaukt
2141,heulen::V,urlare,gaudot
2142,heulen::V,ululare,омлявны
2143,heulen::V,ululare,вурзавны
2144,heulen::V,ululare,kaukt
2145,heulen::V,ululare,gaudot
2146,blasen::V,soffiare,пӧльтны
2147,blasen::V,soffiare,pūst
2148,pfeifen::V,fischiare,шутьлявны
2149,pfeifen::V,fischiare,svilpt
2150,pfeifen::V,fischiare,svilpot
2151,schreien::V,gridare,горзыны
2152,schreien::V,gridare,brēkt
2153,schreien::V,gridare,kliegt
2154,stöhnen::V,gèmere,ымзыны
2155,stöhnen::V,gèmere,vaidēt
2156,zittern::V,tremare,тіравны
2157,zittern::V,tremare,drebēt
2158,leben::V,vìvere,овны
2159,leben::V,vìvere,dzīvot
2160,geboren werden::V,nàscere,чужны
2161,geboren werden::V,nàscere,dzimt
2162,atmen::V,respirare,кашкыны
2163,atmen::V,respirare,пошиктыны
2164,atmen::V,respirare,elpot
2165,trinken::V,bere,юны
2166,trinken::V,bere,dzert
2167,essen::V,mangiare,сёйны
2168,essen::V,mangiare,ēst
2169,schlucken::V,inghiottire,ньылавны
2170,schlucken::V,inghiottire,rīt
2171,müde werden::V,stancarsi,мудзны
2172,müde werden::V,stancarsi,nokust
2173,einschlafen::V,addormentarsi,ланьтны
2174,einschlafen::V,addormentarsi,унмовсьны
2175,einschlafen::V,addormentarsi,iemigt
2176,einschlafen::V,addormentarsi,aizmigt
2177,schlafen::V,dormire,узьны
2178,schlafen::V,dormire,gulēt
2179,aufwachen::V,svegliarsi,садьмыны
2180,aufwachen::V,svegliarsi,mosties
2181,aufstehen::V,levarsi,чеччыны
2182,aufstehen::V,levarsi,celties
2183,sich erholen::V,riposarsi,шойччыны
2184,sich erholen::V,riposarsi,atžirgt
2185,sich erholen::V,riposarsi,atpūsties
2186,krank werden::V,ammalarsi,висьмыны
2187,krank werden::V,ammalarsi,sasirgt
2188,krank sein::V,èssere malato,висьны
2189,krank sein::V,èssere malato,slimot
2190,schmerzen::V,dolere,висьны
2191,schmerzen::V,dolere,sāpēt
2192,schmerzen::V,dolere,smelgt
2193,husten::V,tossire,кызны
2194,husten::V,tossire,klepot
2195,genesen::V,guarire,бурдны
2196,genesen::V,guarire,veseļoties
2197,sterben::V,morire,кувны
2198,sterben::V,morire,mirt
2199,sterben::V,morire,nomirt
2200,umkommen::V,perire,кувны
2201,umkommen::V,perire,apsprāgt
2202,umkommen::V,perire,aiziet bojā
2203,sich bewegen::V,agitarsi,вӧрзьыны
2204,sich bewegen::V,agitarsi,virzīties
2205,sich rühren::V,muòversi,вӧрны
2206,sich rühren::V,muòversi,вӧрӧдчыны
2207,sich rühren::V,muòversi,sagrozīties
2208,sich erheben::V,alzarsi,сувтны
2209,sich erheben::V,alzarsi,piecelties
2210,sich setzen::V,sedersi,пуксьыны
2211,sich setzen::V,sedersi,sēsties
2212,hinfallen::V,cadere,усьны
2213,hinfallen::V,cadere,sabirt
2214,hinfallen::V,cadere,pakrist
2215,laufen::V,camminare,мyнны
2216,laufen::V,camminare,iet
2217,laufen::V,camminare,skraidīt
2218,laufen::V,andare a piedi,мyнны
2219,laufen::V,andare a piedi,iet
2220,laufen::V,andare a piedi,skraidīt
2221,schreiten::V,andare,восьлавны
2222,schreiten::V,andare,soļot
2223,schreiten::V,procedere,восьлавны
2224,schreiten::V,procedere,soļot
2225,spazierengehen::V,passeggiare,гуляйтны
2226,spazierengehen::V,passeggiare,staigāt
2227,spazierengehen::V,passeggiare,pastaigāties
2228,spazierengehen::V,andare a passeggio,гуляйтны
2229,spazierengehen::V,andare a passeggio,staigāt
2230,spazierengehen::V,andare a passeggio,pastaigāties
2231,eilen::V,andare in fretta,тэрмасьны
2232,eilen::V,andare in fretta,traukt
2233,sich beeilen::V,affrettarsi,тэрмасьны
2234,sich beeilen::V,affrettarsi,steigties
2235,sich beeilen::V,affrettarsi,pasteigties
2236,sausen::V,volare,тӧвзьыны
2237,sausen::V,volare,drāzt
2238,sausen::V,volare,brāzties
2239,sausen::V,correre,тӧвзьыны
2240,sausen::V,correre,drāzt
2241,sausen::V,correre,brāzties
2242,rennen::V,correre,котӧртны
2243,rennen::V,correre,skriet
2244,springen::V,saltare,чеччавны
2245,springen::V,saltare,lēkt
2246,klettern::V,arrampicarsi,кышасьны
2247,klettern::V,arrampicarsi,кавшасьны
2248,klettern::V,arrampicarsi,kāpt
2249,klettern::V,arrampicarsi,rāpties
2250,schaukeln::V,fare l'altalena,гычасьны
2251,schaukeln::V,fare l'altalena,šūpoties
2252,schaukeln::V,fare l'altalena,zvalstīties
2253,kriechen::V,strisciare,кыссьыны
2254,kriechen::V,strisciare,līst
2255,kriechen::V,strisciare,rāpot
2256,schwimmen::V,nuotare,уявны
2257,schwimmen::V,nuotare,peldēt
2258,tauchen::V,tuffarsi,сунавны
2259,tauchen::V,tuffarsi,gremdēties
2260,tauchen::V,immèrgersi,сунавны
2261,tauchen::V,immèrgersi,gremdēties
2262,rudern::V,remare,пелысасьны
2263,rudern::V,remare,airēt
2264,rudern::V,remare,irties
2265,fahren::V,andare,мунны
2266,fahren::V,andare,braukt
2267,fahren::V,viaggiare,мунны
2268,fahren::V,viaggiare,braukt
2269,fliegen::V,volare,лэбны
2270,fliegen::V,volare,lidot
2271,fliegen::V,volare,laisties
2272,gehen::V,andare,мyнны
2273,gehen::V,andare,iet
2274,weggehen::V,andàrsene,мунавны
2275,weggehen::V,andàrsene,aiziet
2276,weggehen::V,andare via,мунавны
2277,weggehen::V,andare via,aiziet
2278,abfahren::V,partire,мӧдӧдчыны
2279,abfahren::V,partire,atiet
2280,abfahren::V,partire,aizbraukt
2281,anhalten::V,fermarsi,джӧмдыны
2282,anhalten::V,fermarsi,apstāties
2283,hineingehen::V,entrare,пырны
2284,hineingehen::V,entrare,ieiet
2285,eintreten::V,entrare,пырны
2286,eintreten::V,entrare,ienākt
2287,kommen::V,venire,воны
2288,kommen::V,venire,локны
2289,kommen::V,venire,nākt
2290,ankommen::V,arrivare,воны
2291,ankommen::V,arrivare,локны
2292,ankommen::V,arrivare,nonākt
