,Concept_ID,lv,pt
1604,nackt::A,pliks,nu
1605,nackt::A,pliks,despido
1606,traurig::A,гажтӧм,triste
1607,traurig::A,bēdīgs,triste
1608,traurig::A,skumīgs,triste
1609,lebendig::A,ловъя,vivo
1610,lebendig::A,dzīvs,vivo
1611,gut::A,бур,bom
1612,gut::A,labs,bom
1613,schlecht::A,лёк,mau
1614,schlecht::A,лёк,ruim
1615,schlecht::A,омӧль,mau
1616,schlecht::A,омӧль,ruim
1617,schlecht::A,slikts,mau
1618,schlecht::A,slikts,ruim
1619,richtig::A,инӧд,justo
1620,richtig::A,инӧд,correcto
1621,richtig::A,riktīgs,justo
1622,richtig::A,riktīgs,correcto
1623,schlimm::A,омӧль,mau
1624,schlimm::A,омӧль,grave
1625,schlimm::A,туйтӧм,mau
1626,schlimm::A,туйтӧм,grave
1627,schlimm::A,nelāgs,mau
1628,schlimm::A,nelāgs,grave
1629,schlimm::A,nejauks,mau
1630,schlimm::A,nejauks,grave
1631,wahr::A,абу ылӧг,verdadeiro
1632,wahr::A,īsts,verdadeiro
1633,wahr::A,patiess,verdadeiro
1634,alt::A,важ,velho
1635,alt::A,важ,antigo
1636,alt::A,sens,velho
1637,alt::A,sens,antigo
1638,alt::A,vęcs,velho
1639,alt::A,vęcs,antigo
1640,neu::A,выль,novo
1641,neu::A,jauns,novo
1642,ehemalig::A,вӧвлӧм,antigo
1643,ehemalig::A,bijušais,antigo
1644,alt[Lebewesen]::A,пӧрысь,velho
1645,alt[Lebewesen]::A,vecs,velho
1646,jung::A,том,jovem
1647,jung::A,jauns,jovem
1648,arm::A,гӧль,pobre
1649,arm::A,nabags,pobre
1650,reich::A,озыр,rico
1651,reich::A,bagāts,rico
1652,bekannt::A,тӧдса,conhecido
1653,bekannt::A,zināms,conhecido
1654,bekannt::A,pazīstams,conhecido
1655,berühmt::A,нималан,famoso
1656,berühmt::A,нималан,célebre
1657,berühmt::A,кывсян,famoso
1658,berühmt::A,кывсян,célebre
1659,berühmt::A,slavens,famoso
1660,berühmt::A,slavens,célebre
1661,fremd::A,йӧз,alheio
1662,fremd::A,йӧз,estranho
1663,fremd::A,svešs,alheio
1664,fremd::A,svešs,estranho
1665,verschieden::A,абу ӧткодь,diverso
1666,verschieden::A,абу ӧткодь,diferente
1667,verschieden::A,разнӧй,diverso
1668,verschieden::A,разнӧй,diferente
1669,verschieden::A,dažāds,diverso
1670,verschieden::A,dažāds,diferente
1671,nah::A,матыс,próximo
1672,nah::A,tuvs,próximo
1673,fern::A,ылі,remoto
1674,fern::A,ылі,distante
1675,fern::A,tāls,remoto
1676,fern::A,tāls,distante
1677,linker::A,шуйга,esquerdo
1678,linker::A,kreisais,esquerdo
1679,rechter::A,веськыд,direito
1680,rechter::A,labais,direito
1681,anderer::A,мукӧд,outro
1682,anderer::A,otrs,outro
1683,erster::A,медводдза,primeiro
1684,erster::A,pirmais,primeiro
1685,zweiter::A,мӧд,segundo
1686,zweiter::A,otrais,segundo
1687,dritter::A,коймӧд,terceiro
1688,dritter::A,trešais,terceiro
1689,letzter::A,бӧръя,final
1690,letzter::A,бӧръя,último
1691,letzter::A,beidzamais,final
1692,letzter::A,beidzamais,último
1693,allein::ADV,ӧтка,só
1694,allein::ADV,viens pats,só
1695,auf einmal::ADV,ӧтпырйӧ,de vez
1696,auf einmal::ADV,reizē,de vez
1697,zusammen::ADV,тшӧтш,juntos
1698,zusammen::ADV,kopā,juntos
1699,zusammen::ADV,vienviet,juntos
1700,lange::ADV,дыр,muito tempo
1701,lange::ADV,ilgi,muito tempo
1702,plötzlich::ADV,друг,de repente
1703,plötzlich::ADV,pēkšņi,de repente
1704,sofort::ADV,дзик пыр,imediatamente
1705,sofort::ADV,tūlīt,imediatamente
1706,später::ADV,сэсся,mais tarde
1707,später::ADV,vēlāk,mais tarde
1708,jetzt::ADV,ӧні,agora
1709,jetzt::ADV,tagad,agora
1710,heute::ADV,талун,hoje
1711,heute::ADV,šodien,hoje
1712,morgen::ADV,аски,amanhã
1713,morgen::ADV,rīt,amanhã
1714,bald::ADV,регыд,logo
1715,bald::ADV,регыд,breve
1716,bald::ADV,drīz,logo
1717,bald::ADV,drīz,breve
1718,dann::ADV,бӧрын,então
1719,dann::ADV,бӧрын,depois
1720,dann::ADV,бӧрти,então
1721,dann::ADV,бӧрти,depois
1722,dann::ADV,tad,então
1723,dann::ADV,tad,depois
1724,gestern::ADV,тӧнлун,ontem
1725,gestern::ADV,vakar,ontem
1726,einst::ADV,ӧтчыд,antigamente
1727,einst::ADV,ӧтпыр,antigamente
1728,einst::ADV,citreiz,antigamente
1729,damals::ADV,сэки,então
1730,damals::ADV,toreiz,então
1731,danach::ADV,сэсся,logo
1732,danach::ADV,сэсся,depois
1733,danach::ADV,pēc tam,logo
1734,danach::ADV,pēc tam,depois
1735,vorher::ADV,войдӧр,antes
1736,vorher::ADV,iepriekš,antes
1737,vorher::ADV,pirms tam,antes
1738,zuerst::ADV,войдӧр,primeiro
1739,zuerst::ADV,vis'pirms,primeiro
1740,einmal::ADV,ӧтчыдысь,uma vez
1741,einmal::ADV,reiz,uma vez
1742,einmal::ADV,vienreiz,uma vez
1743,manchmal::ADV,корсюрӧ,às vezes
1744,manchmal::ADV,dažkārt,às vezes
1745,oft::ADV,тшӧкыда,muitas vezes
1746,oft::ADV,bieži,muitas vezes
1747,immer::ADV,век,sempre
1748,immer::ADV,allaž,sempre
1749,immer::ADV,vien'mēr,sempre
1750,niemals::ADV,оз некор,nunca
1751,niemals::ADV,nemūžam,nunca
1752,hier::ADV,со,cá
1753,hier::ADV,со,aqui
1754,hier::ADV,тонӧ,cá
1755,hier::ADV,тонӧ,aqui
1756,hier::ADV,te,cá
1757,hier::ADV,te,aqui
1758,hier::ADV,šeit,cá
1759,hier::ADV,šeit,aqui
1760,hierhin::ADV,татчӧ,para cá
1761,hierhin::ADV,талань,para cá
1762,hierhin::ADV,šurp,para cá
1763,hierhin::ADV,uz šejieni,para cá
1764,von hier::ADV,тасянь,daqui
1765,von hier::ADV,no šejienes,daqui
1766,dort::ADV,сэні,lá
1767,dort::ADV,сэні,ali
1768,dort::ADV,tur,lá
1769,dort::ADV,tur,ali
1770,dorthin::ADV,сэтчӧ,lá
1771,dorthin::ADV,сэтчӧ,para lá
1772,dorthin::ADV,turp,lá
1773,dorthin::ADV,turp,para lá
1774,dorthin::ADV,uz turieni,lá
1775,dorthin::ADV,uz turieni,para lá
1776,geradeaus::ADV,веськыда,em frente
1777,geradeaus::ADV,taisni uz priekšu,em frente
1778,vorwärts::ADV,водзӧ,avante
1779,vorwärts::ADV,uz priekšu,avante
1780,rückwärts::ADV,бӧрӧ,para trás
1781,rückwärts::ADV,atmuguriski,para trás
1782,zurück::ADV,бӧр,atrás
1783,zurück::ADV,atpakāļ,atrás
1784,unten::ADV,улын,debaixo
1785,unten::ADV,улын,em baixo
1786,unten::ADV,уліын,debaixo
1787,unten::ADV,уліын,em baixo
1788,unten::ADV,lejā,debaixo
1789,unten::ADV,lejā,em baixo
1790,unten::ADV,apakšā,debaixo
1791,unten::ADV,apakšā,em baixo
1792,hinab::ADV,улӧ,para baixo
1793,hinab::ADV,увлан,para baixo
1794,hinab::ADV,uz leju,para baixo
1795,oben::ADV,вылын,em cima
1796,oben::ADV,выліын,em cima
1797,oben::ADV,virsū,em cima
1798,hinauf::ADV,выліӧ,para cima
1799,hinauf::ADV,augšā,para cima
1800,hinauf::ADV,uz augšu,para cima
1801,überall::ADV,быдлаын,em toda parte
1802,überall::ADV,visur,em toda parte
1803,nicht::ADV,oз,não
1804,nicht::ADV,ne,não
1805,ein wenig::ADV,неуна,um pouco
1806,ein wenig::ADV,неуна,um bocado
1807,ein wenig::ADV,drusku,um pouco
1808,ein wenig::ADV,drusku,um bocado
1809,kaum::ADV,мырдэм,apenas
1810,kaum::ADV,diezin vai,apenas
1811,sehr::ADV,зэв,muito
1812,sehr::ADV,ļoti,muito
1813,sehr::ADV,gaužām,muito
1814,so::ADV,тадз,tão
1815,so::ADV,тадз,assim
1816,so::ADV,сідз,tão
1817,so::ADV,сідз,assim
1818,so::ADV,tā,tão
1819,so::ADV,tā,assim
1820,so::ADV,tik,tão
1821,so::ADV,tik,assim
1822,noch::ADV,на,ainda
1823,noch::ADV,нӧшта,ainda
1824,noch::ADV,vēl,ainda
1825,nur::ADV,куш,só
1826,nur::ADV,куш,apenas
1827,nur::ADV,куш,somente
1828,nur::ADV,сӧмын,só
1829,nur::ADV,сӧмын,apenas
1830,nur::ADV,сӧмын,somente
1831,nur::ADV,vien,só
1832,nur::ADV,vien,apenas
1833,nur::ADV,vien,somente
1834,nur::ADV,tikai,só
1835,nur::ADV,tikai,apenas
1836,nur::ADV,tikai,somente
1837,schon::ADV,нин,já
1838,schon::ADV,jau,já
1839,wieder::ADV,бара,outra vez
1840,wieder::ADV,atkal,outra vez
1841,vergebens::ADV,весьшӧрӧ,em vão
1842,vergebens::ADV,velti,em vão
1843,vor::PRP,водзын,diante de
1844,vor::PRP,priekš,diante de
1845,hinter::PRP,бӧрнын,atrás de
1846,hinter::PRP,aiz,atrás de
1847,unter::PRP,улын,sob
1848,unter::PRP,улын,debaixo de
1849,unter::PRP,zem,sob
1850,unter::PRP,zem,debaixo de
1851,durch::PRP,пыр,por
1852,durch::PRP,пыр,através de
1853,durch::PRP,пырыс,por
1854,durch::PRP,пырыс,através de
1855,durch::PRP,caur,por
1856,durch::PRP,caur,através de
1857,durch::PRP,cauri,por
1858,durch::PRP,cauri,através de
1859,neben::PRP,бердын,junto de
1860,neben::PRP,бердын,ao lado de
1861,neben::PRP,līdzās,junto de
1862,neben::PRP,līdzās,ao lado de
1863,zwischen::PRP,костын,entre
1864,zwischen::PRP,starp,entre
1865,wegen::PRP,вӧсна,por
1866,wegen::PRP,вӧсна,por causa de
1867,wegen::PRP,pēc,por
1868,wegen::PRP,pēc,por causa de
1869,dies::PRN,тайӧ,isto
1870,dies::PRN,šis,isto
1871,das::PRN,ciйö,isso
1872,das::PRN,ciйö,aquilo
1873,das::PRN,tas,isso
1874,das::PRN,tas,aquilo
1875,alles::PRN,став,todo
1876,alles::PRN,viss,todo
1877,ich::PRN,ме,eu
1878,ich::PRN,es,eu
1879,du::PRN,тэ,tu
1880,du::PRN,tu,tu
1881,er::PRN,сійӧ,ele
1882,er::PRN,viņš,ele
1883,wir::PRN,ми,nós
1884,wir::PRN,mēs,nós
1885,ihr::PRN,тi,vós
1886,ihr::PRN,тi,vocês
1887,ihr::PRN,jūs,vós
1888,ihr::PRN,jūs,vocês
1889,sie::PRN,найö,eles
1890,sie::PRN,viņi,eles
1891,sie::PRN,viņas,eles
1892,was::FPRN,мый,quê
1893,was::FPRN,kas,quê
1894,wer::FPRN,код,quem
1895,wer::FPRN,kas,quem
1896,wo::FADV,кыті,onde
1897,wo::FADV,kur,onde
1898,wohin::FADV,кытчӧ,aonde
1899,wohin::FADV,кытчӧ,para onde
1900,wohin::FADV,kurp,aonde
1901,wohin::FADV,kurp,para onde
1902,wohin::FADV,uz kurieni,aonde
1903,wohin::FADV,uz kurieni,para onde
1904,wie::FADV,кыдзи,como
1905,wie::FADV,kā,como
1906,warum::FADV,мыйла,porquê
1907,warum::FADV,мыйла,por que
1908,warum::FADV,kāpēc,porquê
1909,warum::FADV,kāpēc,por que
1910,wieviel::FNUM,кымын,quanto
1911,wieviel::FNUM,cik,quanto
1912,eins::NUM,ӧтик,um
1913,eins::NUM,viens,um
1914,zwei::NUM,кык,dois
1915,zwei::NUM,divi,dois
1916,drei::NUM,куим,três
1917,drei::NUM,trīs,três
1918,vier::NUM,нель,quatro
1919,vier::NUM,četri,quatro
1920,fünf::NUM,вит,cinco
1921,fünf::NUM,pieci,cinco
1922,sechs::NUM,квайт,seis
1923,sechs::NUM,seši,seis
1924,sieben::NUM,сизим,sete
1925,sieben::NUM,septiņi,sete
1926,acht::NUM,кӧкъямыс,oito
1927,acht::NUM,astoņi,oito
1928,neun::NUM,ӧкмыс,nove
1929,neun::NUM,deviņi,nove
1930,zehn::NUM,дас,dez
1931,zehn::NUM,desmit,dez
1932,elf::NUM,дас ӧтик,onze
1933,elf::NUM,vienpadsmit,onze
1934,zwölf::NUM,дас кык,doze
1935,zwölf::NUM,divpadsmit,doze
1936,zwanzig::NUM,кызь,vinte
1937,zwanzig::NUM,divdesmit,vinte
1938,dreißig::NUM,комын,trinta
1939,dreißig::NUM,trīsdesmit,trinta
1940,vierzig::NUM,нелямын,quarenta
1941,vierzig::NUM,četrdesmit,quarenta
1942,fünfzig::NUM,ветымын,cinquenta
1943,fünfzig::NUM,piecdesmit,cinquenta
1944,sechzig::NUM,квайтымын,sessenta
1945,sechzig::NUM,sešdesmit,sessenta
1946,siebzig::NUM,сизимдас,setenta
1947,siebzig::NUM,septiņdesmit,setenta
1948,achtzig::NUM,кӧкъямысдас,oitenta
1949,achtzig::NUM,astoņdesmit,oitenta
1950,neunzig::NUM,ӧкмысдас,noventa
1951,neunzig::NUM,deviņdesmit,noventa
1952,hundert::NUM,сё,cem
1953,hundert::NUM,сё,cento
1954,hundert::NUM,simt,cem
1955,hundert::NUM,simt,cento
1956,tausend::NUM,сюрс,mil
1957,tausend::NUM,tūkstoš,mil
1958,und::CNJ,и,e
1959,und::CNJ,un,e
1960,oder::CNJ,либӧ,ou
1961,oder::CNJ,jeb,ou
1962,stehen::V,сулавны,estar em pé
1963,stehen::V,stāvēt,estar em pé
1964,sitzen::V,пукавны,estar sentado
1965,sitzen::V,sēdēt,estar sentado
1966,liegen::V,куйлыны,jazer
1967,liegen::V,куйлыны,estar deitado
1968,liegen::V,gulēt,jazer
1969,liegen::V,gulēt,estar deitado
1970,hängen::V,ӧшавны,pender
1971,hängen::V,ӧшавны,estar pendurado
1972,hängen::V,karāties,pender
1973,hängen::V,karāties,estar pendurado
1974,werden::V,лоны,tornar-se
1975,werden::V,tapt,tornar-se
1976,passieren::V,лоны,acontecer
1977,passieren::V,notikt,acontecer
1978,beginnen::V,кутчысьны,começar
1979,beginnen::V,кутны,começar
1980,beginnen::V,sākties,começar
1981,enden::V,помасьны,acabar
1982,enden::V,помасьны,terminar
1983,enden::V,beigties,acabar
1984,enden::V,beigties,terminar
1985,wechseln::V,вежсьыны,variar
1986,wechseln::V,вежсьыны,alternar
1987,wechseln::V,mainīties,variar
1988,wechseln::V,mainīties,alternar
1989,aufgehen[Sonne]::V,петны,nascer
1990,aufgehen[Sonne]::V,lēkt,nascer
1991,aufgehen[Sonne]::V,uzlēkt,nascer
1992,untergehen[Sonne]::V,пуксьыны,pôr-se
1993,untergehen[Sonne]::V,noiet,pôr-se
1994,untergehen[Sonne]::V,rietēt,pôr-se
1995,scheinen[Sonne]::V,югъявны,brilhar
1996,scheinen[Sonne]::V,югвидзны,brilhar
1997,scheinen[Sonne]::V,spīdēt,brilhar
1998,donnern::V,гымавны,trovejar
1999,donnern::V,dārdēt,trovejar
2000,wehen::V,пӧльтны,soprar
2001,wehen::V,pūst,soprar
2002,strömen::V,киссьыны,correr
2003,strömen::V,līt,correr
2004,strömen::V,plūst,correr
2005,fließen::V,визувтны,fluir
2006,fließen::V,tecēt,fluir
2007,sich drehen::V,бергавны,girar
2008,sich drehen::V,grozīties,girar
2009,schwanken::V,легны,oscilar
2010,schwanken::V,лайкъявны,oscilar
2011,schwanken::V,līgoties,oscilar
2012,schwanken::V,grīļoties,oscilar
2013,schwingen::V,лайкъявны,vibrar
2014,schwingen::V,люллявны,vibrar
2015,schwingen::V,vēzēties,vibrar
2016,fallen::V,усьны,cair
2017,fallen::V,krist,cair
2018,brennen::V,сотчыны,arder
2019,brennen::V,degt,arder
2020,rauchen::V,тшынӧдны,fumegar
2021,rauchen::V,dūmot,fumegar
2022,regnen::V,зэрны,chover
2023,regnen::V,līt,chover
2024,gefrieren::V,кынмыны,gelar
2025,gefrieren::V,кынмыны,congelar
2026,gefrieren::V,sasalt,gelar
2027,gefrieren::V,sasalt,congelar
2028,tauen::V,сывны,derreter
2029,tauen::V,сывны,descongelar
2030,tauen::V,kust,derreter
2031,tauen::V,kust,descongelar
2032,schmelzen::V,сывны,fundir-se
2033,schmelzen::V,kust,fundir-se
2034,schmelzen::V,nokust,fundir-se
2035,trocknen::V,косьмыны,secar
2036,trocknen::V,žūt,secar
2037,trocknen::V,kaltēties,secar
2038,sieden::V,пуны,ferver
2039,sieden::V,virt,ferver
2040,sieden::V,vārīties,ferver
2041,faulen::V,сісьмыны,estragar-se
2042,faulen::V,pūt,estragar-se
2043,faulen::V,trudēt,estragar-se
2044,verfaulen::V,сісьмыны,apodrecer
2045,verfaulen::V,sapūt,apodrecer
2046,verfaulen::V,satrūdēt,apodrecer
2047,reißen::V,орны,romper-se
2048,reißen::V,plīst,romper-se
2049,reißen::V,satrūkt,romper-se
2050,versinken::V,вӧйны,afundar-se
2051,versinken::V,grimt,afundar-se
2052,versinken::V,nogrimt,afundar-se
2053,vergehen::V,кольны,passar
2054,vergehen::V,ордйыны,passar
2055,vergehen::V,paiet,passar
2056,erscheinen::V,петкӧдчыны,aparecer
2057,erscheinen::V,parādīties,aparecer
2058,verschwinden::V,бырны,desaparecer
2059,verschwinden::V,nozust,desaparecer
2060,sinken::V,вӧйны,descer
2061,sinken::V,kristies,descer
2062,abnehmen::V,чинны,diminuir
2063,abnehmen::V,чинны,decrescer
2064,abnehmen::V,noplakt,diminuir
2065,abnehmen::V,noplakt,decrescer
2066,abnehmen::V,mazināties,diminuir
2067,abnehmen::V,mazināties,decrescer
2068,zunehmen::V,содны,crescer
2069,zunehmen::V,содны,aumentar
2070,zunehmen::V,ыдждыны,crescer
2071,zunehmen::V,ыдждыны,aumentar
2072,zunehmen::V,pieaugt,crescer
2073,zunehmen::V,pieaugt,aumentar
2074,zunehmen::V,pieņemties,crescer
2075,zunehmen::V,pieņemties,aumentar
2076,steigen::V,лыбны,subir
2077,steigen::V,kāpt,subir
2078,wachsen::V,быдмыны,crescer
2079,wachsen::V,augt,crescer
2080,glänzen::V,югъявны,brilhar
2081,glänzen::V,дзирдавны,brilhar
2082,glänzen::V,zaigot,brilhar
2083,glänzen::V,laistīties,brilhar
2084,funkeln::V,югъявны,cintilar
2085,funkeln::V,дзирдавны,cintilar
2086,funkeln::V,mirdzēt,cintilar
2087,funkeln::V,dzirkstēt,cintilar
2088,lärmen::V,жувгыны,fazer barulho
2089,lärmen::V,ыугыны,fazer barulho
2090,lärmen::V,шумитны,fazer barulho
2091,lärmen::V,ālēties,fazer barulho
2092,lärmen::V,trokšņot,fazer barulho
2093,läuten::V,жургыны,chocalhar
2094,läuten::V,zvanīt,chocalhar
2095,klingeln::V,звӧнитны,tocar
2096,klingeln::V,zvanīt,tocar
2097,klirren::V,гольскöдчыны,tinir
2098,klirren::V,tinkšķēt,tinir
2099,klirren::V,džinkstēt,tinir
2100,brausen::V,буавны,bramar
2101,brausen::V,krākt,bramar
2102,brausen::V,brāzmot,bramar
2103,rauschen::V,кышакывны,murmurar
2104,rauschen::V,кышакывны,rumorejar
2105,rauschen::V,šalkt,murmurar
2106,rauschen::V,šalkt,rumorejar
2107,klingen::V,шыавны,soar
2108,klingen::V,юргыны,soar
2109,klingen::V,skanēt,soar
2110,klingen::V,izklausīties,soar
2111,bellen::V,увтны,ladrar
2112,bellen::V,riet,ladrar
2113,heulen::V,омлявны,uivar
2114,heulen::V,вурзавны,uivar
2115,heulen::V,kaukt,uivar
2116,heulen::V,gaudot,uivar
2117,blasen::V,пӧльтны,soprar
2118,blasen::V,pūst,soprar
2119,pfeifen::V,шутьлявны,assobiar
2120,pfeifen::V,svilpt,assobiar
2121,pfeifen::V,svilpot,assobiar
2122,schreien::V,горзыны,gritar
2123,schreien::V,brēkt,gritar
2124,schreien::V,kliegt,gritar
2125,stöhnen::V,ымзыны,gemer
2126,stöhnen::V,vaidēt,gemer
2127,zittern::V,тіравны,tremer
2128,zittern::V,drebēt,tremer
2129,leben::V,овны,viver
2130,leben::V,dzīvot,viver
2131,geboren werden::V,чужны,nascer
2132,geboren werden::V,dzimt,nascer
2133,atmen::V,кашкыны,respirar
2134,atmen::V,пошиктыны,respirar
2135,atmen::V,elpot,respirar
2136,trinken::V,юны,beber
2137,trinken::V,dzert,beber
2138,essen::V,сёйны,comer
2139,essen::V,ēst,comer
2140,schlucken::V,ньылавны,engolir
2141,schlucken::V,rīt,engolir
2142,müde werden::V,мудзны,cansar-se
2143,müde werden::V,nokust,cansar-se
2144,einschlafen::V,ланьтны,adormecer
2145,einschlafen::V,унмовсьны,adormecer
2146,einschlafen::V,iemigt,adormecer
2147,einschlafen::V,aizmigt,adormecer
2148,schlafen::V,узьны,dormir
2149,schlafen::V,gulēt,dormir
2150,aufwachen::V,садьмыны,acordar
2151,aufwachen::V,mosties,acordar
2152,aufstehen::V,чеччыны,levantar-se
2153,aufstehen::V,celties,levantar-se
2154,sich erholen::V,шойччыны,descansar
2155,sich erholen::V,atžirgt,descansar
2156,sich erholen::V,atpūsties,descansar
2157,krank werden::V,висьмыны,adoecer
2158,krank werden::V,висьмыны,ficar doente
2159,krank werden::V,sasirgt,adoecer
2160,krank werden::V,sasirgt,ficar doente
2161,krank sein::V,висьны,estar doente
2162,krank sein::V,slimot,estar doente
2163,schmerzen::V,висьны,doer
2164,schmerzen::V,sāpēt,doer
2165,schmerzen::V,smelgt,doer
2166,husten::V,кызны,tossir
2167,husten::V,klepot,tossir
2168,genesen::V,бурдны,convalescer
2169,genesen::V,veseļoties,convalescer
2170,sterben::V,кувны,morrer
2171,sterben::V,mirt,morrer
2172,sterben::V,nomirt,morrer
2173,umkommen::V,кувны,perecer
2174,umkommen::V,apsprāgt,perecer
2175,umkommen::V,aiziet bojā,perecer
2176,sich bewegen::V,вӧрзьыны,mover-se
2177,sich bewegen::V,virzīties,mover-se
2178,sich rühren::V,вӧрны,mexer-se
2179,sich rühren::V,вӧрӧдчыны,mexer-se
2180,sich rühren::V,sagrozīties,mexer-se
2181,sich erheben::V,сувтны,levantar-se
2182,sich erheben::V,piecelties,levantar-se
2183,sich setzen::V,пуксьыны,sentar-se
2184,sich setzen::V,sēsties,sentar-se
2185,hinfallen::V,усьны,cair
2186,hinfallen::V,sabirt,cair
2187,hinfallen::V,pakrist,cair
2188,laufen::V,мyнны,andar
2189,laufen::V,мyнны,caminhar
2190,laufen::V,iet,andar
2191,laufen::V,iet,caminhar
2192,laufen::V,skraidīt,andar
2193,laufen::V,skraidīt,caminhar
2194,schreiten::V,восьлавны,andar
2195,schreiten::V,восьлавны,caminhar
2196,schreiten::V,soļot,andar
2197,schreiten::V,soļot,caminhar
2198,spazierengehen::V,гуляйтны,passear
2199,spazierengehen::V,staigāt,passear
2200,spazierengehen::V,pastaigāties,passear
2201,eilen::V,тэрмасьны,apressar-se
2202,eilen::V,traukt,apressar-se
2203,sich beeilen::V,тэрмасьны,apressar-se
2204,sich beeilen::V,тэрмасьны,despachar-se
2205,sich beeilen::V,steigties,apressar-se
2206,sich beeilen::V,steigties,despachar-se
2207,sich beeilen::V,pasteigties,apressar-se
2208,sich beeilen::V,pasteigties,despachar-se
2209,sausen::V,тӧвзьыны,correr
2210,sausen::V,drāzt,correr
2211,sausen::V,brāzties,correr
2212,rennen::V,котӧртны,correr
2213,rennen::V,skriet,correr
2214,springen::V,чеччавны,saltar
2215,springen::V,lēkt,saltar
2216,klettern::V,кышасьны,trepar
2217,klettern::V,кавшасьны,trepar
2218,klettern::V,kāpt,trepar
2219,klettern::V,rāpties,trepar
2220,schaukeln::V,гычасьны,baloiçar
2221,schaukeln::V,šūpoties,baloiçar
2222,schaukeln::V,zvalstīties,baloiçar
2223,kriechen::V,кыссьыны,rastejar
2224,kriechen::V,кыссьыны,arrastar-se
2225,kriechen::V,līst,rastejar
2226,kriechen::V,līst,arrastar-se
2227,kriechen::V,rāpot,rastejar
2228,kriechen::V,rāpot,arrastar-se
2229,schwimmen::V,уявны,nadar
2230,schwimmen::V,peldēt,nadar
2231,tauchen::V,сунавны,mergulhar
2232,tauchen::V,gremdēties,mergulhar
2233,rudern::V,пелысасьны,remar
2234,rudern::V,airēt,remar
2235,rudern::V,irties,remar
2236,fahren::V,мунны,ir
2237,fahren::V,braukt,ir
2238,fliegen::V,лэбны,voar
2239,fliegen::V,lidot,voar
2240,fliegen::V,laisties,voar
2241,gehen::V,мyнны,ir
2242,gehen::V,мyнны,andar
2243,gehen::V,iet,ir
2244,gehen::V,iet,andar
2245,weggehen::V,мунавны,partir
2246,weggehen::V,мунавны,ir-se embora
2247,weggehen::V,aiziet,partir
2248,weggehen::V,aiziet,ir-se embora
2249,abfahren::V,мӧдӧдчыны,sair
2250,abfahren::V,мӧдӧдчыны,partir
2251,abfahren::V,atiet,sair
2252,abfahren::V,atiet,partir
2253,abfahren::V,aizbraukt,sair
2254,abfahren::V,aizbraukt,partir
2255,anhalten::V,джӧмдыны,parar
2256,anhalten::V,apstāties,parar
2257,hineingehen::V,пырны,entrar
2258,hineingehen::V,ieiet,entrar
2259,eintreten::V,пырны,entrar
2260,eintreten::V,ienākt,entrar
2261,kommen::V,воны,vir
2262,kommen::V,локны,vir
2263,kommen::V,nākt,vir
2264,ankommen::V,воны,chegar
2265,ankommen::V,локны,chegar
2266,ankommen::V,nonākt,chegar
2267,ankommen::V,ierasties,chegar
2268,zurückkommen::V,косны,voltar
2269,zurückkommen::V,косны,regressar
2270,zurückkommen::V,бергӧдчыны,voltar
2271,zurückkommen::V,бергӧдчыны,regressar
2272,zurückkommen::V,atgriezties,voltar
2273,zurückkommen::V,atgriezties,regressar
2274,bleiben::V,кольны,ficar
2275,bleiben::V,кольны,permanecer
2276,bleiben::V,palikt,ficar
2277,bleiben::V,palikt,permanecer
2278,warten::V,виччысьны,esperar
2279,warten::V,gaidīt,esperar
2280,erwarten::V,виччысьны,esperar
2281,erwarten::V,виччысьны,aguardar
2282,erwarten::V,sagaidīt,esperar
2283,erwarten::V,sagaidīt,aguardar
2284,suchen::V,корсьны,buscar
2285,suchen::V,корсьны,procurar
2286,suchen::V,meklēt,buscar
2287,suchen::V,meklēt,procurar
2288,finden::V,казявны,achar
2289,finden::V,казявны,encontrar
2290,finden::V,rast,achar
2291,finden::V,rast,encontrar
2292,finden::V,atrast,achar
2293,finden::V,atrast,encontrar
2294,versuchen::V,заводитчывны,tentar
2295,versuchen::V,mēģināt,tentar
2296,vorbereiten::V,дасьтыны,preparar
2297,vorbereiten::V,gatavot,preparar
2298,vorbereiten::V,sagatavot,preparar
2299,lieben::V,радейтны,amar
2300,lieben::V,радейтны,querer
2301,lieben::V,mīlēt,amar
2302,lieben::V,mīlēt,querer
2303,mögen::V,радейтны,gostar de
2304,mögen::V,gribēties,gostar de
2305,lachen::V,серавны,rir
2306,lachen::V,серавны,rir-se
2307,lachen::V,серавлыны,rir
2308,lachen::V,серавлыны,rir-se
2309,lachen::V,smiet,rir
2310,lachen::V,smiet,rir-se
2311,lachen::V,smieties,rir
2312,lachen::V,smieties,rir-se
2313,rühren::V,нормӧдны,comover
2314,rühren::V,aizgrābt,comover
2315,weinen::V,бӧрдны,chorar
2316,weinen::V,raudāt,chorar
2317,schimpfen::V,видчыны,ralhar
2318,schimpfen::V,rāties,ralhar
2319,schimpfen::V,lamāties,ralhar
2320,sich ärgern::V,скӧравны,zangar-se
2321,sich ärgern::V,īgt,zangar-se
2322,sich ärgern::V,pukoties,zangar-se
2323,sich ärgern::V,dusmoties,zangar-se
2324,sich fürchten::V,повны,ter medo de
2325,sich fürchten::V,повны,ter receio de
2326,sich fürchten::V,bīties,ter medo de
2327,sich fürchten::V,bīties,ter receio de
2328,sich fürchten::V,baidīties,ter medo de
2329,sich fürchten::V,baidīties,ter receio de
2330,fürchten::V,повны,temer
