,Concept_ID,lv,ro
1588,gelb::A,dzeltens,galben
1589,blau::A,лӧз,albastru
1590,blau::A,zils,albastru
1591,grün::A,веж,verde
1592,grün::A,турунвиж,verde
1593,grün::A,zaļš,verde
1594,grau::A,руд,gri
1595,grau::A,руд,cenușiu
1596,grau::A,pelēks,gri
1597,grau::A,pelēks,cenușiu
1598,bunt::A,сера,colorat
1599,bunt::A,raibs,colorat
1600,bunt::A,krāsains,colorat
1601,billig::A,донтӧг,ieftin
1602,billig::A,lēts,ieftin
1603,teuer::A,дона,scump
1604,teuer::A,dārgs,scump
1605,wertvoll::A,дона,prețios
1606,wertvoll::A,vērtīgs,prețios
1607,blind::A,синтӧм,orb
1608,blind::A,akls,orb
1609,taub::A,пельтӧм,surd
1610,taub::A,kurls,surd
1611,kräftig::A,вынйӧра,tare
1612,kräftig::A,вынйӧра,forte
1613,kräftig::A,вынйӧра,robust
1614,kräftig::A,spēcīgs,tare
1615,kräftig::A,spēcīgs,forte
1616,kräftig::A,spēcīgs,robust
1617,stark::A,ён,viguros
1618,stark::A,ён,puternic
1619,stark::A,вына,viguros
1620,stark::A,вына,puternic
1621,stark::A,stiprs,viguros
1622,stark::A,stiprs,puternic
1623,schwach::A,жеб,slab
1624,schwach::A,жеб,debil
1625,schwach::A,vājš,slab
1626,schwach::A,vājš,debil
1627,fett::A,госа,gras
1628,fett::A,brangs,gras
1629,schlank::A,веськыд,zvelt
1630,schlank::A,slaids,zvelt
1631,hübsch::A,мича,drăguț
1632,hübsch::A,лӧсьыд,drăguț
1633,hübsch::A,glīts,drăguț
1634,böse::A,лёк,rău
1635,böse::A,лёк,răutăcios
1636,böse::A,ļauns,rău
1637,böse::A,ļauns,răutăcios
1638,böse::A,negants,rău
1639,böse::A,negants,răutăcios
1640,dumm::A,йӧй,nerod
1641,dumm::A,йӧй,tâmpit
1642,dumm::A,вежӧртӧм,nerod
1643,dumm::A,вежӧртӧм,tâmpit
1644,dumm::A,stulbs,nerod
1645,dumm::A,stulbs,tâmpit
1646,dumm::A,muļķīgs,nerod
1647,dumm::A,muļķīgs,tâmpit
1648,faul::A,дыш,leneș
1649,faul::A,slinks,leneș
1650,fleißig::A,зільысь,harnic
1651,fleißig::A,зільысь,sârguincios
1652,fleißig::A,čakls,harnic
1653,fleißig::A,čakls,sârguincios
1654,fleißig::A,cītīgs,harnic
1655,fleißig::A,cītīgs,sârguincios
1656,geizig::A,топыд,calic
1657,geizig::A,топыд,zgârcit
1658,geizig::A,skops,calic
1659,geizig::A,skops,zgârcit
1660,geizig::A,sīksts,calic
1661,geizig::A,sīksts,zgârcit
1662,klug::A,юра,isteț
1663,klug::A,юра,deștept
1664,klug::A,вежӧра,isteț
1665,klug::A,вежӧра,deștept
1666,klug::A,gudrs,isteț
1667,klug::A,gudrs,deștept
1668,geschickt::A,кипода,dibaci
1669,geschickt::A,кужысь,dibaci
1670,geschickt::A,manīgs,dibaci
1671,lieb::A,муса,drag
1672,lieb::A,муса,iubit
1673,lieb::A,мича,drag
1674,lieb::A,мича,iubit
1675,lieb::A,лӧсьыд,drag
1676,lieb::A,лӧсьыд,iubit
1677,lieb::A,mīļš,drag
1678,lieb::A,mīļš,iubit
1679,lustig::A,кыпыд,vesel
1680,lustig::A,jautrs,vesel
1681,sanft::A,мелі,blând
1682,sanft::A,мелі,blajin
1683,sanft::A,liegs,blând
1684,sanft::A,liegs,blajin
1685,hungrig::A,тшыг,flămând
1686,hungrig::A,izsalcis,flămând
1687,krank::A,висьысь,bolnav
1688,krank::A,slims,bolnav
1689,nackt::A,пасьтӧм,gol
1690,nackt::A,pliks,gol
1691,traurig::A,гажтӧм,trist
1692,traurig::A,гажтӧм,mâhnit
1693,traurig::A,bēdīgs,trist
1694,traurig::A,bēdīgs,mâhnit
1695,traurig::A,skumīgs,trist
1696,traurig::A,skumīgs,mâhnit
1697,lebendig::A,ловъя,viu
1698,lebendig::A,dzīvs,viu
1699,gut::A,бур,bun
1700,gut::A,labs,bun
1701,schlecht::A,лёк,rău
1702,schlecht::A,лёк,prost
1703,schlecht::A,омӧль,rău
1704,schlecht::A,омӧль,prost
1705,schlecht::A,slikts,rău
1706,schlecht::A,slikts,prost
1707,richtig::A,инӧд,drept
1708,richtig::A,инӧд,corect
1709,richtig::A,riktīgs,drept
1710,richtig::A,riktīgs,corect
1711,schlimm::A,омӧль,rău
1712,schlimm::A,туйтӧм,rău
1713,schlimm::A,nelāgs,rău
1714,schlimm::A,nejauks,rău
1715,wahr::A,абу ылӧг,adevărat
1716,wahr::A,īsts,adevărat
1717,wahr::A,patiess,adevărat
1718,alt::A,важ,uzat
1719,alt::A,важ,vechi
1720,alt::A,sens,uzat
1721,alt::A,sens,vechi
1722,alt::A,vęcs,uzat
1723,alt::A,vęcs,vechi
1724,neu::A,выль,nou
1725,neu::A,jauns,nou
1726,ehemalig::A,вӧвлӧм,fost
1727,ehemalig::A,вӧвлӧм,anterior
1728,ehemalig::A,bijušais,fost
1729,ehemalig::A,bijušais,anterior
1730,alt[Lebewesen]::A,пӧрысь,bătrîn
1731,alt[Lebewesen]::A,vecs,bătrîn
1732,jung::A,том,tânăr
1733,jung::A,jauns,tânăr
1734,arm::A,гӧль,sărac
1735,arm::A,гӧль,sărman
1736,arm::A,nabags,sărac
1737,arm::A,nabags,sărman
1738,reich::A,озыр,avut
1739,reich::A,озыр,bogat
1740,reich::A,bagāts,avut
1741,reich::A,bagāts,bogat
1742,bekannt::A,тӧдса,cunoscut
1743,bekannt::A,zināms,cunoscut
1744,bekannt::A,pazīstams,cunoscut
1745,berühmt::A,нималан,renumit
1746,berühmt::A,кывсян,renumit
1747,berühmt::A,slavens,renumit
1748,fremd::A,йӧз,străin
1749,fremd::A,svešs,străin
1750,verschieden::A,абу ӧткодь,diferit
1751,verschieden::A,абу ӧткодь,deosebit
1752,verschieden::A,разнӧй,diferit
1753,verschieden::A,разнӧй,deosebit
1754,verschieden::A,dažāds,diferit
1755,verschieden::A,dažāds,deosebit
1756,nah::A,матыс,apropiat
1757,nah::A,tuvs,apropiat
1758,fern::A,ылі,departe
1759,fern::A,tāls,departe
1760,linker::A,шуйга,stâng
1761,linker::A,kreisais,stâng
1762,rechter::A,веськыд,drept
1763,rechter::A,labais,drept
1764,anderer::A,мукӧд,alt
1765,anderer::A,otrs,alt
1766,erster::A,медводдза,prim
1767,erster::A,pirmais,prim
1768,zweiter::A,мӧд,al doilea
1769,zweiter::A,otrais,al doilea
1770,dritter::A,коймӧд,treilea
1771,dritter::A,trešais,treilea
1772,letzter::A,бӧръя,final
1773,letzter::A,beidzamais,final
1774,allein::ADV,ӧтка,singur
1775,allein::ADV,viens pats,singur
1776,auf einmal::ADV,ӧтпырйӧ,dintrodată
1777,auf einmal::ADV,reizē,dintrodată
1778,zusammen::ADV,тшӧтш,împreună
1779,zusammen::ADV,kopā,împreună
1780,zusammen::ADV,vienviet,împreună
1781,lange::ADV,дыр,îndelung
1782,lange::ADV,дыр,mult timp
1783,lange::ADV,ilgi,îndelung
1784,lange::ADV,ilgi,mult timp
1785,plötzlich::ADV,друг,deodată
1786,plötzlich::ADV,друг,pe neașteptate
1787,plötzlich::ADV,pēkšņi,deodată
1788,plötzlich::ADV,pēkšņi,pe neașteptate
1789,sofort::ADV,дзик пыр,imediat
1790,sofort::ADV,дзик пыр,numaidecît
1791,sofort::ADV,tūlīt,imediat
1792,sofort::ADV,tūlīt,numaidecît
1793,später::ADV,сэсся,mai apoi
1794,später::ADV,сэсся,mai târziu
1795,später::ADV,vēlāk,mai apoi
1796,später::ADV,vēlāk,mai târziu
1797,jetzt::ADV,ӧні,acum
1798,jetzt::ADV,tagad,acum
1799,heute::ADV,талун,azi
1800,heute::ADV,талун,astăzi
1801,heute::ADV,šodien,azi
1802,heute::ADV,šodien,astăzi
1803,morgen::ADV,аски,mâine
1804,morgen::ADV,rīt,mâine
1805,bald::ADV,регыд,curând
1806,bald::ADV,drīz,curând
1807,dann::ADV,бӧрын,apoi
1808,dann::ADV,бӧрти,apoi
1809,dann::ADV,tad,apoi
1810,gestern::ADV,тӧнлун,ieri
1811,gestern::ADV,vakar,ieri
1812,einst::ADV,ӧтчыд,odată
1813,einst::ADV,ӧтчыд,odinioară
1814,einst::ADV,ӧтпыр,odată
1815,einst::ADV,ӧтпыр,odinioară
1816,einst::ADV,citreiz,odată
1817,einst::ADV,citreiz,odinioară
1818,damals::ADV,сэки,atunci
1819,damals::ADV,сэки,pe atunci
1820,damals::ADV,toreiz,atunci
1821,damals::ADV,toreiz,pe atunci
1822,danach::ADV,сэсся,după aceasta
1823,danach::ADV,pēc tam,după aceasta
1824,vorher::ADV,войдӧр,mai întâi
1825,vorher::ADV,войдӧр,în prealabil
1826,vorher::ADV,iepriekš,mai întâi
1827,vorher::ADV,iepriekš,în prealabil
1828,vorher::ADV,pirms tam,mai întâi
1829,vorher::ADV,pirms tam,în prealabil
1830,zuerst::ADV,войдӧр,întâi
1831,zuerst::ADV,войдӧр,în primul rând
1832,zuerst::ADV,vis'pirms,întâi
1833,zuerst::ADV,vis'pirms,în primul rând
1834,einmal::ADV,ӧтчыдысь,odată
1835,einmal::ADV,reiz,odată
1836,einmal::ADV,vienreiz,odată
1837,manchmal::ADV,корсюрӧ,uneori
1838,manchmal::ADV,корсюрӧ,câteodată
1839,manchmal::ADV,dažkārt,uneori
1840,manchmal::ADV,dažkārt,câteodată
1841,oft::ADV,тшӧкыда,des
1842,oft::ADV,тшӧкыда,deseori
1843,oft::ADV,bieži,des
1844,oft::ADV,bieži,deseori
1845,immer::ADV,век,mereu
1846,immer::ADV,век,întotdeauna
1847,immer::ADV,allaž,mereu
1848,immer::ADV,allaž,întotdeauna
1849,immer::ADV,vien'mēr,mereu
1850,immer::ADV,vien'mēr,întotdeauna
1851,niemals::ADV,оз некор,niciodată
1852,niemals::ADV,nemūžam,niciodată
1853,hier::ADV,со,aci
1854,hier::ADV,со,aici
1855,hier::ADV,тонӧ,aci
1856,hier::ADV,тонӧ,aici
1857,hier::ADV,te,aci
1858,hier::ADV,te,aici
1859,hier::ADV,šeit,aci
1860,hier::ADV,šeit,aici
1861,hierhin::ADV,татчӧ,încoace
1862,hierhin::ADV,талань,încoace
1863,hierhin::ADV,šurp,încoace
1864,hierhin::ADV,uz šejieni,încoace
1865,von hier::ADV,тасянь,de aici
1866,von hier::ADV,no šejienes,de aici
1867,dort::ADV,сэні,acolo
1868,dort::ADV,tur,acolo
1869,dorthin::ADV,сэтчӧ,dincolo
1870,dorthin::ADV,turp,dincolo
1871,dorthin::ADV,uz turieni,dincolo
1872,geradeaus::ADV,веськыда,drept înainte
1873,geradeaus::ADV,taisni uz priekšu,drept înainte
1874,vorwärts::ADV,водзӧ,înainte
1875,vorwärts::ADV,uz priekšu,înainte
1876,rückwärts::ADV,бӧрӧ,îndărăt
1877,rückwärts::ADV,atmuguriski,îndărăt
1878,zurück::ADV,бӧр,înapoi
1879,zurück::ADV,atpakāļ,înapoi
1880,unten::ADV,улын,jos
1881,unten::ADV,улын,dedesubt
1882,unten::ADV,уліын,jos
1883,unten::ADV,уліын,dedesubt
1884,unten::ADV,lejā,jos
1885,unten::ADV,lejā,dedesubt
1886,unten::ADV,apakšā,jos
1887,unten::ADV,apakšā,dedesubt
1888,hinab::ADV,улӧ,în jos
1889,hinab::ADV,улӧ,de vale
1890,hinab::ADV,увлан,în jos
1891,hinab::ADV,увлан,de vale
1892,hinab::ADV,uz leju,în jos
1893,hinab::ADV,uz leju,de vale
1894,oben::ADV,вылын,sus
1895,oben::ADV,вылын,deasupra
1896,oben::ADV,выліын,sus
1897,oben::ADV,выліын,deasupra
1898,oben::ADV,virsū,sus
1899,oben::ADV,virsū,deasupra
1900,hinauf::ADV,выліӧ,în sus
1901,hinauf::ADV,augšā,în sus
1902,hinauf::ADV,uz augšu,în sus
1903,überall::ADV,быдлаын,peste tot
1904,überall::ADV,быдлаын,pretutindeni
1905,überall::ADV,visur,peste tot
1906,überall::ADV,visur,pretutindeni
1907,nicht::ADV,oз,nu
1908,nicht::ADV,ne,nu
1909,ein wenig::ADV,неуна,puțin
1910,ein wenig::ADV,drusku,puțin
1911,kaum::ADV,мырдэм,cu greu
1912,kaum::ADV,мырдэм,cu anevoie
1913,kaum::ADV,diezin vai,cu greu
1914,kaum::ADV,diezin vai,cu anevoie
1915,sehr::ADV,зэв,mult
1916,sehr::ADV,зэв,foarte
1917,sehr::ADV,ļoti,mult
1918,sehr::ADV,ļoti,foarte
1919,sehr::ADV,gaužām,mult
1920,sehr::ADV,gaužām,foarte
1921,so::ADV,тадз,așa
1922,so::ADV,тадз,atât
1923,so::ADV,сідз,așa
1924,so::ADV,сідз,atât
1925,so::ADV,tā,așa
1926,so::ADV,tā,atât
1927,so::ADV,tik,așa
1928,so::ADV,tik,atât
1929,noch::ADV,на,încă
1930,noch::ADV,нӧшта,încă
1931,noch::ADV,vēl,încă
1932,nur::ADV,куш,doar
1933,nur::ADV,сӧмын,doar
1934,nur::ADV,vien,doar
1935,nur::ADV,tikai,doar
1936,schon::ADV,нин,și
1937,schon::ADV,нин,deja
1938,schon::ADV,jau,și
1939,schon::ADV,jau,deja
1940,wieder::ADV,бара,iar
1941,wieder::ADV,бара,iarăși
1942,wieder::ADV,atkal,iar
1943,wieder::ADV,atkal,iarăși
1944,vergebens::ADV,весьшӧрӧ,în zadar
1945,vergebens::ADV,velti,în zadar
1946,vor::PRP,водзын,înainte de
1947,vor::PRP,priekš,înainte de
1948,hinter::PRP,бӧрнын,după
1949,hinter::PRP,бӧрнын,în spatele
1950,hinter::PRP,aiz,după
1951,hinter::PRP,aiz,în spatele
1952,unter::PRP,улын,sub
1953,unter::PRP,zem,sub
1954,durch::PRP,пыр,prin
1955,durch::PRP,пырыс,prin
1956,durch::PRP,caur,prin
1957,durch::PRP,cauri,prin
1958,neben::PRP,бердын,lângă
1959,neben::PRP,бердын,alături de
1960,neben::PRP,līdzās,lângă
1961,neben::PRP,līdzās,alături de
1962,zwischen::PRP,костын,între
1963,zwischen::PRP,костын,dintre
1964,zwischen::PRP,starp,între
1965,zwischen::PRP,starp,dintre
1966,wegen::PRP,вӧсна,pentru
1967,wegen::PRP,pēc,pentru
1968,dies::PRN,тайӧ,acesta
1969,dies::PRN,šis,acesta
1970,das::PRN,ciйö,asta
1971,das::PRN,tas,asta
1972,alles::PRN,став,tot
1973,alles::PRN,viss,tot
1974,ich::PRN,ме,eu
1975,ich::PRN,es,eu
1976,du::PRN,тэ,tu
1977,du::PRN,tu,tu
1978,er::PRN,сійӧ,el
1979,er::PRN,сійӧ,dânsul
1980,er::PRN,viņš,el
1981,er::PRN,viņš,dânsul
1982,wir::PRN,ми,noi
1983,wir::PRN,mēs,noi
1984,ihr::PRN,тi,voi
1985,ihr::PRN,jūs,voi
1986,sie::PRN,найö,ei
1987,sie::PRN,найö,dânșii
1988,sie::PRN,viņi,ei
1989,sie::PRN,viņi,dânșii
1990,sie::PRN,viņas,ei
1991,sie::PRN,viņas,dânșii
1992,was::FPRN,мый,ce
1993,was::FPRN,kas,ce
1994,wer::FPRN,код,cine
1995,wer::FPRN,kas,cine
1996,wo::FADV,кыті,unde
1997,wo::FADV,kur,unde
1998,wohin::FADV,кытчӧ,încotro
1999,wohin::FADV,kurp,încotro
2000,wohin::FADV,uz kurieni,încotro
2001,wie::FADV,кыдзи,cum
2002,wie::FADV,kā,cum
2003,warum::FADV,мыйла,de ce
2004,warum::FADV,мыйла,pentru ce
2005,warum::FADV,kāpēc,de ce
2006,warum::FADV,kāpēc,pentru ce
2007,wieviel::FNUM,кымын,cât
2008,wieviel::FNUM,cik,cât
2009,eins::NUM,ӧтик,unu
2010,eins::NUM,viens,unu
2011,zwei::NUM,кык,doi
2012,zwei::NUM,divi,doi
2013,drei::NUM,куим,trei
2014,drei::NUM,trīs,trei
2015,vier::NUM,нель,patru
2016,vier::NUM,četri,patru
2017,fünf::NUM,вит,cinci
2018,fünf::NUM,pieci,cinci
2019,sechs::NUM,квайт,șase
2020,sechs::NUM,seši,șase
2021,sieben::NUM,сизим,șapte
2022,sieben::NUM,septiņi,șapte
2023,acht::NUM,кӧкъямыс,opt
2024,acht::NUM,astoņi,opt
2025,neun::NUM,ӧкмыс,nouă
2026,neun::NUM,deviņi,nouă
2027,zehn::NUM,дас,zece
2028,zehn::NUM,desmit,zece
2029,elf::NUM,дас ӧтик,unsprezece
2030,elf::NUM,vienpadsmit,unsprezece
2031,zwölf::NUM,дас кык,douăsprezece
2032,zwölf::NUM,divpadsmit,douăsprezece
2033,zwanzig::NUM,кызь,douăzeci
2034,zwanzig::NUM,divdesmit,douăzeci
2035,dreißig::NUM,комын,treizeci
2036,dreißig::NUM,trīsdesmit,treizeci
2037,vierzig::NUM,нелямын,patruzeci
2038,vierzig::NUM,četrdesmit,patruzeci
2039,fünfzig::NUM,ветымын,cincizeci
2040,fünfzig::NUM,piecdesmit,cincizeci
2041,sechzig::NUM,квайтымын,șaizeci
2042,sechzig::NUM,sešdesmit,șaizeci
2043,siebzig::NUM,сизимдас,șaptezeci
2044,siebzig::NUM,septiņdesmit,șaptezeci
2045,achtzig::NUM,кӧкъямысдас,optzeci
2046,achtzig::NUM,astoņdesmit,optzeci
2047,neunzig::NUM,ӧкмысдас,nouăzeci
2048,neunzig::NUM,deviņdesmit,nouăzeci
2049,hundert::NUM,сё,sută
2050,hundert::NUM,simt,sută
2051,tausend::NUM,сюрс,mie
2052,tausend::NUM,tūkstoš,mie
2053,und::CNJ,и,și
2054,und::CNJ,un,și
2055,oder::CNJ,либӧ,ori
2056,oder::CNJ,jeb,ori
2057,stehen::V,сулавны,sta
2058,stehen::V,stāvēt,sta
2059,sitzen::V,пукавны,ședea
2060,sitzen::V,sēdēt,ședea
2061,liegen::V,куйлыны,zăcea
2062,liegen::V,куйлыны,fi culcat
2063,liegen::V,gulēt,zăcea
2064,liegen::V,gulēt,fi culcat
2065,hängen::V,ӧшавны,atârna
2066,hängen::V,karāties,atârna
2067,werden::V,лоны,deveni
2068,werden::V,лоны,se face
2069,werden::V,tapt,deveni
2070,werden::V,tapt,se face
2071,passieren::V,лоны,se întâmpla
2072,passieren::V,notikt,se întâmpla
2073,beginnen::V,кутчысьны,începe
2074,beginnen::V,кутны,începe
2075,beginnen::V,sākties,începe
2076,enden::V,помасьны,se sfârși
2077,enden::V,помасьны,se termina
2078,enden::V,beigties,se sfârși
2079,enden::V,beigties,se termina
2080,wechseln::V,вежсьыны,se schimba
2081,wechseln::V,mainīties,se schimba
2082,aufgehen[Sonne]::V,петны,răsări
2083,aufgehen[Sonne]::V,lēkt,răsări
2084,aufgehen[Sonne]::V,uzlēkt,răsări
2085,untergehen[Sonne]::V,пуксьыны,apune
2086,untergehen[Sonne]::V,noiet,apune
2087,untergehen[Sonne]::V,rietēt,apune
2088,scheinen[Sonne]::V,югъявны,străluci
2089,scheinen[Sonne]::V,югвидзны,străluci
2090,scheinen[Sonne]::V,spīdēt,străluci
2091,donnern::V,гымавны,tuna
2092,donnern::V,dārdēt,tuna
2093,wehen::V,пӧльтны,bate
2094,wehen::V,pūst,bate
2095,strömen::V,киссьыны,curge în șiroaie
2096,strömen::V,līt,curge în șiroaie
2097,strömen::V,plūst,curge în șiroaie
2098,fließen::V,визувтны,curge
2099,fließen::V,tecēt,curge
2100,sich drehen::V,бергавны,se învârti
2101,sich drehen::V,grozīties,se învârti
2102,schwanken::V,легны,se clătina
2103,schwanken::V,лайкъявны,se clătina
2104,schwanken::V,līgoties,se clătina
2105,schwanken::V,grīļoties,se clătina
2106,schwingen::V,лайкъявны,vibra
2107,schwingen::V,лайкъявны,flutura
2108,schwingen::V,люллявны,vibra
2109,schwingen::V,люллявны,flutura
2110,schwingen::V,vēzēties,vibra
2111,schwingen::V,vēzēties,flutura
2112,fallen::V,усьны,cădea
2113,fallen::V,krist,cădea
2114,brennen::V,сотчыны,arde
2115,brennen::V,degt,arde
2116,rauchen::V,тшынӧдны,fuma
2117,rauchen::V,dūmot,fuma
2118,regnen::V,зэрны,ploua
2119,regnen::V,līt,ploua
2120,gefrieren::V,кынмыны,îngheța
2121,gefrieren::V,sasalt,îngheța
2122,tauen::V,сывны,se dezgheța
2123,tauen::V,kust,se dezgheța
2124,schmelzen::V,сывны,se topi
2125,schmelzen::V,kust,se topi
2126,schmelzen::V,nokust,se topi
2127,trocknen::V,косьмыны,se usca
2128,trocknen::V,žūt,se usca
2129,trocknen::V,kaltēties,se usca
2130,sieden::V,пуны,fierbe
2131,sieden::V,пуны,clocoti
2132,sieden::V,virt,fierbe
2133,sieden::V,virt,clocoti
2134,sieden::V,vārīties,fierbe
2135,sieden::V,vārīties,clocoti
2136,faulen::V,сісьмыны,se împuți
2137,faulen::V,pūt,se împuți
2138,faulen::V,trudēt,se împuți
2139,verfaulen::V,сісьмыны,putrezi
2140,verfaulen::V,sapūt,putrezi
2141,verfaulen::V,satrūdēt,putrezi
2142,reißen::V,орны,se rupe
2143,reißen::V,орны,se sfâșia
2144,reißen::V,plīst,se rupe
2145,reißen::V,plīst,se sfâșia
2146,reißen::V,satrūkt,se rupe
2147,reißen::V,satrūkt,se sfâșia
2148,versinken::V,вӧйны,se scufunda
2149,versinken::V,grimt,se scufunda
2150,versinken::V,nogrimt,se scufunda
2151,vergehen::V,кольны,trece
2152,vergehen::V,кольны,se scurge
2153,vergehen::V,ордйыны,trece
2154,vergehen::V,ордйыны,se scurge
2155,vergehen::V,paiet,trece
2156,vergehen::V,paiet,se scurge
2157,erscheinen::V,петкӧдчыны,apărea
2158,erscheinen::V,parādīties,apărea
2159,verschwinden::V,бырны,dispărea
2160,verschwinden::V,nozust,dispărea
2161,sinken::V,вӧйны,cădea
2162,sinken::V,вӧйны,coborî
2163,sinken::V,kristies,cădea
2164,sinken::V,kristies,coborî
2165,abnehmen::V,чинны,scădea
2166,abnehmen::V,чинны,descrește
2167,abnehmen::V,noplakt,scădea
2168,abnehmen::V,noplakt,descrește
2169,abnehmen::V,mazināties,scădea
2170,abnehmen::V,mazināties,descrește
2171,zunehmen::V,содны,spori
2172,zunehmen::V,содны,crește
2173,zunehmen::V,содны,augmenta
2174,zunehmen::V,ыдждыны,spori
2175,zunehmen::V,ыдждыны,crește
2176,zunehmen::V,ыдждыны,augmenta
2177,zunehmen::V,pieaugt,spori
2178,zunehmen::V,pieaugt,crește
2179,zunehmen::V,pieaugt,augmenta
2180,zunehmen::V,pieņemties,spori
2181,zunehmen::V,pieņemties,crește
2182,zunehmen::V,pieņemties,augmenta
2183,steigen::V,лыбны,urca
2184,steigen::V,kāpt,urca
2185,wachsen::V,быдмыны,crește
2186,wachsen::V,augt,crește
2187,glänzen::V,югъявны,luci
2188,glänzen::V,югъявны,străluci
2189,glänzen::V,дзирдавны,luci
2190,glänzen::V,дзирдавны,străluci
2191,glänzen::V,zaigot,luci
2192,glänzen::V,zaigot,străluci
2193,glänzen::V,laistīties,luci
2194,glänzen::V,laistīties,străluci
2195,funkeln::V,югъявны,scânteia
2196,funkeln::V,дзирдавны,scânteia
2197,funkeln::V,mirdzēt,scânteia
2198,funkeln::V,dzirkstēt,scânteia
2199,lärmen::V,жувгыны,face larmă
2200,lärmen::V,ыугыны,face larmă
2201,lärmen::V,шумитны,face larmă
2202,lärmen::V,ālēties,face larmă
2203,lärmen::V,trokšņot,face larmă
2204,läuten::V,жургыны,suna
2205,läuten::V,zvanīt,suna
2206,klingeln::V,звӧнитны,suna
2207,klingeln::V,zvanīt,suna
2208,klirren::V,гольскöдчыны,zăngăni
2209,klirren::V,tinkšķēt,zăngăni
2210,klirren::V,džinkstēt,zăngăni
2211,brausen::V,буавны,vui
2212,brausen::V,krākt,vui
2213,brausen::V,brāzmot,vui
2214,rauschen::V,кышакывны,vâjâi
2215,rauschen::V,šalkt,vâjâi
2216,klingen::V,шыавны,suna
2217,klingen::V,юргыны,suna
2218,klingen::V,skanēt,suna
2219,klingen::V,izklausīties,suna
2220,bellen::V,увтны,lătra
2221,bellen::V,riet,lătra
2222,heulen::V,омлявны,urla
2223,heulen::V,вурзавны,urla
2224,heulen::V,kaukt,urla
2225,heulen::V,gaudot,urla
2226,blasen::V,пӧльтны,sufla
2227,blasen::V,pūst,sufla
2228,pfeifen::V,шутьлявны,fluiera
2229,pfeifen::V,svilpt,fluiera
2230,pfeifen::V,svilpot,fluiera
2231,schreien::V,горзыны,țipa
2232,schreien::V,brēkt,țipa
2233,schreien::V,kliegt,țipa
2234,stöhnen::V,ымзыны,geme
2235,stöhnen::V,vaidēt,geme
2236,zittern::V,тіравны,tremura
2237,zittern::V,drebēt,tremura
2238,leben::V,овны,trăi
2239,leben::V,dzīvot,trăi
2240,geboren werden::V,чужны,se naște
2241,geboren werden::V,dzimt,se naște
2242,atmen::V,кашкыны,respira
2243,atmen::V,пошиктыны,respira
2244,atmen::V,elpot,respira
2245,trinken::V,юны,bea
2246,trinken::V,dzert,bea
2247,essen::V,сёйны,mânca
2248,essen::V,ēst,mânca
2249,schlucken::V,ньылавны,înghiți
2250,schlucken::V,rīt,înghiți
2251,müde werden::V,мудзны,se obosi
2252,müde werden::V,nokust,se obosi
2253,einschlafen::V,ланьтны,adormi
2254,einschlafen::V,унмовсьны,adormi
2255,einschlafen::V,iemigt,adormi
2256,einschlafen::V,aizmigt,adormi
2257,schlafen::V,узьны,dormi
2258,schlafen::V,gulēt,dormi
2259,aufwachen::V,садьмыны,se deștepta
2260,aufwachen::V,mosties,se deștepta
2261,aufstehen::V,чеччыны,fi se scula
2262,aufstehen::V,celties,fi se scula
2263,sich erholen::V,шойччыны,se relaxa
2264,sich erholen::V,шойччыны,se destinde
2265,sich erholen::V,atžirgt,se relaxa
2266,sich erholen::V,atžirgt,se destinde
2267,sich erholen::V,atpūsties,se relaxa
2268,sich erholen::V,atpūsties,se destinde
2269,krank werden::V,висьмыны,se îmbolnăvi
2270,krank werden::V,sasirgt,se îmbolnăvi
2271,krank sein::V,висьны,zăcea
2272,krank sein::V,висьны,fi bolnav
2273,krank sein::V,slimot,zăcea
2274,krank sein::V,slimot,fi bolnav
2275,schmerzen::V,висьны,durea
2276,schmerzen::V,sāpēt,durea
2277,schmerzen::V,smelgt,durea
2278,husten::V,кызны,tuși
2279,husten::V,klepot,tuși
2280,genesen::V,бурдны,se însănătoși
2281,genesen::V,veseļoties,se însănătoși
2282,sterben::V,кувны,muri
2283,sterben::V,mirt,muri
2284,sterben::V,nomirt,muri
2285,umkommen::V,кувны,pieri
2286,umkommen::V,apsprāgt,pieri
2287,umkommen::V,aiziet bojā,pieri
2288,sich bewegen::V,вӧрзьыны,se mișca
2289,sich bewegen::V,virzīties,se mișca
2290,sich rühren::V,вӧрны,se mișca
2291,sich rühren::V,вӧрӧдчыны,se mișca
2292,sich rühren::V,sagrozīties,se mișca
2293,sich erheben::V,сувтны,se ridica
2294,sich erheben::V,piecelties,se ridica
2295,sich setzen::V,пуксьыны,lua loc
2296,sich setzen::V,пуксьыны,se așeza
2297,sich setzen::V,sēsties,lua loc
2298,sich setzen::V,sēsties,se așeza
2299,hinfallen::V,усьны,cădea jos
2300,hinfallen::V,sabirt,cădea jos
2301,hinfallen::V,pakrist,cădea jos
2302,laufen::V,мyнны,merge
2303,laufen::V,мyнны,merge pe jos
2304,laufen::V,iet,merge
2305,laufen::V,iet,merge pe jos
2306,laufen::V,skraidīt,merge
2307,laufen::V,skraidīt,merge pe jos
2308,schreiten::V,восьлавны,păși
2309,schreiten::V,soļot,păși
2310,spazierengehen::V,гуляйтны,se plimba
2311,spazierengehen::V,staigāt,se plimba
2312,spazierengehen::V,pastaigāties,se plimba
2313,eilen::V,тэрмасьны,fi se grăbi
2314,eilen::V,traukt,fi se grăbi
