,Concept_ID,mdf,hi
1434,bauen::V,путомс,निर्माण करना
1435,reparieren::V,петемс,मरम्मत करना
1436,verbessern::V,цебярьгофтомс,सुधारना
1437,ändern::V,полафтомс,बदलना
1438,ändern::V,полафтомс,परीवर्तन करना
1439,graben::V,шу́вомс,खोदना
1440,graben::V,та́ргамс,खोदना
1441,beugen::V,мяндемс,झुकाना
1442,biegen::V,комафтомс,झुकाना
1443,drehen::V,шо́вамс,फेरना
1444,drehen::V,шо́вамс,घुमाना
1445,drehen::V,ша́рфнемс,फेरना
1446,drehen::V,ша́рфнемс,घुमाना
1447,wenden::V,ша́рфтомс,पलटना
1448,wenden::V,ша́рфтомс,मोड़ना
1449,umdrehen::V,шарфтомс,घुमाना
1450,heben::V,ке́подемс,उठाना
1451,heben::V,ке́подемс,ऊँचा करना
1452,hochheben::V,ке́подемс,उठाना
1453,hochheben::V,ке́подемс,ऊपर को उठाना
1454,hochheben::V,ка́сфтомс,उठाना
1455,hochheben::V,ка́сфтомс,ऊपर को उठाना
1456,ergreifen::V,фатямс,पकड़ना
1457,ergreifen::V,фатямс,हाथ में लेना
1458,halten::V,кирдемс,धरना
1459,halten::V,кирдемс,पकड़ना
1460,drücken::V,люпшта́мс,दबाना
1461,schieben::V,шашфтомс,सरकाना
1462,schieben::V,шашфтомс,खिसकाना
1463,kratzen::V,а́нгорямс,खुरचना
1464,kratzen::V,а́нгорямс,खुजलाना
1465,kratzen::V,киськоря́мс,खुरचना
1466,kratzen::V,киськоря́мс,खुजलाना
1467,lecken::V,нолсемс,चाटना
1468,beißen::V,сускомс,काटना
1469,abreißen::V,сяземс,तोड़ना
1470,abschneiden::V,керомс,काट करना
1471,binden::V,сотомс,बाँधना
1472,stecken::V,сялгомс,खोंसना
1473,brechen::V,си́ннемс,तोड़ना
1474,brechen::V,ка́лафтомс,तोड़ना
1475,klopfen::V,чакамс,खटखटाना
1476,klopfen::V,чакиемс,खटखटाना
1477,hauen::V,шавомс,ठोकना
1478,hauen::V,пиксомс,ठोकना
1479,kleben::V,пе́тфнемс,चिपकाना
1480,reiben::V,шо́вамс,घिसना
1481,reiben::V,шо́вамс,रगड़ना
1482,streichen::V,вадемс,लगाना
1483,schleifen::V,шо́вамс,तेज़ करना
1484,schneiden::V,керомс,कतरना
1485,rütteln::V,та́рфтомс,झकझोरना
1486,schütteln::V,шука́демс,हिलाना
1487,schwenken::V,яфодемс,घुमाना
1488,schütten::V,каямс,उँडेलना
1489,schütten::V,нюрьхтя́мс,उँडेलना
1490,füllen::V,пяшкодемс,भरना
1491,füllen::V,пяшкодемс,ठूसना
1492,einwickeln::V,тапардамс,लपेटना
1493,tragen::V,кандомс,ढोना
1494,schleppen::V,ускомс,घसीटना
1495,ziehen::V,ускомс,खींचना
1496,aufbewahren::V,ванфтомс,रखना
1497,werfen::V,ёрямс,फेंकना
1498,fangen::V,кунда́мс,पकड़ना
1499,packen::V,фатямс,पकड़ना
1500,verstecken::V,кяшемс,छिपाना
1501,teilen::V,явомс,बाँटना
1502,schicken::V,кучемс,भेजना
1503,bringen::V,кандомс,लाना
1504,bringen::V,пачфтемс,लाना
1505,hinzufügen::V,пу́томс та́га,जोड़ना
1506,hinzufügen::V,ма́ксомс та́га,जोड़ना
1507,bekommen::V,сявомс,पाना
1508,erhalten::V,сявомс,पाना
1509,erhalten::V,сявомс,मिलना
1510,nehmen::V,сявомс,लेना
1511,wählen::V,ко́чкамс,चुनना
1512,auswählen::V,кочкамс,चुनना
1513,bewahren::V,ванфтомс,बनाए रखना
1514,behindern::V,шорямс,रोकना
1515,verderben::V,коламс,ख़राब करना
1516,verderben::V,гастямс,ख़राब करना
1517,beschädigen::V,тиендемс зиян,नुक़सान पहुँचाना
1518,zerbrechen::V,тапамс,तोड़ना
1519,zerreißen::V,сяземс,तोड़ना
1520,zerstören::V,ка́лафтомс,नष्ट करना
1521,zerstören::V,ка́лафтомс,बरबाद करना
1522,verbrennen::V,пълхта́мс,जलाना
1523,geben::V,ма́ксомс,देना
1524,reichen::V,максомс,थमाना
1525,schenken::V,каземс,भेंट देना
1526,versprechen::V,ма́ксомс вал,वादा करना
1527,wünschen::V,арьсемс,कामना करना
1528,loben::V,шна́мс,तारीफ़ करना
1529,küssen::V,палсемс,चूमना
1530,wiegen::V,нюря́фтомс,झुलाना
1531,zudecken::V,вельхтямс,ढकना
1532,wecken::V,стя́фтомс,जगाना
1533,wecken::V,съ́ргозьфтемс,जगाना
1534,zeigen::V,няфтемс,दिखाना
1535,führen::V,вятемс,रास्ता दिखाना
1536,lehren::V,тонафтомс,पढ़ाना
1537,unterrichten::V,тонафтомс,सिखाना
1538,aufziehen::V,касфтомс,पालना
1539,leiten::V,вятемс,संचालन करना
1540,antreiben::V,вятемс,हड़बड़ाना
1541,lassen::V,кошардомс,-आना
1542,lassen::V,кошардомс,कराना
1543,einladen::V,тердемс,बुलाना
1544,einladen::V,серьгядемс,बुलाना
1545,vereinigen::V,пуроптомс,मिलाना
1546,vereinigen::V,пуроптомс,संयुक्त करना
1547,vereinigen::V,кочкамс марса,मिलाना
1548,vereinigen::V,кочкамс марса,संयुक्त करना
1549,besuchen::V,варжамс,मिलना से
1550,besuchen::V,варжамс,मिलने जाना से
1551,treffen::V,васьфтомс,मिलना
1552,sich versammeln::V,кочкавомс,इकट्ठा होना
1553,spielen::V,налхксемс,खेलना
1554,singen::V,морамс,गाना
1555,tanzen::V,кштимс,नाचना
1556,sich trennen::V,явомс,अलग होना
1557,verlassen::V,кадондомс,छोड़ना
1558,retten::V,идемс,बचाना
1559,retten::V,араламс,बचाना
1560,bewachen::V,ваномс,आँख रखना पर
1561,schützen::V,а́раламс,रक्षा करना
1562,verteidigen::V,а́раламс,रक्षा करना
1563,sich schlagen::V,тюремс,हाथापाई करना
1564,schießen::V,ляцемс,गोली मारना
1565,siegen::V,сяськомс,जीतना
1566,siegen::V,сяськомс,विजय पाना
1567,ärgern::V,кяжияфтомс,चिढ़ाना
1568,schlagen::V,токамс,मारना
1569,treten::V,тапамс,ठोकर मारना
1570,stechen::V,пупамс,भेदना
1571,stechen::V,пупамс,भोंकना
1572,stechen::V,сялгомс,भेदना
1573,stechen::V,сялгомс,भोंकना
1574,stoßen::V,тостядемс,धक्का देना
1575,stoßen::V,тостядемс,झटका देना
1576,stehlen::V,саламс,चोरी करना
1577,stören::V,шорсемс,बुरा लगना
1578,belästigen::V,токсамс,तंग करना
1579,belästigen::V,аф кадомс ваймама,तंग करना
1580,verbergen::V,кяшемс,लुकाना
1581,täuschen::V,васькафтомс,धोखा देना
1582,täuschen::V,кяльготнемс,धोखा देना
1583,betrügen::V,васькафнемс,धोखा देना
1584,töten::V,шавомс,मारना
1585,töten::V,шавомс,मार डालना
1586,töten::V,аде́ламс,मारना
1587,töten::V,аде́ламс,मार डालना
1588,wohnen::V,эрямс,रहना
1589,arbeiten::V,покодемс,काम करना
1590,sammeln::V,кочкамс,जमा करना
1591,sammeln::V,пу́роптомс,जमा करना
1592,pflücken::V,фатнемс,चुनना
1593,pflücken::V,фатнемс,तोड़ना
1594,pflücken::V,нотфнемс,चुनना
1595,pflücken::V,нотфнемс,तोड़ना
1596,jagen::V,кунда́мс,आखेट करना
1597,jagen::V,кунда́мс,शिकार करना
1598,fischen::V,калонь кунда́мс,मछली पकड़ना
1599,fassen::V,кунда́мс,पकड़ना
1600,hüten::V,ваномс,चराना
1601,treiben::V,панемс,हाँकना
1602,anbinden::V,сотомс,बाँधना
1603,füttern::V,трямс,खिलाना
1604,füttern::V,а́ндомс,खिलाना
1605,melken::V,потямс,दुहना
1606,hacken::V,лазондомс,काटना
1607,gießen::V,валомс,सींचना
1608,reifen::V,кенеремс,पकना
1609,zubereiten::V,анокламс,पकाना
1610,kochen::V,пидемс,पकाना
1611,kochen::V,пидемс,राँधना
1612,backen::V,пидемс,पकाना
1613,braten::V,пуштомс,तलना
1614,braten::V,пуштомс,भूनना
1615,umrühren::V,шорямс,फेंटना
1616,stricken::V,кодамс,बुनना
1617,nähen::V,стамс,सीना
1618,färben::V,а́рхтомс,रँगना
1619,reinigen::V,ва́ткамс,साफ़ करना
1620,reinigen::V,ва́ткамс,शुद्ध करना
1621,reinigen::V,а́роптомс,साफ़ करना
1622,reinigen::V,а́роптомс,शुद्ध करना
1623,waschen::V,муськомс,धोना
1624,abwischen::V,нардамс,पोंछ्ना
1625,spülen::V,оргалдомс,माँजना
1626,spülen::V,оргалдомс,खँगालना
1627,fegen::V,тяемс,बुहारना
1628,kehren::V,тяемс,झाड़ना
1629,baden::V,э́шелямс,स्नान करना
1630,sich waschen::V,штамс,नहाना
1631,sich waschen::V,штамс,हाथ-मुँह धोना
1632,ausziehen::V,кайсефтемс,उतारना
1633,anziehen::V,ща́фтомс,पहनना
1634,sich anziehen::V,щамс,कपड़े पहनना
1635,kämmen::V,се́ендемс,कंघी करना
1636,schmücken::V,на́ряжамс,सजाना
1637,schmücken::V,на́ряжамс,सँवारना
1638,schmücken::V,ма́зоптомс,सजाना
1639,schmücken::V,ма́зоптомс,सँवारना
1640,sagen::V,азомс,कहना
1641,sagen::V,азомс,बताना
1642,sagen::V,мярьгомс,कहना
1643,sagen::V,мярьгомс,बताना
1644,sprechen::V,корхтамс,बोलना
1645,reden::V,корхнемс,बोलना
1646,reden::V,корхнемс,बात करना
1647,sich unterhalten::V,корхнемс,बात करना
1648,sich unterhalten::V,корхнемс,बातचीत करना
1649,fragen::V,ки́зефтемс,पूछ्ना
1650,fragen::V,ки́зефтемс,प्रश्न करना
1651,bitten::V,а́намс,माँगना से
1652,bitten::V,ве́шемс,माँगना से
1653,erzählen::V,а́зондомс,बताना
1654,mitteilen::V,азомс,ख़बर देना
1655,mitteilen::V,азомс,सूचना देना
1656,nennen::V,лемдемс,नाम देना
1657,nennen::V,путомс лем,नाम देना
1658,rufen::V,серьгядемс,बुलाना
1659,prahlen::V,шна́фтомс пря́,शेख़ी बघारना
1660,übersetzen::V,ётафтомс,अनुवाद करना
1661,denken::V,арьсемс,सोचना
1662,glauben::V,кемамс,विश्वास करना
1663,bemerken::V,ня́емс,ध्यान देना पर
1664,erkennen::V,содамс,पहचानना
1665,begreifen::V,сатомс,समझना
1666,verstehen::V,шарьхкодемс,सुनना
1667,lernen::V,тонафнемс,पढ़ना
1668,wissen::V,со́дамс,जानना
1669,wissen::V,со́дамс,मालूम होना
1670,sich erinnern an::V,лятфтамс,याद करना
1671,vergessen::V,юкстамс,भूलना
1672,vergessen::V,юкстамс,बिसारना
1673,messen::V,ункснемс,नापना
1674,zählen::V,лу́вомс,गिनना
1675,zählen::V,а́рьсемс,गिनना
1676,rechnen::V,лувомс,गणना करना
1677,rechnen::V,лувомс,हिसाब करना
1678,lesen::V,лувомс,पढ़ना
1679,lesen::V,морафтомс,पढ़ना
1680,malen::V,рисова́ндамс,कींचना
1681,zeichnen::V,рисова́ндамс,चित्र कींचना
1682,schreiben::V,сёрмадомс,लिखना
1683,besitzen::V,улемс азоркс,मालिक होना
1684,besitzen::V,улемс азоркс,स्वामी होना
1685,kaufen::V,рамамс,ख़रीदना
1686,verkaufen::V,мимс,बेचना
1687,bezahlen::V,пандомс,चुकाना
1688,bezahlen::V,пандомс,अदा करना
1689,zahlen::V,па́ндомс,अदा करना
1690,beherrschen::V,азорондамс,शासन करना पर
1691,ertragen::V,кирдемс,सहना
1692,Netz::N,,जाल
