,Concept_ID,kv,hi
1425,küssen::V,окавны,चूमना
1426,wiegen::V,тюттьӧтны,झुलाना
1427,zudecken::V,вевттьыны,ढकना
1428,wecken::V,саймӧтны,जगाना
1429,zeigen::V,мыччавны,दिखाना
1430,führen::V,нуӧтны,रास्ता दिखाना
1431,lehren::V,велӧтны,पढ़ाना
1432,unterrichten::V,велӧтны,सिखाना
1433,aufziehen::V,быдтыны,पालना
1434,leiten::V,юравны,संचालन करना
1435,leiten::V,веськӧтлыны,संचालन करना
1436,antreiben::V,тэрмӧтны,हड़बड़ाना
1437,lassen::V,-ӧтыны,-आना
1438,lassen::V,-ӧтыны,कराना
1439,einladen::V,корны,बुलाना
1440,vereinigen::V,ӧтувтны,मिलाना
1441,vereinigen::V,ӧтувтны,संयुक्त करना
1442,vereinigen::V,ӧтлаавны,मिलाना
1443,vereinigen::V,ӧтлаавны,संयुक्त करना
1444,besuchen::V,пыравлыны,मिलना से
1445,besuchen::V,пыравлыны,मिलने जाना से
1446,treffen::V,пантавны,मिलना
1447,sich versammeln::V,ӧксьыны,इकट्ठा होना
1448,spielen::V,орсны,खेलना
1449,singen::V,сьывны,गाना
1450,tanzen::V,йӧктыны,नाचना
1451,sich trennen::V,торьясьны,अलग होना
1452,verlassen::V,кольны,छोड़ना
1453,retten::V,мынтны,बचाना
1454,bewachen::V,смекайтны,आँख रखना पर
1455,schützen::V,дорйыны,रक्षा करना
1456,verteidigen::V,дорйыны,रक्षा करना
1457,sich schlagen::V,тышкасьны,हाथापाई करना
1458,schießen::V,лыйны,गोली मारना
1459,siegen::V,вермыны,जीतना
1460,siegen::V,вермыны,विजय पाना
1461,ärgern::V,лӧгӧтны,चिढ़ाना
1462,schlagen::V,базнитны,मारना
1463,treten::V,чужьявны,ठोकर मारना
1464,stechen::V,бытшкыны,भेदना
1465,stechen::V,бытшкыны,भोंकना
1466,stoßen::V,тапкыны,धक्का देना
1467,stoßen::V,тапкыны,झटका देना
1468,stoßen::V,тойыштны,धक्का देना
1469,stoßen::V,тойыштны,झटका देना
1470,stehlen::V,гусявны,चोरी करना
1471,stören::V,костіавны,बुरा लगना
1472,belästigen::V,назыляйтны,तंग करना
1473,verbergen::V,дзебны,लुकाना
1474,täuschen::V,бӧбӧтны,धोखा देना
1475,täuschen::V,пӧрьявны,धोखा देना
1476,betrügen::V,муклачитны,धोखा देना
1477,töten::V,вийны,मारना
1478,töten::V,вийны,मार डालना
1479,wohnen::V,овны,रहना
1480,arbeiten::V,уджавны,काम करना
1481,sammeln::V,ӧктыны,जमा करना
1482,pflücken::V,судзлавны,चुनना
1483,pflücken::V,судзлавны,तोड़ना
1484,jagen::V,вӧравны,आखेट करना
1485,jagen::V,вӧравны,शिकार करना
1486,fischen::V,чериавны,मछली पकड़ना
1487,fassen::V,кутны,पकड़ना
1488,hüten::V,вердны,चराना
1489,hüten::V,йирсьӧтны,चराना
1490,treiben::V,вашӧтны,हाँकना
1491,anbinden::V,кӧртавны,बाँधना
1492,füttern::V,вердны,खिलाना
1493,melken::V,высьтыны,दुहना
1494,melken::V,чилькӧтны,दुहना
1495,hacken::V,керавны,काटना
1496,gießen::V,киськавны,सींचना
1497,reifen::V,кисьмыны,पकना
1498,zubereiten::V,лӧсьӧтны,पकाना
1499,kochen::V,пуны,पकाना
1500,kochen::V,пуны,राँधना
1501,backen::V,пӧжавны,पकाना
1502,braten::V,жаритны,तलना
1503,braten::V,жаритны,भूनना
1504,umrühren::V,соравны,फेंटना
1505,stricken::V,домавны,बुनना
1506,nähen::V,вурны,सीना
1507,färben::V,краситны,रँगना
1508,reinigen::V,весӧтны,साफ़ करना
1509,reinigen::V,весӧтны,शुद्ध करना
1510,waschen::V,пеславны,धोना
1511,abwischen::V,чышкыны,पोंछ्ना
1512,spülen::V,гывьявны,माँजना
1513,spülen::V,гывьявны,खँगालना
1514,fegen::V,чышкыны,बुहारना
1515,kehren::V,чышкыны,झाड़ना
1516,baden::V,купайтчыны ,स्नान करना
1517,sich waschen::V,миссьыны,नहाना
1518,sich waschen::V,миссьыны,हाथ-मुँह धोना
1519,ausziehen::V,гыжтӧтны,उतारना
1520,ausziehen::V,пӧрччавны,उतारना
1521,anziehen::V,пасьтавны,पहनना
1522,sich anziehen::V,пасьтасьны,कपड़े पहनना
1523,kämmen::V,сынавны,कंघी करना
1524,schmücken::V,баситны,सजाना
1525,schmücken::V,баситны,सँवारना
1526,sagen::V,висьтавны,कहना
1527,sagen::V,висьтавны,बताना
1528,sprechen::V,шуны,बोलना
1529,reden::V,баитны,बोलना
1530,reden::V,баитны,बात करना
1531,sich unterhalten::V,сёрнитны,बात करना
1532,sich unterhalten::V,сёрнитны,बातचीत करना
1533,fragen::V,юавны,पूछ्ना
1534,fragen::V,юавны,प्रश्न करना
1535,bitten::V,корны,माँगना से
1536,erzählen::V,висьтавны,बताना
1537,mitteilen::V,висьтавны,ख़बर देना
1538,mitteilen::V,висьтавны,सूचना देना
1539,nennen::V,нимтны,नाम देना
1540,rufen::V,китсавны,बुलाना
1541,rufen::V,корны,बुलाना
1542,rufen::V,чукӧстны,बुलाना
1543,prahlen::V,ошшасьны,शेख़ी बघारना
1544,übersetzen::V,вуджӧтны,अनुवाद करना
1545,denken::V,чайтны,सोचना
1546,glauben::V,веритны,विश्वास करना
1547,bemerken::V,казявны,ध्यान देना पर
1548,erkennen::V,тӧдсавны,पहचानना
1549,begreifen::V,вежӧртны,समझना
1550,verstehen::V,кывны,सुनना
1551,lernen::V,велӧтчыны,पढ़ना
1552,wissen::V,тӧдны,जानना
1553,wissen::V,тӧдны,मालूम होना
1554,sich erinnern an::V,касьтывны,याद करना
1555,vergessen::V,вунӧтны,भूलना
1556,vergessen::V,вунӧтны,बिसारना
1557,messen::V,меряйтны,नापना
1558,zählen::V,лыддьыны,गिनना
1559,rechnen::V,лыддьыны,गणना करना
1560,rechnen::V,лыддьыны,हिसाब करना
1561,lesen::V,лыддьӧтны,पढ़ना
1562,zeichnen::V,гижмавны,चित्र कींचना
1563,schreiben::V,гижны,लिखना
1564,besitzen::V,лоны,मालिक होना
1565,besitzen::V,лоны,स्वामी होना
1566,kaufen::V,небны,ख़रीदना
1567,verkaufen::V,вузавны,बेचना
1568,bezahlen::V,вештыны,चुकाना
1569,bezahlen::V,вештыны,अदा करना
1570,zahlen::V,вештыны,अदा करना
1571,ertragen::V,терпитны,सहना
1572,Insel::N,,टापू
1573,Insel::N,,द्वीप
1574,Menge::N,,मात्रा
1575,Gewalt::N,,हिंसा
1576,Alter::N,,आयु
1577,Alter::N,,उम्र
1578,richtig::A,,ठीक
1579,wahr::A,,सच
1580,berühmt::A,,मशहूर
1581,berühmt::A,,प्रसिद्ध
1582,allein::ADV,,तनहा
1583,allein::ADV,,अकेले
1584,rennen::V,,भागना
1585,rennen::V,,दौड़ना
1586,malen::V,,कींचना
1587,beherrschen::V,,शासन करना पर
