,Concept_ID,el,lv
1419,wertvoll::A,πολύτιμος,дона
1420,wertvoll::A,πολύτιμος,vērtīgs
1421,blind::A,τυφλός,синтӧм
1422,blind::A,τυφλός,akls
1423,taub::A,κουφός,пельтӧм
1424,taub::A,κουφός,kurls
1425,kräftig::A,δυνατός,вынйӧра
1426,kräftig::A,δυνατός,spēcīgs
1427,stark::A,γερός,ён
1428,stark::A,γερός,вына
1429,stark::A,γερός,stiprs
1430,schwach::A,αδύνατος,жеб
1431,schwach::A,αδύνατος,vājš
1432,fett::A,παχύς,госа
1433,fett::A,παχύς,brangs
1434,schlank::A,λεπτός,веськыд
1435,schlank::A,λεπτός,slaids
1436,schlank::A,λυγερός,веськыд
1437,schlank::A,λυγερός,slaids
1438,hübsch::A,όμορφος,мича
1439,hübsch::A,όμορφος,лӧсьыд
1440,hübsch::A,όμορφος,glīts
1441,hübsch::A,χαριτωμένος,мича
1442,hübsch::A,χαριτωμένος,лӧсьыд
1443,hübsch::A,χαριτωμένος,glīts
1444,böse::A,κακός,лёк
1445,böse::A,κακός,ļauns
1446,böse::A,κακός,negants
1447,dumm::A,κουτός,йӧй
1448,dumm::A,κουτός,вежӧртӧм
1449,dumm::A,κουτός,stulbs
1450,dumm::A,κουτός,muļķīgs
1451,dumm::A,ανόητος,йӧй
1452,dumm::A,ανόητος,вежӧртӧм
1453,dumm::A,ανόητος,stulbs
1454,dumm::A,ανόητος,muļķīgs
1455,faul::A,τεμπέλης,дыш
1456,faul::A,τεμπέλης,slinks
1457,fleißig::A,εργατικός,зільысь
1458,fleißig::A,εργατικός,čakls
1459,fleißig::A,εργατικός,cītīgs
1460,geizig::A,τσιγγούνης,топыд
1461,geizig::A,τσιγγούνης,skops
1462,geizig::A,τσιγγούνης,sīksts
1463,klug::A,έξυπνος,юра
1464,klug::A,έξυπνος,вежӧра
1465,klug::A,έξυπνος,gudrs
1466,geschickt::A,επιδέξιος,кипода
1467,geschickt::A,επιδέξιος,кужысь
1468,geschickt::A,επιδέξιος,manīgs
1469,lieb::A,φίλος,муса
1470,lieb::A,φίλος,мича
1471,lieb::A,φίλος,лӧсьыд
1472,lieb::A,φίλος,mīļš
1473,lieb::A,αγαπητός,муса
1474,lieb::A,αγαπητός,мича
1475,lieb::A,αγαπητός,лӧсьыд
1476,lieb::A,αγαπητός,mīļš
1477,lustig::A,εύθυμος,кыпыд
1478,lustig::A,εύθυμος,jautrs
1479,lustig::A,χαρούμενος,кыпыд
1480,lustig::A,χαρούμενος,jautrs
1481,sanft::A,ήπιος,мелі
1482,sanft::A,ήπιος,liegs
1483,hungrig::A,πεινασμένος,тшыг
1484,hungrig::A,πεινασμένος,izsalcis
1485,krank::A,άρρωστος,висьысь
1486,krank::A,άρρωστος,slims
1487,nackt::A,γυμνός,пасьтӧм
1488,nackt::A,γυμνός,pliks
1489,traurig::A,λυπημένος,гажтӧм
1490,traurig::A,λυπημένος,bēdīgs
1491,traurig::A,λυπημένος,skumīgs
1492,lebendig::A,ζωντανός,ловъя
1493,lebendig::A,ζωντανός,dzīvs
1494,gut::A,καλός,бур
1495,gut::A,καλός,labs
1496,schlecht::A,κακός,лёк
1497,schlecht::A,κακός,омӧль
1498,schlecht::A,κακός,slikts
1499,richtig::A,σωστός,инӧд
1500,richtig::A,σωστός,riktīgs
1501,schlimm::A,άσχημος,омӧль
1502,schlimm::A,άσχημος,туйтӧм
1503,schlimm::A,άσχημος,nelāgs
1504,schlimm::A,άσχημος,nejauks
1505,wahr::A,αληθής,абу ылӧг
1506,wahr::A,αληθής,īsts
1507,wahr::A,αληθής,patiess
1508,wahr::A,αληθινός,абу ылӧг
1509,wahr::A,αληθινός,īsts
1510,wahr::A,αληθινός,patiess
1511,alt::A,παλιός,важ
1512,alt::A,παλιός,sens
1513,alt::A,παλιός,vęcs
1514,neu::A,νέος,выль
1515,neu::A,νέος,jauns
1516,neu::A,καινούργιος,выль
1517,neu::A,καινούργιος,jauns
1518,ehemalig::A,παλιός,вӧвлӧм
1519,ehemalig::A,παλιός,bijušais
1520,alt[Lebewesen]::A,γέρος,пӧрысь
1521,alt[Lebewesen]::A,γέρος,vecs
1522,jung::A,νέος,том
1523,jung::A,νέος,jauns
1524,arm::A,φτωχός,гӧль
1525,arm::A,φτωχός,nabags
1526,reich::A,πλούσιος,озыр
1527,reich::A,πλούσιος,bagāts
1528,bekannt::A,γνωστός,тӧдса
1529,bekannt::A,γνωστός,zināms
1530,bekannt::A,γνωστός,pazīstams
1531,berühmt::A,περίφημος,нималан
1532,berühmt::A,περίφημος,кывсян
1533,berühmt::A,περίφημος,slavens
1534,berühmt::A,ξακουσμένος,нималан
1535,berühmt::A,ξακουσμένος,кывсян
1536,berühmt::A,ξακουσμένος,slavens
1537,fremd::A,ξένος,йӧз
1538,fremd::A,ξένος,svešs
1539,verschieden::A,διαφορετικός,абу ӧткодь
1540,verschieden::A,διαφορετικός,разнӧй
1541,verschieden::A,διαφορετικός,dažāds
1542,nah::A,κοντινός,матыс
1543,nah::A,κοντινός,tuvs
1544,fern::A,μακριά,ылі
1545,fern::A,μακριά,tāls
1546,linker::A,αριστερός,шуйга
1547,linker::A,αριστερός,kreisais
1548,rechter::A,δεξιός,веськыд
1549,rechter::A,δεξιός,labais
1550,anderer::A,άλλος,мукӧд
1551,anderer::A,άλλος,otrs
1552,erster::A,πρώτος,медводдза
1553,erster::A,πρώτος,pirmais
1554,zweiter::A,δεύτερος,мӧд
1555,zweiter::A,δεύτερος,otrais
1556,dritter::A,τρίτος,коймӧд
1557,dritter::A,τρίτος,trešais
1558,letzter::A,τελευταίος,бӧръя
1559,letzter::A,τελευταίος,beidzamais
1560,allein::ADV,μόνος,ӧтка
1561,allein::ADV,μόνος,viens pats
1562,auf einmal::ADV,εφάπαξ,ӧтпырйӧ
1563,auf einmal::ADV,εφάπαξ,reizē
1564,zusammen::ADV,μαζί,тшӧтш
1565,zusammen::ADV,μαζί,kopā
1566,zusammen::ADV,μαζί,vienviet
1567,lange::ADV,πολύν καιρό,дыр
1568,lange::ADV,πολύν καιρό,ilgi
1569,plötzlich::ADV,έξαφνα,друг
1570,plötzlich::ADV,έξαφνα,pēkšņi
1571,sofort::ADV,αμέσως,дзик пыр
1572,sofort::ADV,αμέσως,tūlīt
1573,später::ADV,αργότερα,сэсся
1574,später::ADV,αργότερα,vēlāk
1575,jetzt::ADV,τώρα,ӧні
1576,jetzt::ADV,τώρα,tagad
1577,heute::ADV,σήμερα,талун
1578,heute::ADV,σήμερα,šodien
1579,morgen::ADV,αύριο,аски
1580,morgen::ADV,αύριο,rīt
1581,bald::ADV,σε λίγο,регыд
1582,bald::ADV,σε λίγο,drīz
1583,bald::ADV,εντός ολίγου,регыд
1584,bald::ADV,εντός ολίγου,drīz
1585,dann::ADV,ύστερα,бӧрын
1586,dann::ADV,ύστερα,бӧрти
1587,dann::ADV,ύστερα,tad
1588,gestern::ADV,χτες,тӧнлун
1589,gestern::ADV,χτες,vakar
1590,einst::ADV,ποτέ,ӧтчыд
1591,einst::ADV,ποτέ,ӧтпыр
1592,einst::ADV,ποτέ,citreiz
1593,einst::ADV,άλλοτε,ӧтчыд
1594,einst::ADV,άλλοτε,ӧтпыр
1595,einst::ADV,άλλοτε,citreiz
1596,damals::ADV,τότε,сэки
1597,damals::ADV,τότε,toreiz
1598,danach::ADV,μετά,сэсся
1599,danach::ADV,μετά,pēc tam
1600,danach::ADV,ύστερα,сэсся
1601,danach::ADV,ύστερα,pēc tam
1602,vorher::ADV,πριν,войдӧр
1603,vorher::ADV,πριν,iepriekš
1604,vorher::ADV,πριν,pirms tam
1605,vorher::ADV,προηγουμένως,войдӧр
1606,vorher::ADV,προηγουμένως,iepriekš
1607,vorher::ADV,προηγουμένως,pirms tam
1608,zuerst::ADV,πρώτα,войдӧр
1609,zuerst::ADV,πρώτα,vis'pirms
1610,einmal::ADV,μία φορά,ӧтчыдысь
1611,einmal::ADV,μία φορά,reiz
1612,einmal::ADV,μία φορά,vienreiz
1613,manchmal::ADV,κάποτε,корсюрӧ
1614,manchmal::ADV,κάποτε,dažkārt
1615,oft::ADV,συχνά,тшӧкыда
1616,oft::ADV,συχνά,bieži
1617,oft::ADV,πολλές φορές,тшӧкыда
1618,oft::ADV,πολλές φορές,bieži
1619,immer::ADV,πάντα,век
1620,immer::ADV,πάντα,allaž
1621,immer::ADV,πάντα,vien'mēr
1622,immer::ADV,πάντοτε,век
1623,immer::ADV,πάντοτε,allaž
1624,immer::ADV,πάντοτε,vien'mēr
1625,niemals::ADV,ποτέ,оз некор
1626,niemals::ADV,ποτέ,nemūžam
1627,hier::ADV,εδώ,со
1628,hier::ADV,εδώ,тонӧ
1629,hier::ADV,εδώ,te
1630,hier::ADV,εδώ,šeit
1631,hierhin::ADV,εδώ,татчӧ
1632,hierhin::ADV,εδώ,талань
1633,hierhin::ADV,εδώ,šurp
1634,hierhin::ADV,εδώ,uz šejieni
1635,von hier::ADV,από δω,тасянь
1636,von hier::ADV,από δω,no šejienes
1637,dort::ADV,εκεί,сэні
1638,dort::ADV,εκεί,tur
1639,dorthin::ADV,προς τα κει,сэтчӧ
1640,dorthin::ADV,προς τα κει,turp
1641,dorthin::ADV,προς τα κει,uz turieni
1642,geradeaus::ADV,κατευθείαν,веськыда
1643,geradeaus::ADV,κατευθείαν,taisni uz priekšu
1644,vorwärts::ADV,εμπρός,водзӧ
1645,vorwärts::ADV,εμπρός,uz priekšu
1646,rückwärts::ADV,πίσω,бӧрӧ
1647,rückwärts::ADV,πίσω,atmuguriski
1648,zurück::ADV,πίσω,бӧр
1649,zurück::ADV,πίσω,atpakāļ
1650,unten::ADV,κάτω,улын
1651,unten::ADV,κάτω,уліын
1652,unten::ADV,κάτω,lejā
1653,unten::ADV,κάτω,apakšā
1654,hinab::ADV,προς τα κάτω,улӧ
1655,hinab::ADV,προς τα κάτω,увлан
1656,hinab::ADV,προς τα κάτω,uz leju
1657,oben::ADV,πάνω,вылын
1658,oben::ADV,πάνω,выліын
1659,oben::ADV,πάνω,virsū
1660,oben::ADV,επάνω,вылын
1661,oben::ADV,επάνω,выліын
1662,oben::ADV,επάνω,virsū
1663,hinauf::ADV,προς τα πάνω,выліӧ
1664,hinauf::ADV,προς τα πάνω,augšā
1665,hinauf::ADV,προς τα πάνω,uz augšu
1666,überall::ADV,παντού,быдлаын
1667,überall::ADV,παντού,visur
1668,nicht::ADV,δεν,oз
1669,nicht::ADV,δεν,ne
1670,ein wenig::ADV,λιγάκι,неуна
1671,ein wenig::ADV,λιγάκι,drusku
1672,kaum::ADV,μόλις,мырдэм
1673,kaum::ADV,μόλις,diezin vai
1674,sehr::ADV,πολύ,зэв
1675,sehr::ADV,πολύ,ļoti
1676,sehr::ADV,πολύ,gaužām
1677,so::ADV,έτσι,тадз
1678,so::ADV,έτσι,сідз
1679,so::ADV,έτσι,tā
1680,so::ADV,έτσι,tik
1681,noch::ADV,ακόμα,на
1682,noch::ADV,ακόμα,нӧшта
1683,noch::ADV,ακόμα,vēl
1684,nur::ADV,μόνο,куш
1685,nur::ADV,μόνο,сӧмын
1686,nur::ADV,μόνο,vien
1687,nur::ADV,μόνο,tikai
1688,schon::ADV,ήδη,нин
1689,schon::ADV,ήδη,jau
1690,schon::ADV,κιόλας,нин
1691,schon::ADV,κιόλας,jau
1692,wieder::ADV,ξανά,бара
1693,wieder::ADV,ξανά,atkal
1694,vergebens::ADV,μάταια,весьшӧрӧ
1695,vergebens::ADV,μάταια,velti
1696,vor::PRP,μπροστά σε,водзын
1697,vor::PRP,μπροστά σε,priekš
1698,vor::PRP,μπροστά από,водзын
1699,vor::PRP,μπροστά από,priekš
1700,hinter::PRP,πίσω από ,бӧрнын
1701,hinter::PRP,πίσω από ,aiz
1702,unter::PRP,υπό,улын
1703,unter::PRP,υπό,zem
1704,unter::PRP,κάτω από,улын
1705,unter::PRP,κάτω από,zem
1706,durch::PRP,διά,пыр
1707,durch::PRP,διά,пырыс
1708,durch::PRP,διά,caur
1709,durch::PRP,διά,cauri
1710,durch::PRP,διά μέσου,пыр
1711,durch::PRP,διά μέσου,пырыс
1712,durch::PRP,διά μέσου,caur
1713,durch::PRP,διά μέσου,cauri
1714,neben::PRP,δίπλα σε,бердын
1715,neben::PRP,δίπλα σε,līdzās
1716,zwischen::PRP,μεταξύ,костын
1717,zwischen::PRP,μεταξύ,starp
1718,zwischen::PRP,ανάμεσα σε,костын
1719,zwischen::PRP,ανάμεσα σε,starp
1720,wegen::PRP,για,вӧсна
1721,wegen::PRP,για,pēc
1722,wegen::PRP,λόγω,вӧсна
1723,wegen::PRP,λόγω,pēc
1724,dies::PRN,αυτό,тайӧ
1725,dies::PRN,αυτό,šis
1726,das::PRN,το,ciйö
1727,das::PRN,το,tas
1728,alles::PRN,όλα,став
1729,alles::PRN,όλα,viss
1730,ich::PRN,εγώ,ме
1731,ich::PRN,εγώ,es
1732,du::PRN,σύ,тэ
1733,du::PRN,σύ,tu
1734,du::PRN,εσύ,тэ
1735,du::PRN,εσύ,tu
1736,er::PRN,αυτός,сійӧ
1737,er::PRN,αυτός,viņš
1738,wir::PRN,εμείς,ми
1739,wir::PRN,εμείς,mēs
1740,ihr::PRN,εσείς,тi
1741,ihr::PRN,εσείς,jūs
1742,sie::PRN,αυτοί,найö
1743,sie::PRN,αυτοί,viņi
1744,sie::PRN,αυτοί,viņas
1745,was::FPRN,τι,мый
1746,was::FPRN,τι,kas
1747,wer::FPRN,ποιος,код
1748,wer::FPRN,ποιος,kas
1749,wo::FADV,πού,кыті
1750,wo::FADV,πού,kur
1751,wohin::FADV,πού,кытчӧ
1752,wohin::FADV,πού,kurp
1753,wohin::FADV,πού,uz kurieni
1754,wohin::FADV,για πού,кытчӧ
1755,wohin::FADV,για πού,kurp
1756,wohin::FADV,για πού,uz kurieni
1757,wie::FADV,πώς,кыдзи
1758,wie::FADV,πώς,kā
1759,warum::FADV,γιατί,мыйла
1760,warum::FADV,γιατί,kāpēc
1761,wieviel::FNUM,πόσος,кымын
1762,wieviel::FNUM,πόσος,cik
1763,eins::NUM,ένα,ӧтик
1764,eins::NUM,ένα,viens
1765,zwei::NUM,δύο,кык
1766,zwei::NUM,δύο,divi
1767,drei::NUM,τρία,куим
1768,drei::NUM,τρία,trīs
1769,drei::NUM,τρεις,куим
1770,drei::NUM,τρεις,trīs
1771,vier::NUM,τέσσερα,нель
1772,vier::NUM,τέσσερα,četri
1773,vier::NUM,τέσσερις,нель
1774,vier::NUM,τέσσερις,četri
1775,fünf::NUM,πέντε,вит
1776,fünf::NUM,πέντε,pieci
1777,sechs::NUM,έξι,квайт
1778,sechs::NUM,έξι,seši
1779,sieben::NUM,εφτά,сизим
1780,sieben::NUM,εφτά,septiņi
1781,acht::NUM,οχτώ,кӧкъямыс
1782,acht::NUM,οχτώ,astoņi
1783,neun::NUM,εννιά,ӧкмыс
1784,neun::NUM,εννιά,deviņi
1785,zehn::NUM,δέκα,дас
1786,zehn::NUM,δέκα,desmit
1787,elf::NUM,έντεκα,дас ӧтик
1788,elf::NUM,έντεκα,vienpadsmit
1789,zwölf::NUM,δώδεκα,дас кык
1790,zwölf::NUM,δώδεκα,divpadsmit
1791,zwanzig::NUM,είκοσι,кызь
1792,zwanzig::NUM,είκοσι,divdesmit
1793,dreißig::NUM,τριάντα,комын
1794,dreißig::NUM,τριάντα,trīsdesmit
1795,vierzig::NUM,σαράντα,нелямын
1796,vierzig::NUM,σαράντα,četrdesmit
1797,fünfzig::NUM,πενήντα,ветымын
1798,fünfzig::NUM,πενήντα,piecdesmit
1799,sechzig::NUM,εξήντα,квайтымын
1800,sechzig::NUM,εξήντα,sešdesmit
1801,siebzig::NUM,εβδομήντα,сизимдас
1802,siebzig::NUM,εβδομήντα,septiņdesmit
1803,achtzig::NUM,ογδόντα,кӧкъямысдас
1804,achtzig::NUM,ογδόντα,astoņdesmit
1805,neunzig::NUM,ενενήντα,ӧкмысдас
1806,neunzig::NUM,ενενήντα,deviņdesmit
1807,hundert::NUM,εκατό,сё
1808,hundert::NUM,εκατό,simt
1809,tausend::NUM,χίλιοι,сюрс
1810,tausend::NUM,χίλιοι,tūkstoš
1811,und::CNJ,και,и
1812,und::CNJ,και,un
1813,oder::CNJ,ή,либӧ
1814,oder::CNJ,ή,jeb
1815,stehen::V,στέκομαι,сулавны
1816,stehen::V,στέκομαι,stāvēt
1817,stehen::V,είμαι όρθιος,сулавны
1818,stehen::V,είμαι όρθιος,stāvēt
1819,sitzen::V,κάθομαι,пукавны
1820,sitzen::V,κάθομαι,sēdēt
1821,liegen::V,είμαι ξαπλωμένος,куйлыны
1822,liegen::V,είμαι ξαπλωμένος,gulēt
1823,hängen::V,κρέμομαι,ӧшавны
1824,hängen::V,κρέμομαι,karāties
1825,werden::V,γίνομαι,лоны
1826,werden::V,γίνομαι,tapt
1827,passieren::V,συμβαίνω,лоны
1828,passieren::V,συμβαίνω,notikt
1829,beginnen::V,αρχίζω,кутчысьны
1830,beginnen::V,αρχίζω,кутны
1831,beginnen::V,αρχίζω,sākties
1832,enden::V,τελειώνω,помасьны
1833,enden::V,τελειώνω,beigties
1834,wechseln::V,αλλάζω,вежсьыны
1835,wechseln::V,αλλάζω,mainīties
1836,aufgehen[Sonne]::V,βγαίνω,петны
1837,aufgehen[Sonne]::V,βγαίνω,lēkt
1838,aufgehen[Sonne]::V,βγαίνω,uzlēkt
1839,aufgehen[Sonne]::V,ανατέλλω,петны
1840,aufgehen[Sonne]::V,ανατέλλω,lēkt
1841,aufgehen[Sonne]::V,ανατέλλω,uzlēkt
1842,untergehen[Sonne]::V,δύω,пуксьыны
1843,untergehen[Sonne]::V,δύω,noiet
1844,untergehen[Sonne]::V,δύω,rietēt
1845,untergehen[Sonne]::V,βασιλεύω,пуксьыны
1846,untergehen[Sonne]::V,βασιλεύω,noiet
1847,untergehen[Sonne]::V,βασιλεύω,rietēt
1848,scheinen[Sonne]::V,λάμπω,югъявны
1849,scheinen[Sonne]::V,λάμπω,югвидзны
1850,scheinen[Sonne]::V,λάμπω,spīdēt
1851,donnern::V,βροντώ,гымавны
1852,donnern::V,βροντώ,dārdēt
1853,wehen::V,φυσώ,пӧльтны
1854,wehen::V,φυσώ,pūst
1855,strömen::V,ρέω,киссьыны
1856,strömen::V,ρέω,līt
1857,strömen::V,ρέω,plūst
1858,strömen::V,τρέχω,киссьыны
1859,strömen::V,τρέχω,līt
1860,strömen::V,τρέχω,plūst
1861,fließen::V,ρέω,визувтны
1862,fließen::V,ρέω,tecēt
1863,sich drehen::V,γυρίζω,бергавны
1864,sich drehen::V,γυρίζω,grozīties
1865,sich drehen::V,στρέφομαι,бергавны
1866,sich drehen::V,στρέφομαι,grozīties
1867,schwanken::V,ταλαντεύομαι,легны
1868,schwanken::V,ταλαντεύομαι,лайкъявны
1869,schwanken::V,ταλαντεύομαι,līgoties
1870,schwanken::V,ταλαντεύομαι,grīļoties
1871,schwingen::V,αιωρούμαι,лайкъявны
1872,schwingen::V,αιωρούμαι,люллявны
1873,schwingen::V,αιωρούμαι,vēzēties
1874,schwingen::V,ταλαντεύομαι,лайкъявны
1875,schwingen::V,ταλαντεύομαι,люллявны
1876,schwingen::V,ταλαντεύομαι,vēzēties
1877,fallen::V,πέφτω,усьны
1878,fallen::V,πέφτω,krist
1879,brennen::V,καίω,сотчыны
1880,brennen::V,καίω,degt
1881,rauchen::V,καπνίζω,тшынӧдны
1882,rauchen::V,καπνίζω,dūmot
1883,regnen::V,βρέχω,зэрны
1884,regnen::V,βρέχω,līt
1885,gefrieren::V,παγώνω,кынмыны
1886,gefrieren::V,παγώνω,sasalt
1887,tauen::V,λειώνω,сывны
1888,tauen::V,λειώνω,kust
1889,schmelzen::V,λειώνω,сывны
1890,schmelzen::V,λειώνω,kust
1891,schmelzen::V,λειώνω,nokust
1892,trocknen::V,στεγνώνω,косьмыны
1893,trocknen::V,στεγνώνω,žūt
1894,trocknen::V,στεγνώνω,kaltēties
1895,sieden::V,βράζω,пуны
1896,sieden::V,βράζω,virt
1897,sieden::V,βράζω,vārīties
1898,faulen::V,σαπίζω,сісьмыны
1899,faulen::V,σαπίζω,pūt
1900,faulen::V,σαπίζω,trudēt
1901,verfaulen::V,σαπίζω,сісьмыны
1902,verfaulen::V,σαπίζω,sapūt
1903,verfaulen::V,σαπίζω,satrūdēt
1904,reißen::V,σχίζω,орны
1905,reißen::V,σχίζω,plīst
1906,reißen::V,σχίζω,satrūkt
1907,versinken::V,βουλιάζω,вӧйны
1908,versinken::V,βουλιάζω,grimt
1909,versinken::V,βουλιάζω,nogrimt
1910,versinken::V,βυθίζομαι,вӧйны
1911,versinken::V,βυθίζομαι,grimt
1912,versinken::V,βυθίζομαι,nogrimt
1913,vergehen::V,περνώ,кольны
1914,vergehen::V,περνώ,ордйыны
1915,vergehen::V,περνώ,paiet
1916,erscheinen::V,εμφανίζομαι,петкӧдчыны
1917,erscheinen::V,εμφανίζομαι,parādīties
1918,verschwinden::V,χάνομαι,бырны
1919,verschwinden::V,χάνομαι,nozust
1920,verschwinden::V,εξαφανίζομαι,бырны
1921,verschwinden::V,εξαφανίζομαι,nozust
1922,sinken::V,κατεβαίνω,вӧйны
1923,sinken::V,κατεβαίνω,kristies
1924,abnehmen::V,μειώνομαι ,чинны
1925,abnehmen::V,μειώνομαι ,noplakt
1926,abnehmen::V,μειώνομαι ,mazināties
1927,zunehmen::V,αυξάνω,содны
1928,zunehmen::V,αυξάνω,ыдждыны
1929,zunehmen::V,αυξάνω,pieaugt
1930,zunehmen::V,αυξάνω,pieņemties
1931,zunehmen::V,μεγαλώνω,содны
1932,zunehmen::V,μεγαλώνω,ыдждыны
1933,zunehmen::V,μεγαλώνω,pieaugt
1934,zunehmen::V,μεγαλώνω,pieņemties
1935,steigen::V,ανεβαίνω,лыбны
1936,steigen::V,ανεβαίνω,kāpt
1937,wachsen::V,μεγαλώνω,быдмыны
1938,wachsen::V,μεγαλώνω,augt
1939,glänzen::V,γυαλίζω,югъявны
1940,glänzen::V,γυαλίζω,дзирдавны
1941,glänzen::V,γυαλίζω,zaigot
1942,glänzen::V,γυαλίζω,laistīties
1943,funkeln::V,αστράφτω,югъявны
1944,funkeln::V,αστράφτω,дзирдавны
1945,funkeln::V,αστράφτω,mirdzēt
1946,funkeln::V,αστράφτω,dzirkstēt
1947,funkeln::V,σπιθοβολώ,югъявны
1948,funkeln::V,σπιθοβολώ,дзирдавны
1949,funkeln::V,σπιθοβολώ,mirdzēt
1950,funkeln::V,σπιθοβολώ,dzirkstēt
1951,lärmen::V,θορυβώ,жувгыны
1952,lärmen::V,θορυβώ,ыугыны
1953,lärmen::V,θορυβώ,шумитны
1954,lärmen::V,θορυβώ,ālēties
1955,lärmen::V,θορυβώ,trokšņot
1956,läuten::V,χτυπώ ,жургыны
1957,läuten::V,χτυπώ ,zvanīt
1958,klingeln::V,κουδουνίζω,звӧнитны
1959,klingeln::V,κουδουνίζω,zvanīt
1960,klirren::V,κουδουνίζω,гольскöдчыны
1961,klirren::V,κουδουνίζω,tinkšķēt
1962,klirren::V,κουδουνίζω,džinkstēt
1963,brausen::V,βουΐζω,буавны
1964,brausen::V,βουΐζω,krākt
1965,brausen::V,βουΐζω,brāzmot
1966,rauschen::V,βουΐζω,кышакывны
1967,rauschen::V,βουΐζω,šalkt
1968,klingen::V,ηχώ,шыавны
1969,klingen::V,ηχώ,юргыны
1970,klingen::V,ηχώ,skanēt
1971,klingen::V,ηχώ,izklausīties
1972,bellen::V,γαυγίζω,увтны
1973,bellen::V,γαυγίζω,riet
1974,heulen::V,ουρλιάζω,омлявны
1975,heulen::V,ουρλιάζω,вурзавны
1976,heulen::V,ουρλιάζω,kaukt
1977,heulen::V,ουρλιάζω,gaudot
1978,blasen::V,φυσώ,пӧльтны
1979,blasen::V,φυσώ,pūst
1980,pfeifen::V,σφυρίζω,шутьлявны
1981,pfeifen::V,σφυρίζω,svilpt
1982,pfeifen::V,σφυρίζω,svilpot
1983,schreien::V,κραυγάζω,горзыны
1984,schreien::V,κραυγάζω,brēkt
1985,schreien::V,κραυγάζω,kliegt
1986,stöhnen::V,βογγώ,ымзыны
1987,stöhnen::V,βογγώ,vaidēt
1988,zittern::V,τρέμω,тіравны
1989,zittern::V,τρέμω,drebēt
1990,leben::V,ζω,овны
1991,leben::V,ζω,dzīvot
1992,geboren werden::V,γεννιέμαι,чужны
1993,geboren werden::V,γεννιέμαι,dzimt
1994,atmen::V,αναπνέω,кашкыны
1995,atmen::V,αναπνέω,пошиктыны
1996,atmen::V,αναπνέω,elpot
1997,trinken::V,πίνω,юны
1998,trinken::V,πίνω,dzert
1999,essen::V,τρώω,сёйны
2000,essen::V,τρώω,ēst
2001,schlucken::V,καταπίνω,ньылавны
2002,schlucken::V,καταπίνω,rīt
2003,müde werden::V,κουράζομαι,мудзны
2004,müde werden::V,κουράζομαι,nokust
2005,einschlafen::V,αποκοιμιέμαι,ланьтны
2006,einschlafen::V,αποκοιμιέμαι,унмовсьны
2007,einschlafen::V,αποκοιμιέμαι,iemigt
2008,einschlafen::V,αποκοιμιέμαι,aizmigt
2009,schlafen::V,κοιμάμαι,узьны
2010,schlafen::V,κοιμάμαι,gulēt
2011,aufwachen::V,ξυπνώ,садьмыны
2012,aufwachen::V,ξυπνώ,mosties
2013,aufstehen::V,σηκώνομαι,чеччыны
2014,aufstehen::V,σηκώνομαι,celties
2015,sich erholen::V,ξεκουράζομαι,шойччыны
2016,sich erholen::V,ξεκουράζομαι,atžirgt
2017,sich erholen::V,ξεκουράζομαι,atpūsties
2018,krank werden::V,αρρωσταίνω,висьмыны
2019,krank werden::V,αρρωσταίνω,sasirgt
2020,krank sein::V,ασθενώ,висьны
2021,krank sein::V,ασθενώ,slimot
2022,schmerzen::V,πονώ,висьны
2023,schmerzen::V,πονώ,sāpēt
2024,schmerzen::V,πονώ,smelgt
2025,husten::V,βήχω,кызны
2026,husten::V,βήχω,klepot
2027,genesen::V,θεραπεύομαι,бурдны
2028,genesen::V,θεραπεύομαι,veseļoties
2029,sterben::V,πεθαίνω,кувны
2030,sterben::V,πεθαίνω,mirt
2031,sterben::V,πεθαίνω,nomirt
2032,umkommen::V,πεθαίνω,кувны
2033,umkommen::V,πεθαίνω,apsprāgt
2034,umkommen::V,πεθαίνω,aiziet bojā
2035,sich bewegen::V,κουνιέμαι,вӧрзьыны
2036,sich bewegen::V,κουνιέμαι,virzīties
2037,sich rühren::V,σαλεύω,вӧрны
2038,sich rühren::V,σαλεύω,вӧрӧдчыны
2039,sich rühren::V,σαλεύω,sagrozīties
2040,sich erheben::V,επαναστατώ,сувтны
2041,sich erheben::V,επαναστατώ,piecelties
2042,sich setzen::V,κάθομαι,пуксьыны
2043,sich setzen::V,κάθομαι,sēsties
2044,hinfallen::V,πέφτω κάτω,усьны
2045,hinfallen::V,πέφτω κάτω,sabirt
2046,hinfallen::V,πέφτω κάτω,pakrist
2047,laufen::V,τρέχω,мyнны
2048,laufen::V,τρέχω,iet
2049,laufen::V,τρέχω,skraidīt
2050,schreiten::V,βαδίζω,восьлавны
2051,schreiten::V,βαδίζω,soļot
2052,spazierengehen::V,κάνω βόλτα,гуляйтны
2053,spazierengehen::V,κάνω βόλτα,staigāt
2054,spazierengehen::V,κάνω βόλτα,pastaigāties
2055,spazierengehen::V,πηγαίνω περίπατο,гуляйтны
2056,spazierengehen::V,πηγαίνω περίπατο,staigāt
2057,spazierengehen::V,πηγαίνω περίπατο,pastaigāties
2058,eilen::V,σπεύδω,тэрмасьны
2059,eilen::V,σπεύδω,traukt
2060,sich beeilen::V,βιάζομαι,тэрмасьны
2061,sich beeilen::V,βιάζομαι,steigties
2062,sich beeilen::V,βιάζομαι,pasteigties
